t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
9.400000000000000577e-01,0.000000000000000000e+00,3.240337190635858011e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.894754944627273785e-01,0.000000000000000000e+00,3.910694298006092140e-01,6.894754944627273785e-01,0.000000000000000000e+00,3.911244612084399663e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.599999999999999645e-01,0.000000000000000000e+00,3.378991335363004112e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.969496893465150222e-01,0.000000000000000000e+00,3.562053147672621378e-01,6.969496893465150222e-01,0.000000000000000000e+00,3.562467792333681160e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.799999999999999822e-01,0.000000000000000000e+00,3.519070384278152885e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.037237070534180239e-01,0.000000000000000000e+00,3.210924129373751157e-01,7.037237070534180239e-01,0.000000000000000000e+00,3.211203104617315063e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,3.660433858640100291e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.097933858640099736e-01,0.000000000000000000e+00,2.858121259613461973e-01,7.097933858640099736e-01,0.000000000000000000e+00,2.858264565439601057e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000018e+00,0.000000000000000000e+00,3.802940610167058200e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.151561920918718673e-01,0.000000000000000000e+00,2.504458554896054068e-01,7.151561920918718673e-01,0.000000000000000000e+00,2.504466191304831613e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000036e+00,0.000000000000000000e+00,3.946449146643254968e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.198112200835942165e-01,0.000000000000000000e+00,2.150750031725934264e-01,7.198112200835942165e-01,0.000000000000000000e+00,2.150621998717301697e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000053e+00,0.000000000000000000e+00,4.090817957525541004e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.237591922187756044e-01,0.000000000000000000e+00,1.797809706607260694e-01,7.237591922187756044e-01,0.000000000000000000e+00,1.797546004181305723e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.080000000000000071e+00,0.000000000000000000e+00,4.235905839549985452e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.270024589100232415e-01,0.000000000000000000e+00,1.446451596044440180e-01,7.270024589100232415e-01,0.000000000000000000e+00,1.446052224201136993e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,4.381572222338478984e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.295449986029534095e-01,0.000000000000000000e+00,1.097489716541772964e-01,7.295449986029534095e-01,0.000000000000000000e+00,1.096954675281094083e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.120000000000000107e+00,0.000000000000000000e+00,4.527677494005336589e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.313924177761904621e-01,0.000000000000000000e+00,7.517380846036658681e-02,7.313924177761904621e-01,0.000000000000000000e+00,7.510673739254672410e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.140000000000000124e+00,0.000000000000000000e+00,4.674083326763900370e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.325519509413679353e-01,0.000000000000000000e+00,4.100107167341349168e-02,7.325519509413679353e-01,0.000000000000000000e+00,4.092043366385504644e-02,0.000000000000000000e+00,0.000000000000000000e+00
