t,position_error,yaw_error,speed_error
3.00002284348011e-07,3.6992130247881505e-08,0.0,0.0
0.07032060000346974,3.6992130247881505e-08,0.0,-1.4485033166644006
0.1405333000002429,3.6992130247881505e-08,0.0,-1.4244326250483024
0.2102147999976296,3.6992130247881505e-08,0.0,-1.3890065448427096
0.28059849998680875,3.6992130247881505e-08,0.0,-1.344642959224139
0.3501105000032112,3.6992130247881505e-08,0.0,-1.2941987847748355
0.42048889998113737,3.6992130247881505e-08,0.0,-1.238553858394321
0.4901683999923989,3.6992130247881505e-08,0.0,-1.1795025477262302
0.5602346999803558,3.6992130247881505e-08,0.0,-1.1178202924734921
0.6305447999911848,3.6992130247881505e-08,0.0,-1.0510648466704362
0.7003494999953546,3.6992130247881505e-08,0.0,-0.9864637582076247
0.7703596999926958,3.6992130247881505e-08,0.0,-0.9199083896372255
0.8402806999802124,3.6992130247881505e-08,0.0,-0.8533298047502992
0.9104735000000801,3.6992130247881505e-08,0.0,-0.7852981391224844
0.9802527999854647,3.6992130247881505e-08,0.0,-0.7170901132475237
1.0504951999755576,3.6992130247881505e-08,0.0,-0.6548769729436468
1.1206188999931328,3.6992130247881505e-08,0.0,-0.5766510496577663
1.1906899999885354,3.6992130247881505e-08,0.0,-0.5090494578916509
1.2603467000008095,3.6992130247881505e-08,0.0,-0.4401664704410999
1.3302803999977186,3.6992130247881505e-08,0.0,-0.36687972441919947
1.4005106999829877,3.6992130247881505e-08,0.0,-0.29841226566550993
1.4701942999963649,0.00015887590416241437,-0.003243118990212679,-0.22912649915465755
1.563301699992735,0.0017462881514802575,-0.01564086228609085,-0.16457326498250735
1.6632855999923777,0.006032893434166908,-0.03499229997396469,-0.10540912168589767
1.7632791999785695,0.013734779320657253,-0.057032592594623566,-0.057182851456787365
1.8633191999979317,0.024556206539273262,-0.07638638466596603,-0.022788403734271157
1.963339999987511,0.03785114735364914,-0.09662120044231415,-0.00504268249705353
2.063310300000012,0.05517194792628288,-0.1390589326620102,-0.0062581642024786
2.1633088999951724,0.08140628784894943,-0.22807662189006805,-0.024805709148730593
2.2632749999756925,0.12212247401475906,-0.3712901175022125,-0.05667320890319849
2.363294099981431,0.18045827746391296,-0.5577040314674377,-0.09855087580733457
2.4966237999906298,0.28355059027671814,-0.8092635869979858,-0.14664776178074845
2.5966668000037316,0.37135645747184753,-0.937717854976654,-0.19421250873687868
2.696658699976979,0.4661529064178467,-1.0075305700302124,-0.2273413540758915
2.796663399989484,0.5627085566520691,-0.9675666689872742,-0.247843290144103
2.896645400003763,0.6481834053993225,-0.7787330746650696,-0.2687416099840363
2.963274599984288,0.6899795532226562,-0.5956677198410034,-0.30404383036290183
3.0299849000002723,0.7193627953529358,-0.4248177111148834,-0.3481147136370719
3.130288999993354,0.7435957789421082,-0.17729057371616364,-0.3906262003054757
3.1967041000025347,0.7467840313911438,-0.00606242660433054,-0.4124240001725661
3.263404899975285,0.7376014590263367,0.17738382518291473,-0.4114118091493373
3.330075299978489,0.7138253450393677,0.373046875,-0.39321609441371463
3.396743899997091,0.6738094091415405,0.580927848815918,-0.3622879101264316
3.46339329998591,0.6184177398681641,0.7498238682746887,-0.3210376419886751
3.5302100999979302,0.5548202991485596,0.7871671915054321,-0.27252045144284276
3.596740699984366,0.49200475215911865,0.7143206000328064,-0.21888825022958813
3.6634001999918837,0.4328618049621582,0.6297518014907837,-0.16045277297146088
3.7301614999887533,0.3765392601490021,0.5676872730255127,-0.09960180065852642
3.79674319998594,0.32223156094551086,0.5189169049263,-0.036158594695712365
3.8634531999996398,0.27049562335014343,0.47253820300102234,0.025017265540480782
3.930107299995143,0.22260449826717377,0.42520952224731445,0.0789303754382713
3.996728500002064,0.17954935133457184,0.37754493951797485,0.12026650375218262
4.0967385999974795,0.12472156435251236,0.3077700138092041,0.1478710365137097
4.1634092000022065,0.09458056837320328,0.26979395747184753,0.15874778118659205
4.263372899993556,0.05640610679984093,0.22644414007663727,0.15648982972574
4.363421199988807,0.025110168382525444,0.19394926726818085,0.13939153745585098
4.463505699997768,0.001078810659237206,0.17122071981430054,0.10958275359244274
4.563459700002568,0.023840727284550667,0.16190817952156067,0.07066467423974587
4.663462900003651,0.046593617647886276,0.18205979466438293,0.023072978350174633
4.763463299983414,0.0738917887210846,0.24158528447151184,-0.029861167666744404
4.863550099980785,0.1095457598567009,0.33935490250587463,-0.08727277465969507
4.963383800000884,0.155782550573349,0.46979406476020813,-0.14792592034226093
5.063447900000028,0.2126290500164032,0.6169112324714661,-0.21125200711409553
5.163448499981314,0.2766774892807007,0.7395117878913879,-0.2757606228278864
5.263405199977569,0.34299761056900024,0.8207566738128662,-0.3384737900449615
5.3634115000022575,0.4152347445487976,0.9277698993682861,-0.38520806374515626
5.463444199995138,0.49960601329803467,1.0470285415649414,-0.4055090506016621
5.563416499993764,0.5883723497390747,1.0260655879974365,-0.41395675160808354
5.663416800001869,0.6669346690177917,0.8264984488487244,-0.4253315226390033
5.730154899996705,0.7067264914512634,0.6660705804824829,-0.4535295460099711
5.796754799986957,0.7365691065788269,0.517634928226471,-0.4921836728136747
5.863397599983728,0.7575558423995972,0.38141506910324097,-0.5385101068447038
5.930081400001654,0.7716854214668274,0.24815741181373596,-0.5775906771951154
5.996756999986246,0.7793413400650024,0.10564234852790833,-0.5936659099252238
6.063430899986997,0.7787231802940369,-0.049090199172496796,-0.5882592623925718
6.130139199987752,0.7676607370376587,-0.21612927317619324,-0.566855082484765
6.196814599999925,0.7441832423210144,-0.3952958881855011,-0.533328538513274
6.263465399999404,0.7067136764526367,-0.5866817235946655,-0.49086540744286977
6.330140199977905,0.6547370553016663,-0.7775784730911255,-0.4413110695135769
6.396815499989316,0.5928018093109131,-0.8318356871604919,-0.3861933327326623
6.463516499992693,0.5330501794815063,-0.7211596369743347,-0.32785613844630035
6.5301435999863315,0.4789852499961853,-0.6127395629882812,-0.26611540518560406
6.596798799990211,0.42683348059654236,-0.5659237504005432,-0.20213197448685438
6.6635067999886815,0.3740805983543396,-0.543396532535553,-0.13700950509288123
6.730183899984695,0.32129091024398804,-0.5135180950164795,-0.07065799915460413
6.796810799976811,0.27026569843292236,-0.47162196040153503,-0.005459372166319643
6.863487099995837,0.22282342612743378,-0.42355626821517944,0.053354715055233815
6.930221499991603,0.18013820052146912,-0.37466365098953247,0.10001909617036642
6.996826599992346,0.14271634817123413,-0.3274662494659424,0.13237802794874187
7.063423299987335,0.11063089221715927,-0.2828274667263031,0.15074037089842252
7.130120999994688,0.08367408812046051,-0.2410796731710434,0.15535384301245925
7.196849100000691,0.06145701929926872,-0.2024105042219162,0.14840319040170358
7.263530500000343,0.04349161684513092,-0.1669463962316513,0.13290459852630665
7.330180599994492,0.029251661151647568,-0.13480785489082336,0.11129486919866705
7.396798999980092,0.018213748931884766,-0.10614191740751266,0.08646154281785101
7.463543799996842,0.009879419580101967,-0.08118886500597,0.060032749700897
7.53009519999614,0.0037756722886115313,-0.060144051909446716,0.03335091313073857
7.596798499987926,0.00053495226893574,-0.04296354204416275,0.005938870303419108
7.663452499982668,0.0034444015473127365,-0.02936887927353382,-0.023126176073937854
7.730144599976484,0.005291145294904709,-0.018899114802479744,-0.05467088198028547
7.796794399997452,0.00635609682649374,-0.010997935198247433,-0.09145541069853702
7.8634517999889795,0.006865833420306444,-0.0051461998373270035,-0.13514489464963986
7.9301957999996375,0.007002861239016056,-0.000935804913751781,-0.18534687824047746
7.996813199977623,0.006903564091771841,0.0020730041433125734,-0.24093668469108165
8.06354529998498,0.0066542848944664,0.004311657976359129,-0.2993385967288167
8.130168399977265,0.006311099976301193,0.006046440452337265,-0.3610376084579314
8.196824799990281,0.0059120431542396545,0.007442469242960215,-0.4246678248859539
8.263583199994173,0.005483854096382856,0.00860573910176754,-0.4898323278516261
8.330191999993986,0.0050462218932807446,0.009603358805179596,-0.5564553551504895
8.396844100003364,0.0046142032369971275,0.010484330356121063,-0.6237428004132457
8.463499499979662,0.00419952254742384,0.01128434482961893,-0.6918008882017733
8.530173099978128,0.003811818780377507,0.012030564248561859,-0.7603012604103349
8.596848899993347,0.003458543447777629,0.012792760506272316,-0.8292119968541113
