t,solve_time,solver_success,solver_status,number_of_config_obstacles,active_obstacles,active_edges,binary_variables,total_binary_variables
44.07386550004594,0.043657599948346615,1,MIQP_OPTIMAL,100,3,12,360,480
44.206960599985905,0.07830319995991886,1,MIQP_OPTIMAL,100,4,16,480,480
44.37379680003505,0.028097700094804168,1,MIQP_OPTIMAL,100,4,16,480,480
44.50697410001885,0.09938909998163581,1,MIQP_OPTIMAL,100,4,16,480,480
44.67375349998474,0.018613900057971478,1,MIQP_OPTIMAL,100,4,16,480,480
44.77376030001324,0.014490899979136884,1,MIQP_OPTIMAL,100,4,16,480,480
44.87403559999075,0.015218300046399236,1,MIQP_OPTIMAL,100,4,16,480,480
44.973713199957274,0.014728000038303435,1,MIQP_OPTIMAL,100,4,16,480,480
45.07384920003824,0.02326290006749332,1,MIQP_OPTIMAL,100,4,16,480,480
45.17395640001632,0.05447849992197007,1,MIQP_OPTIMAL,100,4,16,480,480
45.30703809997067,0.04089200007729232,1,MIQP_OPTIMAL,100,3,12,360,480
45.44051069999114,0.03876210004091263,1,MIQP_OPTIMAL,100,3,12,360,480
45.57386699994095,0.060024100006558,1,MIQP_OPTIMAL,100,3,12,360,480
45.74078059999738,0.05446409992873669,1,MIQP_OPTIMAL,100,3,12,360,480
45.873701600008644,0.04761110001709312,1,MIQP_OPTIMAL,100,3,12,360,480
46.00726039998699,0.046001599985174835,1,MIQP_OPTIMAL,100,3,12,360,480
46.17387289996259,0.04047719994559884,1,MIQP_OPTIMAL,100,3,12,360,480
46.30693550000433,0.045920199947431684,1,MIQP_OPTIMAL,100,3,12,360,480
46.44064010004513,0.054597700014710426,1,MIQP_OPTIMAL,100,4,16,480,480
46.60756899998523,0.016606600023806095,1,MIQP_OPTIMAL,100,4,16,480,480
46.70771500002593,0.013163900002837181,1,MIQP_OPTIMAL,100,4,16,480,480
46.80737239995506,0.013677199953235686,1,MIQP_OPTIMAL,100,4,16,480,480
46.907234200043604,0.01548000006005168,1,MIQP_OPTIMAL,100,4,16,480,480
47.00733970000874,0.015366500010713935,1,MIQP_OPTIMAL,100,3,12,360,480
47.10762150003575,0.011423900024965405,1,MIQP_OPTIMAL,100,3,12,360,480
47.20805479993578,0.013341399957425892,1,MIQP_OPTIMAL,100,3,12,360,480
47.307350900024176,0.022312000044621527,1,MIQP_OPTIMAL,100,3,12,360,480
47.407330099958926,0.029656699975021183,1,MIQP_OPTIMAL,100,3,12,360,480
47.54076450003777,0.012347799958661199,1,MIQP_OPTIMAL,100,3,12,360,480
47.64074539998546,0.016392000019550323,1,MIQP_OPTIMAL,100,3,12,360,480
47.74066909996327,0.011973400018177927,1,MIQP_OPTIMAL,100,3,12,360,480
47.84071469993796,0.01050309999845922,1,MIQP_OPTIMAL,100,3,12,360,480
47.940497800009325,0.011168200056999922,1,MIQP_OPTIMAL,100,3,12,360,480
48.04077419999521,0.01014620007481426,1,MIQP_OPTIMAL,100,2,8,240,480
48.14137970004231,0.016968099982477725,1,MIQP_OPTIMAL,100,2,8,240,480
48.27487129997462,0.015033799922093749,1,MIQP_OPTIMAL,100,2,8,240,480
48.37419100000989,0.016914799925871193,1,MIQP_OPTIMAL,100,2,8,240,480
48.47469870001078,0.015806800103746355,1,MIQP_OPTIMAL,100,2,8,240,480
48.57399289996829,0.011019599973224103,1,MIQP_OPTIMAL,100,1,4,120,480
48.673904399969615,0.02771340007893741,1,MIQP_OPTIMAL,100,2,8,240,480
48.807274500024505,0.009791999938897789,1,MIQP_OPTIMAL,100,2,8,240,480
48.90735729993321,0.013532100012525916,1,MIQP_OPTIMAL,100,2,8,240,480
49.00714699993841,0.013968999963253736,1,MIQP_OPTIMAL,100,2,8,240,480
49.10724050004501,0.013742199982516468,1,MIQP_OPTIMAL,100,2,8,240,480
49.207415899960324,0.014591299928724766,1,MIQP_OPTIMAL,100,2,8,240,480
49.307418999960646,0.013201600057072937,1,MIQP_OPTIMAL,100,2,8,240,480
49.40719389996957,0.010117999976500869,1,MIQP_OPTIMAL,100,1,4,120,480
49.50711789994966,0.00952079996932298,1,MIQP_OPTIMAL,100,1,4,120,480
49.60959849995561,0.008963300031609833,1,MIQP_OPTIMAL,100,1,4,120,480
49.707303300034255,0.010204100050032139,1,MIQP_OPTIMAL,100,1,4,120,480
49.80727560003288,0.009200200089253485,1,MIQP_OPTIMAL,100,1,4,120,480
49.907182900002226,0.00921239994931966,1,MIQP_OPTIMAL,100,1,4,120,480
50.00725559995044,0.009164499933831394,1,MIQP_OPTIMAL,100,1,4,120,480
50.1071571999928,0.00856649992056191,1,MIQP_OPTIMAL,100,1,4,120,480
50.20724060002249,0.00899030000437051,1,MIQP_OPTIMAL,100,1,4,120,480
50.30826950003393,0.006731800036504865,1,MIQP_OPTIMAL,100,1,4,120,480
50.40741809993051,0.007438600063323975,1,MIQP_OPTIMAL,100,1,4,120,480
50.507243199972436,0.007358000031672418,1,MIQP_OPTIMAL,100,1,4,120,480
50.608027299982496,0.009536899975501001,1,MIQP_OPTIMAL,100,1,4,120,480
50.707348600029945,0.008109800051897764,1,MIQP_OPTIMAL,100,1,4,120,480
50.80721180001274,0.007128600031137466,1,MIQP_OPTIMAL,100,1,4,120,480
50.90738520002924,0.007637699949555099,1,MIQP_OPTIMAL,100,1,4,120,480
51.0071882000193,0.007603100035339594,1,MIQP_OPTIMAL,100,1,4,120,480
51.10737129999325,0.00820070004556328,1,MIQP_OPTIMAL,100,1,4,120,480
51.207419999991544,0.008247199933975935,1,MIQP_OPTIMAL,100,1,4,120,480
51.30737950000912,0.0073729000287130475,1,MIQP_OPTIMAL,100,1,4,120,480
51.40724720002618,0.007262200000695884,1,MIQP_OPTIMAL,100,1,4,120,480
51.50736009993125,0.009186799987219274,1,MIQP_OPTIMAL,100,1,4,120,480
51.607156199985184,0.008020699955523014,1,MIQP_OPTIMAL,100,1,4,120,480
51.7074601999484,0.007621700060553849,1,MIQP_OPTIMAL,100,1,4,120,480
51.80719209997915,0.007690600003115833,1,MIQP_OPTIMAL,100,1,4,120,480
51.90772709995508,0.007883099955506623,1,MIQP_OPTIMAL,100,1,4,120,480
52.007378899957985,0.0074362000450491905,1,MIQP_OPTIMAL,100,1,4,120,480
52.107142099994235,0.0074230000609532,1,MIQP_OPTIMAL,100,1,4,120,480
52.20750799996313,0.007443399983458221,1,MIQP_OPTIMAL,100,1,4,120,480
52.307187199941836,0.008801499963738024,1,MIQP_OPTIMAL,100,1,4,120,480
52.4073187999893,0.007314500049687922,1,MIQP_OPTIMAL,100,1,4,120,480
52.50716299994383,0.007580999983474612,1,MIQP_OPTIMAL,100,1,4,120,480
52.607217699987814,0.00810430001001805,1,MIQP_OPTIMAL,100,1,4,120,480
52.708382199984044,0.008566199918277562,1,MIQP_OPTIMAL,100,1,4,120,480
