t,X,Y,psi,vx
5.00003807246685e-07,9.53674295089968e-09,3.149732918927839e-08,-0.0,0.0
0.0733020999468863,0.0006666774861514568,3.149732918927839e-08,-0.0,0.001667767263417293
0.17325150000397116,0.0033333550672978163,3.149732918927839e-08,-0.0,0.007918652933522844
0.27329839998856187,0.008000031113624573,3.149732918927839e-08,-0.0,0.01759153363114657
0.3742801999906078,0.014666711911559105,3.149732918927839e-08,-0.0,0.029875415854626473
0.47335169999860227,0.023333394899964333,3.149732918927839e-08,-0.0,0.0440717527921163
0.5733921999344602,0.03400009498000145,3.149732918927839e-08,-0.0,0.0597077975384273
0.6735233999788761,0.04666680097579956,3.149732918927839e-08,-0.0,0.07634795576806608
0.7735668999375775,0.06133349612355232,3.149732918927839e-08,-0.0,0.09401816417080193
0.8734879000112414,0.07800021767616272,3.149732918927839e-08,-0.0,0.1122093638410285
0.9734334000386298,0.09666695445775986,3.149732918927839e-08,-0.0,0.13079047531087984
1.073590400046669,0.11733367294073105,3.149732918927839e-08,-0.0,0.149772210761008
1.173384299967438,0.14000040292739868,3.149732918927839e-08,-0.0,0.16896958860681704
1.2734194999793544,0.16466712951660156,3.149732918927839e-08,-0.0,0.18847081695056295
1.3735970000270754,0.1913338452577591,3.149732918927839e-08,-0.0,0.20795862500865206
1.506809400045313,0.2293340116739273,3.149732918927839e-08,-0.0,0.22713203488272685
1.607741600018926,0.2600008249282837,3.149732918927839e-08,-0.0,0.24713976916141733
1.7403092000167817,0.3033342957496643,3.149732918927839e-08,-0.0,0.2666347924971667
1.8806602000258863,0.34933435916900635,3.149732918927839e-08,-0.0,0.2862413097314399
1.9743995999451727,0.3860011696815491,3.149732918927839e-08,-0.0,0.3063096161246984
2.0734514000359923,0.42466795444488525,3.149732918927839e-08,-0.0,0.3265068842660593
2.173318399931304,0.46533477306365967,3.149732918927839e-08,-0.0,0.3465445664755387
2.273275699932128,0.5080015063285828,3.149732918927839e-08,-0.0,0.3665136401324793
2.3739254999672994,0.5526683330535889,3.149732918927839e-08,-0.0,0.3865871479415455
2.4732985999435186,0.5993351340293884,3.149732918927839e-08,-0.0,0.40621864513686834
2.574041199986823,0.6480019092559814,3.149732918927839e-08,-0.0,0.42667034352602834
2.673683200031519,0.6986687779426575,3.149732918927839e-08,-0.0,0.4466950145010876
2.7733305000001565,0.7513172626495361,3.149732918927839e-08,-0.0,0.4667031780398314
2.8734089999925345,0.805867612361908,1.938626155606471e-05,0.0010412958217784762,0.48616852691661594
2.9732931000180542,0.8621929883956909,0.0002129938657162711,0.005056276451796293,0.5055560448269484
3.1065960000269115,0.9393168687820435,0.000990824424661696,0.013484647497534752,0.523839565117034
3.2066807999508455,0.9988102316856384,0.002130016451701522,0.02249252423644066,0.5416526043912235
3.306526300031692,1.0596966743469238,0.0039732372388243675,0.03447728231549263,0.5585362781893948
3.4067661999724805,1.121848225593567,0.0066855596378445625,0.048309218138456345,0.5744362808511593
3.5069303000345826,1.1851420402526855,0.010360493324697018,0.06275314092636108,0.5892157314375214
3.6734786999877542,1.2920814752578735,0.018602563068270683,0.0858912393450737,0.6028813392906305
3.8067684000125155,1.3789057731628418,0.026914454996585846,0.09933491051197052,0.615682109799345
3.906785099999979,1.4449893236160278,0.033538248389959335,0.09777748584747314,0.6277023371101567
4.006806300021708,1.5119702816009521,0.039510443806648254,0.08253353089094162,0.638887324195762
4.106736399931833,1.5798118114471436,0.04397425428032875,0.055410802364349365,0.6491445621637737
4.2073848999571055,1.6484131813049316,0.04608793929219246,0.01654142327606678,0.658336276458708
4.340571200009435,1.74056875705719,0.043911200016736984,-0.050034984946250916,0.666683712170959
4.4399476000107825,1.809908151626587,0.03756656497716904,-0.11461560428142548,0.6735765748346908
4.5733703000005335,1.9013737440109253,0.021195225417613983,-0.21320687234401703,0.6795630753352333
4.740120399976149,2.0123326778411865,-0.008993327617645264,-0.2481163591146469,0.6821067494891127
4.940902599948458,2.147597312927246,-0.016139352694153786,0.08937040716409683,0.6792585039135172
5.0736678999383,2.2328755855560303,0.004105687141418457,0.3193051218986511,0.6731036564847224
5.208041399950162,2.3101489543914795,0.03973958268761635,0.43339768052101135,0.6642785882222624
5.339889899943955,2.3888556957244873,0.06394939869642258,0.21742717921733856,0.6519110751441826
5.473326600040309,2.4682490825653076,0.07085832953453064,0.008437426760792732,0.6381692407787604
5.5738177000312135,2.5256600379943848,0.06554518640041351,-0.14263296127319336,0.6226359555158808
5.673494699993171,2.5797276496887207,0.05232175812125206,-0.28846797347068787,0.6059957208901265
5.806650400045328,2.6456265449523926,0.02399272844195366,-0.4765125513076782,0.5886385421759617
5.906638399930671,2.6892178058624268,-0.003748998511582613,-0.6118752956390381,0.5705148951558342
6.04011449997779,2.7391200065612793,-0.0475773885846138,-0.7859581708908081,0.5521395664862949
6.173395799938589,2.779230833053589,-0.09713910520076752,-0.9530599117279053,0.5333593284809213
6.340639299945906,2.816157102584839,-0.16416876018047333,-1.121744155883789,0.5147103664805979
6.54117620002944,2.853057861328125,-0.24413421750068665,-1.1188626289367676,0.49605685463914934
6.773465899983421,2.9082632064819336,-0.32502779364585876,-0.8617770671844482,0.4763728486156966
6.940135200042278,2.9576854705810547,-0.37153637409210205,-0.6838790774345398,0.4588036165317433
7.073811399983242,3.0051305294036865,-0.4033266305923462,-0.5342313051223755,0.4509738841976367
7.24011909996625,3.073249101638794,-0.4335028827190399,-0.33887919783592224,0.4496474307849814
7.340030099963769,3.117112874984741,-0.4463140368461609,-0.2966683804988861,0.4515697267056681
7.440173399983905,3.1577937602996826,-0.46223101019859314,-0.4110850989818573,0.4477458522995008
7.540191299980506,3.1948182582855225,-0.4817013740539551,-0.5206491351127625,0.44026544566127646
7.640260300016962,3.228543519973755,-0.5043601393699646,-0.627063512802124,0.4317143344770489
7.740924300043844,3.259601354598999,-0.5304052829742432,-0.7332242727279663,0.4250293471247907
7.840378999942914,3.2884154319763184,-0.5604251623153687,-0.8422091007232666,0.4225155370017453
7.939914799993858,3.314821481704712,-0.5949697494506836,-0.9560989737510681,0.42584893456899475
8.040149500011466,3.3380184173583984,-0.6340867280960083,-1.0752241611480713,0.4328788661822055
8.14024670002982,3.357057809829712,-0.6775763034820557,-1.1995861530303955,0.44336515143234284
8.239896000013687,3.370957612991333,-0.7250543832778931,-1.3291819095611572,0.4561051280928289
8.339888699934818,3.3787362575531006,-0.7759302258491516,-1.4640147686004639,0.47054479710690394
8.439936500042677,3.3794524669647217,-0.8293882608413696,-1.6040842533111572,0.4863869526682081
8.540192099986598,3.372253894805908,-0.8843773603439331,-1.7493900060653687,0.5033451510771378
8.639897899935022,3.357426643371582,-0.9399194717407227,-1.8468958139419556,0.5210698405369556
8.740194399957545,3.34232234954834,-0.9974560141563416,-1.794953465461731,0.5394766300605065
8.840028499951586,3.3345744609832764,-1.0584192276000977,-1.6489900350570679,0.5581674344761294
8.940210000029765,3.335536479949951,-1.1218781471252441,-1.5167210102081299,0.5771376804942887
9.04013280000072,3.3434817790985107,-1.1866010427474976,-1.4168320894241333,0.5957387122198908
9.140154000022449,3.357876777648926,-1.2513635158538818,-1.315331220626831,0.6126049465363226
