time,reference_index,X,Y,psi,vx,X_ref,Y_ref,psi_ref,vx_ref,position_error,yaw_error,speed_error,vx_cmd,delta_cmd,ax_cmd
0.05606209998950362,0,1.907348590179936e-08,-4.880130077822287e-09,3.1399998664855957,0.0,0.0,0.0,3.14,0.0,1.9687903240888927e-08,-1.3351440442121998e-07,0.0,0.04328605423988642,0.22535249988339104,0.6183722034269488
0.12616369989700615,7,-0.001442856271751225,-5.2869292943569235e-08,3.1416261831866663,0.005408986764205156,-0.0008063846942243096,8.766155582721103e-07,3.1406697796616245,0.025662819795136668,0.0006364722562230728,0.0009564035250417824,-0.020253833030931513,0.09528185175637209,-0.031420762320498744,0.7427971073783667
0.19662780000362545,14,-0.006061800755560398,-6.130630936240777e-06,3.1427529493915003,0.021372437468094013,-0.003920176431363406,3.1386007287690212e-06,3.1409841457008247,0.0653646356997134,0.002141644383329754,0.0017688036906755578,-0.04399219823161939,0.15415761724723728,-0.2040259237673893,0.8410823641552169
0.26657829992473125,21,-0.014376436360180378,1.530774352431763e-05,3.137011766433716,0.047256030345420544,-0.010209138522253932,6.294175521807805e-06,3.14116632260395,0.11586216904959677,0.004167307585767405,-0.0041545561702340805,-0.06860613870417623,0.21793508016675361,0.35748291900280976,0.9111066131359472
0.3364188999403268,28,-0.026779288426041603,4.2811527237063274e-05,3.144754950200216,0.0819056492119895,-0.02032271688717663,9.927561145798702e-06,3.1412849175444717,0.1741610678234441,0.00645665527898982,0.003470032655744415,-0.09225541861145459,0.2846012456468735,-0.11958132880599485,0.9523737925731415
0.4062402999261394,35,-0.04352905973792076,-0.00017384941747877747,3.15206748643984,0.1241405575088887,-0.034709465269099044,1.3693961060201218e-05,3.141368024025331,0.2375159103218422,0.00882158824210836,0.010699462414509142,-0.1133753528129535,0.35212933762563237,-0.22130074440789704,0.9646870282679839
0.4765256999526173,42,-0.06475295126438141,-0.0001233310322277248,3.1334068775177,0.17282707055773275,-0.05363447044691836,1.731454202848024e-05,3.1414292733901217,0.30343020600733217,0.011119370344846495,-0.008022395872421484,-0.13060313544959942,0.41851948936001016,0.08970912333787355,0.94843073906254
0.5461166999302804,49,-0.09043711423873901,0.000333252246491611,3.126676559448242,0.22594447680654028,-0.07719677744870411,2.057141517106216e-05,3.141476073438048,0.3696563957700895,0.01324402837568038,-0.014799513989805835,-0.14371191896354923,0.48196330887955435,0.11636882031310294,0.9063402788506312
0.6163681999314576,56,-0.12045394629240036,0.0004429560503922403,3.142282787953512,0.28179985431344307,-0.10534681476494102,2.330261701829098e-05,3.141512789829477,0.43419585203055133,0.01511295907465174,0.0007699981240349985,-0.15239599771710827,0.5408756065593769,0.002524333161212469,0.8416042525688944
0.6861713000107557,63,-0.15454687178134918,9.662445518188179e-05,3.151858154927389,0.33951961373599404,-0.13790381956177167,2.5397090563384406e-05,3.141542155560254,0.49529887878491946,0.016643204634957012,0.01031599936713512,-0.15577926504892542,0.5937116262110826,-0.03636720543717882,0.7548002807386521
0.7562268999172375,70,-0.21216008067131042,-0.0002942147839348763,3.1448875109301966,0.39847006799190127,-0.17457326289423925,2.6789666315389966e-05,3.141565961769686,0.5514647116275072,0.03758818849670511,0.0033215491605105285,-0.15299464363560594,0.632909627168224,-0.010656270011306392,0.5599714422448759
0.8263538999017328,77,-0.2530475854873657,-0.0002580647123977542,3.1401641368865967,0.45244075605315115,-0.21496427491953055,2.7456043352141178e-05,3.141585423561946,0.6014415177626217,0.038084380865495905,-0.0014212866753493536,-0.14900076170947052,0.6643448657128409,0.0014052007788053287,0.44907483635167067
0.8960447999415919,84,-0.2962893545627594,-0.00015113697736524045,3.139195442199707,0.5013614743198382,-0.2586070701102185,2.7407770373213572e-05,3.141601385875006,0.6442263960113092,0.037682707437087785,-0.002405943675298783,-0.14286492169147091,0.6878952657891184,0.0032751693563577077,0.3364342868039642
0.9661360000027344,91,-0.3413640260696411,-5.871533358003944e-05,3.1397266387939453,0.5451330730264916,-0.3049703724675049,2.668722675288083e-05,3.1416144450662866,0.6790653768154056,0.03639375380624528,-0.001887806272341308,-0.13393230378891396,0.7035365559946031,0.002382382775767182,0.22344700293549463
1.0362892999546602,98,-0.3877452313899994,3.859091066260589e-06,3.140381336212158,0.5827653072795757,-0.35347884073446334,2.5362603593070957e-05,3.1416250235191305,0.7054534222400993,0.034266397402686784,-0.0012436873069723298,-0.12268811496052368,0.7115357348798392,0.0014795991691618807,0.11427398407480178
1.1065253999549896,105,-0.4349144995212555,4.365795757621527e-05,3.140836000442505,0.6129979016783754,-0.40353049360928217,2.3522884776322296e-05,3.141633416825739,0.7231344259756335,0.03138401237101358,-0.0007974163832340508,-0.11013652429725806,0.7125348625411313,0.0009461641577670604,0.014273252304171948
1.1761242999928072,112,-0.48238474130630493,6.858357664896175e-05,3.1411235332489014,0.6385653711747861,-0.4545141349585065,2.1272828018739734e-05,3.1416398244059347,0.7321012133384952,0.027870646503102104,-0.0005162911570333328,-0.09353584216370914,0.7068572189358447,0.0006466738847785302,-0.08110919436123722
1.246384699945338,119,-0.5296979546546936,8.366697147721425e-05,3.1413118839263916,0.6565253894205532,-0.5058267790302817,1.8727945922950742e-05,3.141644370016107,0.732595541272284,0.023871263954146956,-0.00033248608971536697,-0.07607015185173083,0.6955559764157021,0.0004961431504718447,-0.1614463217163228
1.3164879999822006,126,-0.5764451622962952,9.190029231831431e-05,3.1414453983306885,0.6677504337931228,-0.5568910756675962,1.600948703106151e-05,3.141647116423314,0.7251080983483524,0.019554233896959254,-0.00020171809262548024,-0.057357664555229615,0.6797079576459256,0.0004887657214436217,-0.22640026813966474
1.3866439999546856,133,-0.6222873330116272,9.475937986280769e-05,3.1415581703186035,0.6727701458028271,-0.6071727355215238,1.3239416877613077e-05,3.1416480776676465,0.7103785047662503,0.015114817325796687,-8.990734904301689e-05,-0.03760835896342318,0.6604539502200105,0.0006711385824346781,-0.27505724894164446
1.456331399967894,140,-0.6889747381210327,8.846028504194692e-05,3.141761843358175,0.6712682848878456,-0.6561979552644664,1.0535399042537418e-05,3.141647232471454,0.6893953123539209,0.032776875487366915,0.00011461088672115594,-0.018127027466075307,0.6323157079311842,0.0010599236330940157,-0.4019748898403769
1.526081299991347,147,-0.7320671677589417,7.563672988908365e-05,3.141947333012716,0.665019153585851,-0.7035708428033973,8.00577620411358e-06,3.1416445434136975,0.6633960045675077,0.028496405210444962,0.000302789599018638,0.0016231490183432618,0.6032931554766374,0.0018796280421039843,-0.4146078922078103
1.5961587999481708,154,-0.7732542157173157,5.263938146526925e-05,3.142247740422384,0.6531129449405696,-0.7489908424931037,5.744551191923743e-06,3.141639988454014,0.6338669964904761,0.024263418541963844,0.0006077519683702626,0.01924594845009353,0.5748847546215857,0.003200259730402108,-0.4058342979293093
1.6662466999841854,161,-0.8125268220901489,1.36178359753103e-05,3.1427436510669153,0.6372318989384214,-0.7922701603494291,3.8263680398094e-06,3.1416336138566736,0.6025436348315842,0.02025666410717191,0.001110037210241721,0.03468826410683712,0.5483231515211938,0.005153456907331317,-0.3794514728627412
1.7363977999193594,168,-0.8499671220779419,-4.9564914661459625e-05,3.1435216108905237,0.6181125787630745,-0.8333511892625167,2.301493038827426e-06,3.141625618742753,0.571410197921045,0.016616013765370165,0.0018959921477708086,0.04670238084202949,0.5247099467238494,0.007890015459304652,-0.3373314971049198
1.8060915999813005,175,-0.8857348561286926,-0.00014747279055882245,3.1446829477893274,0.5979242399512058,-0.8723239342100517,1.1907957902061874e-06,3.141616476406255,0.5426998957043027,0.013411745880749055,0.0030664713830725887,0.055224344246903145,0.5047214218173843,0.011499101865973353,-0.28555035580664456
1.876177700003609,182,-0.9200489521026611,-0.00029345255461521447,3.1463399569140833,0.577107263605257,-0.9094434374705046,4.807302583016788e-07,3.1416070763493913,0.5188948697336792,0.010609587050816013,0.00473288056469201,0.05821239387157784,0.4888943553837227,0.01603329772051537,-0.22610094905230846
1.9464705999707803,189,-0.9531689286231995,-0.0005040125106461346,3.148613754902975,0.557082543096378,-0.9451472038363729,1.1831582355361402e-07,3.1415988231375516,0.5027261931604831,0.008037550400823964,0.007014931765423338,0.05435634993589489,0.4774262436333847,0.02137371091208675,-0.16383016786197177
2.0167303999187425,196,-0.9853783249855042,-0.0007993100443854928,3.151621166859762,0.5374784462923874,-0.9800726258274248,6.11833544154445e-09,3.141593563999582,0.4971738707340098,0.005365570788278781,0.010027602860180007,0.040304575558377576,0.4704872394136662,0.027343950831621045,-0.09912863171026431
2.086768899927847,203,-1.0169730186462402,-0.0012035438558086753,3.155466381703512,0.5215535547401879,-1.0150565013816546,-2.386207719569689e-06,3.142062426630862,0.503666246216904,0.0022618174375969797,0.013403955072650131,0.017887308523283907,0.4675548647750161,0.03317968512598424,-0.04189106626643027
2.1563491999404505,210,-1.063835859298706,-0.002075271448120475,3.1627841631518763,0.5090621386445329,-1.0505526198326995,-8.323564122596483e-05,3.14634665266488,0.5100272176348699,0.013431777893012633,0.016437510486996487,-0.0009650789903370427,0.4632363577812342,0.034784779810689004,-0.0616929570540281
2.2263184000039473,217,-1.0948524475097656,-0.0028543751686811447,3.1680553595172327,0.4981772807868132,-1.08639697718474,-0.000384396759695424,3.1541248578947854,0.5137362046035363,0.008808846221739016,0.013930501622447355,-0.01555892381672308,0.4620842929830151,0.03876789688376513,-0.016458068545986197
