t,solve_time,status
0.00818332800000000013,0.00365638399999999994,0
0.0381385600000000019,0.00168457599999999991,0
0.0681570880000000046,0.00127414400000000006,0
0.0980981120000000012,0.00127068800000000007,0
0.128122879999999995,0.00119804799999999995,0
0.158174784000000013,0.00128886400000000003,0
0.188197535999999999,0.00124220800000000007,0
0.218131456000000001,0.00143206400000000004,0
0.248134240000000006,0.00143894399999999994,0
0.278103551999999976,0.001440352,0
0.308147967999999994,0.00158431999999999996,0
0.338251552000000011,0.00165401599999999991,0
0.368162719999999999,0.00178739200000000006,0
0.398148351999999983,0.00218844799999999996,0
0.42819753599999999,0.00215689600000000016,0
0.458163103999999988,0.00185542400000000005,0
0.488150527999999972,0.00217686400000000014,0
0.51816547199999996,0.00200460800000000017,0
0.54813168000000001,0.00181139199999999999,0
0.578138400000000052,0.00244732799999999992,0
0.608169855999999953,0.00219302400000000002,0
0.638189344000000047,0.00225990400000000008,0
0.668134495999999967,0.00180745600000000004,0
0.698190976000000019,0.0022421759999999998,0
0.728134751999999996,0.00182604800000000004,0
0.758123520000000051,0.00222726400000000007,0
0.788165760000000049,0.00177676799999999997,0
0.818122016000000007,0.00185641600000000006,0
0.848112128000000021,0.00200524799999999984,0
0.878143616000000016,0.00183011200000000006,0
0.908123360000000046,0.00177814399999999995,0
0.938410560000000005,0.00185324800000000005,0
0.968129471999999991,0.00161843199999999994,0
0.998438656000000035,0.00183536000000000007,0
1.02812780800000003,0.00178953599999999999,0
1.05810777599999994,0.0014726400000000001,0
1.08810841600000008,0.00160422400000000001,0
1.11811084799999993,0.00144585599999999992,0
1.14811913600000004,0.00161401600000000002,0
1.1781894719999999,0.00144982399999999995,0
1.20815376000000008,0.00103251199999999997,0
1.23829139200000005,0.00108995199999999993,0
1.26817939199999996,0.00105763199999999997,0
1.29810464000000003,0.00105731199999999992,0
1.32811388800000008,0.00121785600000000002,0
1.35816976,0.00130819199999999991,0
1.38819951999999991,0.00124300800000000009,0
1.41818240000000007,0.00129964800000000004,0
1.4482021759999999,0.00126867199999999999,0
1.47814601599999995,0.00110508799999999995,0
1.50817132799999998,0.00103760000000000007,0
1.53816531200000006,0.00107916799999999992,0
1.56813200000000008,0.00123583999999999999,0
1.59817625599999991,0.0012535039999999999,0
1.6282033600000001,0.001223584,0
1.65815913600000009,0.00127292799999999999,0
1.68818345599999997,0.00122799999999999992,0
1.71812345600000005,0.00123881600000000001,0
1.74816972799999992,0.00124550399999999993,0
1.77814790399999989,0.00126707199999999995,0
1.80821513600000006,0.0010524480000000001,0
1.83821216000000009,0.00128713599999999992,0
1.86816512000000001,0.00114313599999999989,0
1.8981767679999999,0.00107571199999999994,0
1.92816623999999992,0.00102451199999999999,0
1.95817574400000005,0.00109292799999999996,0
1.98811868799999991,0.001087808,0
2.0181293440000001,0.00105523199999999991,0
2.04817372800000008,0.00104323200000000006,0
2.07816275199999989,0.001069216,0
2.10821967999999993,0.00105100799999999998,0
2.13819225599999996,0.00129024000000000001,0
2.16813555199999985,0.00144956800000000004,0
2.19810256000000015,0.00145702399999999991,0
2.22812016000000002,0.00139932800000000003,0
2.25815193599999997,0.00165516800000000005,0
2.28819427200000014,0.00144553600000000009,0
2.31825663999999998,0.00146751999999999994,0
2.34820499199999988,0.00141859199999999999,0
2.37814329600000018,0.00129446399999999994,0
2.40811980799999992,0.00127705599999999994,0
2.43821433600000015,0.00130572799999999992,0
2.46822073600000014,0.00125830400000000002,0
2.49814601600000019,0.00105648000000000005,0
2.52816908799999984,0.00105199999999999998,0
2.55816694399999989,0.00107670399999999994,0
2.58822041599999997,0.00104044800000000002,0
2.61823756800000007,0.00108860800000000002,0
2.64822185600000015,0.00113836800000000006,0
2.67816771200000003,0.00110288000000000009,0
2.70820438400000008,0.00109286400000000003,0
2.73817756799999978,0.00122265599999999992,0
2.76815027200000019,0.001161184,0
2.79815065599999979,0.00107744000000000004,0
2.82812742399999983,0.00101465600000000006,0
2.85810640000000005,0.00106623999999999998,0
2.88819632000000004,0.00122940799999999998,0
2.91810348799999986,0.00123465599999999999,0
2.94813859199999984,0.0012232320000000001,0
2.97818771199999999,0.00127187200000000006,0
3.00812681599999987,0.00105257599999999995,0
3.03809871999999981,0.00130278399999999997,0
3.06823865600000012,0.00125401599999999994,0
3.09822825600000007,0.00110483200000000004,0
3.1281598719999999,0.00108870400000000002,0
3.15821001599999995,0.00113056000000000007,0
3.18821449600000006,0.00105385599999999993,0
3.21813369600000021,0.0010819200000000001,0
3.24817593599999999,0.00125526400000000008,0
3.27815190400000001,0.0010676800000000001,0
3.30816246400000002,0.00106003200000000003,0
3.33833728000000018,0.0011064,0
3.3682094720000002,0.00112944,0
3.39818758399999998,0.00111027200000000004,0
3.42816863999999999,0.00107792000000000001,0
3.45818358399999992,0.00109654400000000008,0
3.48817756799999978,0.00105196799999999991,0
3.51813424000000019,0.00104614399999999994,0
3.54812931199999992,0.00106169599999999999,0
3.57822889600000016,0.00108931200000000005,0
3.60820169600000007,0.00105731199999999992,0
3.63815465600000021,0.00109820800000000004,0
3.66818969600000022,0.00103926400000000003,0
3.69816710399999993,0.00105212800000000005,0
3.72819324800000018,0.00103903999999999997,0
3.75813324800000004,0.00108153599999999991,0
3.7882039999999999,0.00106272000000000007,0
3.81811961600000016,0.00118492800000000002,0
3.84820332799999987,0.00109139200000000006,0
3.87819263999999997,0.00111577599999999996,0
3.90812531200000013,0.00106281600000000006,0
3.9381576319999998,0.001074752,0
3.96815846400000005,0.00104831999999999994,0
3.99812345600000008,0.00108271999999999991,0
4.02814092800000001,0.00102889600000000006,0
4.05819545599999998,0.00106403199999999991,0
4.08830233599999993,0.001097792,0
4.11823152000000015,0.0011169280000000001,0
4.14816351999999977,0.00107795200000000008,0
4.17815059199999972,0.00124611199999999996,0
4.20814457599999958,0.00122768000000000009,0
4.2381802559999997,0.00129366399999999993,0
4.26816432000000034,0.00102063999999999996,0
4.29818099199999981,0.00126815999999999995,0
4.32814239999999995,0.00122438400000000002,0
4.35817408000000039,0.00129443200000000009,0
4.38818457599999956,0.00124854400000000009,0
4.41817001600000037,0.0010512640000000001,0
4.44814051200000016,0.00124921600000000004,0
4.47815683199999981,0.00107833600000000005,0
4.50817356800000013,0.001035392,0
4.53817529600000036,0.00110035199999999997,0
4.56816755200000024,0.00105411200000000006,0
4.59818323200000023,0.00137363200000000006,0
4.6281693439999998,0.00129878400000000009,0
4.65818422400000021,0.00128681600000000009,0
4.68817398399999963,0.00113801599999999994,0
4.71817363200000006,0.00130073600000000004,0
4.74820934400000016,0.00131027199999999991,0
4.77817497599999985,0.00108163199999999991,0
4.80816134400000017,0.00122812799999999999,0
4.8382256960000003,0.00108988800000000001,0
4.86820092800000026,0.00104003199999999998,0
4.89814847999999969,0.00105228799999999996,0
4.92819894400000003,0.00104041599999999995,0
4.9581700160000004,0.00108383999999999998,0
4.98818406400000036,0.00112323200000000005,0
5.01816153600000003,0.00115059199999999998,0
5.04822377600000038,0.00113926400000000008,0
5.0781471680000001,0.00113603199999999993,0
5.10815798399999998,0.00106691199999999994,0
5.13817561599999983,0.00108441599999999994,0
5.16821584000000023,0.00104393600000000008,0
5.1981803839999996,0.00106227199999999996,0
5.22821513600000021,0.00104252800000000003,0
5.25817372800000005,0.00127785599999999996,0
5.28820486399999989,0.00112038400000000009,0
5.31820784000000035,0.00107705600000000006,0
5.34816432000000042,0.00104499200000000001,0
5.37817507200000033,0.00105708800000000008,0
5.40825868800000009,0.00113657600000000004,0
5.43817148800000005,0.00128476799999999993,0
5.46819513600000029,0.00105580800000000009,0
5.49821910400000036,0.001199456,0
5.52816809599999992,0.00122918399999999992,0
5.55817004800000003,0.0010896320000000001,0
5.58823324799999988,0.00125507200000000009,0
5.61822703999999984,0.00108656000000000009,0
5.6482281280000004,0.001315456,0
5.67817116800000043,0.001275008,0
5.70819734400000023,0.00125926399999999996,0
5.73819820800000002,0.00141436800000000005,0
5.76819862400000005,0.00157833600000000006,0
5.79817353600000018,0.00153769600000000007,0
5.82817200000000035,0.00161056000000000003,0
5.85821814400000029,0.00166998400000000001,0
5.88819295999999959,0.00167686399999999992,0
5.91823289600000013,0.00166464,0
5.94817123199999997,0.00177311999999999999,0
5.97817068799999962,0.00207727999999999993,0
6.00820838399999957,0.0021312639999999999,0
6.03821267200000023,0.00185334400000000004,0
6.06816086400000021,0.00198736000000000008,0
6.09817241599999971,0.00165356800000000001,0
6.12816524800000018,0.00199027199999999996,0
6.15814799999999973,0.00223027200000000016,0
6.18821795199999958,0.00218358400000000013,0
6.21818016000000018,0.00222211200000000005,0
6.24817603199999994,0.00216201600000000011,0
6.2781253760000002,0.00230710399999999993,0
6.30816592000000043,0.00236470400000000002,0
6.33822732800000033,0.00204099200000000015,0
6.36813488000000039,0.00201260799999999993,0
6.39816531199999972,0.00202886400000000001,0
6.42817315200000028,0.00215670400000000017,0
6.45822473600000002,0.00205577600000000004,0
6.48817059200000035,0.00179507199999999999,0
6.51808764799999985,0.00181334399999999994,0
6.54823206399999957,0.00200950400000000006,0
6.57814406399999996,0.00184502400000000001,0
6.60814495999999973,0.00198560000000000013,0
6.63821827199999959,0.00204169599999999996,0
6.66818287999999981,0.0022127039999999998,0
