t,desired_speed,delta,ax
0.00818332800000000013,0.000994860036671169545,-0.0718294787104313687,0.0331620012223723185
0.0381385600000000019,0.00215153865708038808,-0.0736702136157192655,0.0385559540136406129
0.0681570880000000046,0.0033016995637662654,-0.0739593255054802612,0.0383386968895292404
0.0980981120000000012,0.00446693565400864499,-0.0739465020836485437,0.0388412030080793197
0.128122879999999995,0.00564370225384934737,-0.0739729138389883661,0.0392255533280234242
0.158174784000000013,0.0196417279598130323,-0.103686676279149612,0.466600856865456215
0.188197535999999999,0.0358883215637762001,-0.0863320010489723455,0.541553120132105659
0.218131456000000001,0.0542338432267476522,-0.0772540380990206776,0.611517388765715264
0.248134240000000006,0.074517186002212743,-0.07186199430255584,0.676111425848836212
0.278103551999999976,0.0965863621337294947,-0.0687361644201375521,0.735639204383891632
0.308147967999999994,0.12016479870835807,-0.0812706851946610048,0.785947885820952652
0.338251552000000011,0.145333208885383619,-0.0685642821266933544,0.838947005900851583
0.368162719999999999,0.171769232608913136,-0.0780589566905640908,0.881200790784317678
0.398148351999999983,0.19949063042611262,-0.0685535153419657428,0.924046593906649338
0.42819753599999999,0.228269579481868767,-0.0709587643066809659,0.959298301858538371
0.458163103999999988,0.257994376965633876,-0.069975600899943674,0.990826582792171173
0.488150527999999972,0.287994376965344023,-0.0712307758865110274,0.99999999999033895
0.51816547199999996,0.317994376965343994,-0.0760338444055455032,0.999999999999999889
0.54813168000000001,0.347994376965343855,-0.0960232544277086764,0.999999999999995004
0.578138400000000052,0.377994376965329115,-0.074545838069435072,0.999999999999509059
0.608169855999999953,0.407994376965328254,-0.0791200684577997304,0.999999999999971245
0.638189344000000047,0.437994376965287535,-0.0900234655265056416,0.99999999999864353
0.668134495999999967,0.467994376965287506,-0.102304939173368442,0.999999999999999889
0.698190976000000019,0.497994376965287477,-0.177558046661389773,0.999999999999999112
0.728134751999999996,0.527994376965287504,-0.167149628139546758,0.999999999999999667
0.758123520000000051,0.557994376965285199,-0.251311773449189979,0.999999999999922728
0.788165760000000049,0.587994376965285226,-0.319923721538844352,0.999999999999999223
0.818122016000000007,0.6167969093679605,-0.476116965620430765,0.960084413422509275
0.848112128000000021,0.645825447923785045,-0.411105111343190943,0.967617951860820114
0.878143616000000016,0.671546717573243801,-0.523599999985813191,0.857375654981957447
0.908123360000000046,0.695746827934831336,-0.523599999999998511,0.806670345386250709
0.938410560000000005,0.717454414638278748,-0.523599999999999066,0.723586223448245636
0.968129471999999991,0.738522616157100686,-0.523599999999958321,0.7022733839607328
0.998438656000000035,0.75637924159184633,-0.52359999999996798,0.595220847824856403
1.02812780800000003,0.771428722186479177,-0.523599999999977306,0.501649353154427158
1.05810777599999994,0.784955463295756162,-0.523599999275778161,0.450891370309234485
1.08810841600000008,0.794882157243603671,-0.523599999999947108,0.3308897982615846
1.11811084799999993,0.80254162666802964,-0.523599998707008463,0.255315647480865604
1.14811913600000004,0.807655522670267412,-0.523599999999967869,0.170463200074590593
1.1781894719999999,0.810280612540204115,-0.455307839623773858,0.087502995664556743
1.20815376000000008,0.810892151191665023,-0.329094309837633714,0.0203846217153641138
1.23829139200000005,0.809318874752107176,-0.253367019527850568,-0.0524425479852599769
1.26817939199999996,0.805250014257254065,-0.118432384744750097,-0.135628683161768931
1.29810464000000003,0.798858694059795593,-0.0437536132495564417,-0.213044006581949052
1.32811388800000008,0.79035452721963606,0.068661975592231056,-0.283472228005318128
1.35816976,0.780400319227334993,0.10911882363706002,-0.331806933076703836
1.38819951999999991,0.76836632213343059,0.175551444731472439,-0.401133236463479259
1.41818240000000007,0.754944943207818464,0.184949766099390789,-0.447379297520405173
1.4482021759999999,0.739658358204806854,0.177106456627153547,-0.509552833433719043
1.47814601599999995,0.722906522857349909,0.155907549694030367,-0.558394511581898789
1.50817132799999998,0.705079462153130443,0.0735746370592985921,-0.594235356807316317
1.53816531200000006,0.686232545341973865,0.025251639431393743,-0.628230560371887292
1.56813200000000008,0.666427121710736481,-0.0921836909371169522,-0.660180787707912775
1.59817625599999991,0.645960777233077654,-0.158705180151550274,-0.682211482588626517
1.6282033600000001,0.62417840054755136,-0.247422215651851019,-0.726079222850877004
1.65815913600000009,0.602705856531929651,-0.289284956460304388,-0.715751467187392132
1.68818345599999997,0.581369759194657387,-0.351813538255194125,-0.711203244575740468
1.71812345600000005,0.559565687016353341,-0.360227255889472131,-0.726802405943468122
1.74816972799999992,0.538694463217277431,-0.365200386390851783,-0.695707459969195252
1.77814790399999989,0.518114407015159428,-0.361230422678890883,-0.686001873403934259
1.80821513600000006,0.498113574327768593,-0.314054406214068826,-0.666694422913028828
1.83821216000000009,0.479672333516379445,-0.313779463326116059,-0.614708027046305117
1.86816512000000001,0.462550503753549114,-0.264224358266486492,-0.570727658761010281
1.8981767679999999,0.44773330200733763,-0.268620724784683684,-0.493906724873715897
1.92816623999999992,0.434214429268551139,-0.218535076598354305,-0.450629091292882977
1.95817574400000005,0.423719975811542637,-0.21791739893442072,-0.349815115233617024
1.98811868799999991,0.415038263228368232,-0.170213153335385781,-0.289390419439146729
2.0181293440000001,0.408697737287129215,-0.162675923154714103,-0.2113508647079681
2.04817372800000008,0.402291478225267785,-0.176751716646673829,-0.213541968728714643
2.07816275199999989,0.396405509179173443,-0.20892110027625363,-0.19619896820314392
2.10821967999999993,0.390553116239124365,-0.237076091591714833,-0.195079764668302624
2.13819225599999996,0.384940922696570154,-0.299084956142206426,-0.187073118085141071
2.16813555199999985,0.380156003356730332,-0.40622307303931221,-0.159497311327993552
2.19810256000000015,0.376007981674793657,-0.454681657198943545,-0.138267389397889184
2.22812016000000002,0.371696410318885673,-0.474484747227881032,-0.143719045196933459
2.25815193599999997,0.36843712064328249,-0.491425286308801113,-0.108642989186772163
2.28819427200000014,0.364943795845247887,-0.489145206240069741,-0.116444159934486619
2.31825663999999998,0.361822273840301245,-0.482625615254396012,-0.104050733498221082
2.34820499199999988,0.360193139184159461,-0.456416748573463094,-0.0543044885380589148
2.37814329600000018,0.35860899001544283,-0.442780484159479515,-0.0528049722905540933
2.40811980799999992,0.358012640387873893,-0.400148002712517659,-0.0198783209189637294
2.43821433600000015,0.357137985216158194,-0.329795679310643963,-0.0291551723905236135
2.46822073600000014,0.357387908396414156,-0.202334552866449524,0.00833077267519804349
2.49814601600000019,0.357309279179752803,-0.168965292519734189,-0.00262097388871143991
2.52816908799999984,0.357568928316151724,-0.142839362459438818,0.00865497121329748299
2.55816694399999989,0.358322230517246765,-0.138563013747888764,0.0251100733698341808
2.58822041599999997,0.360759838202963701,-0.0851086270157065117,0.0812535895238983008
2.61823756800000007,0.361258392982828413,-0.00117731394987109772,0.0166184926621575843
2.64822185600000015,0.363240788866106279,-0.0322493776584859282,0.0660798627759293239
2.67816771200000003,0.364450007324234493,-0.0191031629155960919,0.0403072819376063679
2.70820438400000008,0.367029430780436039,-0.0429146225513263868,0.0859807818733857587
2.73817756799999978,0.369188227037669459,-0.0368022591412564826,0.0719598752411132192
2.76815027200000019,0.370991948154871132,-0.0502809535852823536,0.0601240372400559803
2.79815065599999979,0.373593823173381689,-0.0593927331160108221,0.0867291672836854877
2.82812742399999983,0.375369697799546487,-0.0635625900572276692,0.0591958208721590634
2.85810640000000005,0.377491251433038411,-0.0706986225939527368,0.0707184544497301837
2.88819632000000004,0.378619478902713746,-0.125918878144069879,0.037607582322511407
2.91810348799999986,0.380851217928964203,-0.152658715516089283,0.0743913008750150262
2.94813859199999984,0.382245012761447622,-0.170041725425927714,0.0464598277494472911
2.97818771199999999,0.383802959157190593,-0.167153470967013662,0.0519315465247660105
3.00812681599999987,0.384944248590762539,-0.164474933153839598,0.0380429811190650252
3.03809871999999981,0.385270951739198786,-0.181051418315281099,0.0108901049478754806
3.06823865600000012,0.385432244140759495,-0.203812886619304551,0.00537641338535770671
3.09822825600000007,0.385626108088306385,-0.185055139780152977,0.00646213158489635474
3.1281598719999999,0.386596633727568029,-0.150707015851368475,0.0323508546420541582
3.15821001599999995,0.386406584698184175,-0.144913710445620486,-0.00633496764612856422
3.18821449600000006,0.386624945445000534,-0.114055547601393609,0.00727869156054593985
3.21813369600000021,0.386851079107606743,-0.086610809172471645,0.00753778875354098148
3.24817593599999999,0.38666959729697864,-0.105854294475270755,-0.00604939368760333378
3.27815190400000001,0.38651325474023307,-0.0992569436350394241,-0.00521141855818589312
3.30816246400000002,0.386201929354530127,-0.0808268695261774861,-0.0103775128567652683
3.33833728000000018,0.385798294314071477,-0.0576079967605548637,-0.0134545013486216548
3.3682094720000002,0.38589168780133426,-0.0299717393474838098,0.00311311624209330458
3.39818758399999998,0.385516294736052423,-0.0103960343111254259,-0.0125131021760615663
3.42816863999999999,0.385347010175930649,0.0298432668703690687,-0.00564281867072571192
3.45818358399999992,0.385096918452616288,0.0878529844443669133,-0.00833639077714604798
3.48817756799999978,0.384786863817045244,0.119910034897069612,-0.0103351545190348282
3.51813424000000019,0.384853281887804821,0.143850352882465199,0.00221393569198537199
3.54812931199999992,0.38433947805427976,0.137179090884988419,-0.0171267944508363065
3.57822889600000016,0.384173886136193854,0.146071935721352769,-0.00551973060286338468
3.60820169600000007,0.383925188589393507,0.130166576093569186,-0.00828991822667805855
3.63815465600000021,0.383933224332246137,0.135627941095309124,0.000267858095086950625
3.66818969600000022,0.384101476860149782,0.120103217461676598,0.00560841759678796375
3.69816710399999993,0.384100360878301239,0.115729584289198995,-3.71993949516606984e-05
3.72819324800000018,0.384588335310505458,0.0951521831161423054,0.0162658144068081253
3.75813324800000004,0.384665384030598412,0.0871606709241801586,0.00256829066976435594
3.7882039999999999,0.384953514705643651,0.0589116058640990967,0.00960435583484106625
3.81811961600000016,0.3850431599768534,0.0486605704294420932,0.00298817570699250103
3.84820332799999987,0.385604429096889523,-0.00122861045167624305,0.0187089706678716348
3.87819263999999997,0.385802971953875418,-0.028130832832527479,0.00661809523286246634
3.90812531200000013,0.386874670204241156,-0.0447336655622762452,0.0357232750121912052
3.9381576319999998,0.387398750110772738,-0.0607821275576461012,0.0174693302177195212
3.96815846400000005,0.388469565791061955,-0.0749627192418568927,0.0356938560096400972
3.99812345600000008,0.388592122257364891,-0.0986535670984045876,0.0040852155434304982
4.02814092800000001,0.389038381869985461,-0.111618783212255226,0.014875320420685725
4.05819545599999998,0.389178194337849948,-0.131862988611730153,0.00466041559548213691
4.08830233599999993,0.390016120275513523,-0.145438355229352306,0.0279308645887863423
4.11823152000000015,0.39091129771546046,-0.160846956049754214,0.029839247998231698
4.14816351999999977,0.392575814601603235,-0.165582248122954245,0.0554838962047599638
4.17815059199999972,0.393401673048488498,-0.186960126385062042,0.0275286148961757307
4.20814457599999958,0.39555047501248225,-0.20766225777129188,0.0716267321331250234
4.2381802559999997,0.397402047133726732,-0.225276343724745087,0.0617190707081497827
4.26816432000000034,0.399621069848108135,-0.220334007145619709,0.073967423812713512
4.29818099199999981,0.401297201146479265,-0.228931559676439106,0.0558710432790381767
4.32814239999999995,0.403564203239101471,-0.216813896730029598,0.0755667364207401743
4.35817408000000039,0.404936262485689535,-0.218503298016064218,0.0457353082196014504
4.38818457599999956,0.407795319156023628,-0.192614903107568791,0.0953018890111363981
4.41817001600000037,0.409330850728882201,-0.192818861968677813,0.0511843857619522641
4.44814051200000016,0.411680285128558143,-0.171590868589825529,0.0783144799891974108
4.47815683199999981,0.41381436753548223,-0.158859638164446842,0.0711360802308026452
4.50817356800000013,0.415857864431323554,-0.13338287571261831,0.0681165631947102806
4.53817529600000036,0.417813712131299586,-0.118213600380424042,0.0651949233325335581
4.56816755200000024,0.41948252359059307,-0.101048790989309079,0.0556270486431164959
4.59818323200000023,0.420662326646671469,-0.0977231005786366458,0.0393267685359464589
4.6281693439999998,0.422028090975954118,-0.080731459832779448,0.0455254776427553576
4.65818422400000021,0.423250285551380057,-0.0715784541282846187,0.0407398191808653956
4.68817398399999963,0.423774048351799937,-0.0657410384384328195,0.0174587600139965576
4.71817363200000006,0.424856748458854461,-0.0500028011736157602,0.0360900035684842482
4.74820934400000016,0.425585888213488917,-0.0407215360304702123,0.0243046584878151284
4.77817497599999985,0.426202422047668172,-0.0202198700247790408,0.0205511278059750807
4.80816134400000017,0.426261444444788251,0.0692933053938267624,0.00196741323733607559
4.8382256960000003,0.425633998918323042,0.0806419879860834077,-0.0209148508821744988
4.86820092800000026,0.425232547684621487,0.0952524800772234503,-0.0133817077900515308
4.89814847999999969,0.423989337599328719,0.100174815967124312,-0.0414403361764253131
4.92819894400000003,0.42315224865613138,0.0971095365610562394,-0.027902964773243763
4.9581700160000004,0.421681422653777893,0.0971947376217615899,-0.0490275334117830086
4.98818406400000036,0.420298602910377184,0.0906486536604761139,-0.0460939914466897555
5.01816153600000003,0.41862957051952715,0.0918429229046222317,-0.0556344130283345506
5.04822377600000038,0.416606129327110608,0.0740194485828803428,-0.0674480397472173032
5.0781471680000001,0.414026514972047177,0.0657663453574982571,-0.0859871451687812122
5.10815798399999998,0.411357373607065591,0.0436115899205894927,-0.08897137883271998
5.13817561599999983,0.408392678293118871,0.0486867378770876602,-0.0988231771315571661
5.16821584000000023,0.405142147382810902,0.0373863190023817279,-0.108351030343599886
5.1981803839999996,0.401678881376882624,0.0541813126677493859,-0.115442200197609646
5.22821513600000021,0.399368978281825326,0.0928879635682137439,-0.0769967698352435892
5.25817372800000005,0.395803463004419098,0.0875022887056678689,-0.118850509246873445
5.28820486399999989,0.392413209990325529,0.105268575574507237,-0.113008433803119743
