t,X_ref,Y_ref,psi_ref,vx_ref
7.32812601599999969,-2.4361324486651208,0.788184825917346288,-3.70123600864529623,0.257563374331304662
7.35831388799999964,-2.44268946581127233,0.792320932468896455,-3.70732743518501273,0.259289470641058728
7.38816684800000001,-2.4492674619054009,0.796523213633664962,-3.71271648212137784,0.261106300133011449
7.41817510400000035,-2.455870924564028,0.800788928827208757,-3.71744773766747638,0.263001350010813428
7.44813020800000025,-2.46250392574305943,0.805115420819618399,-3.72157087881705984,0.264961880278142881
7.4782852799999997,-2.46917008426428453,0.809500132310188136,-3.72514011444850546,0.266974882627974142
7.50822550400000033,-2.47587252834187765,0.813940622502084654,-3.72821367168846596,0.269027033223387724
7.53818825599999975,-2.48261385810890101,0.818434583677015715,-3.73085333454738155,0.27110464219287056
7.56819695999999986,-2.48939610814380696,0.822979857769899237,-3.73312404229321304,0.273193602613136355
7.5981383039999999,-2.49622070999693957,0.827574452943533045,-3.73509355387215791,0.275279341673839717
7.62816147200000039,-2.50308845471703556,0.832216560163262842,-3.73683218389480754,0.277346776628477509
7.65824316800000027,-2.50999945537772851,0.836904569771651952,-3.73841261525423851,0.279380278050903874
7.68817171199999994,-2.51695310960404628,0.841637088063150296,-3.73990979329951934,0.28136364285343185
7.71817190400000008,-2.52394806209891875,0.846412953858762918,-3.74140090662916247,0.28328007949659112
7.74820319999999985,-2.53098216716967528,0.851231255080719507,-3.74296545997678409,0.285112207848780552
7.7781953279999998,-2.53805245125454793,0.856091345327143483,-3.74468544532641667,0.286842076253884914
7.80812118399999999,-2.54515507544917474,0.860992860446720298,-3.74664561831550946,0.288451198555756572
7.83826540799999982,-2.55228529803309856,0.8659357351133673,-3.74893388816171313,0.289920614132313292
7.86810399999999976,-2.55943743699627202,0.870920219400902251,-3.75164183078624403,0.291230974434682599
7.89811263999999991,-2.56660483256555771,0.875946895357712862,-3.75486533649412246,0.292362660139181496
7.92812444800000016,-2.57377980973123144,0.881016693581424981,-3.75870540548098431,0.293295933839468004
7.95813894399999988,-2.58095364077348099,0.886130909793572452,-3.76326910649884061,0.294011134278803488
7.98816515199999966,-2.58811650778891211,0.891291221414265533,-3.76867071609229809,0.294488919504171887
8.01815900799999959,-2.59525746521704681,0.89649970413686042,-3.7750330576633786,0.294710568083251745
8.04810950399999925,-2.60000000000000009,0.900000000000000022,-3.7798735344316472,0.294707226114184151
8.07813219199999999,-2.60708066359033896,0.905294912864169854,-3.78747970001491607,0.29478450716917376
8.10815411199999936,-2.61412694110753119,0.910647685778391613,-3.79499753258599881,0.295193059838017635
8.13820620799999972,-2.62114637311685605,0.91606322935640605,-3.80241623526227857,0.295902176587873045
8.16817283199999977,-2.62814572497656629,0.921546002238998518,-3.8097282539815267,0.296882093819014814
8.19816627199999992,-2.6351310112325157,0.927100024702428027,-3.81692909253641899,0.29810400531816289
