t,ref_index,X_ref,Y_ref,psi_ref,vx_ref
7.999997251317836e-07,0,0.0,0.0,0.0,0.0
0.06927439999981289,3,0.0004997550847580734,-7.635025938989042e-06,-0.02094791595501983,0.9445112623113272
0.1689979999996467,6,0.0024977034868889996,-6.635533222762208e-05,-0.03432454854042128,0.9445112623113272
0.2689388999997391,9,0.005992579830283991,-0.0002026135293280326,-0.042258782258728034,0.9445112623113272
0.36932459999979983,12,0.01098465332473812,-0.0004282499450169886,-0.047510495199923154,0.9445112623113272
0.435559099999864,14,0.015478255389711289,-0.0006484789207714726,-0.0502633317178618,0.9445112623113272
0.5022415999997065,16,0.020969992676407225,-0.0009315166024948966,-0.052519473000137436,0.9445112623113272
0.5694252999996934,18,0.027459706927883597,-0.0012792195342632112,-0.054369413487498346,0.9445112623113272
0.6355570999999145,20,0.03494675279314319,-0.0016928513423619149,-0.055881300951506556,0.9445112623113272
0.702454399999624,22,0.04343257144540375,-0.0021732090244207802,-0.057114150527620595,0.9445112623113272
0.8022832999999991,24,0.05740261535414752,-0.002982366250896773,-0.058493192988717024,0.9445112623113272
0.9022129999998469,27,0.0728741615361796,-0.0038965065225497458,-0.05946014882343434,0.9445112623113272
0.9689343999998528,28,0.08435047579276038,-0.004582731868475501,-0.059942951117152796,0.9445112623113272
1.0355383999999503,30,0.09682644911707441,-0.005333913037831192,-0.06031936041776054,0.9445112623113272
1.1358401999996204,33,0.11677765602555057,-0.006542927099577641,-0.060682053048924225,0.9445112623113272
1.2360539999999673,35,0.13823509977829393,-0.007848757021052775,-0.06085351152619929,0.9445112623113272
1.3359290999997029,37,0.1611686040255579,-0.009246385600302057,-0.060855734256839725,0.9445112623113272
1.4025485999995908,39,0.17763682179479653,-0.010249295715010771,-0.0607779195986574,0.9445112623113272
1.4689774999997098,41,0.195098770528123,-0.011310620480716474,-0.06063121296243703,0.9445112623113272
1.569463999999698,43,0.22254413726207525,-0.012972568509606312,-0.060304459354354016,0.9445112623113272
1.635618699999668,45,0.2420029843738713,-0.014144456038128625,-0.060009079815106704,0.9445112623113272
1.7023043999997753,46,0.262464577572373,-0.01537022752862631,-0.059654197224990935,0.9445112623113272
1.8024061999999503,49,0.2943604966391034,-0.01726529143656399,-0.05902030004312363,0.9445112623113272
1.9022831999996015,51,0.32778341421705287,-0.019227984318246523,-0.05826597860461673,0.9445112623113272
1.9689127999999982,53,0.35123523269574586,-0.020588991258589748,-0.05768640701405806,0.9445112623113272
2.035601599999609,54,0.3756823273375865,-0.021992838948593798,-0.05704298786263913,0.9445112623113272
2.102365799999916,56,0.4011375407405999,-0.02343810988690378,-0.05633419266827013,0.9445112623113272
2.1690976999998384,58,0.42758021113488914,-0.024918452795828556,-0.05555322857732446,0.9445112623113272
2.235816899999918,59,0.45503836452586505,-0.026433520696899495,-0.05469917351473471,0.9445112623113272
2.3024421000000075,61,0.48348115867438074,-0.027978208455424883,-0.05376938893172371,0.9445112623113272
2.4024922999997216,64,0.527415979318256,-0.030309161298169164,-0.05223892616960945,0.9445112623113272
2.469021899999916,65,0.5578569414236346,-0.03188338350433625,-0.051112133285483266,0.9445112623113272
2.5356694999995852,67,0.5893196690712992,-0.03347407599582903,-0.04989041667070482,0.9445112623113272
2.6022821999999906,69,0.6217724677114949,-0.035073997080157515,-0.04856750404370678,0.9445112623113272
2.7024924999996074,72,0.6717142642815194,-0.03744709727945828,-0.0463970982037182,0.9445112623113272
2.768998399999873,74,0.7061765092089355,-0.03901930546928175,-0.0448014471215771,0.9445112623113272
2.869037699999808,76,0.7591243315427273,-0.041324286336619796,-0.04218418951590974,0.9445112623113272
2.969053299999814,79,0.8135875877725939,-0.04354491889218557,-0.0392650757473972,0.9445112623113272
