t,delta_e,ax_e
7.999997251317836e-07,0.5236,0.0
0.06927439999981289,0.0,0.3
0.1689979999996467,1.1102230246251565e-16,0.3
0.2689388999997391,-0.15687276729102095,0.3
0.36932459999979983,-0.33240228387381976,0.3
0.435559099999864,-0.3958652486758989,0.3
0.5022415999997065,-0.435821646616382,0.3
0.5694252999996934,0.5852353975712228,0.3
0.6355570999999145,0.5676330035578881,0.3
0.702454399999624,-0.4917775950968112,0.3
0.8022832999999991,-0.5035375761623445,0.3
0.9022129999998469,0.5363324127197228,0.3
0.9689343999998528,0.5327974363484879,0.3
1.0355383999999503,-0.5172310442159774,0.3
1.1358401999996204,-0.5203568284959237,0.3
1.2360539999999673,0.5245552149536999,0.3
1.3359290999997029,0.5228468914548365,0.3
1.4025485999995908,-0.033118330485598244,0.3
1.4689774999997098,-0.5261261772653795,0.3
1.569463999999698,0.11683399026337178,0.3
1.635618699999668,0.5194288666953496,0.3
1.7023043999997753,-0.15747576759593043,0.3
1.8024061999999503,-0.5290607511385492,0.29999999999999993
1.9022831999996015,-0.2379524338287976,0.3
1.9689127999999982,0.46893988467919884,0.3
2.035601599999609,0.2807487206120535,0.3
2.102365799999916,-0.35185155052659306,0.3
2.1690976999998384,-0.2961036005311131,0.3
2.235816899999918,0.20991951433430664,0.3
2.3024421000000075,0.27617233325256524,0.3
2.4024922999997216,-0.21471526467151625,0.3
2.469021899999916,-0.2621963732155722,0.3
2.5356694999995852,0.051248830397725854,0.3
2.6022821999999906,0.19173585577048,0.3
2.7024924999996074,0.023348631186091602,0.3
2.768998399999873,-0.11103465962313604,0.3
2.869037699999808,-0.08715087165229395,0.3
2.969053299999814,0.08851926672148537,0.3
3.069140099999913,0.15093195928911293,0.3
3.1357097000000067,0.02773843151609401,0.3
3.2022924999996576,-0.07052329265770517,0.3
3.268957799999953,-0.05723183769198481,0.3
3.3356944999995903,0.001105080791205599,0.3
3.4357528999998976,0.05868167315883886,0.3
3.5022667999996884,0.03400711127027029,0.3
3.6022565999996914,-0.03792913429244214,0.3
3.670909699999811,-0.04253698798812117,0.3
3.7356055999998716,-0.012668157162718543,0.3
3.8022965999998632,0.008450177519886706,0.3
3.8689304999998058,0.008248555071208377,0.3
3.9690365999999813,-0.005544770598133755,0.3
4.068990499999927,-0.018668999732964577,0.3
4.169016399999691,-0.02254937096248867,0.3
4.235784899999999,-0.023532514264464302,0.3
4.335757399999693,-0.02503175987939249,0.3
4.435653999999886,-0.026480603872584392,0.3
4.5356228999999075,-0.01953510879535207,0.3
4.6022596999996495,-0.004803970142822536,0.3
4.668955899999673,0.0023958641644297035,0.3
4.768983099999787,-0.0065404580114923686,0.3
4.869000700000015,-0.010986722159749843,0.29999999999999993
4.968967199999952,-0.01614356526220398,0.3
5.069021799999973,-0.020455819430151734,0.3
5.169097099999817,-0.02423333499375384,0.1974473137253835
5.269079499999862,-0.026302101882542436,-0.3
5.369003799999973,-0.11119852723116638,-0.3
5.4690787999998065,-0.42155949809918225,-0.3
5.535674499999914,-0.5786622051457445,-0.3
5.635771699999623,-0.5198077653086441,-0.3
5.736197999999604,-0.35297642228396875,-0.3
5.835747499999798,-0.13393710535767606,-0.3
5.935717599999862,0.03745764573555658,-0.3
6.035702700000002,-0.022250945949320103,-0.3
6.135852799999611,-0.49567431594320766,-0.29999999999999993
6.23580019999963,-0.48678032577407515,-0.2999999999999998
6.335793899999771,0.5663514844495302,-0.3
6.435788599999796,0.5700458851203118,-0.29999999999999993
6.535710699999981,0.5746794814204073,-0.3
6.635677599999781,0.5795740683737642,-0.3
6.735899699999663,-0.46382915316665685,-0.3
6.835711799999899,-0.46236468949841314,-0.3
6.935810599999968,-0.4633500275626754,-0.29999999999999993
7.035707499999717,-0.46577994775072706,-0.3
7.1359266999998,-0.4686732411496466,0.3
7.235849700000017,-0.4715447072777872,0.3
7.3690419999998085,0.5731527021249665,-0.29999999999999993
7.435719299999619,0.5725606153211971,-0.3
7.5024632999998175,0.571168949211226,-0.3
7.5690372999997635,0.5692339245593011,-0.3
7.669059500000003,0.5646893180840563,-0.2999999999999999
7.769178999999895,0.5586703003929573,-0.3
7.869111900000007,0.5508160700933901,-0.3
7.969129099999918,0.5418344390424321,-0.3
8.069103799999993,0.5344692112775727,-0.3
8.135751899999832,0.5321214989444034,-0.3
8.235685399999966,0.529101181142202,0.3
8.302381499999683,0.5273325879097522,0.3
8.36904259999983,0.5257640664039042,0.3
8.435728299999937,0.5243792685605827,0.3
8.535729899999751,0.522690166416531,0.3
8.635697699999582,0.5214366846762479,0.3
8.735832800000026,0.5205629382490427,0.3
8.83572009999989,0.5199957369300963,0.3
8.902349199999662,0.5197503083075065,0.3
9.002495399999589,0.5195268354443418,0.3
9.069053699999586,-0.5277545380214863,0.3
9.16918459999988,-0.5278198168542415,0.3
