time,reference_index,v1,v2,delta_command,acceleration_command,solver_status,solver_success,solve_time
7.999997251317836e-07,0,0.3,0.0,0.0,0.3,MIQP_OPTIMAL,1,0.03144960000008723
0.06927439999981289,3,0.3,-0.0022478539044050454,-0.5236,0.3,MIQP_OPTIMAL,1,0.009898400000110996
0.1689979999996467,6,0.2999928892905392,-0.0031087743501087227,-0.5235999999999998,0.3,MIQP_OPTIMAL,1,0.012487800000144489
0.2689388999997391,9,0.2999481268603456,-0.006170065366757546,-0.5236,0.3,MIQP_OPTIMAL,1,0.011198599999715952
0.36932459999979983,12,0.29982346098577756,-0.01082754911610478,-0.5236,0.3,MIQP_OPTIMAL,1,0.007827099999758502
0.435559099999864,14,0.299622850737866,-0.015783793013849436,-0.5235999999999998,0.3,MIQP_OPTIMAL,1,0.008817500000077416
0.5022415999997065,16,0.2992535950505481,-0.022267348863910935,-0.5235999999999998,0.3,MIQP_OPTIMAL,1,0.008321999999679974
0.5694252999996934,18,0.2999862229016817,-0.010416336075463358,0.5236,0.3,MIQP_OPTIMAL,1,0.008476299999983894
0.6355570999999145,20,0.3002627756444862,-0.006087397083712754,0.5235999999999998,0.3,MIQP_OPTIMAL,1,0.008367899999939254
0.702454399999624,22,0.29886508694493363,-0.032160083814945,-0.5236,0.3,MIQP_OPTIMAL,1,0.008944400000018504
0.8022832999999991,24,0.29900160043576907,-0.03442910129569413,-0.5236,0.3,MIQP_OPTIMAL,1,0.00880989999996018
0.9022129999998469,27,0.30149249638422926,0.008768515984105394,0.5236,0.3,MIQP_OPTIMAL,1,0.008545799999865267
0.9689343999998528,28,0.3020651326352384,0.017120654079080366,0.5236,0.3,MIQP_OPTIMAL,1,0.008360199999970064
1.0355383999999503,30,0.2977996648012294,-0.06028037268549811,-0.5236,0.3,MIQP_OPTIMAL,1,0.012343800000053307
1.1358401999996204,33,0.2984738269146929,-0.06511875240934024,-0.5235999999999998,0.3,MIQP_OPTIMAL,1,0.010426700000152778
1.2360539999999673,35,0.3045618942427246,0.043919483160796205,0.5235999999999998,0.3,MIQP_OPTIMAL,1,0.00986479999983203
1.3359290999997029,37,0.30647486294719156,0.04994452006975944,0.5236,0.3,MIQP_OPTIMAL,1,0.009184999999888532
1.4025485999995908,39,0.2992388808468628,-0.021954219831979135,-0.031412033693637806,0.3,MIQP_OPTIMAL,1,0.009381399999710993
1.4689774999997098,41,0.2959987640253249,-0.11818550075719633,-0.5236,0.3,MIQP_OPTIMAL,1,0.01010790000009365
1.569463999999698,43,0.30101947022239856,0.006653259430224954,0.12040380310525832,0.3,MIQP_OPTIMAL,1,0.008276799999748619
1.635618699999668,45,0.3103492195269978,0.1136465415996134,0.5235999999999998,0.3,MIQP_OPTIMAL,1,0.009118099999795959
1.7023043999997753,46,0.2976290570528176,-0.05614488439960765,-0.15275272104025286,0.3,MIQP_OPTIMAL,1,0.00955870000007053
1.8024061999999503,49,0.29966953716261796,-0.17434902589603196,-0.5236,0.29999999999999993,MIQP_OPTIMAL,1,0.009829999999965366
1.9022831999996015,51,0.29580489821749784,-0.0932048332230237,-0.23182651251915515,0.3,MIQP_OPTIMAL,1,0.007896399999935966
1.9689127999999982,53,0.31631230885236805,0.1612925774569815,0.4754868314953781,0.3,MIQP_OPTIMAL,1,0.0083756999997604
2.035601599999609,54,0.3083603046526964,0.09678824173715174,0.2877079600158475,0.3,MIQP_OPTIMAL,1,0.007939600000099745
2.102365799999916,56,0.2953146951794144,-0.16811400307254626,-0.34448320786747166,0.3,MIQP_OPTIMAL,1,0.0090490000002319
2.1690976999998384,58,0.29506567395176414,-0.15379613022164046,-0.28832650280283034,0.3,MIQP_OPTIMAL,1,0.007925500000055763
2.235816899999918,59,0.3080685927111244,0.09366454632175428,0.2181115414723707,0.3,MIQP_OPTIMAL,1,0.008681199999955425
2.3024421000000075,61,0.312544952706176,0.14248623904016716,0.2847891949053389,0.3,MIQP_OPTIMAL,1,0.008129700000154116
2.4024922999997216,64,0.29629861582758726,-0.13652578108869026,-0.20544144235279882,0.3,MIQP_OPTIMAL,1,0.007453499999883206
2.469021899999916,65,0.29606993107387186,-0.1778186475409424,-0.2524600869215904,0.3,MIQP_OPTIMAL,1,0.00748520000024655
2.5356694999995852,67,0.3020555275820335,0.026211260610322754,0.061473972240619366,0.3,MIQP_OPTIMAL,1,0.008412599999701342
2.6022821999999906,69,0.3107407910802347,0.13426410025314783,0.20248081586781483,0.3,MIQP_OPTIMAL,1,0.00862059999963094
2.7024924999996074,72,0.30099779730398885,0.014518060259185566,0.03493505538248599,0.3,MIQP_OPTIMAL,1,0.00899939999999333
2.768998399999873,74,0.29764523882510396,-0.09395781607222681,-0.09883240509183275,0.3,MIQP_OPTIMAL,1,0.012260599999990518
2.869037699999808,76,0.2978972643800736,-0.07700529507492017,-0.0739352398928367,0.3,MIQP_OPTIMAL,1,0.00984359999984008
2.969053299999814,79,0.3049855356060068,0.08496197378512005,0.1028782143479942,0.3,MIQP_OPTIMAL,1,0.008743099999719561
3.069140099999913,82,0.3095291182860407,0.1570271777543852,0.1665932580473579,0.3,MIQP_OPTIMAL,1,0.008031300000311603
3.1357097000000067,84,0.3013895440154538,0.039455891070165054,0.04438333398317904,0.3,MIQP_OPTIMAL,1,0.008670700000038778
3.2022924999996576,86,0.2993202271619227,-0.06475820929975235,-0.05278392350305368,0.3,MIQP_OPTIMAL,1,0.007446000000072672
3.268957799999953,88,0.29942621778802175,-0.050644375898686124,-0.03826924827827965,0.3,MIQP_OPTIMAL,1,0.009480100000018865
3.3356944999995903,90,0.30052126772940646,0.021449181905214873,0.02144066349820271,0.3,MIQP_OPTIMAL,1,0.009695100000044476
3.4357528999998976,94,0.30288232970773965,0.10309915321413007,0.08138622170218095,0.3,MIQP_OPTIMAL,1,0.008766899999955058
3.5022667999996884,96,0.30126302161151297,0.07840275056909697,0.058548743636136415,0.3,MIQP_OPTIMAL,1,0.007591800000227522
3.6022565999996914,99,0.3001236148614077,-0.012637691684983314,-0.01016688288212431,0.3,MIQP_OPTIMAL,1,0.007644899999831978
3.670909699999811,102,0.3002453623035404,-0.015054354576444124,-0.012252590164340188,0.3,MIQP_OPTIMAL,1,0.006620000000111759
3.7356055999998716,104,0.29958369602910323,0.037451431671773554,0.02051488425649439,0.3,MIQP_OPTIMAL,1,0.007285200000296754
3.8022965999998632,107,0.29898836981570054,0.08166719785302852,0.044953755745249145,0.3,MIQP_OPTIMAL,1,0.008712500000001455
3.8689304999998058,110,0.29811593466915876,0.09431976410943507,0.04858099398698062,0.3,MIQP_OPTIMAL,1,0.00895940000009432
3.9690365999999813,114,0.2968245146553809,0.08976907497952334,0.04152661992463077,0.3,MIQP_OPTIMAL,1,0.011137499999676947
4.068990499999927,118,0.29558200662198675,0.08826687113167342,0.03644363666913314,0.3,MIQP_OPTIMAL,1,0.008761199999753444
4.169016399999691,123,0.2932241704049701,0.10652562167025127,0.041693263106459266,0.3,MIQP_OPTIMAL,1,0.007404099999803293
4.235784899999999,127,0.290897566856065,0.12457664133649679,0.04700651989092634,0.3,MIQP_OPTIMAL,1,0.009175199999845063
4.335757399999693,132,0.28695531533381397,0.14719897294804685,0.05350398098232667,0.3,MIQP_OPTIMAL,1,0.008494600000176433
4.435653999999886,138,0.28308871652995643,0.1601467345942924,0.054147907862772245,0.3,MIQP_OPTIMAL,1,0.009197800000038114
4.5356228999999075,144,0.27996640909569154,0.16275436415848338,0.05064938975098632,0.3,MIQP_OPTIMAL,1,0.007230599999729748
4.6022596999996495,148,0.27748049418485515,0.16717842201037597,0.04882149933697379,0.3,MIQP_OPTIMAL,1,0.00707220000003872
4.668955899999673,152,0.27382725214342774,0.17833918638475046,0.04984017550132599,0.3,MIQP_OPTIMAL,1,0.015721400000074937
4.768983099999787,158,0.26604591711175024,0.20425330594465022,0.05569841415926945,0.3,MIQP_OPTIMAL,1,0.025231999999959953
4.869000700000015,165,0.2561556753829873,0.23382690817199162,0.062385802304366605,0.29999999999999993,MIQP_OPTIMAL,1,0.022888099999818223
4.968967199999952,171,0.24645741731520673,0.2546553311420837,0.06533248954977956,0.3,MIQP_OPTIMAL,1,0.020325599999978294
5.069021799999973,178,0.23666577083797607,0.26992396664783425,0.06597578988176847,0.3,MIQP_OPTIMAL,1,0.022200100000191014
5.169097099999817,184,0.13056902580321456,0.24590047219369982,0.06354170462237402,0.1974473137253835,MIQP_OPTIMAL,1,0.03289570000015374
5.269079499999862,191,-0.34442071472616287,0.07909530450805172,0.05854012254439368,-0.3,MIQP_OPTIMAL,1,0.024531300000035117
5.369003799999973,198,-0.24154282054011714,-0.20973786750180978,-0.03398699182184997,-0.3,MIQP_OPTIMAL,1,0.010463499999787018
5.4690787999998065,205,0.16908701358554834,-1.2533167735457629,-0.35641800970992965,-0.3,MIQP_OPTIMAL,1,0.009587499999724969
5.535674499999914,210,0.3022611193812484,-1.9001400966606357,-0.5236,-0.3,MIQP_OPTIMAL,1,0.010988900000029389
5.635771699999623,216,-0.07988491164995946,-1.7280637842448525,-0.4817055785647288,-0.3,MIQP_OPTIMAL,1,0.013078700000278332
5.736197999999604,222,-0.40746201904087137,-1.0701954663513482,-0.33175828766980087,-0.3,MIQP_OPTIMAL,1,0.012985800000024028
5.835747499999798,227,-0.40219708972011586,-0.30173586179669876,-0.12763841382212376,-0.3,MIQP_OPTIMAL,1,0.012518200000158686
5.935717599999862,232,-0.23874463322366432,0.20531520027617534,0.031080939825820213,-0.3,MIQP_OPTIMAL,1,0.0144321999996464
6.035702700000002,236,-0.3224887846605261,0.017441752898638283,-0.03983780253055057,-0.3,MIQP_OPTIMAL,1,0.012093699999695673
