t,vx_cmd,delta_cmd,ax_cmd
5.00003807246685e-07,0.02,0.0,1.0
0.12552259996300563,0.04,-0.00014529554475784814,1.0
0.25897949998034164,0.06,-0.00022114338837894078,1.0
0.4256391999660991,0.0799999999998026,0.0011290942975415706,0.9999999999901301
0.6254589000018314,0.09999999999968481,-0.0006443392044299341,0.9999999999941108
0.8254871999961324,0.11999999999968482,-0.017526240630634397,1.0
1.0258241999545135,0.13999999999968482,0.05561117665206867,0.9999999999999999
1.2255609999992885,0.1599999999996848,0.09523985419694576,0.9999999999999999
1.3922117999754846,0.1799999999996848,-0.5236,1.0
1.5589899999904446,0.1999999999996848,-0.12375714644514504,1.0
1.7589557999745011,0.21999999999968478,0.5236,1.0
1.9922617999836802,0.23999999999405253,0.5235999905067008,0.9999999997183875
2.1921812999644317,0.25999999999332263,-0.30990045368340174,0.9999999999635059
2.3588681999826804,0.279999999978558,-0.523599973683427,0.9999999992617691
2.5587857999489643,0.2999999999781058,-0.025487450081255105,0.9999999999773898
2.7254802999668755,0.31999999997595596,0.5235999978103061,0.9999999998925084
2.8921685999957845,0.3399999999707827,0.5235999941876424,0.9999999997413354
3.058820599981118,0.3599999999707827,-0.4960126082443119,1.0
3.225614199996926,0.3799999999705398,-0.5235999999547674,0.9999999999878552
3.3921336999628693,0.3999999999705398,-0.1772334562469082,1.0
3.5587309999973513,0.4199999999685593,0.5235999995988471,0.9999999999009757
3.725899599958211,0.43999999994474437,0.5235999970048528,0.9999999988092524
3.8922675999929197,0.4599999999447022,0.05307172785969304,0.9999999999978912
4.058793499949388,0.4799999999442183,-0.5235999999200178,0.9999999999758052
4.225778099964373,0.49999999994421834,-0.5236,1.0
4.392181199975312,0.5199999999298659,0.19246466486065303,0.9999999992823801
4.5922520000021905,0.5391888445887593,0.5235999998957005,0.9594422329446676
4.759016799973324,0.5579051590080499,0.5235999999404333,0.9358157209645329
4.925456199969631,0.5775521428015299,0.26194210467051376,0.9823491896739985
5.09213019994786,0.5948058979894743,-0.46590804153508786,0.8626877593972198
5.258852099999785,0.6077333671070752,-0.5236,0.646373455880045
5.425714799959678,0.6216049988293154,-0.5236,0.6935815861120149
5.592155999969691,0.6359579891323197,-0.2931483469663081,0.7176495151502171
5.758890600001905,0.6488232684464594,0.07193115980030149,0.6432639657069853
5.958835099998396,0.648569135777751,0.10268958736011928,-0.012706633435419515
6.225440899957903,0.628569135777751,-0.5236,-1.0
6.492133499996271,0.608569135777751,0.5236,-1.0
6.892281499982346,0.5885691357777509,0.5235999999999998,-1.0
7.225505999987945,0.608569135777751,0.5236,1.0
7.4587787999771535,0.628569135777751,0.5236,1.0
7.65882299997611,0.608569135777751,-0.5236,-1.0
7.825527099950705,0.5885691357777509,-0.5236,-1.0
8.15919269999722,0.608569135777751,-0.5236,1.0
8.458886499982327,0.5885691357777509,-0.5236,-1.0
8.625418499985244,0.5685691357777509,-0.5236,-0.9999999999999999
8.792187199986074,0.5744754372963765,-0.5235999999999998,0.29531507593127826
8.958848499984015,0.5944754372963728,-0.5235999999999935,0.9999999999998124
9.125450199993793,0.6144754372963728,0.5235999999999998,1.0
9.325578499992844,0.6344754372963425,0.5235999999991524,0.9999999999984831
9.49217449995922,0.6544754372962639,0.5235999999962349,0.9999999999960703
9.692207799991593,0.6744754372962639,0.5235999999999998,1.0
9.858929299982265,0.6944754372962639,0.3202726520521454,1.0
10.025553399987984,0.7144754372962628,-0.22516626630156478,0.9999999999999469
10.192173399962485,0.73447543729623,-0.30036858213479334,0.9999999999983601
10.358859299973119,0.7525883292867684,0.16450215478412059,0.9056445995269213
10.558966799988411,0.7556726956916253,0.5236,0.1542183202428441
10.758866699994542,0.7531653433221227,0.5235999999999998,-0.12536761847513117
