time,reference_index,v1,v2,delta_command,acceleration_command,slack_value,mip_gap,solver_status,solver_success,solve_time
5.00003807246685e-07,0,1.0,0.0,0.0,1.0,0.0,0.0,MIQP_OPTIMAL,1,0.007888299995101988
0.12552259996300563,6,1.0,-5.656855889593222e-07,-0.00014529554475784814,1.0,0.0,3.2167250753197083e-12,MIQP_OPTIMAL,1,0.01824439998017624
0.25897949998034164,14,1.0,-9.040239023393067e-07,-0.00022114338837894078,1.0,0.0,0.0,MIQP_OPTIMAL,1,0.057838000007905066
0.4256391999660991,22,1.0,3.357336618089999e-06,0.0011290942975415706,0.9999999999901301,0.0,0.0,MIQP_OPTIMAL,1,0.06629739998606965
0.6254589000018314,30,1.0,-2.8865942856130498e-06,-0.0006443392044299341,0.9999999999941108,0.0,5.7256858895469804e-05,MIQP_OPTIMAL,1,0.06559039995772764
0.8254871999961324,37,1.0000000101623017,-0.00012236018672086255,-0.017526240630634397,1.0,0.0,0.0,MIQP_OPTIMAL,1,0.07438149995869026
1.0258241999545135,45,1.0000002562096282,0.0005882630917823686,0.05561117665206867,0.9999999999999999,0.0,5.139667549766103e-06,MIQP_OPTIMAL,1,0.060752199962735176
1.2255609999992885,51,1.0000015838012084,0.0015998045304620328,0.09523985419694576,0.9999999999999999,0.0,2.506770099426225e-08,MIQP_OPTIMAL,1,0.05748789996141568
1.3922117999754846,57,1.0001214004654044,-0.01403323912303178,-0.5236,1.0,0.0,1.4758089689185863e-06,MIQP_OPTIMAL,1,0.05677660001674667
1.5589899999904446,63,1.0000077530872016,-0.004896439006185774,-0.12375714644514504,1.0,0.0,2.739339501639369e-06,MIQP_OPTIMAL,1,0.07181950000813231
1.7589557999745011,70,0.9998639166618327,-0.04233229922424969,0.5236,1.0,0.0,3.22826988173431e-05,MIQP_OPTIMAL,1,0.06678210000973195
1.9922617999836802,78,1.0006138284676194,-0.03639179668568929,0.5235999905067008,0.9999999997183875,0.0,0.0,MIQP_OPTIMAL,1,0.0639833000022918
2.1921812999644317,85,1.000613778586832,-0.005326989953558875,-0.30990045368340174,0.9999999999635059,0.0,0.0,MIQP_OPTIMAL,1,0.057833600032608956
2.3588681999826804,91,1.002909566020025,0.02140215501768719,-0.523599973683427,0.9999999992617691,0.0,0.0,MIQP_OPTIMAL,1,0.058057399990502745
2.5587857999489643,99,0.9999983607640135,0.0046210677509569975,-0.025487450081255105,0.9999999999773898,0.0,0.0,MIQP_OPTIMAL,1,0.05803549999836832
2.7254802999668755,106,1.0063214939532745,0.024838116770611457,0.5235999978103061,0.9999999998925084,0.0,0.0,MIQP_OPTIMAL,1,0.056694399972911924
2.8921685999957845,113,1.0068981704093505,0.06865484929843191,0.5235999941876424,0.9999999997413354,0.0,0.0,MIQP_OPTIMAL,1,0.05792759999167174
3.058820599981118,120,1.0082651779317082,-0.07435138933162452,-0.4960126082443119,1.0,0.0,8.24879873029669e-05,MIQP_OPTIMAL,1,0.057003999943844974
3.225614199996926,128,1.0164848049783966,-0.01857538450240609,-0.5235999999547674,0.9999999999878552,0.0,0.0,MIQP_OPTIMAL,1,0.05718730000080541
3.3921336999628693,136,1.0006417379248282,-0.05415124419265959,-0.1772334562469082,1.0,0.0,1.3638603070835959e-08,MIQP_OPTIMAL,1,0.05542990000685677
3.5587309999973513,145,1.0227021247498214,0.10186509710143787,0.5235999995988471,0.9999999999009757,0.0,0.0,MIQP_OPTIMAL,1,0.05902009998681024
3.725899599958211,156,1.028051528021653,0.12077971393498527,0.5235999970048528,0.9999999988092524,0.0,0.0,MIQP_OPTIMAL,1,0.05770420003682375
3.8922675999929197,167,0.9980533044476907,0.06814954390788619,0.05307172785969304,0.9999999999978912,0.0,0.0,MIQP_OPTIMAL,1,0.0610539999906905
4.058793499949388,181,1.0457911241375828,-0.1282884771488535,-0.5235999999200178,0.9999999999758052,0.0,0.0,MIQP_OPTIMAL,1,0.05681039998307824
4.225778099964373,195,1.0482810608940965,-0.19008754872340652,-0.5236,1.0,0.0,0.0,MIQP_OPTIMAL,1,0.056777400022838265
4.392181199975312,211,1.0044950309085086,0.09770451006798159,0.19246466486065303,0.9999999992823801,0.0,0.0,MIQP_OPTIMAL,1,0.0643733000033535
4.5922520000021905,230,1.0369332430719116,0.20112883709546014,0.5235999998957005,0.9594422329446676,0.0,0.0,MIQP_OPTIMAL,1,0.05673339997883886
4.759016799973324,246,0.9890794243100212,0.3609188691989256,0.5235999999404333,0.9358157209645329,0.0,0.0,MIQP_OPTIMAL,1,0.05896960000973195
4.925456199969631,262,0.9494767911967827,0.3500308941745899,0.26194210467051376,0.9823491896739985,0.0,0.0,MIQP_OPTIMAL,1,0.058943299984093755
5.09213019994786,279,0.975926581123137,-0.18585284153742554,-0.46590804153508786,0.8626877593972198,0.0,0.0,MIQP_OPTIMAL,1,0.05888510000659153
5.258852099999785,296,0.8288202415231002,-0.32361634198318173,-0.5236,0.646373455880045,0.0,1.2125440775574146e-05,MIQP_OPTIMAL,1,0.06419999996433035
5.425714799959678,315,0.7822897076775488,-0.5453224112167852,-0.5236,0.6935815861120149,0.0,1.3104243585878148e-05,MIQP_OPTIMAL,1,0.05825399997411296
5.592155999969691,334,0.6695265470834149,-0.44591145061048915,-0.2931483469663081,0.7176495151502171,0.0,1.8905693907732712e-05,MIQP_OPTIMAL,1,0.0603453999501653
5.758890600001905,355,0.6334132928413638,-0.14496460787457666,0.07193115980030149,0.6432639657069853,0.0,9.829381214774568e-05,MIQP_OPTIMAL,1,0.0682647000066936
5.958835099998396,384,0.057302814535984,0.12721590417607553,0.10268958736011928,-0.012706633435419515,0.0,0.0,MIQP_OPTIMAL,1,0.15253479999955744
6.225440899957903,428,-1.2561870160428439,-0.30361440263243855,-0.5236,-1.0,0.00546208265797965,4.802533242260614e-13,MIQP_OPTIMAL,1,0.1617736000334844
6.492133499996271,475,-0.5602578254497202,1.1853036223340705,0.5236,-1.0,0.06640665388104039,1.6829085946178608e-15,MIQP_OPTIMAL,1,0.28305180004099384
6.892281499982346,518,-0.44086675814501086,1.1533900004931352,0.5235999999999998,-1.0,0.0974440887901542,4.3525386780762034e-08,MIQP_OPTIMAL,1,0.21217700000852346
7.225505999987945,572,1.0351074009744576,0.6837947362602118,0.5236,1.0,0.07583278433611973,4.224716788078426e-05,MIQP_OPTIMAL,1,0.10805419995449483
7.4587787999771535,598,0.7245788846760168,1.0117432819766543,0.5236,1.0,0.011469380632638415,0.0,MIQP_OPTIMAL,1,0.08671830000821501
7.65882299997611,608,-0.3574864176704177,-1.204269552308484,-0.5236,-1.0,0.0,9.089494216223068e-05,MIQP_OPTIMAL,1,0.05345230002421886
7.825527099950705,608,-0.1332323102215924,-1.266283318454927,-0.5236,-1.0,0.04906410919991844,0.0,MIQP_OPTIMAL,1,0.20904010004596785
8.15919269999722,624,1.1719684487698956,-0.4880707199303375,-0.5236,1.0,0.04782374654132869,3.6973406134427934e-15,MIQP_OPTIMAL,1,0.15957400004845113
8.458886499982327,659,-1.130440608842144,-0.5631222216595699,-0.5236,-1.0,0.0,0.0,MIQP_OPTIMAL,1,0.05592620000243187
8.625418499985244,685,-1.242266571027215,-0.25718704098417156,-0.5236,-0.9999999999999999,0.0,8.939679969148667e-06,MIQP_OPTIMAL,1,0.05538080004043877
8.792187199986074,712,-0.28407691166601506,-0.7791046073478833,-0.5235999999999998,0.29531507593127826,0.0,1.5409275498438937e-05,MIQP_OPTIMAL,1,0.05778530001407489
8.958848499984015,738,-0.05279472366254501,-1.2554980267884557,-0.5235999999999935,0.9999999999998124,0.0,0.0,MIQP_OPTIMAL,1,0.06212259997846559
9.125450199993793,1197,1.0573355573511087,-0.6736975576375576,0.5235999999999998,1.0,0.0,1.8365407247057777e-05,MIQP_OPTIMAL,1,0.07096479996107519
9.325578499992844,1192,0.9077483428794388,-0.8739798652948099,0.5235999999991524,0.9999999999984831,0.0,0.0,MIQP_OPTIMAL,1,0.0565000000060536
9.49217449995922,1189,1.125633406526874,-0.5924209564337821,0.5235999999962349,0.9999999999960703,0.0,0.0,MIQP_OPTIMAL,1,0.06436479999683797
9.692207799991593,1189,1.2760915932118515,-0.17338728188558972,0.5235999999999998,1.0,0.0,0.0,MIQP_OPTIMAL,1,0.05739470000844449
9.858929299982265,1194,1.10871295175651,-0.08528445614505206,0.3202726520521454,1.0,0.0,0.0,MIQP_OPTIMAL,1,0.05986969999503344
10.025553399987984,1204,0.8776531541103381,-0.5948715447987426,-0.22516626630156478,0.9999999999999469,0.0,0.0,MIQP_OPTIMAL,1,0.058220600010827184
10.192173399962485,1216,0.9229319687412401,-0.6333641108988486,-0.30036858213479334,0.9999999999983601,0.0,0.0,MIQP_OPTIMAL,1,0.060439900029450655
10.358859299973119,1229,0.9490010146526155,0.02370743071402215,0.16450215478412059,0.9056445995269213,0.0,0.0,MIQP_OPTIMAL,1,0.06755350000457838
10.558966799988411,1242,0.5868105176768889,0.8778516054270971,0.5236,0.1542183202428441,0.0,0.0,MIQP_OPTIMAL,1,0.05675379995955154
10.758866699994542,1257,0.1756661783358836,1.090118435276387,0.5235999999999998,-0.12536761847513117,0.0,0.0,MIQP_OPTIMAL,1,0.05467380001209676
