t,delta_e,ax_e
5.00003807246685e-07,0.0,0.0
0.12552259996300563,-0.00014529554475784814,1.0
0.25897949998034164,-0.00022114338837894078,1.0
0.4256391999660991,0.0011290942975415706,0.9999999999901301
0.6254589000018314,-0.0006443392044299341,0.9999999999941108
0.8254871999961324,-0.017526240630634397,1.0
1.0258241999545135,0.05561117665206867,0.9999999999999999
1.2255609999992885,0.09523985419694576,0.9999999999999999
1.3922117999754846,-0.5236,1.0
1.5589899999904446,-0.12375714644514504,1.0
1.7589557999745011,0.5236,1.0
1.9922617999836802,0.5235999905067008,0.9999999997183875
2.1921812999644317,-0.30990045368340174,0.9999999999635059
2.3588681999826804,-0.523599973683427,0.9999999992617691
2.5587857999489643,-0.025487450081255105,0.9999999999773898
2.7254802999668755,0.5235999978103061,0.9999999998925084
2.8921685999957845,0.5235999941876424,0.9999999997413354
3.058820599981118,-0.4960126082443119,1.0
3.225614199996926,-0.5235999999547674,0.9999999999878552
3.3921336999628693,-0.1772334562469082,1.0
3.5587309999973513,0.5235999995988471,0.9999999999009757
3.725899599958211,0.5235999970048528,0.9999999988092524
3.8922675999929197,0.05307172785969304,0.9999999999978912
4.058793499949388,-0.5235999999200178,0.9999999999758052
4.225778099964373,-0.5236,1.0
4.392181199975312,0.12278685986556691,0.9999999992823801
4.5922520000021905,0.4112836592883835,0.9594422329446676
4.759016799973324,0.4202577874787847,0.9358157209645329
4.925456199969631,0.19310675211203376,0.9823491896739985
5.09213019994786,-0.4819876011832369,0.8626877593972198
5.258852099999785,-0.47140161762515603,0.646373455880045
5.425714799959678,-0.3820696539768601,0.6935815861120149
5.592155999969691,-0.04248953753987089,0.7176495151502171
5.758890600001905,0.42633017489508307,0.6432639657069853
5.958835099998396,0.45646488279232234,-0.012706633435419515
6.225440899957903,-0.1282561029927224,-1.0
6.492133499996271,0.9277498464096432,-1.0
6.892281499982346,0.5112683967121157,-1.0
7.225505999987945,0.2730244041659881,1.0
7.4587787999771535,0.49857182007078554,1.0
7.65882299997611,-0.5236000000000001,-1.0
7.825527099950705,-0.5236000000000001,-1.0
8.15919269999722,-0.5235999999999991,1.0
8.458886499982327,-0.5235999999999986,-1.0
8.625418499985244,-0.5235999999999993,-0.9999999999999999
8.792187199986074,-0.5236000000000001,0.29531507593127826
8.958848499984015,-0.5235999999999945,0.9999999999998124
9.125450199993793,0.6602574225141569,1.0
9.325578499992844,0.7137205019018905,0.9999999999984831
9.49217449995922,0.7469431119214047,0.9999999999960703
9.692207799991593,0.7444868244087719,1.0
9.858929299982265,0.49054517434455724,1.0
10.025553399987984,-0.07030172866277679,0.9999999999999469
10.192173399962485,-0.07025338082339086,0.9999999999983601
10.358859299973119,0.3757636210626182,0.9056445995269213
10.558966799988411,0.6784462271774843,0.1542183202428441
10.758866699994542,0.6216097196504553,-0.12536761847513117
10.925525399972685,0.5060052944132418,0.11937220000847627
11.092172699980438,0.08974701890878982,0.2743387404276576
11.258873199985828,-0.34351376159566444,0.09578887955811144
11.425586299970746,-0.4779316509142221,-0.054255300613452295
11.592250999994576,-0.32698639722809314,0.09303085831805541
11.7588874999783,0.049073702134026856,0.12490481742143186
11.95905419997871,0.39366063043499333,-0.21281341780479462
12.125518999993801,0.3269934478315585,-0.29036945438384076
12.292162699974142,0.09802750114132472,-0.13086216630890668
12.558914599998388,-0.5642624319612976,-1.0
12.825822499988135,0.5032153401852931,-0.9999999999999997
13.025668799993582,0.49124187099113903,-1.0
13.22552929999074,0.2950303591714153,1.0
13.425621899950784,0.0056324916211077936,0.9999999999999998
13.758815199951641,-0.7088176572901407,-1.0
14.09218429995235,0.5032269143596193,1.0
14.258896099985577,0.4819330916206202,-1.0
14.45890359999612,0.29116218944931294,1.0
14.658902700000908,0.4216751475037407,1.0
14.825572400004603,0.46630276520231534,-0.8635365644076308
15.025533699954394,0.48942237187858467,0.7107796773385555
15.192304099968169,0.4961732548960824,0.7517693667012817
15.392325499968138,0.4929083238241969,0.33739528912111005
15.592222899955232,0.476345345155126,-0.11960716542258659
15.758859399997164,0.44863049634170044,-0.24102241377022585
15.925563899974804,0.39323426264045314,-0.11794120272614105
16.092226099979598,0.1451930754472196,0.09459412618373314
16.258865399984643,-0.4984745311997559,-0.3057205677481869
16.525602599955164,0.48411388205431055,-1.0
16.758901899971534,0.4968378023801194,-0.9999999999999998
16.99227659997996,0.49719868378684823,-1.0
17.22555559995817,0.10933910649778095,-1.0
17.425539599964395,0.32691166182787357,0.999999999999909
17.792227099998854,-0.7343210092766055,-1.0
18.025570999947377,-0.6738076155680441,-1.0
18.19226639997214,-0.661643588401787,-1.0
18.392260499997064,-0.6696743298303046,-0.9999999999999999
18.625608399976045,-0.7625302093951486,-1.0
18.858894799952395,-0.8432585798571179,1.0
19.125824599992484,0.22983806629540937,1.0
19.29218339995714,0.19992661515780785,-0.29820355083858396
19.492202099994756,0.19669923033239556,-0.09526540585180687
19.65890959999524,0.21819814579888325,-0.45501220769337447
19.85904179996578,0.26274142370875925,-0.631824996021484
20.058899299998302,0.31831514482450907,-0.5534510025197501
20.225599500001408,0.36600243150193523,-0.29305498159120646
20.392221199988853,0.4112375474373125,0.1273437733045764
20.55890169995837,0.4513366522071893,0.5540839835934733
20.725599199999124,0.4842707267938984,0.8639686980113913
20.89222229999723,0.10344432024222108,0.9411008371979009
21.058906999998726,-0.512240546959697,0.6452538430058226
21.22558729996672,-0.5747043792247664,0.34815426145117323
21.392240799963474,-0.5238398121799028,0.42509066613272706
21.592219799989834,-0.006007178276083658,0.42240970046666027
21.75903149996884,0.25239488324937465,0.17521588774737973
21.925567199999932,0.3472693152336658,0.24419516519523182
22.092285499966238,0.1391073904692864,0.39322256190360316
22.292508999991696,-0.3949215755049126,0.12143934947034535
22.45897929999046,-0.22363879511296558,-0.3173486394278471
22.658894899999723,-0.05234018065301543,-0.05592253412109405
22.825593399989884,-0.10707106769808755,0.12705247908358885
22.992236299964134,-0.3227073874120797,0.3285161872100854
23.15892839996377,-0.0210147668500138,0.44237748782247455
