t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
3.400000000000000244e-01,0.000000000000000000e+00,-3.394372819594306673e-02,4.514831810151305816e-03,3.010065772075302348e+00,1.005928771175491621e-01,1.562289206387588135e-02,-4.249324191965281740e-04,-9.972403651732576757e-02,1.319255348586555535e-02,3.406617416568868614e-04,-6.649971646392361258e-04,6.073532843215757870e-02
3.599999999999999867e-01,0.000000000000000000e+00,-3.593814428860824667e-02,4.778548117026418587e-03,3.010191260371816391e+00,1.005848638871008061e-01,1.646580225341493300e-02,-3.764598010141691057e-04,-9.971774709278664883e-02,1.317898926039609737e-02,2.883586420961359786e-04,-6.913795526637781267e-04,6.401279105446307238e-02
3.800000000000000044e-01,0.000000000000000000e+00,-3.793244502225224385e-02,5.041987881233279435e-03,3.010323297948447330e+00,1.005778159640161179e-01,1.729989646779353171e-02,-3.284014074366770368e-04,-9.971249905876813924e-02,1.316490013432156797e-02,2.365224735988955029e-04,-7.174873563041548512e-04,6.725606433085171143e-02
4.000000000000000222e-01,0.000000000000000000e+00,-3.992665113138563204e-02,5.305140659624201470e-03,3.010461816199110352e+00,1.005717250802531521e-01,1.812512948245342814e-02,-2.807555971227668591e-04,-9.970828308960891229e-02,1.315029159146019130e-02,1.851519401739750120e-04,-7.433213625060612140e-04,7.046497402428973655e-02
4.199999999999999845e-01,0.000000000000000000e+00,-4.192078316426495199e-02,5.567996118570468084e-03,3.010606746363741149e+00,1.005665830003774075e-01,1.894145839274588919e-02,-2.335207506030641874e-04,-9.970508988556732455e-02,1.313516909989127270e-02,1.342457458301865776e-04,-7.688823582151909372e-04,7.363935464624399296e-02
4.400000000000000022e-01,0.000000000000000000e+00,-4.391486148341119250e-02,5.830544033647567376e-03,3.010758019539896413e+00,1.005623815211275363e-01,1.974884259366401981e-02,-1.866952700175320836e-04,-9.970291017282176260e-02,1.311953811195522637e-02,8.380259457634003483e-05,-7.941711303772391525e-04,7.677904938500386411e-02
4.600000000000000200e-01,0.000000000000000000e+00,-4.590890626612803560e-02,6.092774289320405760e-03,3.010915566694235324e+00,1.005591124709853124e-01,2.054724375898522165e-02,-1.402775788496051152e-04,-9.970173470347032385e-02,1.310340406425352863e-02,3.382119042124632368e-05,-8.191884659379004494e-04,7.988391003189376782e-02
4.799999999999999822e-01,0.000000000000000000e+00,-4.790293750502031683e-02,6.354676878628519841e-03,3.011079318673886895e+00,1.005567677097516377e-01,2.133662581984562684e-02,-9.426612165718445705e-05,-9.970155425553084427e-02,1.308677237764874560e-02,-1.569976262628365330e-05,-8.439351518428692004e-04,8.295379690544338325e-02
5.000000000000000000e-01,0.000000000000000000e+00,-4.989697500851249939e-02,6.616241902871321245e-03,3.011249206217695651e+00,1.005553391281279740e-01,2.211695494276938803e-02,-4.865936380066733524e-05,-9.970235963294121762e-02,1.306964845726454535e-02,-6.476156055743919682e-05,-8.684119750378399951e-04,8.598857877358678792e-02
5.200000000000000178e-01,0.000000000000000000e+00,-5.189103840136693319e-02,6.877459571293301557e-03,3.011425159967350496e+00,1.005548186473026462e-01,2.288819950717494930e-02,-3.455791168175168695e-06,-9.970414166555899294e-02,1.305203769248566500e-02,-1.133654993634097770e-04,-8.926197224685073145e-04,8.898813277395944965e-02
5.400000000000000355e-01,0.000000000000000000e+00,-5.388514712520233590e-02,7.138320200769252867e-03,3.011607110478389693e+00,1.005551982185432791e-01,2.365033008238013462e-02,4.134609010185598269e-05,-9.970689120916154113e-02,1.303394545695792453e-02,-1.615128750353845861e-04,-9.165591810805658567e-04,9.195234433236086635e-02
5.600000000000000533e-01,0.000000000000000000e+00,-5.587932043901219781e-02,7.398814215489503930e-03,3.011794988231082826e+00,1.005564698227946058e-01,2.440331940412811609e-02,8.574775390056158463e-05,-9.971059914544611047e-02,1.301537710858825976e-02,-2.092049835645530163e-04,-9.402311378197099941e-04,9.488110707945210387e-02
5.799999999999999600e-01,0.000000000000000000e+00,-5.787357741968308239e-02,7.658932146645121633e-03,3.011988723641190635e+00,1.005586254702818261e-01,2.514714235065599809e-02,1.297506544308504764e-04,-9.971525638202978492e-02,1.299633798954465819e-02,-2.564431209421036873e-04,-9.636363796316342080e-04,9.777432276575653836e-02
