t,X_e,Y_e,Psi_e,vx_e
0.06435359999886714,0.0,-5.438923533773732e-09,-1.3351440442121998e-07,0.0
0.13440579999587499,0.0002786555068151895,8.789276241916911e-06,-0.012244421463022626,-0.02499075912503493
0.20436420000623912,0.0007574848351873521,3.9233330300441744e-05,-0.011690955839972261,-0.050042845632436064
0.2747730999835767,0.0041954827297302905,0.00013698284349830922,-0.008980878041662699,-0.09536165585296887
0.34434260000125505,0.007720744575385831,0.00024670626028593025,-0.0067105813842553985,-0.13231061087257165
0.4143684000009671,0.01766931289977494,0.0005210772926635535,-0.006277834034592367,-0.19276619388700994
0.4848002000071574,0.026307379555915986,0.0007794630503324834,-0.0057617030394192525,-0.23804951999631052
0.5547283999912906,0.04495894852505618,0.0013060990111400438,-0.005505924154816988,-0.30777622374241276
0.6243289999838453,0.05995516309421951,0.001749952215274352,-0.005038628167905568,-0.3574499491038036
0.6943689000036102,0.08847167718571661,0.0025551448262667188,-0.004565433038415723,-0.43059285149700277
0.7643899999966379,0.10334818320871839,0.003028594516904834,-0.0037115582005342596,-0.47955512168661496
0.8347243999887723,0.14198875521518717,0.004095286698021618,-0.0031136766185397846,-0.5513416095141448
0.9048219999822322,0.17063300955625071,0.004890271777830189,-0.0025941528279371795,-0.5976711251633956
0.9744681000011042,0.2188811930281982,0.006181610573741699,-0.002047419629082725,-0.6627462528460543
1.0444961999892257,0.2536521838355248,0.007106103065810344,-0.0016812916189548055,-0.7032315300894385
1.1150847999961115,0.3103394671485468,0.008561074301092339,-0.0012709365334422351,-0.7566590604219343
1.1846484999987297,0.3501564679519905,0.00956687172876529,-0.0011071884666531417,-0.7904013555982581
1.2545290999987628,0.41360741417324975,0.011109282203590212,-0.0008178825640698939,-0.8263292730243244
1.3245518000039738,0.4570476114744698,0.012138327081522775,-0.000780702516868903,-0.8465128454648492
1.3946240000077523,0.5251816731030022,0.0136768041029111,-0.0004740083141765439,-0.8706536988382193
1.4646159999829251,0.5565787409046103,0.014381360674838022,-0.000892369008836269,-0.8767353105149208
1.5346740999957547,0.6270548707465778,0.0158232129274489,-0.0002944348674192021,-0.8840385316286503
1.6047416999936104,0.6725837543546209,0.01668800964315816,0.00012131900599365864,-0.8776290063122276
1.6744110999861732,0.7429247433687634,0.017899154936953463,0.0009509175550874716,-0.8669807657749594
1.7447567000053823,0.7867141736601426,0.018558461332783882,0.0012869135104436324,-0.8469864948489683
1.8146129999950062,0.8544331941750847,0.01944498833856601,0.0022595423633764433,-0.8188414383054538
1.8844054999935906,0.8946498306501087,0.01983683645480245,0.0027932698848807114,-0.7860579329311328
1.9543935999972746,0.9573785889070743,0.020302077482525868,0.0042643443106586965,-0.7416014397954006
2.024297199997818,0.992326145561568,0.020362494049714495,0.005191678175545,-0.6973786344408399
2.094743399997242,1.047941603745623,0.020320752507317602,0.0073078950489557926,-0.6388208621121666
2.164793500007363,1.055156637798186,0.019881123761975816,0.007688146891336789,-0.584521616978907
2.2344785000022966,1.1019133091037672,0.019305283595138573,0.011168602737202882,-0.5153478833714318
2.3042849999910686,1.122260164529168,0.018581677571454916,0.01402650297585506,-0.455270999314507
2.3746467999881133,1.1589112323547124,0.017353518069520898,0.01829875238112555,-0.37925182210021535
2.4447167000034824,1.1706793890607479,0.01622886661670909,0.020932630248560624,-0.3158005068161365
2.5145355999993626,1.1966084954347433,0.014434935908142293,0.02626941504672775,-0.23831076686350783
2.5845927000045776,1.1996079002258235,0.012958947982459713,0.030406083449991517,-0.1754073828399021
2.6546839000075124,1.2149563446752065,0.010599504005262522,0.037758753854661986,-0.10161759169036377
2.7248734000022523,1.2096127827471,0.008799416089296953,0.04288507943377562,-0.044661666206527006
2.7947748999868054,1.215407257607458,0.005957060933677826,0.050989320806368976,0.018041210664005214
2.8645756999903824,1.2028588245821963,0.003940317035905477,0.05615262395640874,0.06101895552281056
2.93472789999214,1.1717560273869814,0.0014686874005473216,0.06192804629208526,0.1095563838278526
3.004433699999936,1.1539497801617005,-0.0006220020924437276,0.06649437762378252,0.13841036998876466
3.074335399986012,1.1478878257901468,-0.004149951342467345,0.07146701213553408,0.15654703857762575
3.1445459999958985,1.1273132504986703,-0.006449564826416201,0.07270049246498278,0.17460320113327044
3.2145853999827523,1.1188112320458754,-0.010091681016457528,0.07299045328006493,0.1973550480668892
3.284374499984551,1.0952445234141899,-0.012197151423489613,0.0719450611156236,0.2234336549384658
3.3547330999863334,1.0830237218871548,-0.015532597200550825,0.07067386898017469,0.2551457871580909
3.424347799998941,1.0558098989023001,-0.017266223345145267,0.06900156712508121,0.2858777133026753
3.4945711999898776,1.0400625727392043,-0.020121084421659573,0.06640800441217243,0.3197918664931392
3.5646874000085518,0.9773493872220431,-0.020065031573568287,0.06303728617654158,0.3465180008268356
3.634814399993047,0.9589534151610137,-0.02228314682101571,0.059993006553153094,0.37681781175176354
3.704339299991261,0.9273888998881983,-0.02306092164499992,0.05767264422249152,0.4002176632799771
3.7745498000003863,0.9059588505061154,-0.024694849007705987,0.05409874214027033,0.42829802220969937
3.8445146000012755,0.8720562047496547,-0.024948576226089862,0.050883182721839226,0.44935396513690573
3.914456500002416,0.8474846155804134,-0.025920050637414503,0.04753975767666141,0.47482649097527707
3.9843645000073593,0.8112499642968412,-0.025693564925184036,0.04546192907236213,0.4931591432813879
4.054438599996502,0.783652646981114,-0.026160864283948294,0.04373958902737751,0.5159471199377983
4.124415600002976,0.7452493419394326,-0.02557407541130055,0.042705541737045216,0.531884798850849
4.194396000006236,0.714937151836716,-0.025647274491467684,0.04270664535234747,0.5506834922131905
