t,delta_e,ax_e
0.06395510002039373,-0.003005147747063397,0.044560731555051414
0.13389310002094135,-0.002009490573482431,-9.572090914344855e-07
0.2044439000019338,0.006785211220096954,-7.956689315191667e-07
0.27399180000065826,0.0070608549250910785,-6.369914180015535e-07
0.34402160000172444,0.007083822621440056,-5.558820431184053e-07
0.4141136000107508,0.0077381240677597,-4.6573852802156424e-07
0.48410460000741296,0.008110641672341034,-4.1757790758545354e-07
0.5540330000221729,0.008327385090528033,-3.6024091454311957e-07
0.6239575000072364,0.008092606972575404,-3.289533533346045e-07
0.6942566000216175,0.007354132941951751,-2.9008743968050865e-07
0.7641730000032112,0.005637063628156515,-2.719937097772629e-07
0.8339247000112664,0.003979953977961527,-2.439009158528016e-07
0.9040135000250302,0.002515500831485647,-2.2849193448415406e-07
0.9739889000193216,0.0006498447933075041,-2.0823947838310986e-07
1.043986100004986,-0.0005693034927659402,-1.9722598681992665e-07
1.114001100009773,-0.002086001168139562,-1.823544652501674e-07
1.1843739000032656,-0.002566964712513513,-1.7445630451362604e-07
1.254318899998907,-0.0034592263045240407,-1.634185270993349e-07
1.324122600024566,-0.003178506210367285,-1.5780102452511713e-07
1.394186300021829,-0.0036436353566796594,-1.5213597470697948e-07
1.4641809000167996,-0.000976301826379334,-1.5345487064388763e-07
1.5339669000240974,-0.0019366495509704948,0.014398076836376117
1.6039354000240564,-0.0021124739734765087,0.11044630578763664
1.673980699997628,-0.003141092600805229,0.23787344644870195
1.7442587000259664,-0.002040223083837542,0.3317990898495483
1.814334599999711,-0.0021806983409031486,0.4531281675178229
1.8841252000129316,-0.0005366365712041405,0.5400281044076793
1.9542076000070665,-0.0006632321239364823,0.5999998513907203
2.0239507000078447,0.0012518249259508823,0.599999851814828
2.094039800023893,0.0014575986990044369,0.5999998702397169
2.1640646000159904,0.008775725192122826,0.5999998500150021
2.2340946000185795,0.00739111849806795,0.5999998529183197
2.304299900017213,0.007498753647788783,0.5999998529920101
2.374338399997214,0.008750407688320513,0.5999998530553557
2.4438831000006758,0.015237140051999819,0.5999998529196948
2.5142429000115953,0.019743860356456144,0.5999998528451742
2.5843569000135176,0.025840170872972794,0.5999998525973039
2.6538635000179056,0.029272977765301703,0.5999998525749846
2.724270400009118,0.03545355180662147,0.5999998527868197
2.794339600019157,0.03783502935355547,0.5999998514747862
2.8642428000166547,0.04874779424981139,0.5999998430839593
2.934153000009246,0.038697536301707976,0.5072404736212304
3.0042878000240307,0.02759825485572589,0.3630083697084905
3.0738616000162438,0.01465025394806517,0.22118583533323616
3.14397380000446,0.012464923494305573,0.28502478470588977
3.214136000024155,0.00407839144492317,0.35933441764876917
3.2838594000204466,-0.0011878742017180197,0.40727831464557296
3.3542190000007395,-0.007220548793268707,0.4613162764567297
3.4243740000238176,-0.008247404838454209,0.49478211984387294
3.494005400018068,-0.011617159431274915,0.5305178506564847
3.564152400009334,-0.011731293460034783,0.5510241725764669
3.6342618000053335,-0.016270675761275173,0.5705215303369618
3.703887300012866,-0.0182923847442194,0.5796372944394832
