t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
5.300000000000000266e-01,0.000000000000000000e+00,1.063536358095678869e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.804283720679012881e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.804283720679012881e-01,0.000000000000000000e+00,1.238844876543209628e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e-01,0.000000000000000000e+00,1.112199336000000149e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.928382000000000041e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.928382000000000041e-01,0.000000000000000000e+00,1.243053333333333565e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,1.162105333719136019e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.052880979938272343e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.052880979938272343e-01,0.000000000000000000e+00,1.246859567901234422e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e-01,0.000000000000000000e+00,1.213258157827160622e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.177740641975310254e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.177740641975310254e-01,0.000000000000000000e+00,1.250267654320987853e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000622e-01,0.000000000000000000e+00,1.265661216750000317e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.302921375000001492e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.302921375000001492e-01,0.000000000000000000e+00,1.253281666666666627e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.799999999999999600e-01,0.000000000000000000e+00,1.319317524839505873e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.428383975308640474e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.428383975308640474e-01,0.000000000000000000e+00,1.255905679012345288e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.899999999999999689e-01,0.000000000000000000e+00,1.374229706447530619e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.554089646604937203e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.554089646604937203e-01,0.000000000000000000e+00,1.258143765432098604e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,1.430399999999999727e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.680000000000000604e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.680000000000000604e-01,0.000000000000000000e+00,1.260000000000000231e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.099999999999999867e-01,0.000000000000000000e+00,1.487830262070987675e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.806077054012345195e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.806077054012345195e-01,0.000000000000000000e+00,1.261478456790123159e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.199999999999999956e-01,0.000000000000000000e+00,1.546521971456789879e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.932283234567901076e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.932283234567901076e-01,0.000000000000000000e+00,1.262583209876543267e+00,0.000000000000000000e+00,0.000000000000000000e+00
