time,reference_index,v1,v2,delta_command,acceleration_command,slack_value,mip_gap,solver_status,solver_success,solve_time
4.00003045797348e-07,0,1.0,0.0,0.0,1.0,0.0,8.373923290532141e-12,MIQP_OPTIMAL,1,0.0068583000102080405
0.0874084000242874,3,1.0,0.0,0.0,1.0,0.0,3.685282973077241e-12,MIQP_OPTIMAL,1,0.0048850999446585774
0.18755380000220612,7,1.0,0.0,0.0,1.0,0.0,1.6656259847558886e-12,MIQP_OPTIMAL,1,0.004931800009217113
0.28749190003145486,9,1.0,0.0,0.0,1.0,0.0,1.3535752578339637e-11,MIQP_OPTIMAL,1,0.006500300019979477
0.3875615000142716,12,1.0,0.0,0.0,1.0,0.0,9.05415440260947e-13,MIQP_OPTIMAL,1,0.004750200023408979
0.48758750001434237,15,0.9999999986491073,0.0,0.0,0.9999999986491073,0.0,0.0,MIQP_OPTIMAL,1,0.005640799994580448
0.5882982999901287,17,1.0,0.0,0.0,1.0,0.0,1.4479987062221995e-12,MIQP_OPTIMAL,1,0.006764299992937595
0.6877050999901257,20,1.0,0.0,0.0,1.0,0.0,0.0,MIQP_OPTIMAL,1,0.005505800014361739
0.7877817000262439,22,1.0,0.0,0.0,1.0,0.0,5.3476419004965995e-12,MIQP_OPTIMAL,1,0.006423800019547343
0.8879847999778576,25,1.0,0.0,0.0,1.0,0.0,4.501939142153526e-11,MIQP_OPTIMAL,1,0.006526099983602762
0.9877874000230804,27,1.0,0.0,0.0,1.0,0.0,1.2539722159661752e-12,MIQP_OPTIMAL,1,0.006969900045078248
1.1217871999833733,30,1.0,0.0,0.0,1.0,0.0,2.7646494489497086e-11,MIQP_OPTIMAL,1,0.0052779000252485275
1.2210094000329264,32,0.9999999979988428,0.0,0.0,0.9999999979988428,0.0,0.0,MIQP_OPTIMAL,1,0.006247100012842566
1.3218906000256538,35,1.0,0.0,0.0,1.0,0.0,4.304307903745882e-11,MIQP_OPTIMAL,1,0.010070000018458813
1.455355399986729,38,0.9999999960699166,0.0,0.0,0.9999999960699166,0.0,0.0,MIQP_OPTIMAL,1,0.011553899967111647
1.5881484000128694,41,1.0,0.0,0.0,1.0,0.0,0.0,MIQP_OPTIMAL,1,0.008954100019764155
1.6883997999830171,43,1.0,0.0,0.0,1.0,0.0,3.229951999282843e-11,MIQP_OPTIMAL,1,0.00808070000493899
1.8209980999818072,47,0.9999999819085594,0.0,0.0,0.9999999819085594,0.0,0.0,MIQP_OPTIMAL,1,0.011148500023409724
1.9637454000185244,50,1.0,0.0,0.0,1.0,0.0,2.6661517420989603e-12,MIQP_OPTIMAL,1,0.008096400008071214
2.088661400019191,53,1.0,0.0,0.0,1.0,0.0,3.1038700851398855e-12,MIQP_OPTIMAL,1,0.00883490004343912
2.2209657999919727,57,1.0,0.0,0.0,1.0,0.0,9.747083834699992e-11,MIQP_OPTIMAL,1,0.006409600027836859
2.3209654000238515,60,0.9999999745917625,0.0,0.0,0.9999999745917625,0.0,0.0,MIQP_OPTIMAL,1,0.006069600000046194
2.4207984000095166,63,0.9975573927436481,0.0,0.0,0.9975573927436481,0.0,8.30538638352269e-11,MIQP_OPTIMAL,1,0.0054308000253513455
2.5208705000113696,66,0.9497984272891127,0.0,0.0,0.9497984272891127,0.0,1.4226026691024923e-07,MIQP_OPTIMAL,1,0.0056594000197947025
2.6207908000214957,69,0.9022838910234336,0.0,0.0,0.9022838910234336,0.0,4.923543988528863e-06,MIQP_OPTIMAL,1,0.00601229997118935
2.7209459000150673,72,0.8543024080810768,0.0,0.0,0.8543024080810768,0.0,5.219029935331099e-05,MIQP_OPTIMAL,1,0.005956400011200458
2.821577700029593,76,0.8080587873578955,0.0,0.0,0.8080587873578955,0.0,7.46971287039182e-05,MIQP_OPTIMAL,1,0.008010499994270504
2.9207335999817587,80,0.7630979991478806,0.016501415430577815,0.019637033918864254,0.7630979991478806,0.0,0.0,MIQP_OPTIMAL,1,0.008612099976744503
3.021688000007998,85,0.7198667788139621,0.02800518027400123,0.02949498647708917,0.7199156314451448,0.0,0.0,MIQP_OPTIMAL,1,0.017102600017096847
3.1209457999793813,90,0.6778789392439467,0.03823921532775178,0.033705598136073475,0.678166723657376,0.0,0.0,MIQP_OPTIMAL,1,0.016560299962293357
3.2208485000301152,95,0.6374463941455073,0.04868199791277574,0.03662639043368855,0.6381756039094745,0.0,0.0,MIQP_OPTIMAL,1,0.01700280001387
3.3208290000329725,101,0.5980970968134468,0.059629711633864595,0.03957878759881748,0.5994826854352648,0.0,0.0,MIQP_OPTIMAL,1,0.019725599966477603
