time,reference_index,X,Y,psi,vx,X_ref,Y_ref,psi_ref,vx_ref,position_error,yaw_error,speed_error,vx_cmd,delta_cmd,ax_cmd
4.00003045797348e-07,0,-4.768371297814156e-08,8.275732454876561e-08,-0.0,0.0,0.0,0.0,0.0,0.0,9.551183827071652e-08,0.0,0.0,0.02,0.0,1.0
0.0874084000242874,3,0.0006666203262284398,8.275732454876561e-08,-0.0,0.0016652112996973557,0.0006666203262284398,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.7802272509263547,0.04,0.0,1.0
0.18755380000220612,7,0.0033332922030240297,8.275732454876561e-08,-0.0,0.007918335973957049,0.0033332922030240297,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.7739741262520949,0.06,0.0,1.0
0.28749190003145486,9,0.007999974302947521,8.275732454876561e-08,-0.0,0.017602611243239915,0.007999974302947521,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.7642898509828121,0.08,0.0,1.0
0.3875615000142716,12,0.014666661620140076,8.275732454876561e-08,-0.0,0.029847802836486716,0.014666661620140076,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.7520446593895653,0.1,0.0,1.0
0.48758750001434237,15,0.023333346471190453,8.275732454876561e-08,-0.0,0.04406025866986828,0.023333346471190453,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.7378322035561837,0.11999999997298215,0.0,0.9999999986491073
0.5882982999901287,17,0.03400004282593727,8.275732454876561e-08,-0.0,0.05972143163074979,0.03400004282593727,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.7221710305953022,0.13999999997298215,0.0,1.0
0.6877050999901257,20,0.04666795954108238,8.275732454876561e-08,-0.0,0.07647940318463287,0.04666795954108238,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.7054130590414192,0.15999999997298214,0.0,1.0
0.7877817000262439,22,0.06133468821644783,8.275732454876561e-08,-0.0,0.09395322333399074,0.06133468821644783,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.6879392388920613,0.17999999997298213,0.0,1.0
0.8879847999778576,25,0.07800140976905823,8.275732454876561e-08,-0.0,0.11214618478029281,0.07800140976905823,0.0,0.0,0.781892462226052,8.275732454876561e-08,0.0,-0.6697462774457592,0.19999999997298212,0.0,1.0
