t,delta_e,ax_e
4.00003045797348e-07,0.0,0.0
0.0874084000242874,0.0,1.0
0.18755380000220612,0.0,1.0
0.28749190003145486,0.0,1.0
0.3875615000142716,0.0,1.0
0.48758750001434237,0.0,0.9999999986491073
0.5882982999901287,0.0,1.0
0.6877050999901257,0.0,1.0
0.7877817000262439,0.0,1.0
0.8879847999778576,0.0,1.0
0.9877874000230804,0.0,1.0
1.1217871999833733,0.0,1.0
1.2210094000329264,0.0,0.9999999979988428
1.3218906000256538,0.0,1.0
1.455355399986729,0.0,0.9999999960699166
1.5881484000128694,0.0,1.0
1.6883997999830171,0.0,1.0
1.8209980999818072,0.0,0.9999999819085594
1.9637454000185244,0.0,1.0
2.088661400019191,0.0,1.0
2.2209657999919727,0.0,1.0
2.3209654000238515,0.0,0.9999999745917625
2.4207984000095166,0.0,0.9975573927436481
2.5208705000113696,0.0,0.9497984272891127
2.6207908000214957,0.0,0.9022838910234336
2.7209459000150673,0.0,0.8543024080810768
2.821577700029593,0.0,0.8080587873578955
2.9207335999817587,0.019637033918864254,0.7630979991478806
3.021688000007998,0.02949498647708917,0.7199156314451448
3.1209457999793813,0.033705598136073475,0.678166723657376
3.2208485000301152,0.03662639043368855,0.6381756039094745
3.3208290000329725,0.020535544997412242,0.5994826854352648
3.4208787999814376,-0.0392077861041129,0.5634607608171418
3.5209555000183173,-0.06772238184761203,0.5300256010021382
3.6207717999932356,-0.07670495772432234,0.4991665601130397
3.7546287000295706,-0.07337129306265805,0.47073045359281035
3.8542140999925323,-0.06642054264402757,0.4417529679792263
3.9874287000275217,-0.05662924949106825,0.41015474465784046
4.088299900002312,-0.046407874308938286,0.376283792004568
4.187472100020386,-0.026783878234131295,0.339164228734768
4.288165299978573,0.003974962039260788,0.30115609597100806
4.387735800002702,0.04627150582691694,0.26476875388283455
4.487471300002653,0.09409641250374245,0.23098462844113776
4.587652400019579,0.1291707492268773,0.20028018515702134
4.687579900026321,0.12088097716074836,0.17032507735530994
4.821067399985623,0.1425421043674363,0.13600287711523848
4.987632900010794,0.7048341260809992,-0.0645148869020499
5.1547851000214,0.9893487703827726,-1.0
5.320788700017147,0.8957130335882075,0.9999999999999998
5.454283899976872,-0.2957989990532355,-0.951063705674108
5.587573099997826,-0.4229255372770633,-1.0
5.68752089998452,-0.542502008716998,-0.9999999999999999
5.821042100025807,-0.7320181389019358,-0.9999999999999999
6.0209267000318505,-0.09862550743871826,-0.98685269599349
6.254221800016239,0.5236000000000011,0.9055097326217301
6.4210164999822155,0.5236000000000012,1.0
6.554321400006302,-0.5235999999999992,0.032722286050918925
6.656135199998971,-0.5235999999955098,-0.12286830506920127
6.754206500016153,-0.5235999999988389,0.3521662513887457
6.854182699986268,-0.5235999999829858,0.7041545580848019
6.955188399995677,-0.5235999999971981,0.9660667724294565
7.054177600017283,-0.5235999269247615,0.9999999999383403
7.1542650000192225,-0.20623542461277466,0.9999999999999999
7.254321000014897,0.12643828509697794,0.9106241129325667
7.354594000033103,0.4764324767699891,0.6352217190105843
7.45435269997688,0.5818832320926206,0.3946653441832344
7.554670499986969,0.5677018577915512,0.20747170549571298
7.655126700003166,0.4897002760734599,0.060594876994960536
7.7541663000010885,0.38399976149374365,-0.06998458355790257
7.855061099980958,0.2622439134228489,-0.19956116829959936
7.954446599993389,0.10545921303633077,-0.33266748675291624
8.054279499978293,-0.04277027644700521,-0.4822859597233877
8.154236799979117,0.0,-0.6463280870183248
8.254453100031242,0.0,-0.7889032908740251
8.354250499978662,-1.1102230246251565e-16,-0.948814284320775
8.48759680002695,-1.1102230246251565e-16,-0.9999999999999999
8.620923999988008,0.0,-0.8568405732065519
8.754174900008366,0.0,-0.5964692745227411
8.85423019999871,0.0,-0.49095591666341637
8.98758389998693,0.0,-0.3450460873009335
9.15414790000068,0.614853151086911,-0.10294131229926329
9.25425619998714,0.9024120224310658,0.18219315340734563
9.387544600002002,0.2835626155584045,0.4318339414829236
9.487569499993697,-0.10281838800469878,0.27543865966036385
9.58752669999376,-0.268364334788605,0.1550186021200801
9.68754260003334,-0.3706065152280438,0.11106441032815048
9.787798099976499,-0.309029490520943,0.11598333301130259
9.921020200010389,-0.20884344092164445,0.17645484796761463
10.020946600008756,-0.17019278648051828,0.23105293631716822
10.1209499000106,-0.12999368501044986,0.27450083960612115
10.220841100031976,-0.08175669885584522,0.3033959489238509
10.320864100009203,-0.032030801835805534,0.3150117248594191
10.420847100031096,0.009962020578141398,0.31061331181335117
10.554336300003342,0.0534703187336317,0.29856339318230285
