t,delta_e,ax_e
0.05356000000028871,-0.0026645260269726467,0.044539896167855475
0.12391150000621565,-0.0024101770013014168,-1.6048412010027935e-05
0.19361529999878258,0.006774153890657053,-1.1435417121508085e-05
0.26389810000546277,0.00711798588240721,-9.028239832287177e-06
0.3336231999855954,0.007193242379696409,-7.780944715651827e-06
0.4038847000047099,0.007897700162621219,-7.142711600516272e-06
0.47385740000754595,0.008323437133275992,-6.721862659819777e-06
0.543890700006159,0.008608360517724782,-6.351947993421536e-06
0.613508999987971,0.00839669617429006,-6.132516770840368e-06
0.6836772999959067,0.007675736981649593,-5.9461896084189725e-06
0.7536859000101686,0.005919658688929834,-5.909828723116295e-06
0.8237719000026118,0.004242928255398787,-5.725085698682353e-06
0.8940779000113253,0.0027402804890044666,-5.649193666246166e-06
0.9638575999997556,0.0008337588805803068,-5.548426755819236e-06
1.033870699990075,-0.00043552542249969623,-5.483641018599883e-06
1.1037293999979738,-0.0020000910665496875,-5.3930632844534365e-06
1.1737156999879517,-0.0025089073938254092,-5.338656791309404e-06
1.2439212999888696,-0.0034087130765780987,-5.260388505179403e-06
1.313713799987454,-0.003149820345461156,-5.211072186372956e-06
1.3837960000091698,-0.003611293436264654,-5.143253844541729e-06
1.4538135000038892,-0.0012548034722273077,-3.596807998051954e-06
1.5236381999857258,-0.0017965652077737916,0.014393184173830675
1.5936030999873765,-0.001913561714905053,0.11044143122555528
1.6636706999852322,-0.0029831088292407723,0.2378685889417107
1.7337544999900274,-0.0019604683044880796,0.33179423860897833
1.8040810000093188,-0.002085984989691015,0.4531233201256349
1.8738710999896284,-0.00042070181447370104,0.5400232450781016
1.943798499996774,-0.0004672350880484035,0.5999949777844217
2.0139331000100356,0.0014776398330256877,0.5999949548391426
2.083891299989773,0.0018172551115967373,0.5999948851431312
2.1537884999997914,0.009097271249214434,0.5999946182281655
2.2237681999977212,0.007549825749125541,0.5999943819082705
2.293799700011732,0.00674799678559352,0.5999938916986907
2.3637884999916423,0.003372746865260866,0.5999937821245466
2.43360349998693,0.013919344103996381,0.599994997360248
2.504024499998195,0.022611364571107975,0.5999951683047029
2.5740255000127945,0.02845888611347978,0.5999966535834871
2.6435333999979775,0.028870479510481592,0.599995224567432
2.7138159000023734,0.03391509299657698,0.5999952331674037
2.7835901000071317,0.03750222925003403,0.5999952425457659
2.8536311000061687,0.04975042547866793,0.5999951170776692
2.923924900009297,0.039394497257005695,0.507235897794577
2.9936843999894336,0.02733697980137123,0.36300384923732787
3.063532700005453,0.014145419419547377,0.22118132438933885
3.13365169998724,0.012456670151413123,0.2850201600025347
3.2038073999865446,0.004468865465153096,0.359331126967584
3.2735362999956124,-0.0010416077382449812,0.4072732414774669
3.343580699991435,-0.007390990448576835,0.461310769820722
3.4136859999853186,-0.008375488430328128,0.4947758823260557
3.483883100008825,-0.011521296685204095,0.5305102077952479
3.553667600004701,-0.0116344594297046,0.5510121429248601
3.623863299988443,-0.016268105377523275,0.5705097046212435
3.6942127000074834,-0.018341347199339376,0.5791335945203666
3.7635091000120156,-0.018863433857959886,0.5092039676305699
3.833689499995671,-0.016599115382115635,0.45400169783412603
3.9034784999967087,-0.014619686828887606,0.40551891861483497
3.973931199987419,-0.011701416615424667,0.36160386461023214
4.043668900005287,-0.006814353797125676,0.3246048321317355
4.113761399989016,0.00018347759203148507,0.2868817003425673
4.183515399985481,0.010345060790675634,0.25067670396496516
4.253482400003122,0.02557208012293543,0.22088972235185764
4.323837900010403,0.03742240171367287,0.18450330478918597
4.393765999993775,0.048380432299918584,0.15257599348942147
4.463741099985782,0.0633465151644656,0.11395648977888576
4.533849700004794,0.08058372424344243,0.10389178108790395
4.603770799993072,0.09462106785889189,0.03859536119531324
4.673955600010231,0.10824453680652424,0.011507035810809993
4.744126000005053,0.11254333966547662,-0.028389252804990717
4.813931799988495,0.1198763780753045,-0.05417035146117059
4.883685800014064,0.11332139621454587,-0.08988609665701956
4.954304699989734,0.1268187843164522,-0.3999169830672065
5.023828500008676,0.10670645198038625,-0.4493236532592057
5.093790499988245,0.09520925937723423,-0.4710840581576258
5.163705999992089,0.06521722209064702,-0.4965473656169181
5.233616699988488,0.05801567232080716,-0.5126035711534305
5.303601499996148,0.033177297089688806,-0.529353148675252
5.373765900003491,0.030364482005870205,-0.5380355326328579
5.443763099989155,0.01019649712746036,-0.5438723617810406
5.5140566999907605,0.009978350639557862,-0.543578138746083
5.583555199991679,-0.003916007775350658,-0.5364215253267948
5.653667000005953,0.02870869283216658,-0.5256351806802095
5.723921900003916,0.011139632762215565,-0.5035144629595824
5.793843299994478,-0.0004556017279729596,-0.4807936598709335
5.863843900006032,-0.01779904396401631,-0.44185786464298127
5.93372349999845,-0.014803830514666522,-0.4058791574432864
6.003735400008736,-0.015717549061029193,-0.3484710465027773
6.073608700011391,-0.0032288609597367346,-0.36027275862393104
6.144051100010984,-0.0007518327456586538,-0.5054005615543168
6.21376230000169,0.009184650577011066,-0.5796711612503764
6.284094400005415,0.007299920065603538,-0.42608594154737955
6.353968999988865,0.02080034963132464,-0.42448575095255425
6.423576700006379,0.00912909394664757,-0.14323185837357522
6.493642799992813,0.0015061942944984419,-0.0019780159512363116
6.563909699994838,-0.016986341469916025,0.033124478155429626
6.6335102999873925,-0.01354805287639678,0.08570899566748469
6.7040324000117835,-0.017513697202171247,0.16602603078501438
6.774069200007943,-0.0013632948380038201,0.2301747755971385
