t,delta_ref,ax_ref
0.05356000000028871,0.5236,0.25543793280589405
0.12391150000621565,0.5236,0.3
0.19361529999878258,0.26304378234454007,0.3
0.26389810000546277,0.07795745496543158,0.3
0.3336231999855954,0.03733900503653131,0.3
0.4038847000047099,0.01599573298700115,0.3
0.47385740000754595,0.008918981802148217,0.3
0.543890700006159,0.0040971237945027,0.3
0.613508999987971,0.002128763449246577,0.3
0.6836772999959067,0.0005652902045470308,0.3
0.7536859000101686,-0.00016929636327480852,0.3
0.8237719000026118,-0.0008315226260839103,0.3
0.8940779000113253,-0.0011876812317339514,0.3
0.9638575999997556,-0.0015572797105605693,0.3
1.033870699990075,-0.0017892057154356151,0.3
1.1037293999979738,-0.0020699478914792896,0.3
1.1737156999879517,-0.002274085045133021,0.3
1.2439212999888696,-0.002554242947670801,0.3
1.313713799987454,-0.0027796924473095963,0.3
1.3837960000091698,-0.003113394781275721,0.3
1.4538135000038892,-0.0033972310459740884,0.3
1.5236381999857258,-0.003834412264730787,0.28560177264541053
1.5936030999873765,-0.004217305800346484,0.18955354380773315
1.6636706999852322,-0.004820326573512589,0.062126403918561834
1.7337544999900274,-0.00535784084003458,-0.03179923937365814
1.8040810000093188,-0.006216908011516287,-0.15312831669509208
1.8738710999896284,-0.006992257633492524,-0.24002825350962098
1.943798499996774,-0.008244997838502962,-0.3
2.0139331000100356,-0.009386009837730889,-0.3
2.083891299989773,-0.011242859943303176,-0.3
2.1537884999997914,-0.012941873994349859,-0.3
2.2237681999977212,-0.01570892560481685,-0.3
2.293799700011732,-0.018230066540001776,-0.3
2.3637884999916423,-0.022285147523305678,-0.3
2.43360349998693,-0.025895952768787412,-0.3
2.504024499998195,-0.03146784600481502,-0.3
2.5740255000127945,-0.03611175448980564,-0.3
2.6435333999979775,-0.04250508590252558,-0.3
2.7138159000023734,-0.046891102006377236,-0.3
2.7835901000071317,-0.050858834452259895,-0.3
2.8536311000061687,-0.05119471007381351,-0.3
2.923924900009297,-0.04623942026775947,-0.20724063323345732
2.9936843999894336,-0.03766504183671802,-0.06300853575441678
3.063532700005453,-0.022457204888379524,0.07881399444402959
3.13365169998724,-0.015450078680825376,0.014975025179374768
3.2038073999865446,-0.00798676956858184,-0.05933463346225665
3.2735362999956124,-0.00339691268381253,-0.10727857912356242
3.343580699991435,0.0017463203639601023,-0.16131660206965392
3.4136859999853186,0.005019169862474941,-0.19478255422494684
3.483883100008825,0.008712700374173397,-0.23051849512366296
3.553667600004701,0.010995611835443935,-0.2510255060641864
3.623863299988443,0.013337024348197179,-0.2705229821570416
3.6942127000074834,0.014481640121356429,-0.27963889903235284
3.7635091000120156,0.014999156151891756,-0.285005263356533
3.833689499995671,0.014453533905528549,-0.2843171511513489
3.9034784999967087,0.012162062302609382,-0.27766813689554937
3.973931199987419,0.009023607921650469,-0.26875582928569663
4.043668900005287,0.0025711463040533926,-0.25217780602200257
4.113761399989016,-0.004202420160065962,-0.23658322421364986
4.183515399985481,-0.0160562094014363,-0.21209051878190976
4.253482400003122,-0.02710980234718993,-0.19128703035839578
4.323837900010403,-0.04454143844480166,-0.16078961699977334
4.393765999993775,-0.05928561321989614,-0.13617039960336186
4.463741099985782,-0.08031353642751879,-0.10148511320991283
4.533849700004794,-0.09631852934581799,-0.07439721013892964
4.603770799993072,-0.11662306847968236,-0.03733022457888602
4.673955600010231,-0.1301467605664976,-0.009160310601222577
