t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
4.000000000000000222e-01,0.000000000000000000e+00,3.628207688041391876e-02,-1.767384692141027534e-03,-5.611695535825843295e-02,2.169554926497284930e-01,-4.148982234610549408e-02,2.999999999999999889e-01,2.166139736410223338e-01,-1.216849268943687168e-02,7.597360161460957606e-01,-5.028671470673731075e-02,-1.613747159737845549e-01
4.199999999999999845e-01,0.000000000000000000e+00,4.076715573803838671e-02,-2.020876933733224863e-03,-5.678172876357731602e-02,2.323099273547346855e-01,-3.488749808571194044e-02,2.999999999999999889e-01,2.319355252293619774e-01,-1.318387212248735632e-02,7.722203048961840954e-01,-5.122894966507982734e-02,-1.356721448961261955e-01
4.400000000000000022e-01,0.000000000000000000e+00,4.556108330643236781e-02,-2.294856338551844611e-03,-5.737961143327780650e-02,2.479028918373973045e-01,-2.937472397442018185e-02,2.999999999999999889e-01,2.474949035990717250e-01,-1.421676734811768740e-02,7.835222579765797057e-01,-5.203868543506594974e-02,-1.142203140554586133e-01
4.600000000000000200e-01,0.000000000000000000e+00,5.066838107956669196e-02,-2.589646879198947722e-03,-5.791604667116631577e-02,2.637108307067295709e-01,-2.474113923597055092e-02,2.999999999999999889e-01,2.632686758583664410e-01,-1.526455187078141866e-02,7.936632575481457064e-01,-5.271827083876389625e-02,-9.619509693732321287e-02
4.799999999999999822e-01,0.000000000000000000e+00,5.609310617000864280e-02,-2.905520468130081118e-03,-5.839580931793984103e-02,2.797106177169405017e-01,-2.082225172931305088e-02,2.999999999999999889e-01,2.792338367586777448e-01,-1.632464617137344143e-02,8.026646857717439909e-01,-5.327005469824182271e-02,-8.095339757401981418e-02
5.000000000000000000e-01,0.000000000000000000e+00,6.183885986178639521e-02,-3.242697897183106134e-03,-5.882310115572471354e-02,2.958795560010012982e-01,-1.748834314242626517e-02,2.999999999999999889e-01,2.953678086946553427e-01,-1.739451770723007135e-02,8.105479248082382293e-01,-5.369638583556800987e-02,-6.798882896546022681e-02
5.200000000000000178e-01,0.000000000000000000e+00,6.790879616325326551e-02,-3.601349777107023045e-03,-5.920163025628431830e-02,3.121953782687281187e-01,-1.463629974846249182e-02,2.999999999999999889e-01,3.116484417041656685e-01,-1.847168091212894256e-02,8.173343568184908703e-01,-5.399961307281064132e-02,-5.689930018892659647e-02
5.400000000000000355e-01,0.000000000000000000e+00,7.430563035995198240e-02,-3.981597477090796471e-03,-5.953467733069370965e-02,3.286362469763474126e-01,-1.218353973235198652e-02,2.999999999999999889e-01,3.280540134682924935e-01,-1.955369719628906669e-02,8.230453639633650287e-01,-5.418208523203792149e-02,-4.736304219308928865e-02
5.600000000000000533e-01,0.000000000000000000e+00,8.103164756747925634e-02,-4.383514064292187706e-03,-5.982515149009836469e-02,3.451807544730353672e-01,-1.006345730544673696e-02,2.999999999999999889e-01,3.445632293113368716e-01,-2.063817494637081723e-02,8.277023284037232642e-01,-5.424615113531805477e-02,-3.912068819679859893e-02
5.799999999999999600e-01,0.000000000000000000e+00,8.808871128434984932e-02,-4.807125243366574055e-03,-6.007563732953234703e-02,3.618079231288038322e-01,-8.221974511354254028e-03,2.999999999999999889e-01,3.611552222008169721e-01,-2.172276952547591566e-02,8.313266323004279146e-01,-5.419415960471923865e-02,-3.196174844403033150e-02
5.999999999999999778e-01,0.000000000000000000e+00,9.547827194486123437e-02,-5.252410295995791137e-03,-6.028843486180197192e-02,3.784972054472320879e-01,-6.614909402482258005e-03,2.999999999999999889e-01,3.778095527474687465e-01,-2.280518327314751473e-02,8.339396578143430938e-01,-5.402845946230974000e-02,-2.571430859900020877e-02
6.199999999999999956e-01,0.000000000000000000e+00,1.032013754719576376e-01,-5.719303020416940074e-03,-6.046559352849926322e-02,3.952284841658671444e-01,-5.205951219997839718e-03,2.999999999999999889e-01,3.945062092052445402e-01,-2.388316550537002494e-02,8.355627871063303624e-01,-5.375139953015768690e-02,-2.023711662175414067e-02
6.400000000000000133e-01,0.000000000000000000e+00,1.112586718300944966e-01,-6.207692670951228502e-03,-6.060894127993202846e-02,4.119820723465910106e-01,-3.965090741852577740e-03,2.999999999999999889e-01,4.112256074713148690e-01,-2.495451251456932279e-02,8.362174023372529463e-01,-5.336532863033133234e-02,-1.541345586639030103e-02
6.600000000000000311e-01,0.000000000000000000e+00,1.196504235781029324e-01,-6.717424897532795966e-03,-6.072010953001424211e-02,4.287387134578253822e-01,-2.867394714652646628e-03,2.999999999999999889e-01,4.279485910860666986e-01,-2.601706756961257722e-02,8.359248856679740713e-01,-5.287259558489888767e-02,-1.114636568787622135e-02
6.800000000000000488e-01,0.000000000000000000e+00,1.283765144220539445e-01,-7.248302685237540191e-03,-6.080055464463515746e-02,4.454795814501252837e-01,-1.892042407394718250e-03,2.999999999999999889e-01,4.446564312331048319e-01,-2.706872091580835721e-02,8.347066192593559641e-01,-5.227554921592857118e-02,-7.354886939259559601e-03
7.000000000000000666e-01,0.000000000000000000e+00,1.374364577681227439e-01,-7.800087293811939874e-03,-6.085157650417152148e-02,4.621862808264385336e-01,-1.021563318463799023e-03,2.999999999999999889e-01,4.613308267392511319e-01,-2.810740977490660056e-02,8.325839852722615175e-01,-5.157653834548856647e-02,-3.971092998363141141e-03
7.199999999999999734e-01,0.000000000000000000e+00,1.468294052754530732e-01,-8.372499197201883556e-03,-6.087433458614179005e-02,4.788408467081052833e-01,-2.412303288563678568e-04,2.999999999999999889e-01,4.779539040745446332e-01,-2.913111834509855488e-02,8.295783658675542904e-01,-5.077791179564712654e-02,-9.377272440645241947e-04
7.399999999999999911e-01,0.000000000000000000e+00,1.565541554090220111e-01,-8.965219023081514096e-03,-6.086986193756317720e-02,4.954257448974980771e-01,4.614262201210147011e-04,2.999999999999999889e-01,4.945082173522415969e-01,-3.013787780101691988e-02,8.257111432060963985e-01,-4.988201838847241415e-02,1.793688057800099872e-03
7.600000000000000089e-01,0.000000000000000000e+00,1.666091619925034462e-01,-9.577888492382021987e-03,-6.083907734454059579e-02,5.119238719380667657e-01,1.097009784336467871e-03,2.999999999999999889e-01,5.109767483288157885e-01,-3.112576629373569118e-02,8.210036994487505124e-01,-4.889120694603262679e-02,4.264374050126382674e-03
7.800000000000000266e-01,0.000000000000000000e+00,1.769925427611332702e-01,-1.021011135882050370e-02,-6.078279595604182267e-02,5.283185551724415285e-01,1.674574320383900253e-03,2.999999999999999889e-01,5.273429064039580894e-01,-3.209290895077024364e-02,8.154774167563799692e-01,-4.780782629039603132e-02,6.509527252344491852e-03
8.000000000000000444e-01,0.000000000000000000e+00,1.877020879145731569e-01,-1.086145434842877323e-02,-6.070173857738429130e-02,5.445935527991588865e-01,2.201881937079081582e-03,2.999999999999999889e-01,5.435905286205766629e-01,-3.303747787607734521e-02,8.091536772898476615e-01,-4.663422524363083216e-02,8.559321654171760108e-03
8.200000000000000622e-01,0.000000000000000000e+00,1.987352686697752280e-01,-1.153144809908219527e-02,-6.059653981487966856e-02,5.607330539285010351e-01,2.685613518132985624e-03,2.999999999999999889e-01,5.597038796647967329e-01,-3.395769215005507019e-02,8.020538632100153720e-01,-4.537275262780516433e-02,1.043972779332162995e-02
8.399999999999999689e-01,0.000000000000000000e+00,2.100892458138460539e-01,-1.221958810002849415e-02,-6.046775522492983668e-02,5.767216786378787097e-01,3.131541696399605789e-03,2.999999999999999889e-01,5.756676518659608055e-01,-3.485181782954292068e-02,7.941993566777472147e-01,-4.402575726498732939e-02,1.217318535659234202e-02
8.599999999999999867e-01,0.000000000000000000e+00,2.217608782569118753e-01,-1.292533563141664253e-02,-6.031586759751662169e-02,5.925444780271433842e-01,3.544673539574846963e-03,2.999999999999999889e-01,5.914669651966295572e-01,-3.571816794782175369e-02,7.856115398539055272e-01,-4.259558797724547624e-02,1.377915796144507134e-02
8.800000000000000044e-01,0.000000000000000000e+00,2.337467315849813543e-01,-1.364811870382558190e-02,-6.014129248458899984e-02,6.081869342741631490e-01,3.929368753152461327e-03,2.999999999999999889e-01,6.070873672725790593e-01,-3.655510251461370486e-02,7.763117948993526474e-01,-4.108459358664783012e-02,1.527459271661178036e-02
9.000000000000000222e-01,0.000000000000000000e+00,2.460430866128116290e-01,-1.438733299779315460e-02,-5.994438306760516144e-02,6.236349606909873389e-01,4.289438004224940294e-03,2.999999999999999889e-01,6.225148333528043310e-01,-3.736102851608239656e-02,7.663215039749520230e-01,-3.949512291526260932e-02,1.667430247595679677e-02
9.200000000000000400e-01,0.000000000000000000e+00,2.586459479367717029e-01,-1.514234280334488328e-02,-5.972543444486499986e-02,6.388749017808696973e-01,4.628225034543293273e-03,2.999999999999999889e-01,6.377357663395174514e-01,-3.813439991483275754e-02,7.556620492415666579e-01,-3.782952478515805989e-02,1.799128505762333935e-02
9.400000000000000577e-01,0.000000000000000000e+00,2.715510524877066678e-01,-1.591248195952277983e-02,-5.948468740780703257e-02,6.538935332964220803e-01,4.948675499942751729e-03,2.999999999999999889e-01,6.527369967781464499e-01,-3.887371764991105066e-02,7.443548128600584457e-01,-3.609014801840229603e-02,1.923699085332786218e-02
9.599999999999999645e-01,0.000000000000000000e+00,2.847538780838027028e-01,-1.669705479391421152e-02,-5.922233176576763986e-02,6.686780622991452816e-01,5.253394898448682411e-03,2.999999999999999889e-01,6.675057828573378593e-01,-3.957752963680494923e-02,7.324211769912906123e-01,-3.427934143706359155e-02,2.042154801550866497e-02
9.799999999999999822e-01,0.000000000000000000e+00,2.982496519834511028e-01,-1.749533706218072901e-02,-5.893850927050934413e-02,6.832161272205677927e-01,5.544697495399891589e-03,2.999999999999999889e-01,6.820298104089552726e-01,-4.024443076744348841e-02,7.198825237961266055e-01,-3.239945386321017168e-02,2.155395264353453591e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.120333594381125009e-01,-1.830657688758684926e-02,-5.863331618486733454e-02,6.974957979252148776e-01,5.824647793687774862e-03,2.999999999999999889e-01,6.962971929080794542e-01,-4.087306291019706522e-02,7.067602354354288741e-01,-3.045283411891023390e-02,2.264222998870891318e-02
1.020000000000000018e+00,0.000000000000000000e+00,3.260997522451811736e-01,-1.912999570052891646e-02,-5.830680553393955551e-02,7.115055757756262311e-01,6.095095810070452584e-03,2.999999999999999889e-01,7.102964714730078954e-01,-4.146211490987736920e-02,6.930756940700593116e-01,-2.844183102623190282e-02,2.369357158090253448e-02
1.040000000000000036e+00,0.000000000000000000e+00,3.404433573008498470e-01,-1.996478917806393180e-02,-5.795898907218784840e-02,7.252343936996306084e-01,6.357707188655446935e-03,2.999999999999999889e-01,7.240166148652564804e-01,-4.201032258773759742e-02,6.788502818608821432e-01,-2.636879340724354939e-02,2.471445228564653901e-02
1.060000000000000053e+00,0.000000000000000000e+00,3.550584851529733910e-01,-2.081012818343837278e-02,-5.758983899548793250e-02,7.386716162600779345e-01,6.613988997863230745e-03,2.999999999999999889e-01,7.374470194895571540e-01,-4.251646874147219785e-02,6.641053809687598175e-01,-2.423607008401328089e-02,2.571073058193988625e-02
1.080000000000000071e+00,0.000000000000000000e+00,3.699392385539336248e-01,-2.166515970561700907e-02,-5.719928942345357814e-02,7.518070397272378358e-01,6.865311908047108669e-03,2.999999999999999889e-01,7.505775093938594766e-01,-4.297938314521695946e-02,6.488623735545538951e-01,-2.204600987860924968e-02,2.668773477111439571e-02
1.100000000000000089e+00,0.000000000000000000e+00,3.850795210135037894e-01,-2.252900779881176693e-02,-5.678723767416872514e-02,7.646308921540619918e-01,7.112929326112358078e-03,2.999999999999999889e-01,7.633983362693311792e-01,-4.339794254954917885e-02,6.331426417791290451e-01,-1.980096161309978856e-02,2.765033735728527481e-02
1.120000000000000107e+00,0.000000000000000000e+00,4.004730453517121314e-01,-2.340077452201048264e-02,-5.635354535071288723e-02,7.771338334545075943e-01,7.357993965208541737e-03,2.999999999999999889e-01,7.759001794503559424e-01,-4.377107068148738955e-02,6.169675678033472721e-01,-1.750327410955306029e-02,2.860301945785461916e-02
