t,delta_ref,ax_ref
0.03525179997086525,0.04652304017383693,0.26769249575484644
0.1053558997809887,0.04652304017383693,0.47474504043942534
0.1753235999494791,0.012974321875503588,0.6515552740530008
0.24582539964467287,0.004559264593688965,0.7838109866162126
0.31525229988619685,0.0020634987027558656,0.8750683121750686
0.38567829970270395,0.0010920230507009416,0.9288834065102574
0.45541449962183833,0.000643226884297179,0.9488124315860063
0.5256668999791145,0.00040957246890719815,0.9384115515889242
0.5953829996287823,0.0002766009693253768,0.9012369316402236
0.6656976998783648,0.00019546797555019543,0.8408447373016443
0.73529849993065,0.00014306048610026123,0.7607911343616074
0.8055651998147368,0.0001075112682281254,0.6646322887336957
0.8753578998148441,8.23035493310991e-05,0.55592436640476
0.9454471999779344,6.364460250788519e-05,0.43822353340694775
1.0154670998454094,4.920524808841048e-05,0.31508595580183396
1.0854787998832762,3.747535171082712e-05,0.19006779967099163
1.1557153998874128,2.7415509893330457e-05,0.06672523111048889
1.2253663996234536,1.8259775705884223e-05,-0.05138558377304747
1.295245699584484,9.401191310812293e-06,-0.16070847886522444
1.365565599873662,3.2956441038891783e-07,-0.2576872880468386
1.4353688997216523,-9.386600627697178e-06,-0.3387658451981679
1.5056936000473797,-2.006364237130228e-05,-0.4003879842063398
1.5758449998684227,-3.1782043000498556e-05,-0.43899753897779803
1.6453146999701858,-4.413500902991779e-05,-0.4510383434593699
1.7158416998572648,-5.5809546042166595e-05,-0.4329542316687629
1.7855295999906957,-6.406568427923561e-05,-0.3811890377303051
1.8552003996446729,-6.448075623340936e-05,-0.2921865958944778
1.9255737997591496,-5.181288947925419e-05,-0.16239074049488877
1.9953970997594297,-2.2917970427884386e-05,0.01175469421292874
2.065886199939996,0.01566994789491764,0.11229580047909593
2.135361099615693,0.0447602954094291,0.07073875167882804
2.205443899612874,0.06551551512493232,0.036458474812871344
2.275502699892968,0.07961840333267604,0.008967261046500141
2.345439199823886,0.08803347618142292,-0.012370770435143896
2.415596399921924,0.09129417270512745,-0.02826314163655752
2.485185199882835,0.08969034412626556,-0.03943267098958003
2.5554483998566866,0.08339721612522115,-0.04657370196969879
2.6253760997205973,0.07256896989360744,-0.05031796504346531
2.6961252000182867,0.057409568614071343,-0.05120964279424456
2.765653899870813,0.038227294664308346,-0.04969039422741517
2.835309899877757,0.015475535796875191,-0.04609539120433226
2.905793699901551,-0.010220502225992611,-0.04066110221906882
2.975447599776089,-0.03805364430236475,-0.03354482877858089
3.04553629970178,-0.06704482956158504,-0.02485500714241695
3.1153664998710155,-0.09607665066198044,-0.014690137721878216
3.1855639996938407,-0.12395095798257869,-0.0031829859733463195
3.255443699657917,-0.14946659745262716,0.009454454445528171
3.325453700032085,-0.1715081626186607,0.02289059883685951
3.395824699662626,-0.18913273590826873,0.0366440862565689
3.4653997998684645,-0.20164055169126505,0.05006857993405234
3.535484899766743,-0.20861768557728924,0.06235545140468801
3.605241899844259,-0.20994333637180274,0.0725544298162113
3.67577590001747,-0.20575956418907662,0.07960925433838995
3.7452300996519625,-0.19640625178228802,0.08240302735104876
3.8156551998108625,-0.18232769048051142,0.07980712245377575
3.88561789970845,-0.16395867056816346,0.07072845947828554
3.9556554998271167,-0.14159615201786072,0.05415245975756733
