t,ref_index,X_ref,Y_ref,psi_ref,vx_ref
0.03525179997086525,0,0.0,0.0,3.14,0.0
0.1053558997809887,7,-0.0008063846942243096,8.766155582721103e-07,3.1406697796616245,0.025662819795136668
0.1753235999494791,14,-0.003920176431363406,3.1386007287690212e-06,3.1409841457008247,0.0653646356997134
0.24582539964467287,21,-0.010209138522253932,6.294175521807805e-06,3.14116632260395,0.11586216904959677
0.31525229988619685,28,-0.02032271688717663,9.927561145798702e-06,3.1412849175444717,0.1741610678234441
0.38567829970270395,35,-0.034709465269099044,1.3693961060201218e-05,3.141368024025331,0.2375159103218422
0.45541449962183833,42,-0.05363447044691836,1.731454202848024e-05,3.1414292733901217,0.30343020600733217
0.5256668999791145,49,-0.07719677744870411,2.057141517106216e-05,3.141476073438048,0.3696563957700895
0.5953829996287823,56,-0.10534681476494102,2.330261701829098e-05,3.141512789829477,0.43419585203055133
0.6656976998783648,63,-0.13790381956177167,2.5397090563384406e-05,3.141542155560254,0.49529887878491946
0.73529849993065,70,-0.17457326289423925,2.6789666315389966e-05,3.141565961769686,0.5514647116275072
0.8055651998147368,77,-0.21496427491953055,2.7456043352141178e-05,3.141585423561946,0.6014415177626217
0.8753578998148441,84,-0.2586070701102185,2.7407770373213572e-05,3.141601385875006,0.6442263960113092
0.9454471999779344,91,-0.3049703724675049,2.668722675288083e-05,3.1416144450662866,0.6790653768154056
1.0154670998454094,98,-0.35347884073446334,2.5362603593070957e-05,3.1416250235191305,0.7054534222400993
1.0854787998832762,105,-0.40353049360928217,2.3522884776322296e-05,3.141633416825739,0.7231344259756335
1.1557153998874128,112,-0.4545141349585065,2.1272828018739734e-05,3.1416398244059347,0.7321012133384952
1.2253663996234536,119,-0.5058267790302817,1.8727945922950742e-05,3.141644370016107,0.732595541272284
1.295245699584484,126,-0.5568910756675962,1.600948703106151e-05,3.141647116423314,0.7251080983483524
1.365565599873662,133,-0.6071727355215238,1.3239416877613077e-05,3.1416480776676465,0.7103785047662503
1.4353688997216523,140,-0.6561979552644664,1.0535399042537418e-05,3.141647232471454,0.6893953123539209
1.5056936000473797,147,-0.7035708428033973,8.00577620411358e-06,3.1416445434136975,0.6633960045675077
1.5758449998684227,154,-0.7489908424931037,5.744551191923743e-06,3.141639988454014,0.6338669964904761
1.6453146999701858,161,-0.7922701603494291,3.8263680398094e-06,3.1416336138566736,0.6025436348315842
1.7158416998572648,168,-0.8333511892625167,2.301493038827426e-06,3.141625618742753,0.571410197921045
1.7855295999906957,175,-0.8723239342100517,1.1907957902061874e-06,3.141616476406255,0.5426998957043027
1.8552003996446729,182,-0.9094434374705046,4.807302583016788e-07,3.1416070763493913,0.5188948697336792
1.9255737997591496,189,-0.9451472038363729,1.1831582355361402e-07,3.1415988231375516,0.5027261931604831
1.9953970997594297,196,-0.9800726258274248,6.11833544154445e-09,3.141593563999582,0.4971738707340098
2.065886199939996,203,-1.0150565013816546,-2.386207719569689e-06,3.142062426630862,0.503666246216904
2.135361099615693,210,-1.0505526198326995,-8.323564122596483e-05,3.14634665266488,0.5100272176348699
2.205443899612874,217,-1.08639697718474,-0.000384396759695424,3.1541248578947854,0.5137362046035363
2.275502699892968,224,-1.1224183286463285,-0.0010145898431790162,3.164377382232312,0.5152867003570205
2.345439199823886,231,-1.158476729259432,-0.0020464482441830793,3.1762227911455874,0.5151323219685603
2.415596399921924,238,-1.194461238398435,-0.0035195543917754214,3.1888678932485046,0.513679276068805
2.485185199882835,245,-1.230287624269148,-0.005443475795691516,3.201579205441839,0.5112834086703856
2.5554483998566866,252,-1.2658960684078155,-0.007800801050440714,3.2136691587101667,0.5082507301082793
2.6253760997205973,259,-1.3012488701801237,-0.010550175839412437,3.224492662709134,0.5048406583783317
2.6961252000182867,266,-1.336328151280204,-0.013629338938982377,3.23345094481742,0.501271332191197
2.765653899870813,273,-1.3711335602296475,-0.016958158222618713,3.240000355376215,0.4977263272006484
2.835309899877757,280,-1.4056799768765036,-0.020441666664988294,3.2436643520213755,0.4943620410915997
2.905793699901551,287,-1.4399952168942933,-0.02397309834606284,3.2440472565067644,0.4913149475712459
2.975447599776089,294,-1.4741177362810172,-0.02743692445522518,3.2408486358571835,0.4887078913985324
3.04553629970178,301,-1.5080943358581544,-0.030711889295375373,3.2338772693734317,0.4866546297206209
3.1153664998710155,308,-1.5419778657696817,-0.033674046287037004,3.223063601622247,0.48526193366087
3.1855639996938407,315,-1.575824929981072,-0.03619979397246334,3.208469375949438,0.48462875629460966
3.255443699657917,322,-1.6096935907783052,-0.038168912019743505,3.19029289823321,0.48484224941313436
3.325453700032085,329,-1.6436410732668745,-0.03946759722690874,3.1688682779937767,0.48597075974986065
3.395824699662626,336,-1.677721469870793,-0.03999149952603854,3.144657246208367,0.48805432324963055
3.4653997998684645,343,-1.711983444831604,-0.03964875798736694,3.1182329111586564,0.49109354623405516
3.535484899766743,350,-1.7464679387073847,-0.03836303682338861,3.0902560780639172,0.4950380387589974
3.605241899844259,357,-1.7812058728717552,-0.036076561392965154,3.061446293773571,0.49977567363319336
3.67577590001747,364,-1.8162158540128859,-0.03275315420543124,3.0325511715521802,0.5051238423863662
3.7452300996519625,371,-1.8515018786325035,-0.02838127092470087,3.004318369611889,0.5108235831557211
3.8156551998108625,378,-1.8870510375449006,-0.02297703637337348,2.977474598120157,0.5165370440904087
3.88561789970845,385,-1.92283122037594,-0.01658728053684026,2.9527153034697404,0.5218483384891867
3.9556554998271167,392,-1.958788820062065,-0.009292574567390298,2.9307076367835747,0.5262675645071138
4.025216399691999,399,-1.994846437349304,-0.0012102667883167148,2.912108542950245,0.5292376918989714
4.0956055000424385,406,-2.030913497221169,0.007523043430850528,2.89598937458597,0.5310345237599834
4.165677699726075,413,-2.066958723040334,0.016866869265538723,2.8799226346736546,0.5328946171129454
4.235366299748421,420,-2.102977656630972,0.02682396451085603,2.863863529456451,0.534842160871688
4.3057515998370945,427,-2.1389658481887697,0.037397372419394406,2.847810935089147,0.5368781499251601
4.37573179975152,434,-2.174918754821249,0.04859027303699201,2.831765033672571,0.5390028264143861
4.446530499961227,441,-2.210831695334362,0.0604059203856376,2.815727167637181,0.5412156263723319
4.51566579984501,448,-2.246699805019091,0.07284757964637495,2.7996996901848314,0.5435151296925571
4.585733099840581,455,-2.2825179904380413,0.0859184643422071,2.783685812754096,0.5458990135341845
4.655525399837643,462,-2.3182808842120397,0.09962167352100079,2.7676894505642724,0.5483640092783829
4.725875000003725,469,-2.353982799806732,0.11396012893839104,2.7517150673511366,0.5509058631497401
4.795430399943143,476,-2.389617686319171,0.12893651224068503,2.7357675204300635,0.5535193006057681
4.865915299858898,483,-2.4251790832644233,0.14455320214776704,2.7198519072070195,0.5561979945807923
4.935615399852395,490,-2.4606600753621612,0.16081221163600248,2.7039734142045644,0.5589345376480983
5.005665799602866,497,-2.4960532473232546,0.17771512512114224,2.688137169579047,0.5617204181381971
5.075539799872786,504,-2.531350638636372,0.19526303564122738,2.672348099978731,0.564546000223053
5.145393699873239,511,-2.566543698354578,0.21345648203949316,2.656610792433725,0.5674005079478186
5.215416199993342,518,-2.6016232398819246,0.23229538614727355,2.64092936178132,0.5702720131646782
5.285607299767435,525,-2.636579395760049,0.2517789899669057,2.6253073239190217,0.5731474272993096
5.355398999992758,532,-2.6714015724547715,0.271905792854634,2.6097474749468796,0.5760124968606354
5.425640400033444,539,-2.7060784051426907,0.29267348870351506,2.59425177601496,0.5788518025901813
5.495411599986255,546,-2.7405977124977774,0.31407890312632125,2.5788212434348665,0.5816487621395031
5.565854399930686,553,-2.774946451477975,0.33611793063844586,2.5634558433489345,0.5843856361637507
5.6354429996572435,560,-2.8091106721117924,0.35878547184080706,2.548154389978893,0.5870435377272192
5.705444499850273,567,-2.8430754722849008,0.3820753706027521,2.5329144461975495,0.5896024449334212
5.775657199788839,574,-2.87682495252673,0.40598035124496246,2.517732224881,0.5920412167184377
5.84543879982084,581,-2.9103421707970654,0.4304919557223572,2.5026024892014616,0.5943376117827693
5.915755099616945,588,-2.9436090972726414,0.455600480806998,2.487518449706405,0.5964683106844502
5.985511799808592,595,-2.9766065691337418,0.4812949152709934,2.4724716556901485,0.598408941175855
6.05566079961136,602,-3.009312191247746,0.5075668101705535,2.4563719524570375,0.6002679532288263
6.125838999636471,609,-3.041535164210789,0.5347286489507551,2.4224888712393526,0.604458751661822
6.1956924996338785,616,-3.0728514216935823,0.5635514987722855,2.3704404540298274,0.612403798420921
6.265800199937075,623,-3.1029248475481515,0.5946567473185994,2.3071064129956933,0.6247411668381256
6.335827199742198,630,-3.131531509149698,0.6284676121193803,2.2388939617673627,0.6416458755650201
6.405332800000906,637,-3.158549714879459,0.6652256871869965,2.1712410183699413,0.662618152565094
6.47523449966684,644,-3.183950071607567,0.7050074896529587,2.108253699252886,0.6865221915435443
6.545177499763668,651,-3.207785542175893,0.7477410064043755,2.052639028023874,0.7117775958190176
6.615476799663156,658,-3.2301815028809204,0.7932222407204131,2.0059118738446173,0.7365981962471092
6.685336099937558,665,-3.251325800956596,0.8411317589087515,1.9687405174656258,0.7592050337534133
6.7553581995889544,672,-3.2714588120571797,0.8910512369420392,1.9412980193875589,0.7779837950858549
6.825880100019276,679,-3.2908634977401134,0.942480007094354,1.9235476530511288,0.7915878756208211
6.895835199858993,686,-3.3098554629488723,0.9948516045776576,1.9154468720773825,0.7990014071701357
6.965736099984497,693,-3.328773013495819,1.0475503141782532,1.9170833275024617,0.7995780498296845
7.0355169996619225,700,-3.347967213545071,1.0999277168932438,1.9287632102838528,0.7930680360436342
7.105535299982876,707,-3.367791943095344,1.151319236566987,1.951066916140214,0.7796417757766176
7.175781599711627,714,-3.388593955462819,1.2010606865275542,1.9848757852808512,0.7599143825248498
7.245232800021768,721,-3.410702934763997,1.2485048162231867,2.0313575629408276,0.7349711076011537
7.31557729979977,728,-3.4344215533985523,1.2930378578587525,2.09187584289942,0.7063870527752572
7.386130400002003,735,-3.4600155295321984,1.3340960730322045,2.167761265564827,0.6762230155428222
7.455469399690628,742,-3.487703684579534,1.3711822993710365,2.259864622900973,0.6469609047589134
7.525649099610746,749,-3.517648000686909,1.4038824971687405,2.3678507400392617,0.6213209003287071
7.595633899793029,756,-3.5499436782152785,1.4318822960212647,2.489362302772529,0.6018993283052949
7.66579379979521,763,-3.584609193223057,1.4549835414634693,2.619487621708553,0.59062247074403
7.735529599711299,770,-3.62157635494898,1.473120841605584,2.751131842477924,0.5881476531378039
7.805448999628425,777,-3.6606803632949605,1.4863781137696659,2.8764585573964006,0.5934711189213032
7.875799699686468,784,-3.7016498663089417,1.495005131126055,2.9886688480072934,0.6039506242893786
7.945744100026786,791,-3.744097017667761,1.4994340693298334,3.083023272335926,0.6157069119705537
