t,segment,x,y,theta,varphi,v,omega_s,xd,yd,xdd,ydd,xddd,yddd,kappa
7.740000000000000213e+00,0.000000000000000000e+00,-8.375818224736284456e-01,6.676232068918207252e-02,3.102894385394275201e+00,-3.099981476719945728e-02,1.136226784995483380e-01,-3.749961057569446699e-02,-1.135376109566956920e-01,4.395903508692962369e-03,3.346466892598173089e-03,1.427825708919916231e-03,2.675661956664891154e-03,1.646314367270682033e-03,-1.205432409761576229e-01
7.759999999999999787e+00,0.000000000000000000e+00,-8.398519018337334829e-01,6.685052651946762903e-02,3.102617217193590626e+00,-3.175131956543016110e-02,1.135563868306884022e-01,-3.765098074575948944e-02,-1.134701468670346741e-01,4.424789262159497388e-03,3.399922859315030691e-03,1.460748356699346053e-03,2.669897705134982157e-03,1.645930057550294050e-03,-1.234674202591632824e-01
7.780000000000000249e+00,0.000000000000000000e+00,-8.421206212286120874e-01,6.693931664879898547e-02,3.102333559244977668e+00,-3.250585844390338486e-02,1.134890626050183565e-01,-3.780301792731498300e-02,-1.134016148256880435e-01,4.454333383578983237e-03,3.453261321513616949e-03,1.493662097209151954e-03,2.663911560643120614e-03,1.645423646196786426e-03,-1.264035458981816462e-01
7.799999999999999822e+00,0.000000000000000000e+00,-8.443879593230266822e-01,6.702870424259091409e-02,3.102043394843543744e+00,-3.326344470052878394e-02,1.134207088187301760e-01,-3.795571778995444900e-02,-1.133320172271022053e-01,4.484535670388198510e-03,3.506477844736161694e-03,1.526564488798319965e-03,2.657703865993488266e-03,1.644795172791954684e-03,-1.293516747145786461e-01
7.820000000000000284e+00,0.000000000000000000e+00,-8.466538948305153411e-01,6.711870246171869336e-02,3.101746707378608026e+00,-3.402409154067611435e-02,1.133513285692040878e-01,-3.810907540867611992e-02,-1.132613565543430095e-01,4.515395871199381905e-03,3.559568001540402721e-03,1.559453090692483829e-03,2.651274979932164398e-03,1.644044685418630811e-03,-1.323118632690718499e-01
7.839999999999999858e+00,0.000000000000000000e+00,-8.489184065151629266e-01,6.720932446154177786e-02,3.101443480335149161e+00,-3.478781206519852842e-02,1.132809250548674623e-01,-3.826308525541871619e-02,-1.131896353789524634e-01,4.546913685819472910e-03,3.612527371818411489e-03,1.592325463163943517e-03,2.644625277147150556e-03,1.643172240660696918e-03,-1.352841678165931372e-01
7.860000000000000320e+00,0.000000000000000000e+00,-8.511814731933688982e-01,6.730058339092787056e-02,3.101133697295327174e+00,-3.555461925828615893e-02,1.132095015750435307e-01,-3.841774119048015079e-02,-1.131168563607985733e-01,4.579088765272739531e-03,3.665351543115452637e-03,1.625179167701690458e-03,2.637755148268351897e-03,1.642177903603071146e-03,-1.382686442604883770e-01
7.879999999999999893e+00,0.000000000000000000e+00,-8.534430737356105690e-01,6.739249239127753643e-02,3.100817341940083072e+00,-3.632452597514611303e-02,1.131370615297913190e-01,-3.857303645382040985e-02,-1.130430222479194419e-01,4.611920711826811292e-03,3.718036110948792338e-03,1.658011767181420638e-03,2.630664999867588037e-03,1.641061747831719375e-03,-1.412653481060369698e-01
7.900000000000000355e+00,0.000000000000000000e+00,-8.557031870682083596e-01,6.748506459554938497e-02,3.100494398050813061e+00,-3.709754492950808474e-02,1.130636084197353675e-01,-3.872896365624999004e-02,-1.129681358763602594e-01,4.645409079022110553e-03,3.770576679126564756e-03,1.690820826035561780e-03,2.623355254458580466e-03,1.639823855433643514e-03,-1.442743344132872974e-01
7.919999999999999929e+00,0.000000000000000000e+00,-8.579617921750802845e-01,6.757831312728580786e-02,3.100164849511121812e+00,-3.787368868095208202e-02,1.129891458458865405e-01,-3.888551477050525285e-02,-1.128922001700046057e-01,4.679553371704702099e-03,3.822968860066576491e-03,1.723603910423286223e-03,2.615826350496969904e-03,1.638464316996894729e-03,-1.472956577491915664e-01
7.940000000000000391e+00,0.000000000000000000e+00,-8.602188680995006553e-01,6.767225109963953544e-02,3.099828680308654327e+00,-3.865296962205707482e-02,1.129136775094528311e-01,-3.904268112221220832e-02,-1.128152181403989374e-01,4.714353046062509829e-03,3.875208275115195593e-03,1.756358588400548301e-03,2.608078742380299814e-03,1.636983231610561083e-03,-1.503293721390346893e-01
7.959999999999999964e+00,0.000000000000000000e+00,-8.624743939458486830e-01,6.776689161440073439e-02,3.099485874537005525e+00,-3.943539996536722658e-02,1.128372072116406860e-01,-3.920045338074081009e-02,-1.127371928865707890e-01,4.749807509664972539e-03,3.927290554866140829e-03,1.789082430090088759e-03,2.600112900448028983e-03,1.635380706864777729e-03,-1.533755310171416586e-01
7.980000000000000426e+00,0.000000000000000000e+00,-8.647283488813580776e-01,6.786224776102517398e-02,3.099136416397710647e+00,-4.022099173017457119e-02,1.127597388534467560e-01,-3.935882154995157256e-02,-1.126581275948407429e-01,4.785916121506059856e-03,3.979211339479347270e-03,1.821773007851463025e-03,2.591929310981519810e-03,1.633656858850716931e-03,-1.564341871768570869e-01
8.000000000000000000e+00,0.000000000000000000e+00,-8.669807121378598769e-01,6.795833261566311401e-02,3.098780290202315602e+00,-4.100975672911522096e-02,1.126812764354398755e-01,-3.951777495883685570e-02,-1.125780255386278211e-01,4.822678192050714255e-03,4.030966278999787225e-03,1.854427896451055170e-03,2.583528476204052619e-03,1.631811812160597610e-03,-1.595053927197837840e-01
8.019999999999999574e+00,0.000000000000000000e+00,-8.692314630135227205e-01,6.805515924018923357e-02,3.098417480374527244e+00,-4.180170655457783602e-02,1.126018240575335505e-01,-3.967730225205914896e-02,-1.124968900782487014e-01,4.860092983284699207e-03,4.082551033676326720e-03,1.887044673232111816e-03,2.574910914280814818e-03,1.629845699887681439e-03,-1.625891990042727386e-01
8.040000000000000924e+00,0.000000000000000000e+00,-8.714805808745895721e-01,6.815274068123358675e-02,3.098047971452446259e+00,-4.259685256492134336e-02,1.125213859187483983e-01,-3.983739138038899091e-02,-1.124147246607103273e-01,4.898159708767828302e-03,4.133961274280553364e-03,1.919620918284751111e-03,2.566077159318896992e-03,1.627758663626269154e-03,-1.656856565931513203e-01
8.060000000000000497e+00,0.000000000000000000e+00,-8.737280451571074469e-01,6.825108996921359916e-02,3.097671748090883526e+00,-4.339520587050076095e-02,1.124399663169650954e-01,-3.999802959104538369e-02,-1.123315328194963575e-01,4.936877533690597029e-03,4.185192682425610718e-03,1.952154214615987090e-03,2.557027761367306785e-03,1.625550853471704029e-03,-1.687948152006822078e-01
8.080000000000000071e+00,0.000000000000000000e+00,-8.759738353686572498e-01,6.835022011736739678e-02,3.097288795063756428e+00,-4.419677731949873956e-02,1.123575696486674574e-01,-4.015920341794194243e-02,-1.122473181743470771e-01,4.976245574934225896e-03,4.236240950885040470e-03,1.984642148319749281e-03,2.547763286416964996e-03,1.623222428020377507e-03,-1.719167236387415254e-01
8.099999999999999645e+00,0.000000000000000000e+00,-8.782179310900745106e-01,6.845014412078806454e-02,3.096899097266570422e+00,-4.500157748356130999e-02,1.122742004086758061e-01,-4.032089867184117382e-02,-1.121620844310331350e-01,5.016262901134110538e-03,4.287101783911636751e-03,2.017082308746915090e-03,2.538284316400692998e-03,1.620773554369716197e-03,-1.750514297622081938e-01
8.120000000000000995e+00,0.000000000000000000e+00,-8.804603119771692299e-01,6.855087495545954257e-02,3.096502639718986760e+00,-4.580961664323548316e-02,1.121898631898701620e-01,-4.048310043042210871e-02,-1.120758353811225350e-01,5.056928532746649343e-03,4.337770897556258824e-03,2.049472288675314221e-03,2.528591449193227925e-03,1.618204408118192493e-03,-1.781989804135521716e-01
8.140000000000000568e+00,0.000000000000000000e+00,-8.827009577624375103e-01,6.865242557729367423e-02,3.096099407567470596e+00,-4.662090477320736392e-02,1.121045626829040576e-01,-4.064579302826289847e-02,-1.119885749017417442e-01,5.098241442119464187e-03,4.388244019986664579e-03,2.081809684479747624e-03,2.518685298611217892e-03,1.615515173365321975e-03,-1.813594213666138155e-01
8.160000000000000142e+00,0.000000000000000000e+00,-8.849398482567729651e-01,6.875480892116879461e-02,3.095689386088029238e+00,-4.743545152733986969e-02,1.120183036759079820e-01,-4.080896004674424565e-02,-1.119003069553299728e-01,5.140200553565081078e-03,4.438516891806387407e-03,2.114092096302030727e-03,2.508566494413214630e-03,1.612706042711660372e-03,-1.845327972695684493e-01
8.179999999999999716e+00,0.000000000000000000e+00,-8.871769633511681352e-01,6.885803789996976232e-02,3.095272560689034780e+00,-4.825326622350667449e-02,1.119310910541832238e-01,-4.097258430387663852e-02,-1.118110355893873892e-01,5.182804743437944076e-03,4.488585266373543679e-03,2.146317128220994169e-03,2.498235682299687795e-03,1.609777217258808553e-03,-1.877191515870593463e-01
8.199999999999999289e+00,0.000000000000000000e+00,-8.894122830184146844e-01,6.896212540362962884e-02,3.094848916914130221e+00,-4.907435782822274634e-02,1.118429297998855543e-01,-4.113664784405637181e-02,-1.117207649362167987e-01,5.226052840214852682e-03,4.538444910119676656e-03,2.178482388422515754e-03,2.487693523913011521e-03,1.606728906609406881e-03,-1.909185265414981569e-01
8.220000000000000639e+00,0.000000000000000000e+00,-8.916457873147956015e-01,6.906708429817287609e-02,3.094418440445230623e+00,-4.989873494106890350e-02,1.117538249916989329e-01,-4.130113192775521774e-02,-1.116294992126589947e-01,5.269943624578825314e-03,4.588091602868596929e-03,2.210585489369530730e-03,2.476940696837473532e-03,1.603561328867141944e-03,-1.941309630535192898e-01
8.240000000000000213e+00,0.000000000000000000e+00,-8.938774563817738494e-01,6.917292742476045808e-02,3.093981117105604639e+00,-5.072640577890976527e-02,1.116637818044991931e-01,-4.146601702114810495e-02,-1.115372427198216138e-01,5.314475829506311658e-03,4.637521138155215918e-03,2.242624047972058537e-03,2.465977894599266033e-03,1.600274710636737010e-03,-1.973565006815827250e-01
8.259999999999999787e+00,0.000000000000000000e+00,-8.961072704476752415e-01,6.927966759873650793e-02,3.093536932863048428e+00,-5.155737815990358436e-02,1.115728055090077775e-01,-4.163128278568517526e-02,-1.114439998428019274e-01,5.359648140357858859e-03,4.686729323544390653e-03,2.274595685757225660e-03,2.454805826666498283e-03,1.596869287023963951e-03,-2.005951775607162091e-01
8.279999999999999361e+00,0.000000000000000000e+00,-8.983352098293647670e-01,6.938731760867704323e-02,3.093085873833150146e+00,-5.239165948730320488e-02,1.114809014714352592e-01,-4.179690806761230532e-02,-1.113497750504029854e-01,5.405459194972144811e-03,4.735711980949765948e-03,2.306498029039288477e-03,2.443425218449181858e-03,1.593345301635631320e-03,-2.038470303403898121e-01
8.300000000000000711e+00,0.000000000000000000e+00,-9.005612549339184758e-01,6.949589021544042011e-02,3.092627926282638828e+00,-5.322925673304670230e-02,1.113880751531145519e-01,-4.196287088744755922e-02,-1.112545728948432927e-01,5.451907583763414104e-03,4.784464946952603562e-03,2.338328709089647437e-03,2.431836811299246687e-03,1.589703006579596713e-03,-2.071120941215144340e-01
8.320000000000000284e+00,0.000000000000000000e+00,-9.027853862602881474e-01,6.960539815121986884e-02,3.092163076632831409e+00,-5.407017642113682437e-02,1.112943321101244887e-01,-4.212914842941779120e-02,-1.111583980114605325e-01,5.498991849822330510e-03,4.832984073120600958e-03,2.370085362306857766e-03,2.420041362510525450e-03,1.585942662464753534e-03,-2.103904023925566857e-01
8.339999999999999858e+00,0.000000000000000000e+00,-9.050075844009607406e-01,6.971585411859804182e-02,3.091691311463163672e+00,-5.491442461081039172e-02,1.111996779929024515e-01,-4.229571703086425216e-02,-1.110612551184083502e-01,5.546710489020222588e-03,4.881265226326789858e-03,2.401765630386685710e-03,2.408039645318766579e-03,1.582064538401042062e-03,-2.136819869647709758e-01
8.359999999999999432e+00,0.000000000000000000e+00,-9.072278300436126264e-01,6.982727078960378198e-02,3.091212617514816685e+00,-5.576200687949315477e-02,1.111041185458476327e-01,-4.246255217162085704e-02,-1.109631490163474066e-01,5.595061950116718072e-03,4.929304289068309891e-03,2.433367160492093655e-03,2.395832448901623422e-03,1.578068911999443158e-03,-2.169868779065273479e-01
8.380000000000000782e+00,0.000000000000000000e+00,-9.094461039727557150e-01,6.993966080477086178e-02,3.090726981694433828e+00,-5.661292830554394417e-02,1.110076596069132782e-01,-4.262962846337509798e-02,-1.108640845881294079e-01,5.644044634870793060e-03,4.977097159785281132e-03,2.464887605423273387e-03,2.383420578378660313e-03,1.573956069371980002e-03,-2.203051034767459226e-01
8.400000000000000355e+00,0.000000000000000000e+00,-9.116623870713769229e-01,7.005303677219920644e-02,3.090234391077931519e+00,-5.746719345078510344e-02,1.109103071071889934e-01,-4.279691963901694624e-02,-1.107640667984751554e-01,5.693656898155210859e-03,5.024639753179621117e-03,2.496324623787666772e-03,2.370804854811355607e-03,1.569726305131718524e-03,-2.236366900574222605e-01
8.419999999999999929e+00,0.000000000000000000e+00,-9.138766603225751961e-01,7.016741126661832362e-02,3.089734832914402318e+00,-5.832480634282011939e-02,1.108120670704727945e-01,-4.296439854198422920e-02,-1.106631006936462241e-01,5.743897048074384296e-03,5.071928000533915647e-03,2.527675880169993807e-03,2.357986115203094309e-03,1.565379922392768491e-03,-2.269816620852425360e-01
8.439999999999999503e+00,0.000000000000000000e+00,-9.160889048111865440e-01,7.028279682845312015e-02,3.089228294630111282e+00,-5.918577045713784707e-02,1.107129456128325695e-01,-4.313203711561196946e-02,-1.105611914011100233e-01,5.794763346085602534e-03,5.118957850030227130e-03,2.558939045302261600e-03,2.344965212499169373e-03,1.560917232770279170e-03,-2.303400419822822232e-01
8.460000000000000853e+00,0.000000000000000000e+00,-9.182991017254060750e-01,7.039920596289224453e-02,3.088714763832586918e+00,-6.005008869900439750e-02,1.106129489421572160e-01,-4.329980639249477598e-02,-1.104583441291986379e-01,5.846254007123696111e-03,5.165725267068951507e-03,2.590111796233800223e-03,2.331743015586788207e-03,1.556338556380444530e-03,-2.337118500857877645e-01
8.480000000000000426e+00,0.000000000000000000e+00,-9.205072323584000404e-01,7.051665113895880244e-02,3.088194228314808498e+00,-6.091776338514139771e-02,1.105120833576975492e-01,-4.346767648386949678e-02,-1.103545641667613569e-01,5.898367199729048251e-03,5.212226234587629195e-03,2.621191816501258244e-03,2.318320409295066171e-03,1.551644221840500206e-03,-2.370971045770311203e-01
8.500000000000000000e+00,0.000000000000000000e+00,-9.227132781099153247e-01,7.063514478858393120e-02,3.087666676059483972e+00,-6.178879622519379416e-02,1.104103552495963730e-01,-4.363561656902905511e-02,-1.102498568828106928e-01,5.951101046179091240e-03,5.258456753379819361e-03,2.652176796298650295e-03,2.304698294395024841e-03,1.546834566268723938e-03,-2.404958214092456081e-01
8.519999999999999574e+00,0.000000000000000000e+00,-9.249172204878767234e-01,7.075469930568281662e-02,3.087132095243428243e+00,-6.266318830298481246e-02,1.103077710984084470e-01,-4.380359488477466451e-02,-1.101442277261620306e-01,6.004453622623114398e-03,5.304412842413915204e-03,2.683064432647365612e-03,2.290877587599606750e-03,1.541909935284437082e-03,-2.439080142346281010e-01
8.540000000000000924e+00,0.000000000000000000e+00,-9.271190411099812234e-01,7.087532704523341609e-02,3.086590474242034698e+00,-6.354094005756157071e-02,1.102043374746095178e-01,-4.397157871491773340e-02,-1.100376822250669351e-01,6.058422959220531936e-03,5.350090539151993937e-03,2.713852429566192617e-03,2.276859221563648939e-03,1.536870683008001361e-03,-2.473336943304163260e-01
8.560000000000000497e+00,0.000000000000000000e+00,-9.293187217052809590e-01,7.099704032235823470e-02,3.086041801633842674e+00,-6.442205126402984761e-02,1.101000610380953731e-01,-4.413953437984026451e-02,-1.099302259868403242e-01,6.113007040282507527e-03,5.395485899868628608e-03,2.744538498241325293e-03,2.262644144883909844e-03,1.531717172060822118e-03,-2.507728705240307998e-01
8.580000000000000071e+00,0.000000000000000000e+00,-9.315162441157629480e-01,7.111985141140865496e-02,3.085486066205204381e+00,-6.530652101418291111e-02,1.099949485376695429e-01,-4.430742722612545509e-02,-1.098218646974806478e-01,6.168203804417044835e-03,5.440594999969771903e-03,2.775120357196413350e-03,2.248233322099057151e-03,1.526449773565350049e-03,-2.542255491172943915e-01
8.599999999999999645e+00,0.000000000000000000e+00,-9.337115902979175042e-01,7.124377254505248613e-02,3.084923256955045101e+00,-6.619434769692156273e-02,1.098890068105209672e-01,-4.447522161626727560e-02,-1.097126041212843212e-01,6.224011144677400915e-03,5.485413934311552352e-03,2.805595732462553421e-03,2.233627733689662158e-03,1.521068867145071663e-03,-2.576917338097136079e-01
8.620000000000000995e+00,0.000000000000000000e+00,-9.359047423242998764e-01,7.136881591336433073e-02,3.084353363099723300e+00,-6.708552897847054608e-02,1.097822427816908253e-01,-4.464288091847226636e-02,-1.096024501004535384e-01,6.280426908713938709e-03,5.529938817519133853e-03,2.835962357748325786e-03,2.218828376078210620e-03,1.515574840924521207e-03,-2.611714256208358398e-01
8.640000000000000568e+00,0.000000000000000000e+00,-9.380956823850857829e-01,7.149499366291894864e-02,3.083776374077989768e+00,-6.798006178239182629e-02,1.096746634635285128e-01,-4.481036749656333584e-02,-1.094914085546975502e-01,6.337448898929392595e-03,5.574165784305554379e-03,2.866217974609813757e-03,2.203836261629099711e-03,1.509968091529273948e-03,-2.646646228116790733e-01
8.660000000000000142e+00,0.000000000000000000e+00,-9.402843927896166187e-01,7.162231789588810460e-02,3.083192279556038695e+00,-6.887794226939637776e-02,1.095662759551372240e-01,-4.497764269999811326e-02,-1.093794854808279038e-01,6.395074872637507117e-03,5.618090989790549931e-03,2.896360332620621317e-03,2.188652418648631953e-03,1.504249024085947467e-03,-2.681713208052349806e-01
8.679999999999999716e+00,0.000000000000000000e+00,-9.424708559679376707e-01,7.175080066914024668e-02,3.082601069432665764e+00,-6.977916581695867149e-02,1.094570874418083622e-01,-4.514466685401426205e-02,-1.092666869523469808e-01,6.453302542225091386e-03,5.661710609819399324e-03,2.926387189541891642e-03,2.173277891385023020e-03,1.498418052222200798e-03,-2.716915121060543004e-01
8.700000000000001066e+00,0.000000000000000000e+00,-9.446550544723280041e-01,7.188045399334372365e-02,3.082002733844515951e+00,-7.068372699873477771e-02,1.093471051944454597e-01,-4.531139924991379325e-02,-1.091530191190303173e-01,6.512129575317483939e-03,5.705020841281788040e-03,2.956296311492342954e-03,2.157713740028398709e-03,1.492475598066737462e-03,-2.752251862189145082e-01
8.720000000000000639e+00,0.000000000000000000e+00,-9.468369709788208022e-01,7.201128983207308321e-02,3.081397263171437917e+00,-7.159161956378715108e-02,1.092363365689772714e-01,-4.547779813549912564e-02,-1.090384882065026373e-01,6.571553594947356948e-03,5.748017902430592289e-03,2.986085473118261450e-03,2.141961040710790593e-03,1.486422092249299609e-03,-2.787723295665733847e-01
8.740000000000000213e+00,0.000000000000000000e+00,-9.490165882887169335e-01,7.214332010091908942e-02,3.080784648041929863e+00,-7.250283641562131620e-02,1.091247890057596703e-01,-4.564382070567586658e-02,-1.089231005158071974e-01,6.631572179727034111e-03,5.790698033200761090e-03,3.015752457763549305e-03,2.126020885506143404e-03,1.480257973900676481e-03,-2.823329254066236915e-01
8.759999999999999787e+00,0.000000000000000000e+00,-9.511938893300888598e-01,7.227655666660205702e-02,3.080164879338690209e+00,-7.341736959103463411e-02,1.090124700289672594e-01,-4.580942309323347145e-02,-1.088068624229692055e-01,6.692182864024094104e-03,5.833057495528148895e-03,3.045295057639733644e-03,2.109894382430317628e-03,1.473983690652698767e-03,-2.859069537474431821e-01
8.779999999999999361e+00,0.000000000000000000e+00,-9.533688571592753291e-01,7.241101134608859957e-02,3.079537948204265518e+00,-7.433521023878411627e-02,1.088993872459733531e-01,-4.597456035982017131e-02,-1.086897803785523559e-01,6.753383138140442617e-03,5.875092573668338689e-03,3.074711073995990262e-03,2.093582655441073460e-03,1.467599698638236659e-03,-2.894943912632599314e-01
8.800000000000000711e+00,0.000000000000000000e+00,-9.555414749623684090e-01,7.254669590571229121e-02,3.078903846046795234e+00,-7.525634859807416033e-02,1.087855483467196904e-01,-4.613918648712533183e-02,-1.085718609072095220e-01,6.815170448494762764e-03,5.916799574515490233e-03,3.103998317289156927e-03,2.077086844438084685e-03,1.461106462491204181e-03,-2.930952112083313743e-01
8.820000000000000284e+00,0.000000000000000000e+00,-9.577117260566898604e-01,7.268362206029779782e-02,3.078262564545859892e+00,-7.618077397687193775e-02,1.086709611030745593e-01,-4.630325436828502256e-02,-1.084531106072265105e-01,6.877542197808363816e-03,5.958174827921174435e-03,3.133154607353766212e-03,2.060408105262937807e-03,1.454504455346559196e-03,-2.967093833302584249e-01
8.839999999999999858e+00,0.000000000000000000e+00,-9.598795938922601856e-01,7.282180147228875522e-02,3.077614095658423921e+00,-7.710847473005175146e-02,1.085556333681804014e-01,-4.646671579952501435e-02,-1.083335361500599725e-01,6.940495745294450805e-03,5.999214687013211186e-03,3.162177773572054894e-03,2.043547609699128149e-03,1.447794158840301233e-03,-3.003368737824345658e-01
8.859999999999999432e+00,0.000000000000000000e+00,-9.620450620532561281e-01,7.296124575087961639e-02,3.076958431624883250e+00,-7.803943823737560792e-02,1.084395730757900939e-01,-4.662952147205780967e-02,-1.082131442798685561e-01,7.004028406850742149e-03,6.039915528514508934e-03,3.191065655043992446e-03,2.026506545472055078e-03,1.440976063109469752e-03,-3.039776450356511117e-01
8.880000000000000782e+00,0.000000000000000000e+00,-9.642081142594614018e-01,7.310196645115131509e-02,3.076295564975206620e+00,-7.897365088131415300e-02,1.083227882395922104e-01,-4.679162096424973466e-02,-1.080919418130378007e-01,7.068137455255585344e-03,6.080273753061912929e-03,3.219816100757302586e-03,2.009286116249041527e-03,1.434050666792152607e-03,-3.076316557888671421e-01
8.900000000000000355e+00,0.000000000000000000e+00,-9.663687343677050956e-01,7.324397507321071810e-02,3.075625488535179475e+00,-7.991109802471366153e-02,1.082052869525252786e-01,-4.695296273407322668e-02,-1.079699356376987857e-01,7.132820120367342615e-03,6.120285785525017043e-03,3.248426969757473547e-03,1.991887541639302765e-03,1.427018477027472160e-03,-3.112988608791595335e-01
8.919999999999999929e+00,0.000000000000000000e+00,-9.685269063732927508e-01,7.338728306133443513e-02,3.074948195432744669e+00,-8.085176398831553368e-02,1.080870773860806988e-01,-4.711349411186366992e-02,-1.078471327132401042e-01,7.198073589327304116e-03,6.159948075325034564e-03,3.276896131317794808e-03,1.974312057193982391e-03,1.419880009455601983e-03,-3.149792111908722991e-01
8.939999999999999503e+00,0.000000000000000000e+00,-9.706826144114260035e-01,7.353190180311640345e-02,3.074263679104443980e+00,-8.179563202813343314e-02,1.079681677895948516e-01,-4.727316129339458051e-02,-1.077235400698138418e-01,7.263895006765910996e-03,6.199257096753616088e-03,3.305221465109367800e-03,1.956560914406115480e-03,1.412635788217748425e-03,-3.186726535639758384e-01
8.960000000000000853e+00,0.000000000000000000e+00,-9.728358427586129009e-01,7.367784262861983013e-02,3.073571933301956438e+00,-8.274268431269544977e-02,1.078485664895297985e-01,-4.743190933329212433e-02,-1.075991648078349072e-01,7.330281475012428820e-03,6.238209349291685621e-03,3.333400861371125720e-03,1.938635380710660881e-03,1.405286345956168175e-03,-3.223791307016597996e-01
8.980000000000000426e+00,0.000000000000000000e+00,-9.749865758340681143e-01,7.382511680953320055e-02,3.072872952098735233e+00,-8.369290190015883646e-02,1.077282818887425747e-01,-4.758968213880469811e-02,-1.074740140974739244e-01,7.397230054307982021e-03,6.276801357928295765e-03,3.361432221079856814e-03,1.920536739484484312e-03,1.397832223814157422e-03,-3.260985810771804827e-01
9.000000000000000000e+00,0.000000000000000000e+00,-9.771347982011033828e-01,7.397373555833085257e-02,3.072166729896743220e+00,-8.464626471530262153e-02,1.076073224657438654e-01,-4.774642246394632944e-02,-1.073480951781441567e-01,7.464737763022037849e-03,6.315029673479442135e-03,3.389313456120227660e-03,1.902266290046359439e-03,1.390273971436054457e-03,-3.298309388399766062e-01
9.019999999999999574e+00,0.000000000000000000e+00,-9.792804945685064100e-01,7.412371002743751991e-02,3.071453261433286119e+00,-8.560275152640828278e-02,1.074856967739446501e-01,-4.790207190403356768e-02,-1.072214153579814505e-01,7.532801577872246142e-03,6.352890872906932426e-03,3.417042489454804287e-03,1.883825347656966362e-03,1.382612146967239454e-03,-3.335761337210856881e-01
9.040000000000000924e+00,0.000000000000000000e+00,-9.814236497919107682e-01,7.427505130839773262e-02,3.070732541787940306e+00,-8.656233992203374306e-02,1.073634134408923274e-01,-4.805657089063328224e-02,-1.070939820133184617e-01,7.601418434147723391e-03,6.390381559637187819e-03,3.444617255294066347e-03,1.865215243518900286e-03,1.374847317054135988e-03,-3.373340909378741426e-01
9.060000000000000497e+00,0.000000000000000000e+00,-9.835642488751542567e-01,7.442777043104928381e-02,3.070004566389580525e+00,-8.752500628769223356e-02,1.072404811674948916e-01,-4.820985868694237231e-02,-1.069658025881519009e-01,7.670585225935658800e-03,6.427498363880116382e-03,3.472035699266435172e-03,1.846437324776669785e-03,1.366980056844211257e-03,-3.411047310981188962e-01
9.080000000000000071e+00,0.000000000000000000e+00,-9.857022769716262678e-01,7.458187836270173399e-02,3.069269331023501746e+00,-8.849072578244202014e-02,1.071169087272342418e-01,-4.836187338361776916e-02,-1.068368845936038536e-01,7.740298806351432297e-03,6.464237942947929222e-03,3.499295778588291852e-03,1.827492954516682280e-03,1.359010949985971521e-03,-3.448879701034561762e-01
9.099999999999999645e+00,0.000000000000000000e+00,-9.878377193856058280e-01,7.473738600731905102e-02,3.068526831838638280e+00,-8.945947231539763678e-02,1.069927049653679324e-01,-4.851255189507794330e-02,-1.067072356073764383e-01,7.810555987772034581e-03,6.500596981573979194e-03,3.526395462233993579e-03,1.808383511767270267e-03,1.350940588628970346e-03,-3.486837190522324437e-01
9.120000000000000995e+00,0.000000000000000000e+00,-9.899705615735873154e-01,7.489430420470744032e-02,3.067777065354874821e+00,-9.043121852217293755e-02,1.068678787981195144e-01,-4.866182995629542152e-02,-1.065768632732002341e-01,7.881353542072946222e-03,6.536572192231616951e-03,3.553332731105907777e-03,1.789110391498659018e-03,1.342769573423797545e-03,-3.524918841417889470e-01
9.140000000000000568e+00,0.000000000000000000e+00,-9.921007891455945193e-01,7.505264372970749109e-02,3.067020028470454740e+00,-9.140593574126325283e-02,1.067424392118578036e-01,-4.880964212010141523e-02,-1.064457753002763657e-01,7.952688200868387319e-03,6.572160315453001896e-03,3.580105578204412393e-03,1.769675004622998015e-03,1.334498513522091537e-03,-3.563123665702025988e-01
9.160000000000000142e+00,0.000000000000000000e+00,-9.942283878664863739e-01,7.521241529139160997e-02,3.066255718469479419e+00,-9.238359399038122144e-02,1.066163952622643102e-01,-4.895592175502383459e-02,-1.063139794627120244e-01,8.024556655754990636e-03,6.607358120147972975e-03,3.606712008797942175e-03,1.750078777994340789e-03,1.326128026576530025e-03,-3.601450624375314713e-01
9.179999999999999716e+00,0.000000000000000000e+00,-9.963533436572475921e-01,7.537362953226592333e-02,3.065484133029503067e+00,-9.336416194275284908e-02,1.064897560734895526e-01,-4.910060104367920675e-02,-1.061814835989497163e-01,8.096955558558844440e-03,6.642162403922853564e-03,3.633150040592984190e-03,1.730323154408647517e-03,1.317658738740830641e-03,-3.639898626465841169e-01
9.200000000000001066e+00,0.000000000000000000e+00,-9.984756425962704185e-01,7.553629702747752250e-02,3.064705270229215017e+00,-9.434760690338837852e-02,1.063625308372979084e-01,-4.924361098174123014e-02,-1.060482956111902658e-01,8.169881521585977899e-03,6.676569993399316186e-03,3.659417703904118031e-03,1.710409592603792835e-03,1.309091284669758543e-03,-3.678466528032621752e-01
9.220000000000000639e+00,0.000000000000000000e+00,-1.000595270920623836e+00,7.570042828402645529e-02,3.063919128556218840e+00,-9.533389478533771388e-02,1.062347288122010014e-01,-4.938488137750644130e-02,-1.059144234648092819e-01,8.243331117876192757e-03,6.710577744533200405e-03,3.685513041824023048e-03,1.690339567259564095e-03,1.300426307519119253e-03,-3.717153131165069069e-01
