t,delta_ref,ax_ref
4.00003045797348e-07,0.0,0.0
0.09114609999232925,0.0,0.0
0.19114149999222718,0.0,0.0
0.2911792999948375,0.0,0.0
0.39113500001258217,0.0,0.0
0.49113850001594983,0.0,0.0
0.591174700006377,0.0,0.0
0.6911026000161655,0.0,0.0
0.7911583000095561,0.0,0.0
0.8912266000115778,0.0,0.0
0.9911934999981895,0.0,0.0
1.0911603000131436,0.0,0.0
1.1913417000032496,0.0,0.0
1.2911652000038885,0.0,0.0
1.3911293999990448,0.0,0.0
1.4911825000017416,0.0,0.0
1.591160600015428,0.0,0.0
1.6932277000159957,0.0,0.0
1.7911569999996573,0.0,0.0
1.8912899999995716,0.0,0.0
1.9911226000112947,0.0,0.0
2.0913210000144318,0.0,0.0
2.191312300012214,0.0,0.0
2.292103699990548,0.0,0.0
2.391562700009672,0.0,0.0
2.491471100016497,0.0,0.0
2.591607300011674,0.0,0.0
2.6919894000166096,0.0,0.0
2.7933915000176057,0.0,0.0
2.8915355000062846,0.0,0.0
2.991735699994024,0.0,0.0
3.091738599992823,0.0,0.0
3.191811199998483,0.0,0.0
3.291753900004551,0.0,0.0
3.3917972999915946,0.0,0.0
3.491672500007553,0.0,0.0
3.5918086000019684,0.0,0.0
3.691780299996026,0.0,0.0
3.791858400014462,0.0,0.0
3.8917438999924343,0.0,0.0
3.9917720000084955,0.0,0.0
4.091854600002989,0.0,0.0
4.191810099990107,0.0,0.0
4.291753400000744,0.0,0.0
4.391673200007062,0.0,0.0
4.4916759000043385,0.0,0.0
4.591765599994687,0.0,0.0
4.6918393000087235,0.0,0.0
4.791814299998805,0.0,0.0
4.891664299997501,0.0,0.0
4.991866399999708,0.0,0.0
5.0917555000050925,0.0,0.0
5.191893900017021,0.0,0.0
5.291648799990071,0.0,0.0
5.391736699995818,0.0,0.0
5.491721700003836,0.0,0.0
5.591786700009834,0.0,0.0
5.691672999993898,0.0,0.0
5.791840799996862,0.0,0.0
5.891712999989977,0.0,0.0
5.991659299994353,0.0,0.0
6.091912400006549,0.0,0.0
6.191722399991704,0.0,0.0
6.291687899996759,0.0,0.0
6.391661300003761,0.0,0.0
6.491751299996395,0.0,0.0
6.591714900016086,0.0,0.0
6.691745199990692,0.0,0.0
6.791850200010231,0.0,0.0
6.892405899998266,0.0,0.0
6.991794500005199,0.0,0.0
7.0917382999905385,0.0,0.0
7.191789900010917,0.0,0.0
7.291737199993804,0.0,0.0
7.39173450000817,0.0,0.0
7.4917516999994405,0.0,0.0
7.591771300008986,0.0,0.0
7.658341800008202,0.0,0.0
7.724990000016987,0.0,0.0
7.825031100015622,0.0,0.0
7.891812799993204,0.0,0.0
7.958317400014494,0.0,0.0
8.058337099995697,0.0,0.0
8.124975500017172,0.0,0.0
8.19182860001456,0.0,0.0
8.258364200009964,0.0,0.0
8.324999600008596,0.0,0.0
8.391705000016373,0.0,0.0
8.458352599991485,0.0,0.0
8.525025700015249,0.0,0.0
8.591841999994358,0.0,0.0
8.658357700012857,0.0,0.0
8.72497559999465,0.0,0.0
8.791811300005065,0.0,0.0
8.858386600011727,0.0,0.0
8.925007600017125,0.0,0.0
8.991891999990912,0.0,0.0
9.058331800013548,0.0,0.0
9.125038900005165,0.0,0.0
9.193273700017016,0.0,0.0
9.29175820000819,0.0,0.0
9.358412700006738,0.0,0.0
9.425007400015602,0.0,0.0
9.491785499994876,0.0,0.0
9.558481699990807,0.0,0.0
9.625030199997127,0.0,0.0
9.69193470000755,0.0,0.0
9.758384699991439,0.0,0.0
9.825006700004451,0.0,0.0
9.925175800017314,0.0,0.0
9.99181820001104,0.0,0.0
10.058364399999846,0.0,0.0
10.125041099992814,0.0,0.0
10.225210300006438,0.0,0.0
10.29195849999087,0.0,0.0
10.35838240000885,0.0,0.0
10.425067600008333,0.0,0.0
