time,reference_index,X_ref,Y_ref,psi_ref,vx_ref,delta_ref,ax_ref
4.00003045797348e-07,0,0.0,0.0,0.0,0.0,0.0,0.3
0.05017850000876933,5,0.0004999437369406223,0.0,0.0,1.0,0.0,0.0
0.11473110000952147,10,0.001999946776777506,0.0,0.0,1.0,0.0,0.0
0.1813984999898821,14,0.0044999513775110245,0.0,0.0,1.0,0.0,0.0
0.2482632999890484,19,0.008000546135008335,0.0,0.0,1.0,0.0,0.0
0.31475369998952374,22,0.012500555254518986,0.0,0.0,1.0,0.0,0.0
0.3814143000054173,26,0.018000565469264984,0.0,0.0,1.0,0.0,0.0
0.44808040000498295,30,0.024500587955117226,0.0,0.0,1.0,0.0,0.0
0.5147600999916904,33,0.03200061619281769,0.0,0.0,1.0,0.0,0.0
0.5815306000004057,37,0.04050140455365181,0.0,0.0,1.0,0.0,0.0
0.6480938000022434,40,0.05000143498182297,0.0,0.0,1.0,0.0,0.0
0.7149367000092752,43,0.06050146743655205,0.0,0.0,1.0,0.0,0.0
0.7814125999866519,46,0.07200149446725845,0.0,0.0,1.0,0.0,0.0
0.8480898000125308,49,0.08450151979923248,0.0,0.0,1.0,0.0,0.0
0.914872599998489,52,0.09800157696008682,0.0,0.0,1.0,0.0,0.0
0.9815318000037223,55,0.11250162869691849,0.0,0.0,1.0,0.0,0.0
1.0482306999911088,58,0.12800166010856628,0.0,0.0,1.0,0.0,0.0
1.1147541000100318,61,0.1445016860961914,0.0,0.0,1.0,0.0,0.0
1.1814207000134047,64,0.16200175881385803,0.0,0.0,1.0,0.0,0.0
1.248298699996667,67,0.1805018037557602,0.0,0.0,1.0,0.0,0.0
1.314762599999085,70,0.20000185072422028,0.0,0.0,1.0,0.0,0.0
1.381500399991637,72,0.22050189971923828,0.0,0.0,1.0,0.0,0.0
1.4480720999999903,75,0.2420019805431366,0.0,0.0,1.0,0.0,0.0
1.5147858000127599,78,0.26450201869010925,0.0,0.0,1.0,0.0,0.0
1.5817207999934908,80,0.28802523016929626,0.0,0.0,1.0,0.0,0.0
1.648238699999638,83,0.31252527236938477,0.0,0.0,1.0,0.0,0.0
1.7147846999869216,86,0.33802530169487,0.0,0.0,1.0,0.0,0.0
1.78151619998971,89,0.36452537775039673,0.0,0.0,1.0,0.0,0.0
1.8481592999887653,91,0.3920254111289978,0.0,0.0,1.0,0.0,0.0
1.9151033000089228,94,0.4205304682254791,0.0,0.0,1.0,0.0,0.0
1.9815446000138763,96,0.45003053545951843,0.0,0.0,1.0,0.0,0.0
2.048166199994739,99,0.48053061962127686,0.0,0.0,1.0,0.0,0.0
2.1148548999917693,102,0.5120306611061096,0.0,0.0,1.0,0.0,0.0
2.181467499991413,104,0.5445308685302734,0.0,0.0,1.0,0.0,0.0
2.248405599995749,107,0.5780310034751892,0.0,0.0,1.0,0.0,0.0
2.3150367999915034,109,0.6125326156616211,0.0,0.0,1.0,0.0,0.0
2.3817831999913324,112,0.6480327248573303,0.0,0.0,1.0,0.0,0.0
2.4483420999895316,114,0.6845328211784363,0.0,0.0,1.0,0.0,0.0
2.5151305999897886,117,0.722032904624939,0.0,0.0,1.0,0.0,0.0
2.5817903999995906,119,0.7605329751968384,0.0,0.0,1.0,0.0,0.0
2.648485100013204,122,0.8000330924987793,0.0,0.0,1.0,0.0,0.0
2.7151912999979686,125,0.8405331969261169,0.0,0.0,1.0,0.0,0.0
2.7816991999861784,127,0.8820333480834961,0.0,0.0,1.0,0.0,0.0
2.848158999986481,130,0.9245335459709167,0.0,0.0,1.0,0.0,0.0
2.9149321999866515,132,0.9680408239364624,0.0,0.0,1.0,0.0,0.0
3.0148400999896694,136,1.0345410108566284,0.0,0.0,1.0,0.0,0.0
3.0815104999928735,138,1.0800410509109497,0.0,0.0,1.0,0.0,0.0
3.148164899990661,141,1.126541256904602,0.0,0.0,1.0,0.0,0.0
3.2148404000035953,143,1.1740413904190063,0.0,0.0,1.0,0.0,0.0
3.2815089999930933,146,1.2225414514541626,0.0,0.0,1.0,0.0,0.0
3.3481816000130493,148,1.2720415592193604,0.0,0.0,1.0,0.0,0.0
3.414854500006186,151,1.32254159450531,0.0,0.0,1.0,0.0,0.0
3.4814944000099786,153,1.3740416765213013,0.0,0.0,1.0,0.0,0.0
3.5482518000062555,156,1.4265419244766235,0.0,0.0,1.0,0.0,0.0
3.614929800009122,158,1.4800420999526978,0.0,0.0,1.0,0.0,0.0
3.6815681000007316,161,1.534542202949524,0.0,0.0,1.0,0.0,0.0
3.7482625000120606,163,1.590042233467102,0.0,0.0,1.0,0.0,0.0
3.8149167000083253,166,1.6465424299240112,0.0,0.0,1.0,0.0,0.0
3.8814960999879986,168,1.704042673110962,0.0,0.0,1.0,0.0,0.0
3.94817210000474,171,1.7625428438186646,0.0,0.0,1.0,0.0,0.0
4.0148332999960985,173,1.8220429420471191,0.0,0.0,1.0,0.0,0.0
4.081519800005481,176,1.8825429677963257,0.0,0.0,1.0,0.0,0.0
4.148190000007162,178,1.9440430402755737,0.0,0.0,1.0,0.0,0.0
4.214851600001566,181,2.0065431594848633,0.0,0.0,1.0,0.0,0.0
4.281493699993007,184,2.0700433254241943,0.0,0.0,1.0,0.0,0.0
4.348208000010345,186,2.1345436573028564,0.0,0.0,1.0,0.0,0.0
4.4148617000028025,189,2.2000436782836914,0.0,0.0,1.0,0.0,0.0
4.481516600004397,191,2.2663769721984863,0.0,0.0,1.0,0.0,0.0
4.5481795000087,194,2.3330438137054443,0.0,0.0,1.0,0.0,0.0
4.614859399996931,196,2.3997108936309814,0.0,0.0,1.0,0.0,0.0
4.714868300012313,200,2.499711036682129,0.0,0.0,1.0,0.0,0.0
4.814871500013396,204,2.599700927734375,0.0,0.0,1.0,0.0,0.0
4.881494900007965,206,2.665846824645996,0.0,0.0,1.0,0.0,0.0
4.948185999994166,209,2.730992078781128,0.0,0.0,1.0,0.0,0.0
5.014844499994069,211,2.7951371669769287,0.0,0.0,1.0,0.0,0.0
5.081522499996936,213,2.8582382202148438,0.0,0.0,1.0,0.0,0.0
5.148200199997518,215,2.9197676181793213,0.0,0.0,1.0,0.0,0.0
5.21482449999894,217,2.978630304336548,0.0,0.0,1.0,0.0,0.0
5.281599100009771,219,3.0346243381500244,0.0,0.0,1.0,0.0,0.0
5.381549200013978,222,3.113525390625,0.0,0.0,1.0,0.0,0.0
5.448206600005506,224,3.161273241043091,0.0,0.0,1.0,0.0,0.0
5.514854600012768,225,3.2031102180480957,0.0,0.0,1.0,0.0,0.0
5.581522199994652,226,3.2385268211364746,0.0,0.0,1.0,0.0,0.0
5.681557600008091,228,3.28226637840271,0.0,0.0,1.0,0.0,0.0
5.781587800011039,229,3.321946144104004,0.0,0.0,1.0,0.0,0.0
5.881520499999169,231,3.3683440685272217,0.0,0.0,1.0,0.0,0.0
5.948267800005851,232,3.4010252952575684,0.0,0.0,1.0,0.0,0.0
6.01490000000922,233,3.4274489879608154,0.0,0.0,1.0,0.0,0.0
6.081562600011239,233,3.447793483734131,0.0,0.0,1.0,0.0,0.0
6.181572800007416,234,3.4694344997406006,0.0,0.0,1.0,0.0,0.0
6.281654899998102,235,3.50144362449646,0.0,0.0,1.0,0.0,0.0
6.381580399989616,237,3.5451793670654297,0.0,0.0,1.0,0.0,0.0
6.481650800007628,238,3.5975472927093506,0.0,0.0,1.0,0.0,0.0
6.548380199994426,240,3.631990671157837,0.0,0.0,1.0,0.0,0.0
6.648303499998292,241,3.674943685531616,0.0,0.0,1.0,0.0,0.0
6.714886600006139,242,3.697298526763916,0.0,0.0,1.0,0.0,0.0
6.781623699993361,242,3.714874505996704,0.0,0.0,1.0,0.0,0.0
6.881604700000025,243,3.7319271564483643,0.0,0.0,1.0,0.0,0.0
6.948357799992664,243,3.739205837249756,0.0,0.0,1.0,0.0,0.0
7.014948800002458,244,3.7515599727630615,0.0,0.0,1.0,0.0,0.0
7.081643999990774,244,3.7684812545776367,0.0,0.0,1.0,0.0,0.0
7.148324200010393,245,3.789428949356079,0.0,0.0,1.0,0.0,0.0
7.214959100005217,246,3.8138444423675537,0.0,0.0,1.0,0.0,0.0
7.281633700011298,247,3.8411672115325928,0.0,0.0,1.0,0.0,0.0
7.348399899987271,248,3.8708441257476807,0.0,0.0,1.0,0.0,0.0
7.4149398999870755,249,3.9023406505584717,0.0,0.0,1.0,0.0,0.0
7.481618699996034,250,3.935149669647217,0.0,0.0,1.0,0.0,0.0
7.5483707000094,251,3.9687962532043457,0.0,0.0,1.0,0.0,0.0
7.614929400006076,252,4.002844333648682,0.0,0.0,1.0,0.0,0.0
7.681586999999126,253,4.036897659301758,0.0,0.0,1.0,0.0,0.0
7.7482630999875255,254,4.070605754852295,0.0,0.0,1.0,0.0,0.0
7.814951100008329,255,4.104310035705566,0.0,0.0,1.0,0.0,0.0
7.881570099998498,256,4.138741493225098,0.0,0.0,1.0,0.0,0.0
7.948270900000352,257,4.173957347869873,0.0,0.0,1.0,0.0,0.0
8.015000699990196,259,4.209619522094727,0.0,0.0,1.0,0.0,0.0
8.081632299988996,260,4.245340347290039,0.0,0.0,1.0,0.0,0.0
8.148412100010319,261,4.2806830406188965,0.0,0.0,1.0,0.0,0.0
8.21493260000716,262,4.31516695022583,0.0,0.0,1.0,0.0,0.0
8.28180239998619,263,4.348268508911133,0.0,0.0,1.0,0.0,0.0
8.348240799998166,264,4.379430294036865,0.0,0.0,1.0,0.0,0.0
8.415065400011372,265,4.4080657958984375,0.0,0.0,1.0,0.0,0.0
8.48154420001083,266,4.433572292327881,0.0,0.0,1.0,0.0,0.0
8.548277199995937,267,4.455339431762695,0.0,0.0,1.0,0.0,0.0
8.614862199989147,267,4.4727654457092285,0.0,0.0,1.0,0.0,0.0
8.68155450001359,268,4.485621929168701,0.0,0.0,1.0,0.0,0.0
8.748251499986509,268,4.497050762176514,0.0,0.0,1.0,0.0,0.0
8.814862800005358,269,4.514542102813721,0.0,0.0,1.0,0.0,0.0
8.881553499988513,269,4.535645961761475,0.0,0.0,1.0,0.0,0.0
8.948224699997809,270,4.5526251792907715,0.0,0.0,1.0,0.0,0.0
9.014875499997288,270,4.567874908447266,0.0,0.0,1.0,0.0,0.0
9.08154139999533,271,4.590095043182373,0.0,0.0,1.0,0.0,0.0
9.148231600003783,272,4.616401672363281,0.0,0.0,1.0,0.0,0.0
9.214951300004032,273,4.638200759887695,0.0,0.0,1.0,0.0,0.0
9.281639499997254,273,4.658641338348389,0.0,0.0,1.0,0.0,0.0
9.34825149999233,274,4.686911582946777,0.0,0.0,1.0,0.0,0.0
9.41496900000493,275,4.720336437225342,0.0,0.0,1.0,0.0,0.0
9.48160219998681,276,4.751820087432861,0.0,0.0,1.0,0.0,0.0
9.54833520000102,277,4.784719467163086,0.0,0.0,1.0,0.0,0.0
9.614957499987213,279,4.82474946975708,0.0,0.0,1.0,0.0,0.0
9.714949199988041,281,4.895602226257324,0.0,0.0,1.0,0.0,0.0
9.815162699989742,283,4.9763875007629395,0.0,0.0,1.0,0.0,0.0
9.881585299997823,285,5.030776023864746,0.0,0.0,1.0,0.0,0.0
9.948243099992396,287,5.081090450286865,0.0,0.0,1.0,0.0,0.0
10.014891300001182,288,5.127442359924316,0.0,0.0,1.0,0.0,0.0
10.081573400006164,290,5.175344944000244,0.0,0.0,1.0,0.0,0.0
10.14826320001157,292,5.228505611419678,0.0,0.0,1.0,0.0,0.0
10.21491129999049,293,5.286636829376221,0.0,0.0,1.0,0.0,0.0
