t,ref_index,X_ref,Y_ref,psi_ref,vx_ref
4.00003045797348e-07,0,1.907348590179936e-08,0.0,0.0,1.0
0.09114609999232925,3,0.0005000200471840799,0.0,0.0,1.0
0.19114149999222718,7,0.0025000241585075855,0.0,0.0,1.0
0.2911792999948375,10,0.006000034045428038,0.0,0.0,1.0
0.39113500001258217,14,0.01100004743784666,0.0,0.0,1.0
0.49113850001594983,17,0.01750006154179573,0.0,0.0,1.0
0.591174700006377,20,0.02550007775425911,0.0,0.0,1.0
0.6911026000161655,22,0.03500009700655937,0.0,0.0,1.0
0.7911583000095561,25,0.04600011557340622,0.0,0.0,1.0
0.8912266000115778,28,0.058500152081251144,0.0,0.0,1.0
0.9911934999981895,30,0.07250019162893295,0.0,0.0,1.0
1.0911603000131436,33,0.08800024539232254,0.0,0.0,1.0
1.1913417000032496,35,0.1050020307302475,0.0,0.0,1.0
1.2911652000038885,38,0.12350209057331085,0.0,0.0,1.0
1.3911293999990448,40,0.1435021609067917,0.0,0.0,1.0
1.4911825000017416,43,0.1650022268295288,0.0,0.0,1.0
1.591160600015428,45,0.18800227344036102,0.0,0.0,1.0
1.6932277000159957,48,0.21250231564044952,0.0,0.0,1.0
1.7911569999996573,50,0.2385023832321167,0.0,0.0,1.0
1.8912899999995716,52,0.26600244641304016,0.0,0.0,1.0
1.9911226000112947,55,0.2950025498867035,0.0,0.0,1.0
2.0913210000144318,57,0.3255026042461395,0.0,0.0,1.0
2.191312300012214,59,0.35750269889831543,0.0,0.0,1.0
2.292103699990548,62,0.39112570881843567,0.0,0.0,1.0
2.391562700009672,64,0.42612579464912415,0.0,0.0,1.0
2.491471100016497,66,0.4626258313655853,0.0,0.0,1.0
2.591607300011674,69,0.5006259679794312,0.0,0.0,1.0
2.6919894000166096,71,0.5401260852813721,0.0,0.0,1.0
2.7933915000176057,73,0.5811479687690735,0.0,0.0,1.0
2.8915355000062846,75,0.6236480474472046,0.0,0.0,1.0
2.991735699994024,78,0.6676623225212097,0.0,0.0,1.0
3.091738599992823,80,0.7131624221801758,0.0,0.0,1.0
3.191811199998483,82,0.7601625919342041,0.0,0.0,1.0
3.291753900004551,85,0.8086627125740051,0.0,0.0,1.0
3.3917972999915946,87,0.8586627840995789,0.0,0.0,1.0
3.491672500007553,89,0.9101628661155701,0.0,0.0,1.0
3.5918086000019684,92,0.9631729125976562,0.0,0.0,1.0
3.691780299996026,94,1.017673134803772,0.0,0.0,1.0
3.791858400014462,96,1.0736732482910156,0.0,0.0,1.0
3.8917438999924343,99,1.1311734914779663,0.0,0.0,1.0
3.9917720000084955,101,1.190173625946045,0.0,0.0,1.0
4.091854600002989,103,1.2506738901138306,0.0,0.0,1.0
4.191810099990107,106,1.3126740455627441,0.0,0.0,1.0
4.291753400000744,108,1.3761743307113647,0.0,0.0,1.0
4.391673200007062,111,1.4411743879318237,0.0,0.0,1.0
4.4916759000043385,113,1.5076745748519897,0.0,0.0,1.0
4.591765599994687,116,1.5756746530532837,0.0,0.0,1.0
4.6918393000087235,118,1.6451748609542847,0.0,0.0,1.0
4.791814299998805,121,1.7161750793457031,0.0,0.0,1.0
4.891664299997501,123,1.7886751890182495,0.0,0.0,1.0
4.991866399999708,126,1.862679362297058,0.0,0.0,1.0
5.0917555000050925,129,1.93817937374115,0.0,0.0,1.0
5.191893900017021,131,2.0151796340942383,0.0,0.0,1.0
5.291648799990071,134,2.093679666519165,0.0,0.0,1.0
5.391736699995818,137,2.173680067062378,0.0,0.0,1.0
5.491721700003836,139,2.2551803588867188,0.0,0.0,1.0
5.591786700009834,142,2.3381850719451904,0.0,0.0,1.0
5.691672999993898,145,2.422685146331787,0.0,0.0,1.0
5.791840799996862,148,2.508685350418091,0.0,0.0,1.0
5.891712999989977,151,2.5961854457855225,0.0,0.0,1.0
5.991659299994353,154,2.6852080821990967,0.0,0.0,1.0
6.091912400006549,157,2.775660276412964,0.0,0.0,1.0
6.191722399991704,160,2.8667831420898438,0.0,0.0,1.0
6.291687899996759,164,2.956822633743286,0.0,0.0,1.0
6.391661300003761,167,3.0442955493927,0.0,0.0,1.0
6.491751299996395,170,3.1258392333984375,0.0,0.0,1.0
6.591714900016086,172,3.197110891342163,0.0,0.0,1.0
6.691745199990692,174,3.2549593448638916,0.0,0.0,1.0
6.791850200010231,176,3.3006584644317627,0.0,0.0,1.0
6.892405899998266,178,3.3560609817504883,0.0,0.0,1.0
6.991794500005199,180,3.4215381145477295,0.0,0.0,1.0
7.0917382999905385,183,3.492328643798828,0.0,0.0,1.0
7.191789900010917,185,3.555612802505493,0.0,0.0,1.0
7.291737199993804,187,3.60790753364563,0.0,0.0,1.0
7.39173450000817,189,3.6482396125793457,0.0,0.0,1.0
7.4917516999994405,190,3.675574779510498,0.0,0.0,1.0
7.591771300008986,190,3.69175386428833,0.0,0.0,1.0
7.658341800008202,191,3.7076737880706787,0.0,0.0,1.0
7.724990000016987,192,3.7286782264709473,0.0,0.0,1.0
7.825031100015622,194,3.7687177658081055,0.0,0.0,1.0
7.891812799993204,195,3.799985885620117,0.0,0.0,1.0
7.958317400014494,196,3.834076166152954,0.0,0.0,1.0
8.058337099995697,198,3.8896074295043945,0.0,0.0,1.0
8.124975500017172,200,3.9283790588378906,0.0,0.0,1.0
8.19182860001456,202,3.967789888381958,0.0,0.0,1.0
8.258364200009964,203,4.007289886474609,0.0,0.0,1.0
8.324999600008596,205,4.046385765075684,0.0,0.0,1.0
8.391705000016373,207,4.085638999938965,0.0,0.0,1.0
8.458352599991485,208,4.125618934631348,0.0,0.0,1.0
8.525025700015249,210,4.165838718414307,0.0,0.0,1.0
8.591841999994358,212,4.205751419067383,0.0,0.0,1.0
8.658357700012857,213,4.244753360748291,0.0,0.0,1.0
8.72497559999465,215,4.282191276550293,0.0,0.0,1.0
8.791811300005065,217,4.3173723220825195,0.0,0.0,1.0
8.858386600011727,218,4.349573612213135,0.0,0.0,1.0
8.925007600017125,220,4.37805700302124,0.0,0.0,1.0
