t,v1,v2
3.62955168000000006,0.153714078371869817,0.225332069959294418
3.65954975999999998,0.19219330445801297,0.206727801237677478
3.68959331199999996,0.153775680473236476,0.220824299992281869
3.71955097599999984,0.180842987244943382,0.205526868348526098
3.74955008000000012,0.189294217130596826,0.201756864566393995
3.77955232000000008,0.207956269635509644,0.198270206784183251
3.80955456000000003,0.194880036162276643,0.221403846993999898
3.8395557440000001,0.196391606371672633,0.235695886658639497
3.86957296000000017,0.16481170041261084,0.246667330858747758
3.89955744000000015,0.215597979089714453,0.219426142143688191
3.92954988799999994,0.233336723263625839,0.207192650588219757
3.95954713599999986,0.215279357373732244,0.205218296213116547
3.9895488320000001,0.222698914665111575,0.198013312495163546
4.01955065599999983,0.230525583439946224,0.184316231191700819
4.04954601599999986,0.207778357505672445,0.186805022716006686
4.07955507199999978,0.208449421077776559,0.170894914827457195
4.10955481600000017,0.202628504974686124,0.167330796179157221
4.13955216000000004,0.195421958598483131,0.160714059560485928
4.16956092800000011,0.19938807142038556,0.152375957311586985
4.19955164799999991,0.217601596756305693,0.131369030137207271
4.22955456000000041,0.186894398406585449,0.141095334168991254
4.25955686400000033,0.212163322957776346,0.12825040854098449
4.28954630399999992,0.246216109106243419,0.106231099329101422
4.31955664000000006,0.215878059220308671,0.111269633218059535
4.34954383999999994,0.196652740775184964,0.114140823061703964
4.37954998399999962,0.251369785534774848,0.0726680933464722428
4.40955199999999969,0.201331826066576375,0.0932505163690446337
4.43954355199999995,0.206264338312926593,0.0918354879147915554
4.46955206400000016,0.208275323706332949,0.0947204345524821495
4.49954883200000033,0.228576627358667156,0.078809035215700915
4.52954201599999973,0.201111605096266965,0.0869878650414994542
4.5595562239999996,0.212219383228712311,0.070779190297455441
4.58955132799999976,0.199244018891596153,0.0697188415423001251
4.61954550400000041,0.176858732256220452,0.0722018213835848577
4.64957491200000028,0.190749949833185439,0.0724147374121186099
4.67954729599999997,0.192705468637477728,0.0872386760817534523
4.70954748800000011,0.148209724201752435,0.107077396456669943
4.73955068799999957,0.155709937232041629,0.0915237807638245443
4.76955817600000032,0.158845752303865301,0.0803940063495096613
4.79955040000000022,0.12208286334410158,0.0924196106471691786
4.82955763200000021,0.152459911430730316,0.0627207507368421485
4.85955193599999991,0.143293294915285752,0.0557670113818897542
4.88954966399999957,0.0975783671350496373,0.0740622494184824814
4.91955641599999982,0.148999438084987806,0.0203471164855906356
4.94955356799999979,0.062778071110466821,0.0679929839131875047
4.97955094399999965,0.131918820451698032,0.00776942409976034282
5.00954636799999964,0.0803678644998752634,0.0322699916453463298
5.03954975999999988,0.114252561980671158,-0.00392118641591365086
5.06955004799999998,0.0472517990089669493,0.0325220431056217202
5.09955526400000014,0.0847165678465407468,-0.00502726500929611894
5.12954313599999967,0.0600241437769173242,0.00239628717743237823
5.15954752000000028,0.0693794114565716574,-0.0647049027312080055
5.18954620800000033,0.0729946352482852834,-0.0932589990723228651
5.2195495679999997,0.0463973055561440889,-0.0836377301120555389
5.24954403200000019,0.0567789886513082945,-0.103164515798428058
5.27954665599999995,0.0266475447950848369,-0.0883046045344540453
5.3095440319999998,0.0185874594698534276,-0.0912972733182281226
5.33955158399999963,0.016766895248364222,-0.0958185832698767864
5.36955286400000009,-0.00296596814269424122,-0.0887582170043792057
5.39955606400000043,-0.00875129885817387855,-0.0602930761325630726
5.42955068799999996,-0.0428171771129451859,-0.0228582842550006035
5.45956038400000043,-0.0213452879848370428,-0.0385789508869573694
5.48955104000000027,-0.0417842830111254809,-0.0306796013175758345
5.51955436799999966,-0.00566580535808649394,-0.0550698387920389859
5.54955651199999966,-0.0399937148817358715,-0.0388311843654212188
5.57955564800000037,-0.0313441644892033661,-0.0459293944606391155
5.60955651200000016,-0.0576439293498818284,-0.0358409993236557881
5.63955510400000026,-0.0441244402116168638,-0.0466302946066758164
5.66960115200000025,-0.0725827236051862917,-0.0346294310599001148
5.69955427200000031,-0.0628668146949340617,-0.0502223910483828584
5.72955401599999981,-0.100366029270926305,-0.0394760047009395931
5.7595498239999996,-0.0480941446403808162,-0.0708846474142213467
5.78955068800000028,-0.109485955160067844,-0.0430240625191636999
5.81955436800000037,-0.0776072420822637304,-0.0601114100654581429
5.84955276799999968,-0.0933112396414938622,-0.0563110844532197022
5.879557696,-0.0921989546621993228,-0.056659418264800962
5.90955468800000006,-0.106685669758777316,-0.0533186917769244359
5.93955283200000039,-0.124374360868113362,-0.0458349168384247774
5.96955651199999959,-0.141261337216905758,-0.0416747594883849146
5.99956214400000043,-0.121628169100544636,-0.0504098634194886791
6.02954540799999972,-0.147425426484871613,-0.0427839370995241816
6.05954630400000038,-0.111215466250295686,-0.0106463830347484426
6.08955078400000005,-0.069072361870570087,-0.0147674332420185631
6.11955299200000002,-0.0786618927057617795,-0.00906969535637958818
6.14955168000000008,-0.029589845670176626,-0.0258691654942342988
6.17957999999999963,-0.0677133168108080413,-0.0108496803453289412
6.20956844799999974,-0.0584227806474868286,-0.0160607690958613387
6.23954899199999957,-0.0446050725002579487,-0.0201089868665897675
6.26955020800000007,-0.0607833441253372991,-0.0183422257619561893
6.29955209600000021,-0.0595285396858283161,-0.0189649191058342027
6.3295531519999999,-0.054799387569550502,-0.0228000113223111277
6.35954480000000011,-0.0126609673657349653,-0.0336523136379752036
6.38954796799999958,-0.0537652082117011584,-0.0338378486856938804
6.41955430400000004,0.00743217272654241728,-0.089884502297732774
6.44954969600000005,-0.0149187987039085361,-0.0868384013232188223
6.47955203199999996,-0.000723631166913343143,-0.0886126023214678371
6.50955536000000023,0.0165282488805546732,-0.0936747566685456057
6.53955372799999957,0.0235430091010501961,-0.0912944921917395041
6.56955609600000034,0.0381967849494546444,-0.0926242030916327036
6.59954575999999982,0.00442305906455187081,-0.0800616834858977194
6.62955593600000004,0.0856803406788996802,-0.0935426136503184208
6.6595518079999998,0.030925097794150834,-0.0762488492106708771
6.68955116800000038,0.0873054327611052089,-0.0833116796213510397
6.71957119999999986,0.0685959412589031842,-0.0717783502361664938
6.7495607040000003,0.108317535753938557,-0.0926159173852378476
6.77955196799999982,0.159647835546910727,-0.122991386717508658
6.80956102399999974,0.130537058849678367,-0.115096500493966483
6.83955276799999989,0.142244156704172536,-0.109661853882030494
6.86954684799999971,0.170963007993455485,-0.108257192356424933
6.89954547199999979,0.156657073069327274,-0.0973506791349730005
6.9295485440000002,0.173737391795784041,-0.0932687241833272257
6.95954467199999982,0.165243119227895668,-0.0810160385215996093
6.98955020799999982,0.201336154021012459,-0.0766931288381246246
7.01954582399999971,0.176112596228988588,-0.0635229781484526607
7.04954659199999956,0.171293580695013714,-0.0689055280444744594
7.07954518399999966,0.21851364341934687,-0.080564792869168983
7.109546688,0.207965944892977261,-0.0724004501602555084
7.13954419199999979,0.252819225534492598,-0.0605594999576486576
7.16955222400000025,0.204844081737188155,-0.051315844791346793
7.19955449600000019,0.254643594754255354,-0.0391082960822075054
7.22954672000000009,0.217344154961790603,-0.029792506787882065
7.2595438080000001,0.224499065585860025,-0.0170465280741761149
7.28954720000000034,0.210676535501161583,-0.00784294848766599328
7.31954735999999961,0.202233159980093891,0.00544781960382389324
7.34954755199999976,0.196395878574795013,0.0144663371297068001
7.37954537600000027,0.242933247188894946,0.0247195423105051396
7.40954252800000024,0.227292713814994718,0.0208270855496523154
7.43955379199999989,0.23398360632740034,0.0201428397615037863
7.46955228800000004,0.242404243011937304,0.0309940338889747036
7.49955734400000029,0.260091104788709837,0.0442171362421513517
7.52954758400000035,0.199940961584083199,0.0495719939101242901
7.55954563199999985,0.229567099516229667,0.0640354995320526754
7.58954950399999984,0.233126347858016336,0.0757257594223426367
7.61955177599999978,0.211858043741737639,0.0847746408459512102
7.64955526399999997,0.233305289003960525,0.0982191901848752658
7.67955500800000035,0.193979403266221762,0.101080945767655098
7.70955651199999981,0.213230534283471856,0.103510474632262942
7.73956204799999981,0.194297297838979144,0.101939743009578171
7.76954604799999959,0.190894551131998547,0.111809458990843061
7.79954451199999976,0.209623242556002343,0.122063134570064999
7.82955286400000006,0.168133822044657211,0.128848411544387892
7.85955539199999986,0.159353861235540767,0.128082760755573122
7.88954937599999973,0.144728910381050679,0.118172594727417077
7.91955286399999991,0.156721886876974859,0.122222676177441938
7.94955180799999983,0.145151418352346795,0.116065008012243981
7.97955743999999978,0.105010186521969306,0.0837972973051548942
8.00955852799999946,0.109500677510530831,0.0909046407625822006
8.03954988799999981,0.0920082287614992222,0.0794694951556306345
8.06955456000000027,0.100506653729072401,0.0885719662695990395
8.09954656000000028,0.0229005717432968631,0.0447408650130275004
8.12954854400000038,-0.0361694259999249326,0.0234390043184894634
8.1595516159999999,-0.0698521860300464204,0.0155642557996972415
8.18955337599999922,-0.126182354341866837,0.00583903188197330489
8.21955391999999918,-0.110387268163358143,0.0112622375685025172
8.24954899199999936,-0.174636378445732154,0.00316646995813602006
8.27956086400000046,-0.139131267376306877,0.0126914125924053548
8.30955091200000062,-0.20467051293321914,0.00861611599431883445
8.33954566399999919,-0.246323005062025646,0.0106786636198451228
8.36954972800000085,-0.254260221514497342,0.0117457973300365056
8.3995557440000006,-0.288883051759702802,0.0115763307690214621
8.42955148799999954,-0.278121393193780042,0.0137521769848006764
8.45954435199999999,-0.293725850977938963,0.014762168085727603
8.48955331199999996,-0.303207725285523699,0.0157351788008668302
8.51954656000000021,-0.321331641069898755,0.0168143359677233421
8.5495481919999996,-0.262718680589483389,0.029268847064129716
8.57955231999999945,-0.309940623041902674,0.0238237179596473246
8.60954979199999926,-0.303954385625429813,0.0276925748655104942
8.63955366399999924,-0.243411106734159,0.0434258700056718849
8.66955299199999985,-0.213469386977287207,0.0536270778853734087
8.6995482880000008,-0.195752130505331801,0.0616402552974563978
8.72954563200000067,-0.209811549196661201,0.0622947434940947023
8.7595548799999996,-0.206982539805849824,0.0678174560246226077
8.78956227199999951,-0.187554501459804068,0.0833603253163882341
8.81956009600000002,-0.18897240090466863,0.0875111461051555628
8.84954646399999945,-0.15967680866402939,0.108835544394191103
8.87955804799999981,-0.149614849134698691,0.118823703983339121
8.90955903999999954,-0.13714891504144211,0.133466548885286279
8.93954800000000027,-0.157601329567376186,0.126410286368580954
8.96955628799999971,-0.143653434508451666,0.140949211396460411
8.99955568000000028,-0.0965294476175895394,0.172506414347354198
9.02955663999999913,-0.125177843551691176,0.162182737002083244
9.05955049599999995,-0.17746279540625548,0.136764029686844452
9.0895557440000001,-0.155655608024108855,0.153894029894567047
9.11954895999999948,-0.141039855343920689,0.166262566829976588
9.14954873599999985,-0.136790537242989757,0.174230717400747082
9.17955638399999962,-0.156905629655425982,0.164885444155368488
9.20954275200000083,-0.141226980351640469,0.181015412707822398
9.23955452799999932,-0.10263432750208018,0.206310744139945351
9.26955036800000087,-0.123110775807824174,0.203346437356882848
9.29954883199999927,-0.105951318931043176,0.217212144487579695
9.32954892799999946,-0.0991833708676759102,0.228645815375378841
9.35954371200000068,-0.100635600671059741,0.230958892007968292
9.38954886399999999,-0.0720153020171377806,0.252933047668715938
9.41954659199999966,-0.105589875563217916,0.239306779573138922
9.44954691200000063,-0.0780222910062191438,0.259934036830629323
9.47954953600000039,-0.0470048978702710188,0.277709759010255686
9.50954537600000016,-0.0823003811910794775,0.267365819725260356
9.53955539200000047,-0.0808700415204456069,0.269419975494305797
9.56954963199999931,-0.0272086408620329095,0.304989200254567272
9.59955167999999937,-0.0683158621221547357,0.286996421394338785
9.62955155200000057,-0.0120443457387050951,0.321274985656753942
9.6595491839999994,-0.0748170200982853778,0.293173469519903085
9.6895511360000004,-0.0417671961514680598,0.314191532807651164
9.71955340799999945,-0.0104740349932900614,0.326634490224031848
9.74955263999999922,-0.0136582188434818501,0.333768387626654228
9.77955225600000055,0.00516035017505334093,0.340326875412789942
9.80954633600000037,0.0207828470731511519,0.353214374061584069
9.83955712000000027,0.096629228022092617,0.381686761523935547
9.86956044799999965,0.0853031932889102562,0.381207521630936796
9.89954937599999951,0.0500420270110943088,0.364369710657459212
9.92954636800000046,0.0324074414799682964,0.365807395970009663
9.95954764799999914,0.0546439914570804527,0.369890494704504857
9.98955481600000006,0.0523242971527813766,0.375503466418465215
10.0195513280000004,0.0249620497738762409,0.365843121353633283
10.0495548800000005,0.0950981566604810619,0.392065603083892156
10.0795569599999997,0.150836120293708492,0.405372850153966569
10.1095978879999997,0.175851621966893024,0.415783429800242244
10.1395451839999993,0.144019954707316988,0.39726432752369728
10.1695532160000006,0.220924495662178977,0.421232628909348539
10.1995522560000005,0.123090880173890402,0.388780959010666172
10.2295578559999996,0.138612321120005516,0.396680593649812618
10.2595513280000006,0.194362256192646743,0.400550445272824129
10.2895482559999998,0.202431781531058314,0.405000355067846596
10.3195585919999999,0.286069919792317495,0.407139742377053138
10.3495519040000001,0.355384857758668571,0.419552115153923377
10.3795472639999993,0.277722788487137828,0.39144590490686465
10.4095485439999997,0.334832958433602224,0.397857935047389644
10.4395481280000002,0.263104676781391322,0.377090895189573339
10.4695492800000007,0.238456407634876633,0.378783013210274133
10.4995498880000007,0.366360580535425084,0.376445045697929859
10.5295479360000002,0.377244338649014466,0.379016472649443881
10.5595501439999992,0.377058434784691976,0.363322065909592096
10.5895490240000001,0.363574874842937545,0.3616072239803374
10.6195482240000008,0.483610921037392449,0.340868737859994386
10.6495537280000008,0.415462666089529975,0.344859297808044918
10.6795504959999992,0.407660803821874751,0.330784142965198869
10.709551072,0.478796183295183031,0.313483727675915591
10.7395487040000006,0.462321922599561785,0.320499989127875362
10.7695488319999999,0.466235982332635746,0.308889051311378005
10.7995454399999993,0.464654245554964374,0.27838558438512595
10.8295539519999995,0.436399125106203378,0.301048375472934782
10.8595465919999992,0.466102952326986175,0.209014056223485178
10.8895464959999995,0.459518174244061717,0.203809066571343678
10.9195458240000001,0.459504102825985361,0.161527017897393654
10.9495457280000004,0.448082991150007215,0.170435866293734806
10.9795503360000009,0.434112990324703352,0.161237718097899524
11.0095539200000001,0.435995117640475771,0.134237910258251963
11.0395492480000001,0.434797647950851351,0.0876718032592051222
11.0695555199999998,0.437490015657963915,0.058683639716937068
11.0995474559999998,0.443975842580749236,0.0162830202374048758
11.1295532799999997,0.436249272458408666,0.054628402785240518
11.1595432639999999,0.439165148512134784,-0.00641596857085929839
11.1895470079999999,0.434152084860404575,-0.0014057053229482603
11.2195484160000003,0.424636432637087391,-0.0196796206672805798
11.249547776,0.428744204248710181,-0.0676378511884917766
11.2795504639999997,0.420137092838786863,-0.0808896606321588552
11.3095552000000001,0.421591141218822185,-0.0991566885952890886
11.3395486719999994,0.415123685062568804,-0.120987885347324547
11.3695576319999994,0.409343151599369626,-0.121144264692921777
11.3995522880000006,0.401640217032350255,-0.162112547837990284
11.4295485120000002,0.397520227406789939,-0.172017604544641933
11.4595475199999992,0.388742399927310411,-0.212036377262482562
11.4895523199999996,0.382084879605859906,-0.17760273573930152
11.5195523519999998,0.372457461151333213,-0.17307758241871965
11.5495476799999999,0.369748766219733072,-0.193522557551062513
11.5795543040000002,0.359005553062807126,-0.19754817303522948
11.6095491200000005,0.355367994329555681,-0.198859003009065227
11.6395483520000003,0.324513414421917723,-0.220307945081875955
11.6695500479999996,0.297397582879758982,-0.203082448428867801
11.69956,0.274800377445790667,-0.23777942604302299
11.7295522240000007,0.271076421211873919,-0.243836019792722986
11.7595552639999994,0.261621915972795105,-0.278483794156526965
11.7895487360000004,0.260702108252807041,-0.253217155653835346
11.8195543680000004,0.259084135555930239,-0.254958697090155118
11.8495448000000003,0.257163352597581663,-0.255372436798421143
11.8795528640000008,0.251379448094491253,-0.269287098143227932
11.9095474239999994,0.251042426847481681,-0.253753658039749419
11.9395926079999999,0.249813637556907636,-0.244568256796744377
11.9695555200000001,0.25141734756721551,-0.25421525184791266
11.9995521600000004,0.248080680434946604,-0.244629010434711275
12.0295567680000008,0.249757264541670188,-0.223749894290285911
12.0595474879999998,0.243309664512893042,-0.242015867212679398
12.0895485439999995,0.245214844738295412,-0.213570704938876837
12.1195537279999996,0.239233151164527508,-0.220878966044046221
12.1495499519999992,0.248391269638046031,-0.189913181612148013
12.1795540800000008,0.254861451591687493,-0.181245263950281593
12.2095511999999999,0.254601337402712513,-0.172264903781238377
12.2395559039999995,0.249419507758527143,-0.167252736513168604
12.2695498880000002,0.250752299386015787,-0.148197483526915447
12.2995573440000001,0.247800050892196755,-0.132123579973757344
12.329559712,0.238023197327445424,-0.100550833856433514
12.3595472320000006,0.206025446418866026,-0.0905492860240797587
12.3895583360000003,0.200620755530665912,-0.0307778581395183395
12.4195551040000005,0.191736370498323677,-0.0582317774697600696
12.4495517440000008,0.195782348112744892,-0.0320828135379143675
12.4795521279999999,0.187746868696678643,-0.0408744751893231201
12.5095528639999998,0.158072380551971314,0.060156922516727003
12.5395644799999992,0.172342439954668164,0.0301737063248420853
12.5695488320000006,0.161674182538680655,0.0794956600199552554
12.5995447360000004,0.158193838362623906,0.094448197350921359
12.6295596480000007,0.151339724141753368,0.141970852355949972
12.6595415360000008,0.166787541147840557,0.101935663952343783
12.6895453440000008,0.171360819303609857,0.112763886418572323
12.7195437760000001,0.170815776469697811,0.121589427668158334
12.7495492160000001,0.170891983603082664,0.145474572210421316
12.7795556159999997,0.188578175510421109,0.0850819696515267287
12.8095489279999999,0.198733734625043346,0.0634929180087561856
12.8395487680000002,0.194192910846500338,0.0941701057623246934
12.8695504960000005,0.182572557900989974,0.0378427314386260358
12.8995596159999995,0.187272176821052516,0.0596812124182219961
12.929559136,0.182258412746294923,0.0512112614373607528
12.9595560320000001,0.177274900754280929,0.0494315832743837807
12.9895505920000005,0.183153349046655922,0.0697187063986876299
13.0195431359999994,0.154491079324877961,0.0451241604343926295
13.0495403519999993,0.167236016414137906,0.0724884747667691731
13.0795456960000003,0.150800655564024888,0.0475110949033899499
13.1095450240000009,0.154706783847690044,0.0560924329198580207
13.139545472,0.132847867782907858,0.0234142193330212113
13.1695445440000007,0.108051869132897937,-0.0200404535492909042
13.1995488319999996,0.12165015835780843,0.0130526335975490911
13.2295455359999998,0.106631803275791193,-0.0139080210030418303
13.2595441279999999,0.0973802615341415739,-0.0391459237827706322
13.2895423039999994,0.103248616633765111,-0.0352160081912892345
13.3195452799999998,0.0902833816151968338,-0.0593098911702078027
13.3495472639999999,0.0942422804219302246,-0.0551072689632461712
13.3795478400000007,0.0622778689858928675,-0.110504318252108158
13.4095451840000006,0.073171017598149965,-0.0953061778947680849
13.439548576,0.0626531184361898419,-0.115725631329335873
13.4695474560000008,0.071135566186704885,-0.105197345885565535
13.4995513920000008,0.0384680490220263085,-0.140581577014446041
13.5295658559999996,0.0378603275338260103,-0.133390198344657873
13.5595664320000004,0.0289886368705795858,-0.150273615270791971
13.5895532800000005,0.0338095731874150374,-0.148626555469807714
13.6195551679999998,0.0225457847379175527,-0.171200359822486659
13.6495490880000006,0.0381435393627874431,-0.151917031182279477
13.6795519040000002,0.00986751829145356141,-0.203446891398821106
13.7095456319999993,0.0427135251681737271,-0.157066894341918561
13.739544768,0.023888358973048595,-0.192807190673552342
13.7695972159999993,0.0336754207546954148,-0.184934617242869775
13.7995580800000006,0.0431684476070011008,-0.191561644574207546
13.8295542719999993,0.0218678251319959424,-0.243600659960245713
13.8595491840000005,0.0348794172703188049,-0.2302633934878342
13.8895559679999998,0.0475295579908522059,-0.218321452850470665
13.9195566399999997,0.0223181393247596609,-0.263660580522999788
13.9495517440000008,0.0684278819706958252,-0.199567852645979288
13.9795507519999997,0.0371541989646271484,-0.25147078986385174
14.009557504,0.0711769782576644472,-0.20611441675195652
14.0395461439999991,0.0565178737782308441,-0.231184299965401518
14.0695549440000001,0.059022548029376079,-0.232900475061964263
14.0995479679999995,0.0579252556972041782,-0.221490474338626647
14.1295566400000006,0.0466556835764009442,-0.233580573074087305
14.1595495360000001,0.0731382594306523165,-0.195520804967180856
14.1895517439999992,0.0546014275110881658,-0.226122712162105916
14.219542272,0.0701864506817441447,-0.204820697773254873
14.2495444800000008,0.0710192245631616342,-0.207906615977217685
14.2795560960000003,0.07436603494035611,-0.203680965474548364
14.3095446079999995,0.096345834152459453,-0.178580580136806749
14.3395469759999994,0.0939867990737992126,-0.183105031521707484
14.3695514240000008,0.111696471297938998,-0.136758809157066952
14.3995454079999998,0.0867373136385070076,-0.192880021091181242
14.4295540160000009,0.111070244073062041,-0.119745421686752951
14.459554528,0.110487287291238967,-0.164511389328158897
14.4895503039999998,0.11338823033700586,-0.114222821917677936
14.5195438079999999,0.111319159914378824,-0.100815588969573405
14.5495485440000003,0.116683598145387479,-0.0891875912645324204
14.5795458880000002,0.120549203960944817,-0.0318646205295001345
14.6095464320000001,0.126952048598222345,-0.0304523275892570437
14.6395433599999993,0.13327016867403238,0.00404203183505304903
14.6695467520000005,0.141600447720257983,0.0125926859558107215
14.6995434879999998,0.148312384251419294,0.0331706882237401551
14.7295541439999997,0.155067150997314163,0.0344450629181494994
14.7595261440000005,0.162348454346719767,0.0525602987139276445
