t,delta_ref,ax_ref
0.00130976000000000009,-0.0663296664591389584,0
0.0295558399999999999,-0.0663296664591389584,0
0.0595932799999999985,-0.0663296664591389584,0
0.0895524480000000067,-0.0663296664591389584,0
0.119547135999999998,-0.0663296664591389584,0
0.149551552000000004,-0.0663296664591389584,0
0.179631615999999994,-0.0663296664591389584,0
0.209550463999999992,-0.0663296664591389584,0
0.239551488000000007,-0.0663296664591389584,0
0.269556063999999984,-0.0663296664591389584,0
0.299572031999999988,-0.0663296664591389584,0
0.329548991999999985,-0.0663296664591389584,0
0.359570944000000003,-0.0663296664591389584,0
0.389553024000000025,-0.0663296664591389584,0
0.419551775999999987,-0.0663296664591389584,0
0.449570495999999986,-0.0663296664591389584,0
0.479562144000000024,-0.0663296664591389584,0
0.509552640000000001,-0.0663296664591389584,0
0.539720479999999947,-0.0663296664591389584,0
0.569554816000000019,-0.0663296664591389584,0
0.599558495999999996,-0.0663296664591389584,0
0.629538880000000023,-0.0663296664591389584,0
0.659548127999999956,-0.0663296664591389584,0
0.689600703999999953,-0.0663296664591389584,0
0.719548831999999972,-0.0663296664591389584,0
0.749554175999999961,-0.0663296664591389584,0
0.779551903999999962,-0.0663296664591389584,0
0.809549631999999963,-0.0663296664591389584,0
0.839551840000000049,-0.0663296664591389584,0
0.869478784000000005,-0.0663296664591389584,0
0.899548864000000004,-0.0663296664591389584,0
0.929545599999999972,-0.0663296664591389584,0
0.959595455999999958,-0.0663296664591389584,0
0.989549119999999949,-0.0663296664591389584,0
1.01954947200000001,-0.0663296664591389584,0
1.04954976000000011,-0.0663296664591389584,0
1.07954784000000004,-0.0663296664591389584,0
1.10954828800000005,-0.0663296664591389584,0
1.13956294399999991,-0.0663296664591389584,0
1.16955648000000001,-0.0723988682941414524,0.426638161657544535
1.19955407999999997,-0.0539991782302810391,0.488769402042226409
1.22955161599999996,-0.0426336938129941168,0.543746456257359179
1.25955081599999996,-0.0351062053998111717,0.591817021604673532
1.28955315200000009,-0.0298605992640367524,0.633228799434194078
1.31955215999999997,-0.0260636730483546804,0.668229495570239695
1.34954719999999995,-0.0232355969136964213,0.697066820786759189
1.37955055999999998,-0.0210837249659839229,0.719988491338131031
1.40955683200000004,-0.0194211434297061752,0.737242229552363293
1.43955142400000002,-0.0181238921599672573,0.749075764494513407
1.4695509120000001,-0.0171071852235765952,0.755736832709145379
1.49955081599999995,-0.0163115510405679766,0.75747317905178424
1.5295556159999999,-0.0156944238693527797,0.754532557620559596
1.55955651199999989,-0.0152248652033780962,0.747162732800636942
1.58955168000000002,-0.0148801517397321257,0.735611480435571563
1.61955359999999993,-0.0146435142677132663,0.720126589141402484
1.64954672000000002,-0.0145026076467042429,0.700955861781146661
1.67954793600000007,-0.0144484579092979092,0.678347117119288301
1.70955094400000007,-0.0144747286595542524,0.652548191677953415
1.73958054400000006,-0.0145772063296513467,0.623806941818544236
1.76955548799999995,-0.01475343905089402,0.592371246074707813
1.79954825600000001,-0.0150024860050777115,0.558489007764451761
1.82955334400000003,-0.0153247483243169769,0.522408157910822624
1.85955737599999993,-0.0157218619153570854,0.48437665850158812
1.88955168000000007,-0.0161966387934620072,0.444642506118411052
1.91954569599999991,-0.0167530477106640451,0.403453735964568183
1.94954928000000005,-0.0173962277226469703,0.361058426316560266
1.97955078399999995,-0.0181325302688963019,0.317704703418036583
2.00954460800000012,-0.0189695865881995863,0.273640746822778169
2.03954265600000006,-0.019916397990748104,0.229114795175230035
2.06955113599999985,-0.0209834467113329259,0.184375152389503832
2.09954755200000021,-0.0221828247595254324,0.139670194147405891
2.12954623999999981,-0.023528377281596697,0.095248374578063455
2.15954844799999979,-0.0250358553053782427,0.0513582328998174673
2.18954739200000015,-0.0267230701233026752,0.00824839969093137636
2.21954307200000001,-0.028610037654079247,-0.0338323977015217228
2.24954326400000015,-0.0307190954668230334,-0.0746353313192154727
2.27955468800000016,-0.0330749671722248423,-0.113911471309285306
2.30955308799999992,-0.0357047378490244829,-0.151411788576135242
2.33955004799999999,-0.0386376891930315033,-0.186887163247142801
2.36955353600000018,-0.0419049231475587675,-0.220088401480540291
2.39957792000000003,-0.0455386768916589899,-0.250766263966058278
2.42954838399999984,-0.0495711994563789032,-0.278671510483740614
2.45957280000000011,-0.0540330208350233224,-0.303554966095613388
2.48961327999999993,-0.0589503996682212636,-0.325167615914342456
2.51957939199999981,-0.0643416896101268732,-0.343260736822155244
2.5495452799999998,-0.0702123261982970925,-0.357586075790694791
2.5795523199999999,-0.0765481216164419914,-0.367896085192592759
2.60955724800000022,-0.0833065906357602359,-0.373944225058307267
2.63954694400000012,-0.0904061567194281435,-0.375485339634785753
2.66954940799999996,-0.0977133557424856719,-0.372276109455097426
2.69954784000000014,-0.105028627666034477,-0.364075568650118253
2.72955555199999989,-0.112072019694377384,-0.350645658468001664
2.75955401600000005,-0.118471139713070828,-0.331751760353945324
2.78954876799999996,-0.123754940228560137,-0.307163115436383305
2.81954937599999989,-0.127358193175326845,-0.276652995112287026
2.8495430719999999,-0.128642464620773112,-0.239998448400624093
2.87955817600000019,-0.126939430527130637,-0.196979432017293565
2.909553952,-0.121620695291729947,-0.147377152024965652
2.93955600000000006,-0.1121939617615373,-0.0909715368948221387
2.96955542400000017,-0.098417700651842549,-0.0275379367455635161
2.99955231999999983,-0.0804155688810275077,0.043156608860073567
3.02955084799999996,-0.066329666459139347,0.094440489854303214
3.05955849600000018,-0.0812344533054015216,0.0814000953903576269
3.08954927999999995,-0.0943033381736965021,0.0692870116928147872
3.11954601600000014,-0.105748934710880496,0.0580796322570517332
3.14955337600000007,-0.115741697365251764,0.047752046141977901
3.17955257599999985,-0.124417925583216196,0.0382748852768404896
3.20954736000000018,-0.131886253467535047,0.0296160322510687565
3.23954431999999981,-0.138232925651351674,0.0217412220146183492
3.26955481599999986,-0.143526107174745232,0.0146145624237117629
3.29955091199999995,-0.147819426762355294,0.00819899216708721082
3.32954659199999981,-0.151154911706426198,0.00245668973027472022
3.35954713600000021,-0.153565438799253884,-0.00265055670125768266
3.38954739199999988,-0.155076798697076218,-0.00716101141803731148
3.41955414400000013,-0.155709449691736779,-0.0111126807405519251
3.44955372800000015,-0.155480020068196251,-0.0145430270352036387
3.47955206399999994,-0.154402605099178775,-0.0174887056661221611
3.50957059200000021,-0.152489894484126753,-0.0199853244239649799
3.53956918399999987,-0.149754158033745671,-0.0220672257703235057
3.56955289599999981,-0.146208111116783085,-0.0237672928038752743
3.59958179199999995,-0.141865676412942759,-0.0251167802232621674
3.62955168000000006,-0.136742654534688729,-0.0261451717578745114
3.65954975999999998,-0.130857312844483459,-0.0268800655842441512
3.68959331199999996,-0.124230899117332177,-0.0273470891638486306
3.71955097599999984,-0.116888084447648019,-0.0275698447480819259
3.74955008000000012,-0.108857337884757877,-0.0275698865175024004
3.77955232000000008,-0.100171233650896405,-0.0273667299739842676
3.80955456000000003,-0.0908666904294537642,-0.026977893803731081
3.8395557440000001,-0.0809851411160332768,-0.026418973992468061
3.86957296000000017,-0.070572630627235261,-0.025703749515875951
3.89955744000000015,-0.0596798389018795561,-0.0248443184607318734
3.92954988799999994,-0.048362026151679692,-0.0238512629653051811
3.95954713599999986,-0.0366788977647230785,-0.0227338409091746782
3.9895488320000001,-0.024694387064265827,-0.0215002018387319867
4.01955065599999983,-0.0124763553845455236,-0.0201576241896680927
4.04954601599999986,-9.62106227056452694e-05,-0.0187127704652891788
4.07955507199999978,0.0123715524944487849,-0.0171719566529275579
4.10955481600000017,0.0248498848198844199,-0.015541431813855297
4.13955216000000004,0.0372597797265225711,-0.0138276634699477565
4.16956092800000011,0.0495209238798635237,-0.0120376241394902772
4.19955164799999991,0.0615523887388549559,-0.0101790741535049967
4.22955456000000041,0.073273347583981463,-0.00826083572324137067
4.25955686400000033,0.0846038012281666307,-0.00629305314105592633
4.28954630399999992,0.0954652944873416454,-0.00428743399372805492
4.31955664000000006,0.10578160503901908,-0.00225746636207802172
4.34954383999999994,0.115479386491482081,-0.000218607184841051241
4.37954998399999962,0.12448874828168216,0.00181156271369989114
4.40955199999999969,0.132743756326227313,0.0038132209903056543
4.43954355199999995,0.140182840038678896,0.00576422704086710681
4.46955206400000016,0.14674909324650276,0.00764008897866795631
4.49954883200000033,0.152390458534655632,0.00941397640379077957
4.52954201599999973,0.157059786461273637,0.0110567802152249459
4.5595562239999996,0.16071476280738356,0.012537219871836227
4.58955132799999976,0.163317698440088366,0.0138219976797861813
4.61954550400000041,0.164835177423465096,0.0148759989203770086
4.64957491200000028,0.165237559671025519,0.0156625359847954344
4.67954729599999997,0.16449833469161218,0.0161436342024466224
4.70954748800000011,0.162593322849430288,0.0162803567870942259
4.73955068799999957,0.159499720063117995,0.0160331663253229575
4.76955817600000032,0.155194981041544333,0.015362320534932675
4.79955040000000022,0.149655535040034537,0.0142283006610062542
4.82955763200000021,0.142855326788401321,0.012592271884007045
4.85955193599999991,0.134764173809962529,0.0104165765143044604
4.88954966399999957,0.125345930032687902,0.00766526256922493189
4.91955641599999982,0.114556444771911931,0.00430465260668231025
4.94955356799999979,0.102341306499979551,0.000303960471065410241
4.97955094399999965,0.0886333634179130581,-0.00436403303988353898
5.00954636799999964,0.0733500195023852747,-0.00972223055719833619
5.03954975999999988,0.0622368937895958624,-0.013686811168192101
5.06955004799999998,0.0477697505599590025,-0.00143975179362755253
5.09955526400000014,0.0347346352312664572,0.00952880657281463157
5.12954313599999967,0.0232023833591367551,0.0192774984491820775
5.15954752000000028,0.0132033239900950002,0.0278602089588487929
5.18954620800000033,0.00473324155685365348,0.0353267235011219469
5.2195495679999997,-0.00224036530592308962,0.0417233993725654173
5.24954403200000019,-0.00777215130268162427,0.0470938277673072087
5.27954665599999995,-0.0119332143102704041,0.0514794618686819985
5.3095440319999998,-0.0148059899763798002,0.054920193696131471
5.33955158399999963,-0.0164798419028418033,0.0574548686066487027
5.36955286400000009,-0.0170473700813085181,0.0591217316482872263
5.39955606400000043,-0.0166014135093332724,0.0599588042357240975
5.42955068799999996,-0.0152326937456670943,0.060004192875285127
5.45956038400000043,-0.013028030340900108,0.0592963339879429424
5.48955104000000027,-0.0100690527666839232,0.0578741803831662946
5.51955436799999966,-0.00643133353749700699,0.0557773357626971042
5.54955651199999966,-0.00218387130713784683,0.0530461439225774906
5.57955564800000037,0.00261114086760282993,0.0497217392067645578
5.60955651200000016,0.00789831933485589735,0.045846064363871078
5.63955510400000026,0.0136289150086771182,0.0414618613687690249
5.66960115200000025,0.0197605013114256454,0.0366126400724531981
5.69955427200000031,0.0262565588796929428,0.0313426287977708884
5.72955401599999981,0.0330859841531587345,0.0256967102501696396
5.7595498239999996,0.0402225427786083306,0.0197203453925208355
5.78955068800000028,0.0476442832872466526,0.0134594872613827635
5.81955436800000037,0.0553329217446066959,0.00696048609040655734
5.84955276799999968,0.0632732040096316145,0.000269986560626279232
5.879557696,0.0714522488425687469,-0.00656518248114363375
5.90955468800000006,0.0798588723362387148,-0.0134981259060509163
5.93955283200000039,0.0884828919803324482,-0.0204820082048326503
5.96955651199999959,0.0973144070782690357,-0.0274701881031669468
5.99956214400000043,0.106343051204169523,-0.034416362800323487
6.02954540799999972,0.115557211906388374,-0.041274722884827357
6.05954630400000038,0.124943212934233744,-0.0480001190491501986
6.08955078400000005,0.134484454890341859,-0.0545482417081814136
6.11955299200000002,0.144160511394272023,-0.0608758145097858319
6.14955168000000008,0.153946179572957198,-0.0669408024923850431
6.17957999999999963,0.163810485936861983,-0.0727026352723839919
6.20956844799999974,0.173715651386388059,-0.0781224451077849463
6.23954899199999957,0.183616022100510895,-0.0831633189548714735
6.26955020800000007,0.193456976207160208,-0.0877905626820628254
6.29955209600000021,0.203173819175343634,-0.0919719743989339811
6.3295531519999999,0.212690683496175537,-0.0956781223721618196
6.35954480000000011,0.221919450091147247,-0.0988826212140505867
6.38954796799999958,0.230758709666837925,-0.101562397935445539
6.41955430400000004,0.239092781671098376,-0.10369793706303819
6.44954969600000005,0.246790806521621386,-0.105273491365086416
6.47955203199999996,0.253705923607236372,-0.106277241873719328
6.50955536000000023,0.259674543900256238,-0.106701387937012795
6.53955372799999957,0.264515723191944219,-0.106542145121338958
6.56955609600000034,0.268030642112782325,-0.105799626097758226
6.59954575999999982,0.270002205360511394,-0.104477577408855313
6.62955593600000004,0.270194789239246003,-0.102582943480365937
6.6595518079999998,0.268354199340658128,-0.100125228691466506
6.68955116800000038,0.264207955990252541,-0.0971156290288640034
6.71957119999999986,0.257466112190238461,-0.0935659070886962485
6.7495607040000003,0.247822936014924278,-0.0894869881919992394
6.77955196799999982,0.234959964265258281,-0.0848872613397368969
6.80956102399999974,0.21855115882937165,-0.0797705768118727038
6.83955276799999989,0.198271160550527126,-0.0741339425571998223
6.86954684799999971,0.173807899540758093,-0.0679649342992396932
6.89954547199999979,0.144881000691216455,-0.0612388497557933772
6.9295485440000002,0.111267362420327073,-0.0539156559397800106
6.95954467199999982,0.0728347438742123071,-0.0459368007715621612
6.98955020799999982,0.0295828702554480488,-0.0372219869633131084
7.01954582399999971,-0.0183107844421456258,-0.0276660381767489527
7.04954659199999956,-0.0526316194145784108,-0.020763683325758283
7.07954518399999966,-0.0810281052651078415,-0.036283355847760615
7.109546688,-0.108379944860817007,-0.0503554747871967426
7.13954419199999979,-0.134939264646985108,-0.0629968631744013546
7.16955222400000025,-0.16090249401735543,-0.0742290855856561904
7.19955449600000019,-0.186416550575152884,-0.0840778188924789782
7.22954672000000009,-0.211583589482999351,-0.092572405375397987
7.2595438080000001,-0.236464682068016685,-0.0997455494095902395
7.28954720000000034,-0.261082774483061497,-0.105633127449011696
7.31954735999999961,-0.285425249927834745,-0.11027408671385891
7.34954755199999976,-0.309446381108842206,-0.113710411561069424
7.37954537600000027,-0.333069913052893962,-0.115987138528626937
7.40954252800000024,-0.356191959306373429,-0.117152401912979445
7.43955379199999989,-0.378684327576969904,-0.117257491824149004
7.46955228800000004,-0.40039831714334212,-0.116356906300883939
7.49955734400000029,-0.421168955753336238,-0.114508378594681368
7.52954758400000035,-0.440819576206953112,-0.111772860493050075
7.55954563199999985,-0.459166580942786118,-0.108214442900690849
7.58954950399999984,-0.476024213994563294,-0.103900196169636111
7.61955177599999978,-0.491209157831906551,-0.0988999151548704269
7.64955526399999997,-0.504544797732494166,-0.0932857578669102211
7.67955500800000035,-0.515865043865878725,-0.0871317719521769729
7.70955651199999981,-0.525017663002111279,-0.0805133099259926072
7.73956204799999981,-0.531867137475661833,-0.0735063417711872835
7.76954604799999959,-0.536297128339812246,-0.0661866816490446902
7.79954451199999976,-0.538212663520982626,-0.0586291533314292346
7.82955286400000006,-0.537542193558950721,-0.0509067257450175753
7.85955539199999986,-0.534239653221935673,-0.0430896549288049477
7.88954937599999973,-0.528286635554908734,-0.0352446710904876642
7.91955286399999991,-0.51969472685800544,-0.0274342489014935409
7.94955180799999983,-0.508507970356256167,-0.0197159956174388327
7.97955743999999978,-0.494805329605961575,-0.0121421853272896414
8.00955852799999946,-0.478702920461853476,-0.00475945921698408842
8.03954988799999981,-0.46035568749926109,0.00239129798938952269
