t,X_ref,Y_ref,psi_ref,vx_ref
0.00130976000000000009,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.0295558399999999999,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.0595932799999999985,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.0895524480000000067,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.119547135999999998,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.149551552000000004,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.179631615999999994,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.209550463999999992,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.239551488000000007,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.269556063999999984,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.299572031999999988,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.329548991999999985,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.359570944000000003,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.389553024000000025,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.419551775999999987,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.449570495999999986,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.479562144000000024,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.509552640000000001,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.539720479999999947,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.569554816000000019,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.599558495999999996,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.629538880000000023,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.659548127999999956,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.689600703999999953,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.719548831999999972,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.749554175999999961,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.779551903999999962,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.809549631999999963,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.839551840000000049,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.869478784000000005,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.899548864000000004,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.929545599999999972,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.959595455999999958,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
0.989549119999999949,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
1.01954947200000001,0.0504896007717958797,0.022035172933083564,3.1391623685540706,0
1.04954976000000011,0.0504743277615907066,0.0220381596481375869,3.1391623685540706,0.00154555386699241435
1.07954784000000004,0.0503699212254565681,0.0220586001360188536,3.1391623685540706,0.00601312458331134791
1.10954828800000005,0.0500940364879652461,0.0221126835182352682,3.1391623685540706,0.0131546486527283537
1.13956294399999991,0.0495715356569019355,0.0222152562093949311,3.1391623685540706,0.0227294930778840706
1.16955648000000001,0.0487342684641990098,0.0223798625211996498,2.94733485812990814,0.0345044554386164104
1.19955407999999997,0.0475208531068697648,0.0226187852664383529,2.94703691695096914,0.0482537639781795077
1.22955161599999996,0.0458764570879421837,0.0229430863629806019,2.94672629890082538,0.0637590776982339541
1.25955081599999996,0.0437525780573928685,0.0233626474377700635,2.94640228095319312,0.0808094864635951621
1.28955315200000009,0.04110682465308068,0.0238862104308179453,2.94606408894988281,0.0992015111178469605
1.31955215999999997,0.0379026973416805649,0.0245214181991964784,2.9457108933365741,0.118739103611064351
1.34954719999999995,0.0341093692596173004,0.0252748551210323878,2.94534180449541649,0.139233647141041694
1.37955055999999998,0.0297014670539994183,0.0261520876995003752,2.94495586763285555,0.160503956309596713
1.40955683200000004,0.0246588517235527584,0.0271577051668165127,2.94455205717665125,0.18237627729571565
1.43955142400000002,0.0189663994595545143,0.0282953600882318371,2.94412927063113905,0.204684288047528029
1.4695509120000001,0.0126137824867667888,0.0295678089660256979,2.94368632183441603,0.227269098495344934
1.49955081599999995,0.00559524990437052731,0.0309769528434993072,2.94322193355525386,0.249979250788280427
1.5295556159999999,-0.00209059147310079827,0.0325238779089691635,2.94273472936113789,0.272670719557289332
1.55955651199999989,-0.0104409962748272592,0.034208896099760501,2.94222322468192221,0.295206912207813199
1.58955168000000002,-0.0194492997327688731,0.0360315857062008596,2.94168581698615528,0.317458669245625047
1.61955359999999993,-0.0291051368407317414,0.0379908319756133844,2.94112077497924984,0.339304264639914532
1.64954672000000002,-0.0393946615134341607,0.0400848677163105141,2.94052622672438302,0.360629406228155869
1.67954793600000007,-0.0503007657455729756,0.0423113139015871761,2.93990014657850063,0.381327236167856909
1.70955094400000007,-0.0618032987708898307,0.0446672202737145307,2.93924034082721253,0.40129833144091509
1.73958054400000006,-0.0738792862212371976,0.0471491059479332564,2.93854443189406878,0.420450704416973853
1.76955548799999995,-0.0865031492856447176,0.0497530000164470576,2.93780984099211029,0.438699803482934303
1.79954825600000001,-0.0996469238693854509,0.0524744821524161867,2.93703376907934199,0.455968513746570436
1.82955334400000003,-0.113280479753041938,0.0553087232139508125,2.93621317597575526,0.472187157823060699
1.85955737599999993,-0.127371739751572732,0.0582505258481046603,2.93534475749897261,0.487293496714148344
1.88955168000000007,-0.141886898873378103,0.061294365094868207,2.93442492048014714,0.501232730790559522
1.91954569599999991,-0.156790643479366776,0.0644344289911624735,2.93344975553370002,0.513957500889206331
1.94954928000000005,-0.172046370442021868,0.0676646591748321924,2.93241500747688733,0.525427889537520953
1.97955078399999995,-0.187616406304467187,0.070978791488639531,2.93131604333213414,0.535611422317942121
2.00954460800000012,-0.203462226439533322,0.0743703965842573284,2.93014781790204015,0.544483069385954921
2.03954265600000006,-0.219544674208824037,0.0778329205262627555,2.92890483699119519,0.55202524715504242
2.06955113599999985,-0.235824180121782329,0.0813597253961306499,2.92758111847003244,0.558227820161172117
2.09954755200000021,-0.2522609809947568,0.084944129896227058,2.92617015154648463,0.563088103117698968
2.12954623999999981,-0.268815339110067664,0.0885794499538026942,2.92466485484761574,0.566610863168367174
2.15954844799999979,-0.285447761375073439,0.092259039324986386,2.92305753423703152,0.568808322340807471
2.18954739200000015,-0.302119218481236407,0.0959763301987785339,2.92133984173213435,0.569700160194733018
2.21954307200000001,-0.318791364063189531,0.0997248738010446251,2.91950273747316702,0.569313516646791418
2.24954326400000015,-0.335426753857802129,0.10349838099850861,2.91753645747743073,0.567682994936271279
2.27955468800000016,-0.351989064863246548,0.107290762902746584,2.91543049094154894,0.564850664670606961
2.30955308799999992,-0.368443314498064056,0.111096171474179897,2.91317357219806317,0.560866064854361412
2.33955004799999999,-0.384756079760231073,0.114909040126068923,2.91075369416741836,0.555786206756883172
2.36955353600000018,-0.400895716386225898,0.1187241243285065,2.90815815235945907,0.549675576408122923
2.39957792000000003,-0.416832578010094212,0.122536542212411254,2.90537363126046477,0.542606136424376273
2.42954838399999984,-0.43253923532251537,0.126341815173521166,2.90238634837478449,0.534657326750473394
2.45957280000000011,-0.44799069522986934,0.130135908476387008,2.89918227532580186,0.525916063756302066
2.48961327999999993,-0.463164620013302164,0.133915271858365797,2.89574746024180874,0.516476736938080272
2.51957939199999981,-0.47804154648779229,0.137676880133614343,2.89206848101059766,0.50644120224498379
2.5495452799999998,-0.49260510516121736,0.141418273797082605,2.88813306451026763,0.495918770780606533
2.5795523199999999,-0.506842239393419547,0.145137599628507252,2.88393091188201733,0.485026191326110467
2.60955724800000022,-0.520743424555272227,0.148833651296405023,2.87945477303341502,0.47388762482275415
2.63954694400000012,-0.534302887187746767,0.152505909962066422,2.87470181281920922,0.462634608684898585
2.66954940799999996,-0.547518824160977635,0.15615458488354883,2.86967530373249646,0.451406008675156956
2.69954784000000014,-0.56039362183332897,0.159780654019670371,2.8643866613223512,0.440347956193470724
2.72955555199999989,-0.572934075210461691,0.163385904634002987,2.85885780378974319,0.429613769400895851
2.75955401600000005,-0.585151607104398397,0.166972973898866173,2.85312376076083529,0.419363857860893585
2.78954876799999996,-0.59706248729259026,0.170545389499320466,2.8472353736601308,0.409765612607766561
2.81954937599999989,-0.608688051676983366,0.174107610237160648,2.84126182083105938,0.400993286972588736
2.8495430719999999,-0.620054921443084606,0.177665066634909524,2.83529257200699325,0.393227878165957168
2.87955817600000019,-0.631195222219028018,0.181224201539811169,2.82943824930727494,0.386657025217257144
