t,desired_speed,delta,ax
2.81954937599999989,0.527338074002581925,-0.253294422532113483,0.0645687240373522403
2.8495430719999999,0.528841905924605671,-0.243660278340016606,0.0501277307341259082
2.87955817600000019,0.530097137724000578,-0.249792193274723823,0.0418410599798308205
2.909553952,0.531606324218533377,-0.256063477828377961,0.0503062164844259793
2.93955600000000006,0.532176939261782889,-0.246051212573147854,0.0190205014416501075
2.96955542400000017,0.531968996326217858,-0.229052798632858323,-0.00693143118549940929
2.99955231999999983,0.531766128891312806,-0.238750593532941924,-0.006762247830168433
3.02955084799999996,0.531386851909773639,-0.233745529463783297,-0.0126425660513046073
3.05955849600000018,0.532567294852718476,-0.227319313307669635,0.0393480980981614631
3.08954927999999995,0.534411009583670382,-0.22545579793993295,0.0614571576983960824
3.11954601600000014,0.53435438938530111,-0.198176725754437344,-0.00188733994564193458
3.14955337600000007,0.534204713634683692,-0.19676399197875713,-0.00498919168724853979
3.17955257599999985,0.534303532821194138,-0.211181420117535795,0.00329397288368286911
3.20954736000000018,0.534562191186576108,-0.214547088720983853,0.00862194551273142568
3.23954431999999981,0.533535160537660702,-0.202541722565124066,-0.0342343549638479197
3.26955481599999986,0.531618793792136946,-0.187361914164735494,-0.0638788915174589855
3.29955091199999995,0.530640377232359794,-0.210366571433846961,-0.0326138853259050621
3.32954659199999981,0.529549456446114619,-0.207138588025041537,-0.0363640262081739857
3.35954713600000021,0.528904285882214609,-0.226729893793096549,-0.0215056854633353528
3.38954739199999988,0.527633468690261176,-0.214746486600067704,-0.0423605730651150508
3.41955414400000013,0.524984904025227128,-0.202885549861643755,-0.0882854888344668937
3.44955372800000015,0.523406729671591853,-0.222412586934964934,-0.0526058117878424047
3.47955206399999994,0.521300725696359546,-0.224691530237306758,-0.070200132507742305
3.50957059200000021,0.518585660253070957,-0.214294562437353064,-0.0905021814429543964
3.53956918399999987,0.515759533085598854,-0.216163688943391219,-0.0942042389157372873
3.56955289599999981,0.51326305122956617,-0.214424527724859315,-0.0832160618677562497
3.59958179199999995,0.511116409679417405,-0.226961398088849714,-0.0715547183382907598
3.62955168000000006,0.509250490865917893,-0.232356679385226972,-0.0621972937833177725
3.65954975999999998,0.506169706786377072,-0.219457050723350533,-0.102692802651361742
3.68959331199999996,0.504354648961419905,-0.242289747214185142,-0.0605019274985710565
3.71955097599999984,0.50168142115465808,-0.235357389126479577,-0.0891075935587286316
3.74955008000000012,0.498754648330750727,-0.228879417680243724,-0.0975590941302452858
3.77955232000000008,0.495320664127389731,-0.231115816268861934,-0.114466140112033474
3.80955456000000003,0.492537213480985392,-0.247320660861025166,-0.0927816882134773202
3.8395557440000001,0.489939483914290153,-0.265756527142963161,-0.0865909855565070719
3.86957296000000017,0.488385342329365368,-0.28674732703842426,-0.0518047194974922687
3.89955744000000015,0.485167855194749975,-0.25857760033682986,-0.10724957115384616
3.92954988799999994,0.481363238085057765,-0.241078895446451724,-0.126820570323072784
3.95954713599999986,0.478131796659406361,-0.25941164197222194,-0.107714714188380412
3.9895488320000001,0.47464074097056852,-0.249283896961189466,-0.116368522961261558
4.01955065599999983,0.470850879095072727,-0.249115615094949089,-0.126328729183193433
4.04954601599999986,0.467762673549731001,-0.2494073207873716,-0.102940184844724739
4.07955507199999978,0.464541576804348155,-0.236250628893733272,-0.107369891512762258
4.10955481600000017,0.461466337985914521,-0.231856727294729253,-0.102507960614455093
4.13955216000000004,0.458560450597419622,-0.240133423641386179,-0.096862912949830432
4.16956092800000011,0.455460722077687896,-0.228665454015056419,-0.103324283991058086
4.19955164799999991,0.451645011244470873,-0.216805570400838948,-0.127190361107234973
4.22955456000000041,0.448806384732475971,-0.22905651021270948,-0.0946208837331635744
4.25955686400000033,0.445124010222394895,-0.239387928176126336,-0.122745817002701721
4.28954630399999992,0.440233773220567781,-0.212138225359050137,-0.163007900060903294
4.31955664000000006,0.436271914600034394,-0.233309719623619294,-0.132061954017779815
4.34954383999999994,0.432880721649305911,-0.237160289381815131,-0.113039765024282091
4.37954998399999962,0.42747900004846856,-0.197699841896724599,-0.180057386694579213
4.40955199999999969,0.423710198658831139,-0.220740776867291655,-0.125626712987914751
4.43954355199999995,0.419784157120676349,-0.227426920538739752,-0.130868051271825603
4.46955206400000016,0.415827053374500155,-0.223405598143839423,-0.131903458205873458
4.49954883200000033,0.411119615637433711,-0.212501627784462355,-0.156914591235547962
4.52954201599999973,0.407263416273742351,-0.22015171349270235,-0.128539978789711157
4.5595562239999996,0.402897857336769027,-0.209520474152765424,-0.145518631232445017
4.58955132799999976,0.398867896790175702,-0.204742746562870448,-0.134332018219777055
4.61954550400000041,0.395482143093138283,-0.216869703217199311,-0.112858456567913129
4.64957491200000028,0.391742879411642597,-0.212078940437722713,-0.124642122716523612
4.67954729599999997,0.38820609566721398,-0.24007434225280383,-0.117892791480954356
4.70954748800000011,0.386124939367124553,-0.265675826547665306,-0.069371876669646837
4.73955068799999957,0.383634691038760078,-0.249492081284237416,-0.0830082776121499888
4.76955817600000032,0.38090053234579957,-0.22593233346919761,-0.0911386230986844237
4.79955040000000022,0.379317537344330713,-0.251552012754121312,-0.0527665000489617453
4.82955763200000021,0.376501779297467698,-0.199912430887054127,-0.0938586015621011294
4.85955193599999991,0.373831215492171909,-0.194662951153836611,-0.0890187935098598893
4.88954966399999957,0.372628038952945828,-0.209039647811875035,-0.04010588464086879
4.91955641599999982,0.369291128860454287,-0.149967873407504199,-0.111230336416384995
4.94955356799999979,0.368907921552640794,-0.189837758459084516,-0.0127735769271168642
4.97955094399999965,0.365801015901959792,-0.125544814410320421,-0.103563521689366694
5.00954636799999964,0.364390092561500678,-0.132183514302387894,-0.0470307780153033234
5.03954975999999988,0.361529740857217341,-0.0995033657986482967,-0.0953450568094454803
5.06955004799999998,0.36094484417677275,-0.108987430549090297,-0.0194965560148205666
5.09955526400000014,0.358791979115459292,-0.0776980582294162087,-0.0717621687104483402
5.12954313599999967,0.357371268352620119,-0.0667849419456925247,-0.047357025427971787
5.15954752000000028,0.354540157560559122,0.0176135503388235304,-0.0943703597353664353
5.18954620800000033,0.351099625320017761,0.0496231532066177261,-0.114684408018045025
5.2195495679999997,0.348469210653414241,0.0734274498160676498,-0.0876804888867832588
5.24954403200000019,0.345235573099763382,0.0814365704369624521,-0.107787918455029427
5.27954665599999995,0.342999568369277752,0.108995541783164201,-0.0745334910161868369
5.3095440319999998,0.340909499999591747,0.121744735213322103,-0.0696689456562002013
5.33955158399999963,0.338799310414562127,0.134764400767602294,-0.0703396528343203237
5.36955286400000009,0.337305048883711156,0.153104470626136496,-0.0498087176950323257
5.39955606400000043,0.336485801584531286,0.116188690321295682,-0.027308243305995742
5.42955068799999996,0.337164847670320789,0.101192798892172864,0.0226348695263163119
5.45956038400000043,0.337063108966436598,0.0943185919250271593,-0.00339129012947381528
5.48955104000000027,0.337614509440720745,0.108857248486293176,0.0183800158094708371
5.51955436799999966,0.336879147871367246,0.0955726436498761378,-0.0245120523117838343
5.54955651199999966,0.33728605419378227,0.116307982122652143,0.0135635440805011998
5.57955564800000037,0.337381292840536584,0.116666331533522433,0.00317462155847797814
5.60955651200000016,0.338319023355497739,0.135966421785186253,0.031257683832038613
5.63955510400000026,0.338762741284795499,0.134034456155261966,0.0147905976432587405
5.66960115200000025,0.340141128296337525,0.153561438622487306,0.0459462337180670255
5.69955427200000031,0.341049172042166393,0.168536404588458782,0.0302681248609619168
5.72955401599999981,0.343105608355093017,0.213612371839479842,0.0685478770975543328
5.7595498239999996,0.343362493338407571,0.172571058414380751,0.00856283277715148144
5.78955068800000028,0.345653755921780714,0.22988987240050926,0.0763754194457713365
5.81955436800000037,0.346900936505951663,0.199814136399104947,0.0415726861390307359
5.84955276799999968,0.348640037207637976,0.213355220566264658,0.0579700233895446768
5.879557696,0.350388176906922866,0.214303318102432361,0.058271323309497032
5.90955468800000006,0.35259442313943079,0.225178580804695966,0.0735415410835978667
5.93955283200000039,0.35541618749848114,0.249821767762731961,0.0940588119683447993
5.96955651199999959,0.358775491292034954,0.263582466771281221,0.111976793118460455
5.99956214400000043,0.361533707456588249,0.240121701048782082,0.0919405388184437594
6.02954540799999972,0.365117565756370388,0.26520486897763923,0.119461943326072212
6.05954630400000038,0.368120546764121315,0.135981805797795646,0.100099366925030422
6.08955078400000005,0.369914182396961666,0.0848035360555206702,0.0597878544280117732
6.11955299200000002,0.372054570299043486,0.0839610873259883789,0.0713462634027275111
6.14955168000000008,0.372650251045671232,0.0651662640625649409,0.019856024887591292
6.17957999999999963,0.374488375967174048,0.0727323529322902868,0.0612708307167598096
6.20956844799999974,0.37601977947823878,0.0714638698949137396,0.0510467837021580315
6.23954899199999957,0.377129733023145841,0.0683556864794337415,0.0369984514969020351
6.26955020800000007,0.378724530792235781,0.0767346145502877525,0.0531599256363321088
6.29955209600000021,0.380288215213634428,0.0782221856946702238,0.0521228140466212936
6.3295531519999999,0.381689618842692369,0.0790431332707209056,0.0467134543019313425
6.35954480000000011,0.381797111831593816,0.0674461891581011885,0.00358309963004830798
6.38954796799999958,0.383096685372003198,0.100924735742648417,0.0433191180136457965
6.41955430400000004,0.382181656090674948,0.148225008484992649,-0.0305009760442757905
6.44954969600000005,0.381951889465930727,0.163761774756194828,-0.00765888749147401043
6.47955203199999996,0.381327183557853666,0.16014255190041829,-0.0208235302692360465
6.50955536000000023,0.380179720040995983,0.149296101888152344,-0.0382487838952557946
6.53955372799999957,0.378880523493892396,0.147606325233765961,-0.043306551570118916
6.56955609600000034,0.377167908996290879,0.13595678920719631,-0.0570871499200509488
6.59954575999999982,0.376562384996603439,0.154417120188205886,-0.0201841333229145943
6.62955593600000004,0.373508389195020774,0.110302367966882753,-0.101799860052755736
6.6595518079999998,0.372200485136065684,0.132073600822073312,-0.0435968019651704133
6.68955116800000038,0.369205848009829363,0.103185452890077647,-0.0998212375412110553
6.71957119999999986,0.366853390251338007,0.105724478926628881,-0.0784152586163781584
6.7495607040000003,0.363231795699393178,0.123087856430447465,-0.120719818398161219
6.77955196799999982,0.357965498721358577,0.164071687669814559,-0.175543232601153537
6.80956102399999974,0.353619513711267708,0.177004220867220813,-0.144866167003029012
6.83955276799999989,0.348983034670988956,0.170986106337244481,-0.154549301342625289
6.86954684799999971,0.343517452767415132,0.146788763190069255,-0.182186063452460051
6.89954547199999979,0.338553045160715993,0.152731199929211109,-0.165480253556637674
6.9295485440000002,0.333109081901730331,0.135127164569809805,-0.181465441966188107
6.95954467199999982,0.327988961267000445,0.133110710107897989,-0.170670687824330175
6.98955020799999982,0.321813597061972156,0.106677895781125923,-0.205845473500942705
7.01954582399999971,0.316445544173810822,0.108432776063047326,-0.178935096272044541
7.04954659199999956,0.311222731154333299,0.125619281960437673,-0.174093767315917136
7.07954518399999966,0.304593362219076236,0.139286664832070778,-0.22097896450856791
7.109546688,0.298302342812299059,0.132002975864522781,-0.209700646892573395
7.13954419199999979,0.290700736308134255,0.102857806770711407,-0.253386883472159763
7.16955222400000025,0.284552325840185194,0.108986733756720897,-0.204947015598301724
7.19955449600000019,0.2769261431044438,0.0779650536437189456,-0.254206091191379602
7.22954672000000009,0.270423559430605753,0.073268491365559546,-0.21675278912793447
7.2595438080000001,0.263708013298468713,0.053780877842808085,-0.22385153773790098
7.28954720000000034,0.257401069485369116,0.0372793261948004204,-0.210231460436653139
7.31954735999999961,0.251333789715970701,0.0133012935847284242,-0.202242658979946616
7.34954755199999976,0.245426842830853364,-0.00913226180723203211,-0.196898229503911393
7.37954537600000027,0.238105769609685103,-0.0199682966446616886,-0.244035774038941805
7.40954252800000024,0.231260423215300076,-0.0138998567295293592,-0.228178213146167375
7.43955379199999989,0.224215492102854935,-0.00770829765152211775,-0.234831037081504324
7.46955228800000004,0.216893453965894406,-0.0310467393372541763,-0.244067937898684112
7.49955734400000029,0.209007622807120624,-0.0555230021190475306,-0.262861038625792409
7.52954758400000035,0.202904154090300853,-0.104878691096345025,-0.203448957227325339
7.55954563199999985,0.195870708163731588,-0.126790373781016846,-0.234448197552308557
7.58954950399999984,0.188693051168317943,-0.152879152601484741,-0.239255233180454607
7.61955177599999978,0.182119933138120388,-0.213135916620826121,-0.21910393433991826
7.64955526399999997,0.174861416503318767,-0.220179040602804882,-0.241950554493387537
7.67955500800000035,0.168772890168901457,-0.305080582454681726,-0.20295087781391008
7.70955651199999981,0.162122655558858214,-0.275123798473752734,-0.221674487001441461
7.73956204799999981,0.156063538852536904,-0.317767601365781471,-0.201970556877377111
7.76954604799999959,0.150086351137921958,-0.351925445419358607,-0.199239590487164775
7.79954451199999976,0.143541576651602026,-0.365297663226179903,-0.21815914954399801
7.82955286400000006,0.13823316049893325,-0.479006756268714584,-0.176947205088959253
7.85955539199999986,0.133206408511419738,-0.523599999990519871,-0.167558399583783491
7.88954937599999973,0.128650488697598708,-0.523599999991690268,-0.151863993794033925
7.91955286399999991,0.123759985700992808,-0.52359999999999951,-0.163016766553530229
7.94955180799999983,0.119238843845644885,-0.52359999999999951,-0.150704728511597552
7.97955743999999978,0.115990683002640482,-0.523599999996415932,-0.108272028100146606
8.00955852799999946,0.11259093763030549,-0.523599999999987631,-0.113324845744499747
8.03954988799999981,0.109734498787224771,-0.523599999999999843,-0.0952146281026905739
8.06955456000000027,0.106625290833554195,-0.523599999999999843,-0.103640265122352693
8.09954656000000028,0.105903592946723482,-0.523599999999994958,-0.0240565962276906124
8.12954854400000038,0.106972414513368322,-0.523599999999996291,0.0356273855548280491
8.1595516159999999,0.109059817486145891,-0.523599999999995847,0.0695800990925855567
8.18955337599999922,0.112842446395964538,-0.523599999999917798,0.126087630327288286
8.21955391999999918,0.116150168706065954,-0.523599999999985299,0.110257410336713699
8.24954899199999936,0.121388246994481433,-0.52359999996905715,0.17460260961384938
8.27956086400000046,0.125561451833130028,-0.523599999999439958,0.139106827954953161
8.30955091200000062,0.131704281475423124,-0.523599999981618325,0.204760988076436196
8.33954566399999919,0.139099958970803406,-0.523599999978324293,0.246522583179342697
8.36954972800000085,0.146734642493823342,-0.523599999999995736,0.254489450767330871
8.3995557440000006,0.155407628524883601,-0.523599999945681849,0.289099534368675082
8.42955148799999954,0.163759998645130356,-0.523599999999998511,0.27841233734155818
8.45954435199999999,0.172581557999357371,-0.523599999997623189,0.294051978474234088
8.48955331199999996,0.181688492634503679,-0.523599999999998622,0.30356448783820994
8.51954656000000021,0.191340434687766375,-0.523599999995076892,0.321731401775423087
8.5495481919999996,0.199249445843074247,-0.523599999999999621,0.263633705176929412
8.57955231999999945,0.208569274795818188,-0.523599999999999399,0.310660965091464791
8.60954979199999926,0.217715195830593927,-0.523599999999999621,0.304864034492524916
8.63955366399999924,0.225069398715956381,-0.523599999999999843,0.245140096178748212
8.66955299199999985,0.231539939772671149,-0.523599999999999732,0.215684701890492186
8.6995482880000008,0.237499234861583142,-0.523599999999998844,0.198643169630400102
8.72954563200000067,0.243886323421414586,-0.523599999999998622,0.212902951994381862
8.7595548799999996,0.250212369160967174,-0.523599999999999843,0.210868191318419773
8.78956227199999951,0.255997152082177715,-0.523599999999999843,0.192826097373683975
8.81956009600000002,0.261857753832604567,-0.52359999999975726,0.195353391680895494
8.84954646399999945,0.266910333401851385,-0.523599999999999954,0.168419318974893373
8.87955804799999981,0.271726288612499256,-0.523599999999999843,0.160531840354929817
8.90955903999999954,0.276235804189945866,-0.523599999999999954,0.150317185914886131
8.93954800000000027,0.281382205297189325,-0.523599999999994736,0.171546703574781634
8.96955628799999971,0.286187412902120353,-0.523599999999997623,0.160173586831033388
8.99955568000000028,0.289772890669292293,-0.523599999999999843,0.119515925572397944
9.02955663999999913,0.29419004581274899,-0.523599999999900589,0.147238504781890767
9.05955049599999995,0.300095803632311975,-0.523599999999813104,0.196858593985432845
9.0895557440000001,0.305461932913158207,-0.523599999999999843,0.178870976028208062
9.11954895999999948,0.310510430760032041,-0.523599999999999732,0.168283261562461262
9.14954873599999985,0.315485978721504579,-0.523599999999997179,0.165851598715751641
9.17955638399999962,0.321033138325798384,-0.523599999999999843,0.184905320143127355
9.20954275200000083,0.32624582173632799,-0.523599999999999954,0.173756113684320757
9.23955452799999932,0.330554579628894118,-0.523599999999999843,0.14362526308553808
9.26955036800000087,0.335487206155217099,-0.523599999999998622,0.164420884210766893
9.29954883199999927,0.340117661428619378,-0.52359999999999951,0.15434850911340936
9.32954892799999946,0.344681960609035776,-0.523599999999999843,0.152143306013879487
9.35954371200000068,0.349423024779484281,-0.523599999999999954,0.158035472348283024
9.38954886399999999,0.353561244356362603,-0.523599999999999843,0.13794065256261101
9.41954659199999966,0.358680231417077722,-0.523599999999995513,0.17063290202383688
9.44954691200000063,0.363248708368162587,-0.523599999999999177,0.152282565036162942
9.47954953600000039,0.36722297653727598,-0.523599999999999954,0.132475605637112415
9.50954537600000016,0.372168806312411449,-0.523599999999999843,0.164860992504515802
9.53955539200000047,0.377232086155151192,-0.523599999999999843,0.168775994757991821
9.56954963199999931,0.381237900430115462,-0.523599999999999843,0.133527142498809898
9.59955167999999937,0.386342006663969895,-0.523599999999948884,0.170136874461815024
9.62955155200000057,0.39034462130877251,-0.523599999999997179,0.133420488160087863
9.6595491839999994,0.395917830889454814,-0.523599999999990073,0.185773652689409541
9.6895511360000004,0.400919844658624958,-0.523599999999999843,0.166733792305671896
9.71955340799999945,0.40540146959407064,-0.523599999999999954,0.149387497848188749
9.74955263999999922,0.410162025302422295,-0.523599999999999954,0.158685190278388233
9.77955225600000055,0.41471208807432719,-0.523599999999999621,0.151668759063496306
9.80954633600000037,0.419141310954416313,-0.523599999999999954,0.147640762669637965
9.83955712000000027,0.422250657981091071,-0.523599999999998511,0.103644900889158606
9.86956044799999965,0.425763087627383963,-0.523599999999994847,0.117080988209763426
9.89954937599999951,0.430065305590949798,-0.523599999999999843,0.143407265452194121
9.92954636800000046,0.43488709168307188,-0.523599999999999843,0.160726203070735291
9.95954764799999914,0.439444725634881961,-0.523599999999999954,0.151921131727002473
9.98955481600000006,0.444274135549289406,-0.52359999999999951,0.160980330480247763
10.0195513280000004,0.449890203695786361,-0.523599999999999843,0.187202271549899019
10.0495548800000005,0.454362656746638283,-0.523599999999992183,0.149081768361730926
10.0795569599999997,0.458082007499015564,-0.523599999999999177,0.123978358412575998
10.1095978879999997,0.461534842192915074,-0.523599999999999843,0.115094489796649685
10.1395451839999993,0.465689095641788842,-0.523599999999999843,0.138475114962459289
10.1695532160000006,0.468659401972658651,-0.523599999999999843,0.0990102110289939052
10.1995522560000005,0.473601807176624756,-0.523599999999999954,0.164746840132204253
10.2295578559999996,0.478543216414177686,-0.523599999999999954,0.164713641251763548
10.2595513280000006,0.482674658862366157,-0.523599999999998289,0.137714748272949661
10.2895482559999998,0.486905056936256408,-0.523599999999999843,0.141013269129675933
10.3195585919999999,0.489823856509762734,-0.523599999999840193,0.0972933191168772193
10.3495519040000001,0.49179155526353896,-0.523599999999999954,0.0655899584592079532
10.3795472639999993,0.495078977508955242,-0.52359999999992779,0.109580741513876256
10.4095485439999997,0.497584664868711668,-0.523599999999999843,0.0835229119918804996
10.4395481280000002,0.501287384029221572,-0.523599999999999843,0.123423972016995176
10.4695492800000007,0.505565315559911244,-0.523599999999998622,0.142597717689657483
10.4995498880000007,0.507747962005456244,-0.523599999999955656,0.072754881518165615
10.5295479360000002,0.510054437907581759,-0.523599999999999843,0.0768825300708506909
10.5595501439999992,0.512425146372957996,-0.523599999999992183,0.0790236155125419448
10.5895490240000001,0.515180925794951006,-0.523599999999999843,0.0918593140664329955
10.6195482240000008,0.515942319205611288,-0.515130678238697404,0.0253797803553411083
10.6495537280000008,0.518166813185601982,-0.523599999999999621,0.0741497993330241245
10.6795504959999992,0.520610906853510635,-0.52359999999873641,0.0814697889302901934
10.709551072,0.521752421053450766,-0.495695185337802657,0.0380504733313386523
10.7395487040000006,0.52372558452611373,-0.523599999999989185,0.0657721157554305158
10.7695488319999999,0.525616243503107428,-0.50863895003618842,0.063021965899789395
10.7995454399999993,0.527158947105828113,-0.495414924060815998,0.0514234534240214647
10.8295539519999995,0.529931778281746091,-0.523599999909930669,0.0924277058639344229
10.8595465919999992,0.53031944291574773,-0.432708761237371287,0.0129221544667216526
10.8895464959999995,0.530862378473302421,-0.428285417536628354,0.018097851918490504
10.9195458240000001,0.530522112554272396,-0.405558995030933178,-0.011342197301001139
10.9495457280000004,0.530764627872285288,-0.417112057809620851,0.00808384393376257449
10.9795503360000009,0.531261926270770179,-0.427258625669074688,0.0165766132828301938
11.0095539200000001,0.531153270338593719,-0.398166091188459748,-0.00362186440588094238
11.0395492480000001,0.530034657367578821,-0.371612926560200951,-0.0372870990338295544
11.0695555199999998,0.528197018402679186,-0.346621384818008749,-0.0612546321633219704
11.0995474559999998,0.525397247968473202,-0.33279399206020982,-0.0933256811401988462
