t,X_e,Y_e,Psi_e,vx_e
4.00003045797348e-07,-4.768371297814156e-08,8.275732454876561e-08,0.0,0.0
0.0874084000242874,0.0,8.275732454876561e-08,0.0,-0.7802272509263547
0.18755380000220612,0.0,8.275732454876561e-08,0.0,-0.7739741262520949
0.28749190003145486,0.0,8.275732454876561e-08,0.0,-0.7642898509828121
0.3875615000142716,0.0,8.275732454876561e-08,0.0,-0.7520446593895653
0.48758750001434237,0.0,8.275732454876561e-08,0.0,-0.7378322035561837
0.5882982999901287,0.0,8.275732454876561e-08,0.0,-0.7221710305953022
0.6877050999901257,0.0,8.275732454876561e-08,0.0,-0.7054130590414192
0.7877817000262439,0.0,8.275732454876561e-08,0.0,-0.6879392388920613
0.8879847999778576,0.0,8.275732454876561e-08,0.0,-0.6697462774457592
0.9877874000230804,0.0,8.275732454876561e-08,0.0,-0.6510584169136331
1.1217871999833733,0.0,8.275732454876561e-08,0.0,-0.6326026675048848
1.2210094000329264,0.0,8.275732454876561e-08,0.0,-0.6132144182757774
1.3218906000256538,0.0,8.275732454876561e-08,0.0,-0.5936140433598349
1.455355399986729,0.0,8.275732454876561e-08,0.0,-0.574622591613229
1.5881484000128694,0.0,8.275732454876561e-08,0.0,-0.5550217301654901
1.6883997999830171,0.0,8.275732454876561e-08,0.0,-0.53505025630718
1.8209980999818072,0.0,8.275732454876561e-08,0.0,-0.5155760458107912
1.9637454000185244,0.0,8.275732454876561e-08,0.0,-0.49583073725613463
2.088661400019191,0.0,8.275732454876561e-08,0.0,-0.476138844930673
2.2209657999919727,0.0,8.275732454876561e-08,0.0,-0.45624532843504106
2.3209654000238515,0.0,8.275732454876561e-08,0.0,-0.43596474389732087
2.4207984000095166,0.0,8.275732454876561e-08,0.0,-0.41601898333659737
2.5208705000113696,0.0,8.275732454876561e-08,0.0,-0.39567686875392344
2.6207908000214957,0.0,8.275732454876561e-08,0.0,-0.37589913868720587
2.7209459000150673,0.0,8.275732454876561e-08,0.0,-0.3559084751694326
2.821577700029593,0.0,8.275732454876561e-08,0.0,-0.3366838016798577
2.9207335999817587,0.0,8.275732454876561e-08,0.0,-0.3180553837051681
3.021688000007998,0.0,3.254772673244588e-05,0.001785383210517466,-0.3002509016653834
3.1209457999793813,0.0,0.0003462049353402108,0.008108790963888168,-0.28309879195624077
3.2208485000301152,0.0,0.0011247920338064432,0.01683543622493744,-0.26673749911693945
3.3208290000329725,-1.7155408693625418e-06,0.0024749230057874174,0.02631694149917596,-0.25095462986769035
3.4208787999814376,-5.912951052589044e-05,0.004168964775337444,0.025188072551495022,-0.23613899172325048
3.5209555000183173,-0.00018730320518800525,0.005509321001284646,0.014483609352824,-0.22213608637875504
3.6207717999932356,-0.0003763944179477896,0.006086118173780598,0.0002947836999069864,-0.20887323484302844
3.7546287000295706,-0.0005357426740641991,0.00551731708991207,-0.017038521750705193,-0.19646297620632358
3.8542140999925323,-0.000494085076308215,0.004221406942988771,-0.027029822385824964,-0.18452591422765463
3.9874287000275217,-0.00020791091419569696,0.0016106172219511224,-0.03466608452911846,-0.1733964519009108
4.088299900002312,9.586019001806001e-05,-0.0007522635753154372,-0.03770799039897277,-0.16291204800834747
4.187472100020386,0.0003967358077716643,-0.0035091826506978355,-0.0406646187849522,-0.15286402129357046
4.288165299978573,0.0005146336290811071,-0.006536820620029547,-0.039926246986847325,-0.14343720528912307
4.387735800002702,0.0003180864854095411,-0.00948480731018305,-0.03218552500392402,-0.13494188292478038
4.487471300002653,-0.000437476857862773,-0.011696238609910037,-0.013818420316530133,-0.1270846861046151
4.587652400019579,-0.001712335892574357,-0.01226788814574907,0.01615689754101801,-0.1199889284325587
4.687579900026321,-0.00270668982908151,-0.010600252723651025,0.04993761796343721,-0.11345432018232204
4.821067399985623,-0.0023057866082667466,-0.005925498624723762,0.06760183295121891,-0.10806057929005264
4.987632900010794,-0.0007117749480007873,-0.001277806661259387,0.06817877132013539,-0.10301695041831982
5.1547851000214,0.009065918406784501,0.010464785120614536,0.2506757753764073,-0.09874866234305435
5.320788700017147,0.05079546504025734,0.04088455875286762,0.6388267240317553,-0.0975423343708397
5.454283899976872,0.10778489573044636,0.07564537995417997,0.9438602687195212,-0.09957592278100669
5.587573099997826,0.17723667635332463,0.11786629034556739,1.0923302618818918,-0.09764632757119285
5.68752089998452,0.22417017108577797,0.14762229226854884,0.9225822820230345,-0.1016907280812569
5.821042100025807,0.26777539377072923,0.19059008715517362,0.6599287946915005,-0.10974827478372795
6.0209267000318505,0.26756934082868655,0.2635349689297204,0.16885331397348136,-0.12165027728490752
6.254221800016239,0.2609616816043885,0.2609616816043827,-0.16021271745429777,-0.13497450968489833
6.4210164999822155,0.25085906684398385,0.2508590668439895,-0.09806283513770797,-0.14691678528361007
6.554321400006302,0.25302892923353104,0.25302892923357034,0.11834786136879272,-0.15135019167693298
6.656135199998971,0.2616056501865356,0.2616056501865417,0.17370108564628906,-0.1502841842765511
6.754206500016153,0.26442468166348965,0.2644246816635367,0.007511653502124016,-0.14981239039855987
6.854182699986268,0.25979083776472844,0.2597908377647513,-0.15886523524985963,-0.14942099893007477
6.955188399995677,0.24757698178291898,0.2475769817829081,-0.32771011392341354,-0.14667688674058066
7.054177600017283,0.22757107019424927,0.2275710701942395,-0.5006880382703374,-0.14071653397474992
7.1542650000192225,0.19967678189278537,0.1996767818927676,-0.6787882665799692,-0.1314709546624706
7.254321000014897,0.1646235511631522,0.16455173024123293,-0.8242540340020463,-0.11925065767268794
7.354594000033103,0.1292781936307521,0.12322032524486537,-0.836994454623393,-0.10506774202514824
7.45435269997688,0.0961922960758348,0.0828208213101107,-0.7258635555159834,-0.09034533332809092
7.554670499986969,0.06652384479012952,0.0496323576194726,-0.5614421026652652,-0.07650441450109802
7.655126700003166,0.04162124933923694,0.026740327978878486,-0.39606037617596446,-0.06455612697418578
7.7541663000010885,0.02293811363889464,0.013287047758669956,-0.25734576623960326,-0.05484788388036377
7.855061099980958,0.010809455057986472,0.006258057936470829,-0.15470442835585274,-0.04746731785983194
7.954446599993389,0.004048700878342082,0.0027022100065532406,-0.09415984995459858,-0.042599793698290256
8.054279499978293,2.055244361232056e-05,1.7834476960132406e-05,-0.09260385991237863,-0.04022238093318642
8.154236799979117,-0.0041263226931032015,-0.005961817558144178,-0.16857169206819655,-0.040501073155601586
8.254453100031242,-0.006756873655231921,-0.020230901459439066,-0.2746734634102843,-0.043473948104580384
8.354250499978662,-0.003932312669901794,-0.040346490650107425,-0.31607024714008336,-0.04919460778912532
8.48759680002695,0.007063814758657472,-0.06435817561448332,-0.26397906252330205,-0.057952261583200104
8.620923999988008,0.03128880972810677,-0.08073172154307118,-0.3000691853952042,-0.06908568311330554
8.754174900008366,0.07409718536518062,-0.0871499458934144,-0.4039359885114777,-0.08228519297243653
8.85423019999871,0.11208861691651695,-0.08339762045393573,-0.451202336437873,-0.09565296203533524
8.98758389998693,0.15982916437837957,-0.07139655130937661,-0.4427360913773084,-0.10893431754114957
9.15414790000068,0.20033369049637795,-0.06680098345902974,-0.27486760846465774,-0.12155459980932826
9.25425619998714,0.1978844708452292,-0.09329174409490126,0.010240663196616762,-0.1326909434554363
9.387544600002002,0.13555295456594685,-0.13643047240874218,0.5554822677898579,-0.13934330116029126
9.487569499993697,0.09446114190359012,-0.12019850162480683,0.7347674376602322,-0.1434416533124817
9.58752669999376,0.06295544076422255,-0.09132682933347902,0.7149108310769692,-0.14442267837245215
9.68754260003334,0.03874582418487904,-0.06157785191198495,0.6069498003569023,-0.1442115885209342
9.787798099976499,0.020897203610544146,-0.035647305332869306,0.47409880788758674,-0.143528271620468
9.921020200010389,0.004502706505960852,-0.009161498778706312,0.32700340822993956,-0.14288786404925247
10.020946600008756,-0.002337798478955655,0.005365543622504854,0.22863178726308098,-0.1414771229073143
10.1209499000106,-0.005687399457624309,0.01519734611767043,0.13948237148995624,-0.1386953939641259
10.220841100031976,-0.006786505090579098,0.020346479230857972,0.06246395387590642,-0.1356866146433756
10.320864100009203,-0.006459373815394187,0.021502602100202273,0.002706534782478176,-0.13231203715472029
10.420847100031096,-0.005406892426647936,0.019720825353090388,-0.03694800603668025,-0.12757528142889074
