time,reference_index,X_ref,Y_ref,psi_ref,vx_ref,delta_ref,ax_ref
4.00003045797348e-07,0,0.0,0.0,0.0,0.0,0.0,1.0
0.0874084000242874,3,0.0006666203262284398,0.0,0.0,0.781892462226052,0.0,0.0
0.18755380000220612,7,0.0033332922030240297,0.0,0.0,0.781892462226052,0.0,0.0
0.28749190003145486,9,0.007999974302947521,0.0,0.0,0.781892462226052,0.0,0.0
0.3875615000142716,12,0.014666661620140076,0.0,0.0,0.781892462226052,0.0,0.0
0.48758750001434237,15,0.023333346471190453,0.0,0.0,0.781892462226052,0.0,0.0
0.5882982999901287,17,0.03400004282593727,0.0,0.0,0.781892462226052,0.0,0.0
0.6877050999901257,20,0.04666795954108238,0.0,0.0,0.781892462226052,0.0,0.0
0.7877817000262439,22,0.06133468821644783,0.0,0.0,0.781892462226052,0.0,0.0
0.8879847999778576,25,0.07800140976905823,0.0,0.0,0.781892462226052,0.0,0.0
0.9877874000230804,27,0.09666810929775238,0.0,0.0,0.781892462226052,0.0,0.0
1.1217871999833733,30,0.12400151044130325,0.0,0.0,0.781892462226052,0.0,0.0
1.2210094000329264,32,0.14666830003261566,0.0,0.0,0.781892462226052,0.0,0.0
1.3218906000256538,35,0.17133504152297974,0.0,0.0,0.781892462226052,0.0,0.0
1.455355399986729,38,0.20666851103305817,0.0,0.0,0.781892462226052,0.0,0.0
1.5881484000128694,41,0.2446686327457428,0.0,0.0,0.781892462226052,0.0,0.0
1.6883997999830171,43,0.2753354609012604,0.0,0.0,0.781892462226052,0.0,0.0
1.8209980999818072,47,0.318668931722641,0.0,0.0,0.781892462226052,0.0,0.0
1.9637454000185244,50,0.36466917395591736,0.0,0.0,0.781892462226052,0.0,0.0
2.088661400019191,53,0.41333597898483276,0.0,0.0,0.781892462226052,0.0,0.0
2.2209657999919727,57,0.46466952562332153,0.0,0.0,0.781892462226052,0.0,0.0
2.3209654000238515,60,0.505336344242096,0.0,0.0,0.781892462226052,0.0,0.0
2.4207984000095166,63,0.548003077507019,0.0,0.0,0.781892462226052,0.0,0.0
2.5208705000113696,66,0.5926682353019714,0.0,0.0,0.781892462226052,0.0,0.0
2.6207908000214957,69,0.6392966508865356,0.0,0.0,0.781892462226052,0.0,0.0
2.7209459000150673,72,0.6877930164337158,0.0,0.0,0.781892462226052,0.0,0.0
2.821577700029593,76,0.7380620241165161,0.0,0.0,0.781892462226052,0.0,0.0
2.9207335999817587,80,0.7900088429450989,0.0,0.0,0.781892462226052,0.0,0.0
3.021688000007998,85,0.8435419797897339,0.0,0.0,0.781892462226052,0.0,0.0
3.1209457999793813,90,0.898571252822876,0.0,0.0,0.781892462226052,0.0,0.0
3.2208485000301152,95,0.9550079703330994,0.0,0.0,0.781892462226052,0.0,0.0
3.3208290000329725,101,1.012765573382361,2.918445976689222e-06,0.0005399726634598927,0.781892462226052,0.019043242601405237,0.0
3.4208787999814376,107,1.071810724053983,0.00032484965206815196,0.012772624413960959,0.781892462226052,0.08079705428378538,0.0
3.5209555000183173,113,1.1320724741417725,0.0017508930704361924,0.03559448092747062,0.781892462226052,0.1084623095930914,0.0
3.6207717999932356,119,1.193458130982584,0.004761096435603939,0.06244344116409898,0.781892462226052,0.11199633949777008,0.0
3.7546287000295706,126,1.276405946645927,0.011397696923735963,0.09611419348313104,0.781892462226052,0.09161074736354266,0.0
3.8542140999925323,132,1.3394516332177877,0.01812699698767529,0.11546173206619147,0.781892462226052,0.0634948979532667,0.0
3.9874287000275217,140,1.424357066530956,0.028660436092257862,0.12861447858925315,0.781892462226052,0.01345161358188555,0.0
4.088299900002312,146,1.4888841946653286,0.036993761419773064,0.1263002216726239,0.781892462226052,-0.0329177198504429,0.0
4.187472100020386,152,1.5542864726578045,0.04487029852355779,0.11102855759339356,0.781892462226052,-0.0877081118186988,0.0
4.288165299978573,158,1.6207089352872397,0.051322852909296134,0.07993065311120061,0.781892462226052,-0.15210600783582182,0.0
4.387735800002702,165,1.6881789800123932,0.05514905816086054,0.02987781918990537,0.781892462226052,-0.22556671812568782,0.0
4.487471300002653,172,1.7567426946007827,0.054850228670001056,-0.042294949446367455,0.781892462226052,-0.30233218939290285,0.0
4.587652400019579,179,1.8260468381127282,0.048727829562727906,-0.1368744826278406,0.781892462226052,-0.365145869993065,0.0
4.687579900026321,187,1.894850535387248,0.03545172390933523,-0.24549390096056872,0.781892462226052,-0.3826842904229094,0.0
4.821067399985623,198,1.9834204125390529,0.006697798975669205,-0.3749522896658489,0.781892462226052,-0.27137024578294366,0.0
4.987632900010794,212,2.088609790923953,-0.042493333616126325,-0.5116505308778593,0.781892462226052,-0.3714684709636083,0.0
5.1547851000214,227,2.1819314437300563,-0.10760214688552237,-0.7153511124525943,0.781892462226052,-0.46574877038277257,0.0
5.320788700017147,240,2.248472303819606,-0.17695771594414417,-0.8899483344348161,0.781892462226052,-0.3721130335882076,0.0
5.454283899976872,248,2.2815528823609843,-0.22099503152926847,-0.9574025334194568,0.781892462226052,-0.22780100094676445,0.0
5.587573099997826,254,2.3035911320268023,-0.25327121986426704,-0.9828044770317712,0.781892462226052,-0.10067446272293669,0.0
5.68752089998452,259,2.32357314937931,-0.2835226853969439,-0.9884429409070831,0.781892462226052,0.018902008716998212,0.0
5.821042100025807,270,2.3648039328589094,-0.3443972950971826,-0.9532400031780576,0.781892462226052,0.208418138901936,0.0
6.0209267000318505,295,2.476457320090503,-0.47632009370846795,-0.7937380385904858,0.781892462226052,0.11994628933094756,0.0
6.254221800016239,316,2.579091638326642,-0.5790916383266422,-0.7853981633974478,0.781892462226052,-1.1340149301176087e-15,0.0
6.4210164999822155,330,2.6491221934556988,-0.6491221934556991,-0.7853981633974483,0.781892462226052,-1.3115648637997316e-15,0.0
6.554321400006302,342,2.707424819469472,-0.7074248194694712,-0.7853981633974487,0.781892462226052,-7.653997870111379e-16,0.0
6.656135199998971,350,2.751497119665149,-0.7514971196651489,-0.7853981633974487,0.781892462226052,-1.6231053448402844e-16,0.0
6.754206500016153,359,2.7962497472763297,-0.7962497472763297,-0.7853981633974487,0.781892462226052,4.705896227161588e-16,0.0
6.854182699986268,368,2.8409009575843926,-0.8409009575843924,-0.7853981633974486,0.781892462226052,9.983791332204606e-16,0.0
6.955188399995677,377,2.8847884833812656,-0.8847884833812663,-0.7853981633974483,0.781892462226052,1.2911252083710922e-15,0.0
7.054177600017283,385,2.9269508719444226,-0.9269508719444226,-0.7853981633974481,0.781892462226052,1.238146027000571e-15,0.0
7.1542650000192225,393,2.9660710990428836,-0.9660710990428836,-0.7853981633974477,0.781892462226052,7.856853412342721e-16,0.0
7.254321000014897,400,3.0009283497004953,-1.0009287548918067,-0.7855190058157635,0.781892462226052,-0.008682543903135708,0.0
7.354594000033103,406,3.0308771026949315,-1.0313592560424423,-0.8074730184066976,0.781892462226052,-0.23031768907730185,0.0
