time,reference_index,solver_status,solver_success,solve_time
0.045942199998535216,0,OPTIMAL,1,0.003418200009036809
0.11643029999686405,7,OPTIMAL,1,0.0014032000035513192
0.18625530001008883,14,OPTIMAL,1,0.0017259999876841903
0.2561215999885462,21,OPTIMAL,1,0.002347399975406006
0.32597040000837296,28,OPTIMAL,1,0.0015228000120259821
0.3960097999952268,35,OPTIMAL,1,0.0013137999922037125
0.46616420001373626,42,OPTIMAL,1,0.003925199998775497
0.5363660000148229,49,OPTIMAL,1,0.0017392000008840114
0.6065925000002608,56,OPTIMAL,1,0.001561200013384223
0.6764856000081636,63,OPTIMAL,1,0.0013749000208918005
0.7465047999867238,70,OPTIMAL,1,0.0015484000032301992
0.8161987999919802,77,OPTIMAL,1,0.0015232999867293984
0.8863672000006773,84,OPTIMAL,1,0.0011205999762751162
0.9561249999969732,91,OPTIMAL,1,0.0013682999997399747
1.026071000000229,98,OPTIMAL,1,0.0011693999986164272
1.0965605000092182,105,OPTIMAL,1,0.001461399981053546
1.1662254999973811,112,OPTIMAL,1,0.0012786000152118504
1.2359331999905407,119,OPTIMAL,1,0.0011132999788969755
1.3064846000052057,126,OPTIMAL,1,0.0015411999775096774
1.3763856000150554,133,OPTIMAL,1,0.0014047000149730593
1.4462126000144053,140,OPTIMAL,1,0.0018273000023327768
1.516318100009812,147,OPTIMAL,1,0.0010818000009749085
1.5863494999939576,154,OPTIMAL,1,0.001600399991730228
1.6560786000045482,161,OPTIMAL,1,0.0016975999751593918
1.7263351999863517,168,OPTIMAL,1,0.0010882000206038356
1.7964016000041738,175,OPTIMAL,1,0.0010882999922614545
1.8663840999943204,182,OPTIMAL,1,0.0015248999989125878
1.9363299999968149,189,OPTIMAL,1,0.0033463999861851335
2.006603099987842,196,OPTIMAL,1,0.004904000001261011
2.0763880999875255,203,OPTIMAL,1,0.0012323999835643917
2.1460836000042036,210,OPTIMAL,1,0.0020567000028677285
2.21607049999875,217,OPTIMAL,1,0.0011780999775510281
2.2861718999920413,224,OPTIMAL,1,0.001571100001456216
2.3559705000079703,231,OPTIMAL,1,0.0011164999741595238
2.4264753999887034,238,OPTIMAL,1,0.0018832999921869487
2.496341799997026,245,OPTIMAL,1,0.001342800009297207
2.5663999000098556,252,OPTIMAL,1,0.0014526000013574958
2.636452700011432,259,OPTIMAL,1,0.0010926999966613948
2.7061579000146594,266,OPTIMAL,1,0.001129300013417378
2.77642380000907,273,OPTIMAL,1,0.00110530000529252
2.8460070000146516,280,OPTIMAL,1,0.0012806000013370067
2.9162166999885812,287,OPTIMAL,1,0.001136499980930239
2.9861077000095975,294,OPTIMAL,1,0.001188700000056997
3.0567191999871284,301,OPTIMAL,1,0.001217999990331009
3.1261953999928664,308,OPTIMAL,1,0.0017239000007975847
3.1963680000044405,315,OPTIMAL,1,0.0013052999856881797
3.266173899988644,322,OPTIMAL,1,0.0011821999796666205
3.3364273000042886,329,OPTIMAL,1,0.0012384000001475215
3.4061280000023544,336,OPTIMAL,1,0.0012251999869477004
3.476540500007104,343,OPTIMAL,1,0.004699899989645928
3.5460465000069235,350,OPTIMAL,1,0.0013532000011764467
3.615982499992242,357,OPTIMAL,1,0.0011578999983612448
