t,solve_time,solver_success,solver_status
0.045942199998535216,0.003418200009036809,1,OPTIMAL
0.11643029999686405,0.0014032000035513192,1,OPTIMAL
0.18625530001008883,0.0017259999876841903,1,OPTIMAL
0.2561215999885462,0.002347399975406006,1,OPTIMAL
0.32597040000837296,0.0015228000120259821,1,OPTIMAL
0.3960097999952268,0.0013137999922037125,1,OPTIMAL
0.46616420001373626,0.003925199998775497,1,OPTIMAL
0.5363660000148229,0.0017392000008840114,1,OPTIMAL
0.6065925000002608,0.001561200013384223,1,OPTIMAL
0.6764856000081636,0.0013749000208918005,1,OPTIMAL
0.7465047999867238,0.0015484000032301992,1,OPTIMAL
0.8161987999919802,0.0015232999867293984,1,OPTIMAL
0.8863672000006773,0.0011205999762751162,1,OPTIMAL
0.9561249999969732,0.0013682999997399747,1,OPTIMAL
1.026071000000229,0.0011693999986164272,1,OPTIMAL
1.0965605000092182,0.001461399981053546,1,OPTIMAL
1.1662254999973811,0.0012786000152118504,1,OPTIMAL
1.2359331999905407,0.0011132999788969755,1,OPTIMAL
1.3064846000052057,0.0015411999775096774,1,OPTIMAL
1.3763856000150554,0.0014047000149730593,1,OPTIMAL
1.4462126000144053,0.0018273000023327768,1,OPTIMAL
1.516318100009812,0.0010818000009749085,1,OPTIMAL
1.5863494999939576,0.001600399991730228,1,OPTIMAL
1.6560786000045482,0.0016975999751593918,1,OPTIMAL
1.7263351999863517,0.0010882000206038356,1,OPTIMAL
1.7964016000041738,0.0010882999922614545,1,OPTIMAL
1.8663840999943204,0.0015248999989125878,1,OPTIMAL
1.9363299999968149,0.0033463999861851335,1,OPTIMAL
2.006603099987842,0.004904000001261011,1,OPTIMAL
2.0763880999875255,0.0012323999835643917,1,OPTIMAL
2.1460836000042036,0.0020567000028677285,1,OPTIMAL
2.21607049999875,0.0011780999775510281,1,OPTIMAL
2.2861718999920413,0.001571100001456216,1,OPTIMAL
2.3559705000079703,0.0011164999741595238,1,OPTIMAL
2.4264753999887034,0.0018832999921869487,1,OPTIMAL
2.496341799997026,0.001342800009297207,1,OPTIMAL
2.5663999000098556,0.0014526000013574958,1,OPTIMAL
2.636452700011432,0.0010926999966613948,1,OPTIMAL
2.7061579000146594,0.001129300013417378,1,OPTIMAL
2.77642380000907,0.00110530000529252,1,OPTIMAL
2.8460070000146516,0.0012806000013370067,1,OPTIMAL
2.9162166999885812,0.001136499980930239,1,OPTIMAL
2.9861077000095975,0.001188700000056997,1,OPTIMAL
3.0567191999871284,0.001217999990331009,1,OPTIMAL
3.1261953999928664,0.0017239000007975847,1,OPTIMAL
3.1963680000044405,0.0013052999856881797,1,OPTIMAL
3.266173899988644,0.0011821999796666205,1,OPTIMAL
3.3364273000042886,0.0012384000001475215,1,OPTIMAL
3.4061280000023544,0.0012251999869477004,1,OPTIMAL
3.476540500007104,0.004699899989645928,1,OPTIMAL
3.5460465000069235,0.0013532000011764467,1,OPTIMAL
3.615982499992242,0.0011578999983612448,1,OPTIMAL
3.6860410000081174,0.001173900003777817,1,OPTIMAL
3.7560055000067223,0.00113640000927262,1,OPTIMAL
3.826170699991053,0.0015941000019665807,1,OPTIMAL
3.896113900002092,0.0013731000071857125,1,OPTIMAL
3.9662094000086654,0.0011173999810125679,1,OPTIMAL
4.0363662999880034,0.0035478000063449144,1,OPTIMAL
4.106517800013535,0.0032999000104609877,1,OPTIMAL
4.176123899989761,0.003009300009580329,1,OPTIMAL
4.246196899999632,0.0011113999935332686,1,OPTIMAL
4.316062500001863,0.0011856999772135168,1,OPTIMAL
4.386571700015338,0.0011882000253535807,1,OPTIMAL
4.456203600013396,0.001211199996760115,1,OPTIMAL
4.526337699993746,0.001725800015265122,1,OPTIMAL
4.596317199990153,0.002456299989717081,1,OPTIMAL
4.666236999997636,0.0011609999928623438,1,OPTIMAL
4.736017499992158,0.001193900010548532,1,OPTIMAL
4.806463799992343,0.0015332000039052218,1,OPTIMAL
4.876343600015389,0.0010681000130716711,1,OPTIMAL
4.946216000011191,0.0010711000068113208,1,OPTIMAL
5.016311799990945,0.0010891999991144985,1,OPTIMAL
5.086330799997086,0.0010853999992832541,1,OPTIMAL
5.156197700009216,0.0014977999962866306,1,OPTIMAL
5.226373400015291,0.001160199986770749,1,OPTIMAL
5.296215899987146,0.0015378000098280609,1,OPTIMAL
5.366391799994744,0.0033996999845840037,1,OPTIMAL
5.4364853000151925,0.0036405999853741378,1,OPTIMAL
5.5064052999950945,0.0011829000141005963,1,OPTIMAL
5.575966800010065,0.0010178000084124506,1,OPTIMAL
5.646221700008027,0.0011709000100381672,1,OPTIMAL
5.71597859999747,0.0011688999948091805,1,OPTIMAL
5.785998600011226,0.0011709000100381672,1,OPTIMAL
5.8563344000140205,0.001247700012754649,1,OPTIMAL
5.926592700008769,0.0012046000047121197,1,OPTIMAL
5.99614850000944,0.0019558999920263886,1,OPTIMAL
6.066363699996145,0.001115799997933209,1,OPTIMAL
6.136311400012346,0.0016095000028144568,1,OPTIMAL
6.206135299988091,0.0012475000112317502,1,OPTIMAL
6.276479799998924,0.0013010000111535192,1,OPTIMAL
6.34651259999373,0.0012331000179983675,1,OPTIMAL
6.416255199990701,0.0012301999959163368,1,OPTIMAL
6.486051899992162,0.0011953000212088227,1,OPTIMAL
6.556147399998736,0.0011411999876145273,1,OPTIMAL
6.626242700003786,0.0010939000057987869,1,OPTIMAL
6.696458399994299,0.001134299993282184,1,OPTIMAL
6.7663919999904465,0.001280399999814108,1,OPTIMAL
6.836432000010973,0.002865699992980808,1,OPTIMAL
6.90637370001059,0.0019690000044647604,1,OPTIMAL
6.97624829999404,0.0011562000145204365,1,OPTIMAL
7.046191900008125,0.0013418000016827136,1,OPTIMAL
7.116119000012986,0.001202599989483133,1,OPTIMAL
7.1861912999884225,0.0011033999908249825,1,OPTIMAL
7.256545899988851,0.0011888000008184463,1,OPTIMAL
7.326082799991127,0.0011206000053789467,1,OPTIMAL
7.396268300013617,0.0010971000010613352,1,OPTIMAL
7.46624479998718,0.0028984999808017164,1,OPTIMAL
7.5362762000004295,0.0012675000180024654,1,OPTIMAL
7.606260200001998,0.0016909000114537776,1,OPTIMAL
7.676262900000438,0.00126090002595447,1,OPTIMAL
7.746053300012136,0.0014070999750401825,1,OPTIMAL
7.815995200013276,0.0013630000175908208,1,OPTIMAL
7.8859374999883585,0.0019795999978668988,1,OPTIMAL
7.956186600000365,0.0014078000094741583,1,OPTIMAL
8.026312500005588,0.0014461999817285687,1,OPTIMAL
