time,reference_index,v1,v2,delta_command,acceleration_command,solver_status,solver_success,solve_time
0.045942199998535216,0,-0.8062700364780847,0.0001462402728498383,0.284786965158874,0.8062692466660698,OPTIMAL,1,0.003418200009036809
0.11643029999686405,7,-0.9791047054419142,0.00020271062722065225,-0.3008176259753855,0.9791039077352817,OPTIMAL,1,0.0014032000035513192
0.18625530001008883,14,-1.0000039984630766,-0.00034833723230151954,0.3900599685089071,0.9999999999792436,OPTIMAL,1,0.0017259999876841903
0.2561215999885462,21,-1.0000139621649158,0.0016173881739249645,-0.29265124627345107,0.9999999994427764,OPTIMAL,1,0.002347399975406006
0.32597040000837296,28,-1.0000185510305506,0.0032392503628580678,-0.15115275177852164,0.9999999999830056,OPTIMAL,1,0.0015228000120259821
0.3960097999952268,35,-1.0004041494638805,-0.013968550943026906,0.3241804906837976,0.999999999927508,OPTIMAL,1,0.0013137999922037125
0.46616420001373626,42,-1.0000405946442306,-0.007386344874867596,0.06871303707988081,0.9999999994922557,OPTIMAL,1,0.003925199998775497
0.5363660000148229,49,-0.9870480930743096,0.02446167573052755,-0.16850018509733047,0.9862217993660348,OPTIMAL,1,0.0017392000008840114
0.6065925000002608,56,-0.8544441858407922,0.022744845981550195,-0.08141697566586424,0.8540689742725572,OPTIMAL,1,0.001561200013384223
0.6764856000081636,63,-0.6888570318240489,-0.011029285697183627,0.030629012167481588,0.688707508298079,OPTIMAL,1,0.0013749000208918005
0.7465047999867238,70,-0.33731161799467635,-0.023401178848301108,0.034575362667450704,0.33701194285519814,OPTIMAL,1,0.0015484000032301992
0.8161987999919802,77,-0.1622919156481393,-0.014043894775215875,0.014930719794647907,0.16222587956936704,OPTIMAL,1,0.0015232999867293984
0.8863672000006773,84,-0.011577428121748553,-0.0029741049022322945,0.0025324757013342296,0.011580463061316456,OPTIMAL,1,0.0011205999762751162
0.9561249999969732,91,0.11609022502819584,0.0026314055107144406,-0.001721428844406489,-0.11609764727073543,OPTIMAL,1,0.0013682999997399747
1.026071000000229,98,0.21313273295914212,0.0042473107008929,-0.0024840542929765123,-0.21314493813832505,OPTIMAL,1,0.0011693999986164272
1.0965605000092182,105,0.2737701820065375,0.004230239097876807,-0.002317172163313232,-0.27378041976043466,OPTIMAL,1,0.001461399981053546
1.1662254999973811,112,0.3157836608573405,0.003782017186290137,-0.0019972136114707792,-0.3157909770448798,OPTIMAL,1,0.0012786000152118504
1.2359331999905407,119,0.32272294421441344,0.0031938868018430953,-0.0017046870067503495,-0.3227278166775077,OPTIMAL,1,0.0011132999788969755
1.3064846000052057,126,0.30983318177416797,0.0024974400551557347,-0.0013673407100190727,-0.30983614116285435,OPTIMAL,1,0.0015411999775096774
1.3763856000150554,133,0.277971100409757,0.0015720767620643358,-0.0008712245703606127,-0.2779725141333617,OPTIMAL,1,0.0014047000149730593
1.4462126000144053,140,0.370178569477024,0.00018749194379387177,4.779216749130323e-05,-0.37017861066760066,OPTIMAL,1,0.0018273000023327768
1.516318100009812,147,0.3100911406036641,-0.0016033610974370768,0.0013182556887925052,-0.3100900975470388,OPTIMAL,1,0.0010818000009749085
1.5863494999939576,154,0.23255890583439412,-0.004006831527318268,0.0032543076505128646,-0.23255591709845988,OPTIMAL,1,0.001600399991730228
1.6560786000045482,161,0.14743339842331746,-0.007139909921562346,0.006050891096316657,-0.14742536496196743,OPTIMAL,1,0.0016975999751593918
1.7263351999863517,168,0.059843612394581525,-0.01103766597579141,0.009817084463447456,-0.05982286126398709,OPTIMAL,1,0.0010882000206038356
1.7964016000041738,175,-0.019288032522750784,-0.015615183163491392,0.014423011986119103,0.019337085917771984,OPTIMAL,1,0.0010882999922614545
1.8663840999943204,182,-0.08726447982481676,-0.020685158975309086,0.019563745563066105,0.08736875041528115,OPTIMAL,1,0.0015248999989125878
1.9363299999968149,189,-0.1426513178868041,-0.025967680932719266,0.02478967505586696,0.14285075705284594,OPTIMAL,1,0.0033463999861851335
2.006603099987842,196,-0.17605208443860648,-0.030997417690055196,0.02931449644590314,0.17639703775220678,OPTIMAL,1,0.004904000001261011
2.0763880999875255,203,-0.18214346829705955,-0.03520300478874835,0.032421194852308925,0.18268540070069167,OPTIMAL,1,0.0012323999835643917
2.1460836000042036,210,-0.04141205033401205,-0.029583532596560984,0.02830142631398518,0.042116419851761316,OPTIMAL,1,0.0020567000028677285
2.21607049999875,217,-0.025279620108404323,-0.03188014767921268,0.030313300447366173,0.026210163401185378,OPTIMAL,1,0.0011780999775510281
2.2861718999920413,224,-0.008629471103817135,-0.034188445812513575,0.03251537386194717,0.009810201952785539,OPTIMAL,1,0.001571100001456216
2.3559705000079703,231,0.007465401241257291,-0.03476054212943822,0.03323493194571137,-0.006061131130293837,OPTIMAL,1,0.0011164999741595238
2.4264753999887034,238,0.020345968625324676,-0.03319198182160871,0.03210495311270629,-0.01879698599551739,OPTIMAL,1,0.0018832999921869487
2.496341799997026,245,0.032725788903136384,-0.029233386754658027,0.028903024333031928,-0.03116866608127853,OPTIMAL,1,0.001342800009297207
2.5663999000098556,252,0.0430175415278165,-0.022971746736268738,0.023654503103720338,-0.04163538837650936,OPTIMAL,1,0.0014526000013574958
2.636452700011432,259,0.04761411312444373,-0.01475151334885624,0.016459682283478726,-0.04661332602469152,OPTIMAL,1,0.0010926999966613948
2.7061579000146594,266,0.047930887630562136,-0.004686680746958447,0.0072936002581503465,-0.04752354730640047,OPTIMAL,1,0.001129300013417378
2.77642380000907,273,0.043950301184965304,0.006984817635767368,-0.0037754380181413026,-0.04432041167525538,OPTIMAL,1,0.00110530000529252
2.8460070000146516,280,0.1653423966609758,0.02803532934106594,-0.01598166686403045,-0.16685264593676125,OPTIMAL,1,0.0012806000013370067
2.9162166999885812,287,0.14820589006080284,0.041691695930410326,-0.030604226417174467,-0.15061996178891077,OPTIMAL,1,0.001136499980930239
2.9861077000095975,294,0.11779832641144526,0.05555795949251948,-0.04714326256254658,-0.12100269600560508,OPTIMAL,1,0.001188700000056997
3.0567191999871284,301,0.07673769122367281,0.06934267343346898,-0.06513867784608034,-0.0804639371973746,OPTIMAL,1,0.001217999990331009
3.1261953999928664,308,0.030093332558122597,0.08284451026236034,-0.08362784650925224,-0.03391210236052322,OPTIMAL,1,0.0017239000007975847
3.1963680000044405,315,-0.01640761577744876,0.09571313481131634,-0.10108120466250442,0.01307531746937098,OPTIMAL,1,0.0013052999856881797
