t,delta_e,ax_e
0.045942199998535216,0.23826392498503704,0.5385767509112234
0.11643029999686405,-0.34734066614922243,0.5043588672958563
0.18625530001008883,0.37708564663340355,0.34844472592624276
0.2561215999885462,-0.29721051086714,0.21618901282656378
0.32597040000837296,-0.15321625048127752,0.12493168780793695
0.3960097999952268,0.3230884676330967,0.07111659341725063
0.46616420001373626,0.06806981019558364,0.051187567906249454
0.5363660000148229,-0.16890975756623766,0.047810247777110626
0.6065925000002608,-0.08169357663518961,-0.047167957367666324
0.6764856000081636,0.030433544191931394,-0.1521372290035653
0.7465047999867238,0.03443230218135044,-0.42377919150640925
0.8161987999919802,0.014823208526419782,-0.5024064091643287
0.8863672000006773,0.0024501721520031306,-0.5443439033434435
0.9561249999969732,-0.0017850734469143743,-0.5543211806776832
1.026071000000229,-0.002533259541064923,-0.528230893940159
1.0965605000092182,-0.002354647515024059,-0.4638482194314263
1.1662254999973811,-0.0020246291213641097,-0.3825162081553687
1.2359331999905407,-0.0017229467824562336,-0.27134223290446025
1.3064846000052057,-0.001376741901329885,-0.14912766229762991
1.3763856000150554,-0.0008715541347710016,-0.02028522608652311
1.4462126000144053,5.7178768119000405e-05,-0.03141276546943278
1.516318100009812,0.0013383193311638075,0.090297886659301
1.5863494999939576,0.0032860896935133633,0.20644162187933815
1.6560786000045482,0.006095026105346575,0.30361297849740243
1.7263351999863517,0.009872894009489623,0.37313137040477584
1.7964016000041738,0.014487077670398339,0.4005261236480771
1.8663840999943204,0.019628226319299513,0.37955534630975896
1.9363299999968149,0.024841487945346217,0.3052414975477347
2.006603099987842,0.029337414416331024,0.16464234353927804
2.0763880999875255,0.016751246957391285,0.07038960022159574
2.1460836000042036,-0.01645886909544392,-0.02862233182706672
2.21607049999875,-0.03520221467756615,-0.010248311411685966
2.2861718999920413,-0.04710302947072888,0.0008429409062853978
2.3559705000079703,-0.054798544235711545,0.006309639304850059
2.4264753999887034,-0.05918921959242116,0.009466155641040131
2.496341799997026,-0.06078731979323363,0.008264004908301502
2.5663999000098556,-0.05974271302150081,0.004938313593189428
2.636452700011432,-0.056109287610128705,0.0037046390187737838
2.7061579000146594,-0.050115968355921,0.003686095487844092
2.77642380000907,-0.042002732682449646,0.0053699825521597855
2.8460070000146516,-0.03145720266090564,-0.12075725473242899
2.9162166999885812,-0.020383724191181854,-0.10995885956984194
2.9861077000095975,-0.009089618260181828,-0.08745786722702419
3.0567191999871284,0.0019061517155047059,-0.05560893005495765
3.1261953999928664,0.012448804152728199,-0.019221964638645006
3.1963680000044405,0.022869753320074265,0.016258303442717302
3.266173899988644,0.03333480472480414,0.04924188381182828
3.3364273000042886,0.04425350336344791,0.0754499710514404
3.4061280000023544,0.0554820147544734,0.09329121144711075
3.476540500007104,0.06582859643569461,0.10557379048265894
