time,reference_index,v1,v2,delta_command,acceleration_command,solver_status,solver_success,solve_time
4.00003045797348e-07,0,0.3,-2.3514015124620619e-07,-6.048980383430881e-05,0.3,MIQP_OPTIMAL,1,0.03205350000644103
0.09666999999899417,3,0.3,-2.3514015124620619e-07,-6.0395522789694165e-05,0.3,MIQP_OPTIMAL,1,0.029888699995353818
0.1966919000260532,7,0.3,-2.3514015124620619e-07,-5.843023381611946e-05,0.3,MIQP_OPTIMAL,1,0.029397600010270253
0.29674010002054274,10,0.3,-2.3514015124620619e-07,-5.1504756090588305e-05,0.3,MIQP_OPTIMAL,1,0.026409199985209852
0.3966857000195887,14,0.3,-2.3514015124620619e-07,-4.027356794162855e-05,0.3,MIQP_OPTIMAL,1,0.027119600010337308
0.49667390002286993,17,0.3,-2.3514015124620619e-07,-2.891231589384551e-05,0.3,MIQP_OPTIMAL,1,0.025483900011749938
0.5967155000253115,20,0.3,-2.3514015124620619e-07,-2.012733877994068e-05,0.3,MIQP_OPTIMAL,1,0.0269308999995701
0.6966931000060868,22,0.3,-2.3514015124620619e-07,-1.4103010933941964e-05,0.3,MIQP_OPTIMAL,1,0.025540300004649907
0.7969423000176903,25,0.3,-2.3514015124620619e-07,-1.0128363951367674e-05,0.3,MIQP_OPTIMAL,1,0.026228299975628033
0.8970673000148963,28,0.3,-2.3514015124620619e-07,-7.486255516595417e-06,0.3,MIQP_OPTIMAL,1,0.026031499990494922
0.9969929000071716,30,0.3,-2.3514015124620619e-07,-5.697451556997092e-06,0.3,MIQP_OPTIMAL,1,0.02896379999583587
1.0971448000054806,33,0.3,-2.3514015124620619e-07,-4.443674602238454e-06,0.3,MIQP_OPTIMAL,1,0.029740700003458187
1.1971084000251722,36,0.3,-2.3514015124620619e-07,-3.5444101702766437e-06,0.3,MIQP_OPTIMAL,1,0.02756519999820739
1.2971215000143275,38,0.3,-2.3514015124620619e-07,-2.8833267156504146e-06,0.3,MIQP_OPTIMAL,1,0.026060800009872764
1.3970508000056725,40,0.3,-2.3514015124620619e-07,-2.389550543330436e-06,0.3,MIQP_OPTIMAL,1,0.027528600010555238
1.497020100010559,43,0.3,-2.3514015124620619e-07,-2.0060242254225187e-06,0.3,MIQP_OPTIMAL,1,0.03207669997937046
1.5971265000116546,45,0.3,-2.3514015124620619e-07,-1.7085254117269374e-06,0.3,MIQP_OPTIMAL,1,0.028589399997144938
1.6970441000012215,48,0.3,-2.3514015124620619e-07,-1.4706194347526556e-06,0.3,MIQP_OPTIMAL,1,0.02882289999979548
1.7972375000244938,50,0.3,-2.3514015124620619e-07,-1.276115174615347e-06,0.3,MIQP_OPTIMAL,1,0.027586999989580363
1.8973334000038449,52,0.3,-2.3514015124620619e-07,-1.1197582760224486e-06,0.3,MIQP_OPTIMAL,1,0.02851180001744069
1.9970116000040434,55,0.3,-2.3514015124620619e-07,-9.893317000006859e-07,0.3,MIQP_OPTIMAL,1,0.028408800018951297
2.0972885000228416,57,0.3,-2.3514015124620619e-07,-8.823385219473178e-07,0.3,MIQP_OPTIMAL,1,0.033478900004411116
2.1970657000201754,59,0.3,-2.3514015124620619e-07,-7.882650157573454e-07,0.3,MIQP_OPTIMAL,1,0.03385810001054779
2.2972656000056304,62,0.3,-2.3514015124620619e-07,-7.101865862698127e-07,0.3,MIQP_OPTIMAL,1,0.02965149999363348
2.3972952000040095,64,0.3,-2.3514015124620619e-07,-6.432340357386199e-07,0.3,MIQP_OPTIMAL,1,0.028816800011554733
2.4970669000176713,66,0.3,-2.3514015124620619e-07,-5.848063264163454e-07,0.3,MIQP_OPTIMAL,1,0.02696510002715513
2.5970666000212077,69,0.3,-2.3514015124620619e-07,-5.341556037320525e-07,0.3,MIQP_OPTIMAL,1,0.02512070001102984
2.6970192000153475,71,0.3,-2.3514015124620619e-07,-4.895239941368762e-07,0.3,MIQP_OPTIMAL,1,0.025510700012091547
2.7970395000011194,73,0.3,-2.3514015124620619e-07,-4.5058251140528367e-07,0.3,MIQP_OPTIMAL,1,0.02627770000253804
2.8970244000083767,75,0.3,-2.3514015124620619e-07,-4.1587593287057454e-07,0.3,MIQP_OPTIMAL,1,0.025783999997656792
2.997016800014535,78,0.3,-2.3514015124620619e-07,-3.851341772105653e-07,0.3,MIQP_OPTIMAL,1,0.0288113999995403
3.0970505000150297,80,0.3,-2.3514015124620619e-07,-3.5776387509372824e-07,0.3,MIQP_OPTIMAL,1,0.026410500024212524
3.1970728000160307,82,0.3,-2.3514015124620619e-07,-3.32895813342063e-07,0.3,MIQP_OPTIMAL,1,0.025009200006024912
3.297141000017291,85,0.3,-2.3514015124620619e-07,-3.108095420382579e-07,0.3,MIQP_OPTIMAL,1,0.032104400015668944
3.3970318000065163,87,0.3,-2.3514015124620619e-07,-2.9087446363835643e-07,0.3,MIQP_OPTIMAL,1,0.026752400008263066
3.497041100024944,89,0.3,-2.3514015124620619e-07,-2.7254539575031424e-07,0.3,MIQP_OPTIMAL,1,0.02539189998060465
