t,delta_e,ax_e
4.00003045797348e-07,-6.048980383430881e-05,0.0
0.09666999999899417,-6.0395522789694165e-05,0.3
0.1966919000260532,-5.843023381611946e-05,0.3
0.29674010002054274,-5.1504756090588305e-05,0.3
0.3966857000195887,-4.027356794162855e-05,0.3
0.49667390002286993,-2.891231589384551e-05,0.3
0.5967155000253115,-2.012733877994068e-05,0.3
0.6966931000060868,-1.4103010933941964e-05,0.3
0.7969423000176903,-1.0128363951367674e-05,0.3
0.8970673000148963,-7.486255516595417e-06,0.3
0.9969929000071716,-5.697451556997092e-06,0.3
1.0971448000054806,-4.443674602238454e-06,0.3
1.1971084000251722,-3.5444101702766437e-06,0.3
1.2971215000143275,-2.8833267156504146e-06,0.3
1.3970508000056725,-2.389550543330436e-06,0.3
1.497020100010559,-2.0060242254225187e-06,0.3
1.5971265000116546,-1.7085254117269374e-06,0.3
1.6970441000012215,-1.4706194347526556e-06,0.3
1.7972375000244938,-1.276115174615347e-06,0.3
1.8973334000038449,-1.1197582760224486e-06,0.3
1.9970116000040434,-9.893317000006859e-07,0.3
2.0972885000228416,-8.823385219473178e-07,0.3
2.1970657000201754,-7.882650157573454e-07,0.3
2.2972656000056304,-7.101865862698127e-07,0.3
2.3972952000040095,-6.432340357386199e-07,0.3
2.4970669000176713,-5.848063264163454e-07,0.3
2.5970666000212077,-5.341556037320525e-07,0.3
2.6970192000153475,-4.895239941368762e-07,0.3
2.7970395000011194,-4.5058251140528367e-07,0.3
2.8970244000083767,-4.1587593287057454e-07,0.3
2.997016800014535,-3.851341772105653e-07,0.3
3.0970505000150297,-3.5776387509372824e-07,0.3
3.1970728000160307,-3.32895813342063e-07,0.3
3.297141000017291,-3.108095420382579e-07,0.3
3.3970318000065163,-2.9087446363835643e-07,0.3
3.497041100024944,-2.7254539575031424e-07,0.3
3.597033800004283,-2.5607799341666517e-07,0.3
3.697040900005959,-2.40961621519058e-07,0.3
3.7970539000234567,-2.2719147781616082e-07,0.3
3.8970519000140484,-2.145931540808245e-07,0.2999999910254835
3.997106300026644,-2.0295336632667494e-07,0.2999999833317483
4.097054700017907,-1.9229089914066027e-07,0.29999996781844224
4.197035800025333,-1.8238293098618197e-07,0.3
4.297026800020831,-1.7326124240122888e-07,0.3
4.397165100002894,-1.648040891045229e-07,0.3
4.497081800014712,-1.5694017044671084e-07,0.3
4.597038200008683,-1.4965966190595515e-07,0.3
4.6970395000244025,-1.4283136962491585e-07,0.3
4.797126900026342,-1.3648745967397516e-07,0.3
4.897063100012019,-1.3054903977309147e-07,0.3
4.997041100024944,-1.250021790894459e-07,0.2999999973232034
5.097049500007415,-1.1974023651576063e-07,0.2999999981450208
5.19703050001408,-1.1485156118051263e-07,0.29999999756932766
5.297037500014994,-1.1024511604253061e-07,0.2999999806382923
5.397118000022601,-1.0592829906256643e-07,0.3
5.497045399999479,-1.0186658647913205e-07,0.3
5.597057000006316,-9.798604671307075e-08,0.3
5.697035700024571,0.002303985624964251,0.3
5.797050500026671,0.007394150322808767,0.3
5.930443600023864,0.008070514658270706,0.3
6.063869100005832,-0.058389175703478374,0.1432181998873416
6.19710990000749,-0.4074753337699951,-0.3
6.363994000013918,-0.5236,-0.3
6.464885400026105,-0.5236,-0.3
6.564007300010417,-0.5235999999999998,-0.29999999999999993
6.663961900019785,-0.5236,-0.29999999999999993
6.764005700009875,-0.5236,0.29999999999999993
6.864098700025352,0.5236,-0.3
6.9651309000037145,0.5236,-0.29999999999999993
7.0665232000174,0.5236,-0.29999999999999993
7.164471600000979,0.5236,-0.29999999999999993
7.297748500015587,0.5235999999999998,-0.3
7.431070200022077,-0.5236,-0.29999999999999993
7.531151200004388,-0.5236,-0.3
7.631094700016547,-0.5236,-0.3
7.731154200009769,-0.5236,-0.3
7.831108600017615,-0.5236,0.3
7.931072800012771,-0.5235999999999998,0.3
8.031113400007598,-0.5236,0.3
8.131238000001758,0.5236,-0.2999999999999998
8.231845500005875,0.5236,-0.29999999999999993
8.297981400013668,0.5235999999999998,-0.3
8.364541500021005,0.5236,-0.3
8.431378300010692,0.5236,-0.3
8.531351800018456,0.5235999999999998,-0.3
8.631289400014794,0.5236,-0.3
8.731215200008592,0.5236,-0.29999999999999993
8.831120600021677,0.5236,-0.3
8.89776720001828,0.5236,-0.3
8.96448190000956,0.5236,-0.3
9.064687500009313,0.5236,0.3
9.16471690000617,0.5235999999999998,0.3
9.23136710000108,0.5236,0.3
9.331359800009523,0.5236,0.3
9.3980075000145,0.5235999999999998,0.3
9.49814590002643,0.5235999999999998,0.2999999999999998
9.598297500022454,0.5236,0.3
9.698433900019154,0.5236,0.2999999999999999
9.798182099999394,-0.2608784872590704,0.3
9.898530700011179,-0.5236,0.3
