t,vx_cmd,delta_cmd,ax_cmd
0.06013109997729771,0.000814503868741873,0.1748137557899563,0.040725193437093646
0.12668249997659586,0.002558397196476624,0.4042048683995587,0.08719466638673755
0.19329199998173863,0.006307240019219541,0.5235951141272494,0.18744214113714586
0.26013749997946434,0.01218493678444962,0.5235960659577283,0.2938848382615039
0.3267262000008486,0.018184936784366317,0.5235999863457281,0.2999999999958349
0.39340359999914654,0.024184936781266996,0.5235991056318818,0.2999999998450339
0.46011379998526536,0.03018493678032321,0.523599641817952,0.2999999999528108
0.5268042999960016,0.036184936779131,0.523599376157959,0.2999999999403891
0.5934328000003006,0.04218493677889246,0.5235997710251938,0.2999999999880728
0.6600936999893747,0.04818493677844324,0.3574859195030432,0.29999999997753896
0.7267505999770947,0.0541849367693099,-0.5235816250352534,0.299999999543333
0.7934024999849498,0.06018493676923945,-0.5235998171231508,0.2999999999964777
0.860082599974703,0.06618493676567186,0.5235972879218387,0.2999999998216206
0.9267656999872997,0.0721849367614251,0.5235969045594041,0.29999999978766206
0.9935007999883965,0.07818493675622241,-0.5235965519072421,0.2999999997398658
1.0600836999947205,0.08418493675096406,-0.523596227556219,0.29999999973708225
1.126741599990055,0.0901849367458291,0.5235980015701496,0.2999999997432524
1.1934900999767706,0.09618493674573596,0.5235999716635544,0.2999999999953428
1.2600931999913882,0.10218493674569037,-0.5235999912432847,0.299999999997721
1.326759099989431,0.10818493674283289,-0.5235994632785096,0.299999999857126
1.3934175999893341,0.11418493673960389,0.5235992758720487,0.29999999983855047
1.4602563999942504,0.12018493673644227,0.5235992474742631,0.2999999998419192
1.52677309999126,0.12618493673376102,-0.5235997706547525,0.29999999986593734
1.5934598999738228,0.13218493673133,-0.5235998212530708,0.2999999998784492
1.660143799992511,0.13818493672768417,0.523599562410277,0.29999999981770875
1.726769199973205,0.14418493672195734,0.5235992281118126,0.2999999997136586
1.793425899988506,0.15018493671901126,-0.5235998865349296,0.2999999998526953
1.8601468999986537,0.1561849367151223,-0.5235998647596661,0.29999999980555103
1.9267898999969475,0.16218493671095904,0.5235995464693237,0.2999999997918372
1.993464299972402,0.16818493670527135,0.5235991028490677,0.29999999971561514
2.0601276999805123,0.1741849367046115,-0.5235999864323222,0.2999999999670076
2.126834199996665,0.18018493670384048,-0.5235999856252632,0.2999999999614495
2.1934850999969058,0.18618493669851266,0.5235983890716664,0.2999999997336086
2.2601469999935944,0.19218493669112702,0.5188234813405901,0.2999999996307178
2.326791699975729,0.19818493669101986,-0.5235999987282121,0.29999999999464205
2.3934553999861237,0.20418493669095603,-0.5235999993174771,0.2999999999968087
2.4601197999727447,0.21018493668746327,0.32680885170110524,0.29999999982536224
2.526810299983481,0.2161849366818671,0.5235995203166502,0.2999999997201925
2.5935754999809433,0.2221849366747088,-0.5235999137432595,0.2999999996420838
2.6601892999897245,0.22818493666724662,-0.5235999193957191,0.2999999996268922
2.7267646999971475,0.2341849366654992,0.5235999436840101,0.2999999999126281
2.7935096999863163,0.24018493666286225,0.5235998619648627,0.29999999986815323
2.860105299972929,0.24618493665769595,-0.523599965164911,0.29999999974168523
2.9267682999779936,0.2521849366533511,-0.5235999734646357,0.2999999997827599
2.993536399997538,0.25818493664981107,0.4923352203353371,0.29999999982299796
3.0601517999893986,0.2641849366445402,0.4130415586190362,0.2999999997364545
3.1268044999742415,0.2701849366272713,-0.5235999104143547,0.29999999913655584
3.1934485999809112,0.2761849366268924,-0.5235999979159545,0.29999999998105714
3.260156999982428,0.28218493662649907,0.5235999892868772,0.29999999998033133
3.326842399983434,0.28818493662578903,0.5235999678303256,0.2999999999644982
3.393571799999336,0.29418493661302103,-0.5235999512374494,0.299999999361601
3.4601241999771446,0.30018493660369666,-0.5235999668578146,0.2999999995337808
3.526774599973578,0.30618493658810747,0.5154675190137844,0.2999999992205401
3.5935356999980286,0.312184936582595,0.42733120842233513,0.29999999972437624
3.6601736999873538,0.3181849365825636,-0.5235999999009711,0.2999999999984292
3.7268062999937683,0.3241849365825422,-0.523599999925764,0.29999999999893234
3.7934409999870695,0.3301849365823997,0.5235999977455809,0.2999999999928756
3.8601500999939162,0.33618493656627524,0.5235996901203398,0.29999999919377546
3.926805399998557,0.3421849365517765,-0.5235999608198764,0.29999999927506316
3.993470299988985,0.3481849365517607,-0.5235999999595844,0.2999999999992093
4.060195899975952,0.35418493655155364,0.5235999809166935,0.2999999999896473
4.1268551999819465,0.3601849365397528,0.5235995234693102,0.2999999994099592
4.193455799977528,0.36618493653274914,-0.5235999855335087,0.2999999996498162
4.260161899990635,0.3721849365237285,-0.5235999822013641,0.29999999954897066
4.326766199985286,0.37818493652014273,0.5232093968287606,0.299999999820711
4.393507599976147,0.3841849365201039,0.4819949129052334,0.2999999999980568
4.460159299982479,0.3901849364895278,-0.5235999474602875,0.2999999984711946
4.526800399995409,0.39618493648610126,-0.5235999940130031,0.2999999998286735
4.5934622999920975,0.4021849364860355,0.5235955584231515,0.2999999999967102
4.660169999988284,0.40818493648210147,0.505565485067812,0.29999999980329933
4.726810899999691,0.4141849364805791,-0.5235999978103292,0.29999999992388093
4.793500599975232,0.42018493647698335,-0.5235999950554449,0.2999999998202138
4.860157999995863,0.42618493647436656,0.43241740063100637,0.29999999986915976
4.926807499985443,0.4321849364739769,0.5235672010554567,0.2999999999805145
4.993456699972739,0.438184936459241,-0.5235999787611456,0.29999999926320575
5.060183999972651,0.44418493643726487,-0.523599970825045,0.2999999989011937
5.126795899996068,0.45018493641189533,0.519941268417933,0.29999999873152394
5.193468099983875,0.4561849364099474,0.4256345756335434,0.2999999999026021
5.260118999984115,0.46218493639872876,-0.5235999869944468,0.2999999994390684
5.3268012999906205,0.4681849363933791,-0.5235999932448303,0.2999999997325175
5.39344909999636,0.4741849363912958,0.5234927767406127,0.2999999998958341
5.460647499974584,0.4801849363865566,0.45995922023303115,0.29999999976304276
5.527323399990564,0.48618493638162374,-0.5235999951737526,0.2999999997533554
5.593999499978963,0.4921849363772131,-0.523599995824445,0.2999999997794683
5.6606436999863945,0.498184936373893,0.3829374486829843,0.29999999983399367
5.727323099999921,0.5041849363540404,0.5226284788262662,0.2999999990073718
5.79397179998341,0.5101849363512545,-0.5235999970510007,0.2999999998607076
5.860654799995245,0.5161849363274205,-0.5235999781162922,0.29999999880829975
5.927312899992103,0.5221849363246213,0.4469128428400224,0.2999999998600417
5.994058699987363,0.5281849363218638,0.4384205369861794,0.2999999998621298
6.060649599996395,0.5341849362903618,-0.5235999711005493,0.2999999984248985
6.127324199973373,0.540184936285542,-0.5235999954564134,0.2999999997590104
6.19398669997463,0.5461849362854825,0.4894170746213344,0.29999999999702603
6.260769299988169,0.5521849362802096,0.42756527501589286,0.2999999997363538
6.327304499980528,0.5581849362680684,-0.5235999908654962,0.2999999993929414
6.393984099995578,0.5641849362560262,-0.523599991249676,0.2999999993978855
6.460632399976021,0.5701849362465984,0.3847281212566872,0.299999999528608
6.527332999976352,0.5761849362142055,0.47895923224708287,0.29999999838035896
6.594875899987528,0.582184936214097,-0.5235999999175688,0.29999999999457333
6.660890699975425,0.5881849361962358,-0.5235999879559616,0.2999999991069424
6.727530499978457,0.5941849361839932,0.3839400389901761,0.2999999993878677
6.7942056999891065,0.6001849361740036,0.42088746294816415,0.2999999995005206
6.860948099987581,0.6061849361739705,-0.5235999999739849,0.29999999999834803
6.927538399992045,0.6121849361739117,-0.5235999999532532,0.29999999999705546
6.994210699980613,0.6181849361528918,0.47042671876318565,0.29999999894901025
7.060891599976458,0.6241849361408678,0.40213005656966916,0.29999999939879857
7.127530999976443,0.6301849361408218,-0.5235999999730085,0.29999999999770266
7.194211999973049,0.6361849361407623,-0.5235999999669069,0.29999999999702387
7.26094129998819,0.6421849361275179,0.3290674304023791,0.29999999933778104
7.327613499975996,0.6481849361181015,0.46210935046574525,0.29999999952917816
7.394201099989004,0.6541849360883432,-0.5235999790291671,0.29999999851208414
7.46088069997495,0.6601849360882269,-0.5235999999304426,0.2999999999941863
7.527523500000825,0.6661849360814064,0.37922734226451876,0.2999999996589714
7.594270899979165,0.6721849360750998,0.3717918308452325,0.29999999968467084
7.660883299977286,0.6781849360750137,-0.5235999999376174,0.29999999999569776
7.727574799995637,0.6841849360749767,-0.5235999999692443,0.2999999999981451
7.794191199995112,0.6901849360733687,0.43544748110966985,0.29999999991960424
7.860886699985713,0.6961849360699311,0.39181219639029774,0.29999999982812287
7.927539099997375,0.7021849360698383,-0.5235999999450278,0.2999999999953619
7.994234299985692,0.7081849360614538,-0.5235999956249148,0.29999999958077295
8.060863999999128,0.7141849360562363,0.2927944040582185,0.2999999997391265
8.127551199984737,0.7201849360531826,0.42578169381499514,0.2999999998473122
8.194193999981508,0.7261849360530448,-0.5235999998388621,0.29999999999311255
8.260881899972446,0.7321849360220359,-0.5235999743083559,0.29999999844955966
8.327542799990624,0.7381849360198199,0.39371514732002255,0.2999999998891979
8.394209499994759,0.7441849360187819,0.3402932373664916,0.2999999999480947
8.460868699999992,0.7501849360187124,-0.523599999752347,0.2999999999965235
8.5275395999779,0.7561849359736655,-0.5235999390694718,0.29999999774765873
8.594200499996077,0.7621849359729786,0.3520709476281153,0.2999999999656547
8.660883899981854,0.7681849359723726,0.3833628585834297,0.2999999999696971
8.727585799992085,0.7741849359722066,-0.5235998696092218,0.2999999999917031
8.794207699975232,0.7801849359649334,-0.5235999912410954,0.29999999963634255
8.86087239999324,0.7861849359645953,0.30891962664623557,0.2999999999830897
8.927640499983681,0.7921849359639267,0.3699172279361223,0.29999999996657
8.994267499976559,0.79818493594479,-0.5100653354319334,0.29999999904316543
9.060891999979503,0.8041849359226951,-0.5214916437429288,0.29999999889525525
9.127590499992948,0.8101849359221969,0.3000564973178123,0.2999999999750884
9.195136599999387,0.8161849359216464,0.30318780379154403,0.29999999997247784
9.260893599974224,0.8221849359207929,-0.4002834881722862,0.29999999995732207
9.327542699989863,0.8281849359178998,-0.4554429392820691,0.2999999998553449
9.394198199996026,0.8341849359176733,0.06912582744452005,0.2999999999886762
9.46088509997935,0.8401849359173779,0.24358420144221382,0.29999999998523114
9.527584099996602,0.8461849359171543,-0.167132042636432,0.2999999999888187
9.594257499993546,0.8521849359162414,-0.4110860326362142,0.2999999999543576
9.660884699987946,0.8581849359160473,-0.13756472547734439,0.29999999999029225
9.727523799985647,0.8641849359158689,0.12048215238845056,0.29999999999107746
9.794200699980138,0.8701849359156858,-0.06984843498200116,0.2999999999908455
9.860926099994686,0.8761849359151227,-0.25199992697796336,0.29999999997184645
9.927612599974964,0.8821849359146461,-0.19187949942524263,0.29999999997616944
9.994221999979345,0.8881849359142547,-0.11034004755702514,0.2999999999804328
10.060879999975441,0.8941849359138269,-0.07407323872022264,0.29999999997860893
10.127535699983127,0.9001849359131733,-0.11333579665866189,0.29999999996732235
10.194288899976527,0.90618493591197,-0.20199726781192018,0.29999999993983706
10.260951999982353,0.9121849359106105,-0.17760200898138473,0.299999999932024
10.327568599983351,0.9181849359087204,-0.12476384620128658,0.29999999990549964
10.394154699984938,0.9241849358994567,-0.1618059535027363,0.29999999953681766
10.461192099988693,0.9301849358553398,-0.16365618599208065,0.2999999977941562
10.527580699999817,0.9361849358551789,-0.15165489724180886,0.29999999999195703
10.59424759997637,0.942184935850567,-0.19294114514254812,0.2999999997694035
10.660951400001068,0.9481849357928369,-0.1817981985206532,0.29999999711350084
10.727587299974402,0.9541849357802441,-0.16295840780267323,0.29999999937036037
10.794295599975158,0.960184935779463,-0.20286098197027103,0.29999999996094284
10.860967199987499,0.9661849356684356,-0.19579337376269695,0.29999999444862857
10.927645299991127,0.9721849356374292,-0.18017113627327794,0.29999999844968495
10.994266099995002,0.9781849356224545,-0.2150338990651417,0.29999999925126025
11.06099009999889,0.9841849356183452,-0.20410366633596833,0.29999999979453446
11.12756829999853,0.9901849356166121,-0.18556239915305658,0.29999999991334564
11.194247999985237,0.9961849356151403,-0.21097639157545578,0.2999999999264092
11.260923599998932,1.0,-0.1950779378831856,0.2999999999422616
11.327589399996214,1.0,-0.17284770714011835,0.29999999995334625
11.394237799977418,1.0,-0.18714484572451273,0.2999999999499525
11.46091919997707,1.0,-0.16837475356007167,0.29999999995735704
11.527681999985361,1.0,-0.14558120637235575,0.29999999995774174
11.594275399984326,1.0,-0.15001389604575865,0.29999999995748616
11.660948899982031,1.0,-0.13000464648433296,0.2999999999580133
11.727616899996065,1.0,-0.10827332458378286,0.2999999999584644
11.794290499994531,1.0,-0.10789402812298739,0.29999999995877574
11.861069999984466,1.0,-0.0918808415689647,0.2999999999594027
11.927620999980718,1.0,-0.07642011175751676,0.29999999997221083
11.994289999973262,1.0,-0.07788973343162851,0.2999999999758803
12.061043900001096,1.0,-0.06837753044923583,0.29999999997507226
12.12762109999312,1.0,-0.058763767254813845,0.29999999997445376
12.194293699983973,1.0,-0.06148644908874645,0.2999999999731165
12.261124499986181,1.0,-0.05427748995171478,0.2999999999735443
12.327643399999943,1.0,-0.04620334687887064,0.2999999999735639
12.394297899998492,1.0,-0.04779960292186498,0.29999999996303045
12.461149099981412,1.0,-0.04161512936133974,0.29999999996093635
12.527637899998808,1.0,-0.03504485725186705,0.2999999999568203
12.594319699972402,1.0,-0.03673413384468062,0.2999999997083262
12.66105929997866,1.0,-0.0324634781789712,0.2999999996208354
12.727646499988623,1.0,-0.028001589913985943,0.2999999995308375
