time,reference_index,solver_status,solver_success,solve_time
8.51058249999187,424,OPTIMAL,1,0.001273900008527562
8.580612899997504,427,OPTIMAL,1,0.0012589999823831022
8.650572599988664,431,OPTIMAL,1,0.0009357999952044338
8.720692300004885,434,OPTIMAL,1,0.0010835000139195472
8.790896899998188,438,OPTIMAL,1,0.0020257999713066965
8.860503200005041,441,OPTIMAL,1,0.003029600018635392
8.930520099995192,445,OPTIMAL,1,0.0012907000200357288
9.000612999981968,448,OPTIMAL,1,0.0015424999874085188
9.070535399980145,452,OPTIMAL,1,0.002446600003167987
9.140801600005943,455,OPTIMAL,1,0.0012388000031933188
9.210867399990093,459,OPTIMAL,1,0.0011680999887175858
9.281067999982042,462,OPTIMAL,1,0.001269600004889071
9.351023700000951,466,OPTIMAL,1,0.0012117000005673617
9.4205660999869,469,OPTIMAL,1,0.0010829000093508512
9.490909499989357,473,OPTIMAL,1,0.0012838999973610044
9.560829800000647,476,OPTIMAL,1,0.003427099989494309
9.630688300007023,480,OPTIMAL,1,0.001272399997105822
9.700482299987925,483,OPTIMAL,1,0.0031916000007186085
9.770600099989679,487,OPTIMAL,1,0.0012562000192701817
9.840741199994227,490,OPTIMAL,1,0.0016115999897010624
9.910815699986415,494,OPTIMAL,1,0.0013247999886516482
9.980549300002167,497,OPTIMAL,1,0.0012261999945621938
10.050553699984448,501,OPTIMAL,1,0.0016469999973196536
10.120679099985864,504,OPTIMAL,1,0.0014651000092271715
10.190862699993886,508,OPTIMAL,1,0.002636100020026788
10.260782400000608,511,OPTIMAL,1,0.0013118000060785562
10.330994799995096,515,OPTIMAL,1,0.0032269000075757504
10.400502200005576,518,OPTIMAL,1,0.0017328000103589147
10.470832599996356,522,OPTIMAL,1,0.0013206999865360558
10.540707299980568,525,OPTIMAL,1,0.0010876999876927584
10.61044629997923,529,OPTIMAL,1,0.00122969999210909
10.680759799986845,532,OPTIMAL,1,0.0012129999813623726
10.750809399993159,536,OPTIMAL,1,0.0012617999745998532
10.820991699991282,539,OPTIMAL,1,0.0009819000260904431
10.890717200003564,543,OPTIMAL,1,0.0011803999950643629
10.960860399995,546,OPTIMAL,1,0.0009537000150885433
11.03090240000165,550,OPTIMAL,1,0.002479899994796142
11.100818399980199,553,OPTIMAL,1,0.003176400001393631
11.170373999979347,557,OPTIMAL,1,0.0012430000060703605
11.240595399984159,560,OPTIMAL,1,0.0011895000061485916
11.310492199991131,564,OPTIMAL,1,0.0011208999785594642
11.380485800007591,567,OPTIMAL,1,0.0011879999947268516
11.45065529999556,571,OPTIMAL,1,0.0018272000015713274
11.520382199989399,574,OPTIMAL,1,0.0010371000098530203
11.590520099998685,578,OPTIMAL,1,0.002308499999344349
11.660410699987551,581,OPTIMAL,1,0.0011796999897342175
11.730534400005126,585,OPTIMAL,1,0.0010939000057987869
11.800779799988959,588,OPTIMAL,1,0.0012746999855153263
11.870738099998562,592,OPTIMAL,1,0.001283799996599555
11.940444899984868,595,OPTIMAL,1,0.0011758000182453543
12.010862199997064,599,OPTIMAL,1,0.0011248000082559884
12.080698399979156,602,OPTIMAL,1,0.0009433999948669225
12.150799600000028,606,OPTIMAL,1,0.0015107000072021037
12.22088549999171,609,OPTIMAL,1,0.001229099987540394
12.290607600007206,613,OPTIMAL,1,0.0022068000107537955
12.360520899994299,616,OPTIMAL,1,0.00128749999566935
12.430986999999732,620,OPTIMAL,1,0.002812600025208667
12.500405800004955,623,OPTIMAL,1,0.0013561999949160963
12.570874900004128,627,OPTIMAL,1,0.0027982000028714538
12.64046789999702,630,OPTIMAL,1,0.0012203999795019627
12.71048409998184,634,OPTIMAL,1,0.0011380999931134284
12.78063480000128,637,OPTIMAL,1,0.0013061999925412238
12.850645400001667,641,OPTIMAL,1,0.0011463999981060624
12.920666499994695,644,OPTIMAL,1,0.001052400009939447
12.990673099993728,648,OPTIMAL,1,0.0013962000084575266
13.060986800002865,651,OPTIMAL,1,0.0010818000009749085
13.130865699989954,655,OPTIMAL,1,0.001399400003720075
13.200498399994103,658,OPTIMAL,1,0.003154800011543557
13.270873800007394,662,OPTIMAL,1,0.0011024999839719385
13.340680799999973,665,OPTIMAL,1,0.001441300002625212
13.410792599985143,669,OPTIMAL,1,0.0011550000053830445
13.480479799996829,672,OPTIMAL,1,0.0014502000121865422
13.550521199998911,676,OPTIMAL,1,0.0016672000056132674
13.62064909999026,679,OPTIMAL,1,0.0012852999789174646
13.690861499984749,683,OPTIMAL,1,0.0011718999885488302
13.760471299989149,686,OPTIMAL,1,0.001228799985256046
13.830689499998698,690,OPTIMAL,1,0.0011699000024236739
13.900745599996299,693,OPTIMAL,1,0.0013453999999910593
13.970925600006012,697,OPTIMAL,1,0.0011677999864332378
14.040497999987565,700,OPTIMAL,1,0.0010334000107832253
14.110837399988668,704,OPTIMAL,1,0.0011246000067330897
14.180568599986145,707,OPTIMAL,1,0.0010534999892115593
14.250767099991208,711,OPTIMAL,1,0.0011177000124007463
14.321052599989343,714,OPTIMAL,1,0.0015451000072062016
14.390835400001379,718,OPTIMAL,1,0.0011420999944675714
14.460893599985866,721,OPTIMAL,1,0.004853299993555993
14.530609399982495,725,OPTIMAL,1,0.0011448000150267035
14.600895299983677,728,OPTIMAL,1,0.0012709999864455312
14.670710999984294,732,OPTIMAL,1,0.005119600013131276
14.74085840000771,735,OPTIMAL,1,0.0011998999980278313
14.810584999999264,739,OPTIMAL,1,0.0013405999925453216
14.880590099986875,742,OPTIMAL,1,0.0013041000056546181
14.950966100004734,746,OPTIMAL,1,0.00266100000590086
15.020919000002323,749,OPTIMAL,1,0.0012221000215504318
15.090781399980187,753,OPTIMAL,1,0.0011607000196818262
15.160551399982069,756,OPTIMAL,1,0.0010855000000447035
15.230750999995507,760,OPTIMAL,1,0.0012664000096265227
15.300446299981559,763,OPTIMAL,1,0.0010277999972458929
15.370885799988173,767,OPTIMAL,1,0.0013125000114087015
15.440668199997162,770,OPTIMAL,1,0.0010221999837085605
15.510649999981979,774,OPTIMAL,1,0.0011371999862603843
15.580703299987363,777,OPTIMAL,1,0.001138599996920675
15.65053149999585,781,OPTIMAL,1,0.0011757999891415238
15.720390799979214,784,OPTIMAL,1,0.0010849999962374568
15.790546899981564,788,OPTIMAL,1,0.0010996999917551875
15.860477299982449,791,OPTIMAL,1,0.0011724999931175262
15.931095699983416,795,OPTIMAL,1,0.0027898999978788197
16.00051159999566,798,OPTIMAL,1,0.0016481000056955963
16.07051779999165,802,OPTIMAL,1,0.0012313999759498984
16.14075339998817,805,OPTIMAL,1,0.0011186999909114093
16.210840199986706,809,OPTIMAL,1,0.0013356000126805156
16.28097490000073,812,OPTIMAL,1,0.0010851999977603555
16.350730599981034,816,OPTIMAL,1,0.0015835000085644424
16.4204889999819,819,OPTIMAL,1,0.0012786000152118504
16.49066519999178,823,OPTIMAL,1,0.0025387000059708953
16.560766599985072,826,OPTIMAL,1,0.0012024000170640647
16.630415299994638,830,OPTIMAL,1,0.0039029000035952777
16.700542299979134,833,OPTIMAL,1,0.0010405000066384673
16.770834800001467,837,OPTIMAL,1,0.0011220999876968563
16.840781000006245,840,OPTIMAL,1,0.0012814000074286014
16.910711999982595,844,OPTIMAL,1,0.0012632000143639743
16.980992400000105,847,OPTIMAL,1,0.0013126000121701509
17.050673299992923,851,OPTIMAL,1,0.0012735000054817647
17.1204608999833,854,OPTIMAL,1,0.0014469000161625445
17.19062149999081,858,OPTIMAL,1,0.003553800022928044
17.260634799982654,861,OPTIMAL,1,0.0010692000214476138
17.330805599980522,865,OPTIMAL,1,0.002421900018816814
17.40057299999171,868,OPTIMAL,1,0.0025446999934501946
17.470582199981436,872,OPTIMAL,1,0.0011485000140964985
17.540341399988392,875,OPTIMAL,1,0.0012159000034444034
17.610757899994496,879,OPTIMAL,1,0.0012975999852642417
17.680687999993097,882,OPTIMAL,1,0.001125099981436506
17.75061079999432,886,OPTIMAL,1,0.001312199980020523
17.82108709999011,889,OPTIMAL,1,0.002156500006094575
17.890979899995727,893,OPTIMAL,1,0.00195569999050349
17.960739700007252,896,OPTIMAL,1,0.0014353999868035316
18.0309151999827,900,OPTIMAL,1,0.0013682999997399747
18.10091859998647,903,OPTIMAL,1,0.0011288000096101314
18.170673999993596,907,OPTIMAL,1,0.0012323999835643917
18.240575500007253,910,OPTIMAL,1,0.0013210000179242343
18.310511099989526,914,OPTIMAL,1,0.0010406000073999166
18.380462300003273,917,OPTIMAL,1,0.0012309000012464821
18.45101859999704,921,OPTIMAL,1,0.0012987000227440149
18.520482499996433,924,OPTIMAL,1,0.0014646000054199249
18.590972999983933,928,OPTIMAL,1,0.00159420000272803
18.66072630000417,931,OPTIMAL,1,0.001291499997023493
18.73098759999266,935,OPTIMAL,1,0.004798200010554865
18.800666600000113,938,OPTIMAL,1,0.004110999987460673
18.870458399993367,942,OPTIMAL,1,0.0014159000129438937
18.940865599986864,945,OPTIMAL,1,0.0011698000016622245
19.010617899999488,949,OPTIMAL,1,0.0010572999890428036
19.080831600003876,952,OPTIMAL,1,0.0012409999908413738
19.15047439999762,956,OPTIMAL,1,0.0013002000050619245
19.22038660000544,959,OPTIMAL,1,0.001203499996336177
19.290918399987277,963,OPTIMAL,1,0.0022016000002622604
19.360907499998575,966,OPTIMAL,1,0.0015380999830085784
19.43071789998794,970,OPTIMAL,1,0.0032110000029206276
19.50101390000782,973,OPTIMAL,1,0.0014518999960273504
19.57062159999623,977,OPTIMAL,1,0.0016579999937675893
19.640926299995044,980,OPTIMAL,1,0.0015586999943479896
19.710923399979947,984,OPTIMAL,1,0.000967200001468882
19.780953799985582,987,OPTIMAL,1,0.001273999980185181
19.850991699990118,991,OPTIMAL,1,0.0016837000148370862
19.920661199983442,994,OPTIMAL,1,0.001259100012248382
19.990624099998968,998,OPTIMAL,1,0.0013528999988920987
20.060850599984406,1001,OPTIMAL,1,0.004239999980200082
20.130935499997577,1005,OPTIMAL,1,0.00407879997510463
20.200823999999557,1008,OPTIMAL,1,0.0014612000086344779
20.27077579998877,1012,OPTIMAL,1,0.0012291999883018434
20.34045819999301,1015,OPTIMAL,1,0.0012433000083547086
20.410348699981114,1019,OPTIMAL,1,0.0010935999744106084
20.480716599995503,1022,OPTIMAL,1,0.001185900007840246
20.550837999995565,1026,OPTIMAL,1,0.00134529999922961
20.620587999990676,1029,OPTIMAL,1,0.001284400001168251
20.690839599992614,1033,OPTIMAL,1,0.0012097999860998243
20.76044319997891,1036,OPTIMAL,1,0.0012793000205419958
20.83090380000067,1040,OPTIMAL,1,0.0030809000018052757
20.90097610000521,1043,OPTIMAL,1,0.003981699992436916
20.970422499987762,1047,OPTIMAL,1,0.0011202000023331493
21.04094589999295,1050,OPTIMAL,1,0.004526600008830428
21.110634799988475,1054,OPTIMAL,1,0.0013975999900139868
21.180517400003737,1057,OPTIMAL,1,0.0012580999755300581
21.250551899982383,1061,OPTIMAL,1,0.0012830999912694097
21.32056679998641,1064,OPTIMAL,1,0.003496899997116998
21.390930900000967,1068,OPTIMAL,1,0.0017712000117171556
21.460900499980198,1071,OPTIMAL,1,0.0031200999801512808
21.530622499994934,1075,OPTIMAL,1,0.0028009999950882047
21.600573300005635,1078,OPTIMAL,1,0.0013190000026952475
21.670884199993452,1082,OPTIMAL,1,0.001204199972562492
21.74058129999321,1085,OPTIMAL,1,0.0010704000014811754
21.810550800000783,1089,OPTIMAL,1,0.0013182999973651022
21.880640499992296,1092,OPTIMAL,1,0.001378899993142113
21.95062920000055,1096,OPTIMAL,1,0.0009261000086553395
22.020630299986806,1099,OPTIMAL,1,0.002542600006563589
22.090979700005846,1103,OPTIMAL,1,0.0012244000099599361
22.16061359999003,1106,OPTIMAL,1,0.0026695000124163926
22.230755199998384,1110,OPTIMAL,1,0.0018380999972578138
22.30057229998056,1113,OPTIMAL,1,0.002443600009428337
22.370682699984172,1117,OPTIMAL,1,0.0012709999864455312
22.440737199998694,1120,OPTIMAL,1,0.005225800006883219
22.510552499996265,1124,OPTIMAL,1,0.0012309000012464821
22.580929499992635,1127,OPTIMAL,1,0.001213000010466203
22.651007000007667,1131,OPTIMAL,1,0.0011443000112194568
22.720422899990808,1134,OPTIMAL,1,0.0017961999983526766
22.790829899982782,1138,OPTIMAL,1,0.001340399991022423
22.860404899984132,1141,OPTIMAL,1,0.0010550000006332994
22.930639600002905,1145,OPTIMAL,1,0.0018171000119764358
23.000825199997053,1148,OPTIMAL,1,0.0011903000122401863
23.07060839998303,1152,OPTIMAL,1,0.004694999981438741
23.140851300006034,1155,OPTIMAL,1,0.00222540000686422
23.210866099980194,1159,OPTIMAL,1,0.0012487999920267612
23.280947199993534,1162,OPTIMAL,1,0.0011552000069059432
23.350395599991316,1166,OPTIMAL,1,0.0011264999920967966
23.420593699993333,1169,OPTIMAL,1,0.0012764999992214143
23.490765399998054,1173,OPTIMAL,1,0.0011304999934509397
23.560571299982257,1176,OPTIMAL,1,0.001188700000056997
23.63101079998887,1180,OPTIMAL,1,0.003043899982003495
23.7007221999811,1183,OPTIMAL,1,0.004102100007003173
23.770805799984373,1187,OPTIMAL,1,0.001058299996657297
23.840863399993395,1190,OPTIMAL,1,0.0012489999935496598
23.91059809998842,1194,OPTIMAL,1,0.0012861000141128898
23.980705699999817,1197,OPTIMAL,1,0.0010337999847251922
24.05065150000155,1201,OPTIMAL,1,0.0010380999883636832
24.120478299999377,1204,OPTIMAL,1,0.0013473999861162156
24.190647699986584,1208,OPTIMAL,1,0.001724699977785349
24.260567499994067,1211,OPTIMAL,1,0.0011119999981019646
24.33041460000095,1215,OPTIMAL,1,0.0011325000086799264
24.400385299988557,1218,OPTIMAL,1,0.0010320000001229346
24.470770899992203,1222,OPTIMAL,1,0.004173100023763254
24.540543199982494,1225,OPTIMAL,1,0.00121640000725165
24.61076929999399,1229,OPTIMAL,1,0.0012920000008307397
24.68047839999781,1232,OPTIMAL,1,0.0011410000151954591
24.75065909998375,1236,OPTIMAL,1,0.0012562000192701817
24.820416100003058,1239,OPTIMAL,1,0.0010776999988593161
24.890636399999494,1243,OPTIMAL,1,0.0020457000064197928
24.96077829998103,1246,OPTIMAL,1,0.0024905999889597297
25.03071560000535,1250,OPTIMAL,1,0.0010984000109601766
25.100875000003725,1253,OPTIMAL,1,0.0011518000101204962
25.170701900002314,1257,OPTIMAL,1,0.0009703999967314303
25.240528900001664,1260,OPTIMAL,1,0.0012242000084370375
25.31068939997931,1264,OPTIMAL,1,0.0012314999767113477
25.380634400004055,1267,OPTIMAL,1,0.0011674999841488898
25.450903399992967,1271,OPTIMAL,1,0.0012478000135160983
25.52054539998062,1274,OPTIMAL,1,0.001155899983132258
25.590482100000372,1278,OPTIMAL,1,0.0010436000011395663
25.660684300004505,1281,OPTIMAL,1,0.0010387999936938286
25.730527000006987,1285,OPTIMAL,1,0.0012335999927017838
25.80043229999137,1288,OPTIMAL,1,0.0011916999937966466
25.870439599995734,1292,OPTIMAL,1,0.0013368000218179077
25.94075249999878,1295,OPTIMAL,1,0.0012772000045515597
26.010618900007103,1299,OPTIMAL,1,0.0014367999974638224
26.080745799990837,1302,OPTIMAL,1,0.0011935000075027347
26.15097029999015,1306,OPTIMAL,1,0.001161200023489073
26.22084759999416,1309,OPTIMAL,1,0.001033900014590472
26.29068659999757,1313,OPTIMAL,1,0.0012485999905038625
26.360841699992307,1316,OPTIMAL,1,0.001365699979942292
26.430753799999366,1320,OPTIMAL,1,0.0012150999973528087
26.500801799993496,1323,OPTIMAL,1,0.0011727000237442553
26.57088849999127,1327,OPTIMAL,1,0.0009741999965626746
26.64043759999913,1330,OPTIMAL,1,0.0012242999800946563
26.710411599982763,1334,OPTIMAL,1,0.0011783000081777573
26.780519599997206,1337,OPTIMAL,1,0.0011926999723073095
26.850573500007158,1341,OPTIMAL,1,0.0009902999736368656
26.920528799993917,1344,OPTIMAL,1,0.0015175000007729977
26.990415599982953,1348,OPTIMAL,1,0.0010529000137466937
27.060841400001664,1351,OPTIMAL,1,0.0011211000091861933
27.130960799986497,1355,OPTIMAL,1,0.0011709999816957861
27.200727499992354,1358,OPTIMAL,1,0.0017626000044401735
27.270621100004064,1362,OPTIMAL,1,0.0011801999935414642
27.340573499997845,1365,OPTIMAL,1,0.0009650999854784459
27.410802900005365,1369,OPTIMAL,1,0.000982600002316758
27.480438500002492,1372,OPTIMAL,1,0.0012264999968465418
27.5505990999809,1376,OPTIMAL,1,0.001181600004201755
27.620894599996973,1379,OPTIMAL,1,0.0012033999955747277
27.690509499982,1383,OPTIMAL,1,0.0025470999826211482
27.76088869999512,1386,OPTIMAL,1,0.0012143999920226634
27.830748499982292,1390,OPTIMAL,1,0.0012488999927882105
27.90051449998282,1393,OPTIMAL,1,0.00397670001257211
27.970426399988355,1397,OPTIMAL,1,0.0022499999904539436
28.040531200007536,1400,OPTIMAL,1,0.0009426000178791583
28.1106499999878,1404,OPTIMAL,1,0.001486499997554347
28.18081920000259,1407,OPTIMAL,1,0.0010405000066384673
28.250560199987376,1411,OPTIMAL,1,0.0012328999873716384
28.320554799982347,1414,OPTIMAL,1,0.000976100011030212
28.390578499995172,1418,OPTIMAL,1,0.0011784000089392066
28.460799199994653,1421,OPTIMAL,1,0.001333899999735877
28.53071409999393,1425,OPTIMAL,1,0.0017091000045184046
28.60054349998245,1428,OPTIMAL,1,0.0012809000036213547
28.67070779998903,1432,OPTIMAL,1,0.0012673000164795667
28.740508399991086,1435,OPTIMAL,1,0.0010198999952990562
28.81091669999296,1439,OPTIMAL,1,0.0016985000111162663
28.88075869999011,1442,OPTIMAL,1,0.001011700020171702
28.95042419998208,1446,OPTIMAL,1,0.001023100019665435
29.020500499987975,1449,OPTIMAL,1,0.001182800013339147
29.091003599984106,1453,OPTIMAL,1,0.0016838000155985355
29.160781799990218,1456,OPTIMAL,1,0.0012869999918621033
29.230546299979324,1460,OPTIMAL,1,0.0012703000102192163
29.300653499987675,1463,OPTIMAL,1,0.003118900000117719
29.370542099990416,1467,OPTIMAL,1,0.001344399992376566
29.440523099998245,1470,OPTIMAL,1,0.0011839000217150897
29.510372399992775,1474,OPTIMAL,1,0.00107709999429062
29.580518799979473,1477,OPTIMAL,1,0.001281300006667152
29.65072879998479,1481,OPTIMAL,1,0.0017462999967392534
29.72071429999778,1484,OPTIMAL,1,0.0011172000085934997
29.790980299992952,1488,OPTIMAL,1,0.002603500004624948
29.860630599985598,1491,OPTIMAL,1,0.0032823999936226755
29.930393099988578,1495,OPTIMAL,1,0.0011596000113058835
30.000710399996024,1498,OPTIMAL,1,0.0017217000131495297
30.07111160000204,1502,OPTIMAL,1,0.0012278000067453831
30.140859199978877,1505,OPTIMAL,1,0.0011692999978549778
30.21070259998669,1509,OPTIMAL,1,0.0010185999854002148
30.280902099999366,1512,OPTIMAL,1,0.0009846999892033637
30.35095920000458,1516,OPTIMAL,1,0.0011291000118944794
30.420396899979096,1519,OPTIMAL,1,0.0012586000084411353
30.49060349998763,1523,OPTIMAL,1,0.0032284999906551093
30.560584999999264,1526,OPTIMAL,1,0.0012568999954964966
30.630469299998367,1530,OPTIMAL,1,0.001028099999530241
30.700940999988234,1533,OPTIMAL,1,0.0010689999908208847
30.77082189999055,1537,OPTIMAL,1,0.0010288000048603863
30.84065890000784,1540,OPTIMAL,1,0.004281400004401803
30.910427099996014,1544,OPTIMAL,1,0.0013228000025264919
30.980490599991754,1547,OPTIMAL,1,0.0011557999823708087
31.05040770000778,1551,OPTIMAL,1,0.0011115999950561672
31.120463800005382,1554,OPTIMAL,1,0.0009707999997772276
31.190534199995454,1558,OPTIMAL,1,0.001243700011400506
31.26087080000434,1561,OPTIMAL,1,0.0011532999924384058
31.330845199991018,1565,OPTIMAL,1,0.0011033999908249825
31.400569199991878,1568,OPTIMAL,1,0.0018433000077493489
31.4708876000077,1572,OPTIMAL,1,0.0011737000022549182
31.54079470000579,1575,OPTIMAL,1,0.0011503999994602054
31.610725100006675,1579,OPTIMAL,1,0.0013101999938953668
31.68048889999045,1582,OPTIMAL,1,0.0015853999939281493
31.750355199998012,1586,OPTIMAL,1,0.0011798999912571162
31.820579699997324,1589,OPTIMAL,1,0.001573899993672967
31.890672899986384,1593,OPTIMAL,1,0.0012405000161379576
31.960760299989488,1596,OPTIMAL,1,0.0010020000045187771
32.030801399989286,1600,OPTIMAL,1,0.002543500013416633
32.10084959998494,1603,OPTIMAL,1,0.001345900003798306
32.170508599985624,1607,OPTIMAL,1,0.0009569000103510916
32.2408014999819,1610,OPTIMAL,1,0.0012006000033579767
