time,reference_index,X,Y,psi,vx,X_ref,Y_ref,psi_ref,vx_ref,position_error,yaw_error,speed_error,vx_cmd,delta_cmd,ax_cmd
6.00004568696022e-07,0,-4.768371297814156e-08,8.2608309526222e-08,-0.0,0.0,0.0,0.0,0.0,0.0,9.538275151284893e-08,0.0,0.0,0.07,-3.671933192939719e-05,1.0
0.0701326000271365,10,0.002333297161385417,8.2608309526222e-08,-0.0,0.008760630402225132,0.002333297161385417,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.4484930009249353,0.14,0.0,1.0
0.14025419997051358,19,0.009333310648798943,8.2608309526222e-08,-0.0,0.032790265712563625,0.009333310648798943,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.4244633656145969,0.21000000000000002,0.0,1.0
0.2104531000368297,27,0.02100001461803913,8.2608309526222e-08,-0.0,0.06838985542748902,0.02100001461803913,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.3888637758996714,0.28,0.0,1.0
0.28046829998493195,34,0.0373334102332592,8.2608309526222e-08,-0.0,0.11222216493493539,0.0373334102332592,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.3450314663922252,0.35000000000000003,0.0,1.0
0.3503166000591591,41,0.058333542197942734,8.2608309526222e-08,-0.0,0.16323100426702314,0.058333542197942734,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.2940226270601374,0.42000000000000004,0.0,1.0
0.4205531000625342,48,0.08400025963783264,8.2608309526222e-08,-0.0,0.21870574636447895,0.08400025963783264,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.2385478849626814,0.49000000000000005,0.0,1.0
0.4902795000234619,55,0.11433364450931549,8.2608309526222e-08,-0.0,0.27782604575742575,0.11433364450931549,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.1794275855697347,0.56,0.0,1.0
0.5603712999727577,64,0.16800042986869812,8.2608309526222e-08,-0.0,0.34246529298214007,0.16800042986869812,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.1147883383450203,0.6300000000000001,0.0,1.0
0.6301664999919012,70,0.20766717195510864,8.2608309526222e-08,-0.0,0.4056710591071806,0.20766717195510864,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-1.0515825722199799,0.7000000000000002,0.0,1.0
0.700526800006628,76,0.2520006597042084,8.2608309526222e-08,-0.0,0.4695272693844127,0.2520006597042084,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.9877263619427478,0.7700000000000002,0.0,1.0
0.770368600031361,82,0.3010007441043854,8.2608309526222e-08,-0.0,0.536578447467103,0.3010007441043854,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.9206751838600574,0.8400000000000003,0.0,1.0
0.8404031000100076,88,0.3546675443649292,8.2608309526222e-08,-0.0,0.6039677939489285,0.3546675443649292,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.8532858373782319,0.9100000000000004,0.0,1.0
0.910411800025031,94,0.41300109028816223,8.2608309526222e-08,-0.0,0.6716278121741348,0.41300109028816223,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.7856258191530257,0.9800000000000004,-8.122238035224698e-08,1.0
0.9804281999822706,101,0.4760013222694397,8.2608309526222e-08,-0.0,0.7399659407917978,0.4760013222694397,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.7172876905353627,1.0500000000000005,-6.744073960911309e-08,1.0
1.0500595000339672,107,0.5436682105064392,8.2608309526222e-08,-0.0,0.8090334603908083,0.5436682105064392,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.6482201709363522,1.1200000000000006,-5.616738304134347e-08,1.0
1.1203901000553742,113,0.6160016655921936,8.2608309526222e-08,-0.0,0.8778339129888932,0.6160016655921936,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.5794197183382672,1.1900000000000006,-4.7707990380425886e-08,1.0
1.1901055000489578,120,0.69301438331604,8.2608309526222e-08,-0.0,0.946704591518061,0.69301438331604,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.5105490398090995,1.2600000000000007,-4.098558294023652e-08,1.0
1.2602531999582425,129,0.816681444644928,8.2608309526222e-08,-0.0,1.0196605451170204,0.816681444644928,0.0,0.0,1.4572536313271605,8.2608309526222e-08,0.0,-0.43759308621014004,1.3300000000000007,-0.0007102886608333185,1.0
