time,reference_index,X_ref,Y_ref,psi_ref,vx_ref,delta_ref,ax_ref
6.00004568696022e-07,0,0.0,0.0,0.0,0.0,0.0,1.0
0.0701326000271365,10,0.002333297161385417,0.0,0.0,1.4572536313271605,0.0,0.0
0.14025419997051358,19,0.009333310648798943,0.0,0.0,1.4572536313271605,0.0,0.0
0.2104531000368297,27,0.02100001461803913,0.0,0.0,1.4572536313271605,0.0,0.0
0.28046829998493195,34,0.0373334102332592,0.0,0.0,1.4572536313271605,0.0,0.0
0.3503166000591591,41,0.058333542197942734,0.0,0.0,1.4572536313271605,0.0,0.0
0.4205531000625342,48,0.08400025963783264,0.0,0.0,1.4572536313271605,0.0,0.0
0.4902795000234619,55,0.11433364450931549,0.0,0.0,1.4572536313271605,0.0,0.0
0.5603712999727577,64,0.16800042986869812,0.0,0.0,1.4572536313271605,0.0,0.0
0.6301664999919012,70,0.20766717195510864,0.0,0.0,1.4572536313271605,0.0,0.0
0.700526800006628,76,0.2520006597042084,0.0,0.0,1.4572536313271605,0.0,0.0
0.770368600031361,82,0.3010007441043854,0.0,0.0,1.4572536313271605,0.0,0.0
0.8404031000100076,88,0.3546675443649292,0.0,0.0,1.4572536313271605,0.0,0.0
0.910411800025031,94,0.41300109028816223,0.0,0.0,1.4572536313271605,0.0,0.0
0.9804281999822706,101,0.4760013222694397,0.0,0.0,1.4572536313271605,0.0,0.0
1.0500595000339672,107,0.5436682105064392,0.0,0.0,1.4572536313271605,0.0,0.0
1.1203901000553742,113,0.6160016655921936,0.0,0.0,1.4572536313271605,0.0,0.0
1.1901055000489578,120,0.69301438331604,0.0,0.0,1.4572536313271605,0.0,0.0
1.2602531999582425,129,0.816681444644928,0.0,0.0,1.4572536313271605,0.0,0.0
1.3592217999976128,139,0.9450152516365051,0.0,0.0,1.4572536313271605,0.0,0.0
1.4591877000639215,149,1.0803478956222534,0.0,0.0,1.4572536313271605,0.0,0.0
1.5592602000106126,158,1.2224401235580444,0.0,0.0,1.4572536313271605,0.0,0.0
1.6592088000616059,169,1.36989164352417,0.0,0.0,1.4572536313271605,0.0,0.0
1.7592810000060126,179,1.5200144052505493,0.0,0.0,1.4572536313271605,0.0,0.0
1.8591824000468478,189,1.6702423095703125,0.0,0.0,1.4572536313271605,0.0,0.0
1.9591845000395551,199,1.8173142671585083,0.0,0.0,1.4572536313271605,0.0,0.0
2.0592016000300646,209,1.9572255611419678,0.0,0.0,1.4572536313271605,0.0,0.0
2.1591463000513613,219,2.087073564529419,0.0,0.0,1.4572536313271605,0.0,0.0
2.259125299984589,228,2.2023963928222656,0.0,0.0,1.4572536313271605,0.0,0.0
2.3591493000276387,235,2.2980687618255615,0.0,0.0,1.4572536313271605,0.0,0.0
2.4591522000264376,241,2.3751721382141113,0.0,0.0,1.4572536313271605,0.0,0.0
2.559155400027521,247,2.4464967250823975,0.0,0.0,1.4572536313271605,0.0,0.0
2.659156300011091,254,2.5187554359436035,0.0,0.0,1.4572536313271605,0.0,0.0
2.7591706999810413,260,2.5899951457977295,0.0,0.0,1.4572536313271605,0.0,0.0
2.8591935000149533,266,2.6540157794952393,0.0,0.0,1.4572536313271605,0.0,0.0
2.9594931000610813,271,2.705573320388794,0.0,0.0,1.4572536313271605,0.0,0.0
3.059177799965255,275,2.745687484741211,0.0,0.0,1.4572536313271605,0.0,0.0
